Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 09:40:06,28/06/2016 14:01:59,499.000
WQ_OGM_DOC,03/01/2008 09:39:12,28/06/2016 14:01:38,448.000
WQ_PHS_FRP,03/01/2008 09:39:38,28/06/2016 14:02:14,448.000
WQ_DIAG_TOT_TP,03/01/2008 09:40:00,28/06/2016 14:02:19,448.000
WQ_SIL_RSI,03/01/2008 09:39:49,28/06/2016 14:01:05,443.000
WQ_DIAG_TOT_TKN,03/01/2008 09:40:00,28/06/2016 14:01:39,443.000
TEMP,03/01/2008 09:39:29,28/06/2016 14:01:07,443.000
WQ_DIAG_TOT_TDS,03/01/2008 09:40:08,28/06/2016 14:01:14,499.000
WQ_DIAG_TOT_TURBIDITY,03/01/2008 09:39:01,28/06/2016 14:01:48,448.000
WQ_CAR_PH,03/01/2008 09:40:25,28/06/2016 14:01:26,448.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,130.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,130.000
WQ_DIAG_TOT_TSS,03/01/2008 09:39:01,28/06/2016 14:01:48,448.000
WQ_TRC_SS1,03/01/2008 09:39:01,28/06/2016 14:01:48,448.000
OP,03/01/2008 00:00:00,28/06/2016 00:00:00,443.000
