Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 08:25:00,28/06/2016 10:38:00,445.000
WQ_OGM_DOC,18/12/2008 09:20:00,28/06/2016 10:38:00,165.000
WQ_OXY_OXY,29/06/2011 10:04:00,28/06/2016 10:38:00,260.000
WQ_NIT_NIT,02/12/2009 09:26:00,25/06/2013 09:22:00,48.000
WQ_PHS_FRP,02/12/2009 09:26:00,25/06/2013 09:22:00,48.000
WQ_DIAG_TOT_TP,02/12/2009 09:26:00,25/06/2013 09:22:00,47.000
WQ_DIAG_TOT_TKN,02/12/2009 09:26:00,25/06/2013 09:22:00,48.000
TEMP,12/03/2008 08:35:00,28/06/2016 10:38:00,432.000
WQ_DIAG_TOT_TDS,03/01/2008 08:25:00,28/06/2016 10:38:00,445.000
WQ_DIAG_TOT_TURBIDITY,18/12/2008 09:20:00,28/06/2016 10:38:00,197.000
WQ_CAR_PH,26/03/2009 10:52:00,28/06/2016 10:38:00,241.000
