ISOTime,FLOW,SAL,TEMP,TRACE_1,AGE,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
04/11/2012 00:00:00,230.8796,0.1870,19.7794,0.0000,0.0000,32.8869,265.5480,182.9885,1.2495,1.9073,1.5988,0.1334,541.5739,548.5136,38.9741,38.9741,1.7121,2.1401,108.2025
05/11/2012 00:00:00,204.6991,0.1739,20.0845,0.0000,0.0000,32.7330,261.1142,191.8827,1.2360,1.9404,1.5435,0.1407,535.0124,545.8587,39.3650,39.3650,1.7311,2.1638,100.7277
06/11/2012 00:00:00,202.6042,0.1609,20.3896,0.0000,0.0000,32.5791,256.6805,200.7768,1.2225,1.9736,1.4883,0.1479,528.4510,543.2038,39.7559,39.7559,1.7501,2.1876,93.2528
07/11/2012 00:00:00,205.9722,0.1478,20.6947,0.0000,0.0000,32.4251,252.2468,209.6710,1.2090,2.0067,1.4330,0.1551,521.8895,540.5489,40.1468,40.1468,1.7691,2.2114,85.7780
08/11/2012 00:00:00,210.1157,0.1348,20.9999,0.0000,0.0000,32.2712,247.8131,218.5652,1.1956,2.0399,1.3777,0.1624,515.3281,537.8940,40.5377,40.5377,1.7881,2.2352,78.3031
09/11/2012 00:00:00,202.2685,0.1331,21.0000,0.0000,0.0000,32.1173,249.7930,227.4594,1.1821,2.0730,1.3224,0.1696,508.7666,535.2390,40.9285,40.9285,1.8071,2.2589,76.4280
10/11/2012 00:00:00,200.3819,0.1313,21.0000,0.0000,0.0000,31.9634,251.7738,236.3535,1.1686,2.1062,1.2671,0.1769,502.2052,532.5841,41.3194,41.3194,1.8262,2.2827,77.3162
11/11/2012 00:00:00,196.6319,0.1296,21.0000,0.0000,0.0000,31.8095,253.7546,245.2477,1.1551,2.1393,1.2118,0.1841,495.6437,529.9292,41.7103,41.7103,1.8452,2.3065,78.2043
12/11/2012 00:00:00,191.0648,0.1279,21.0000,0.0000,0.0000,31.6556,255.7354,254.1419,1.1416,2.1725,1.1566,0.1913,489.0823,527.2743,42.1012,42.1012,1.8642,2.3303,79.0925
13/11/2012 00:00:00,188.7731,0.1261,21.0000,0.0000,0.0000,31.5017,257.7162,263.0360,1.1282,2.2056,1.1013,0.1986,482.5208,524.6194,42.4920,42.4920,1.8832,2.3540,79.9806
14/11/2012 00:00:00,175.6134,0.1244,21.0000,0.0000,0.0000,31.3478,259.6970,271.9302,1.1147,2.2388,1.0460,0.2058,475.9594,521.9644,42.8829,42.8829,1.9022,2.3778,80.8688
15/11/2012 00:00:00,164.8495,0.1227,21.0000,0.0000,0.0000,31.1939,261.6777,280.8244,1.1012,2.2719,0.9907,0.2130,469.3979,519.3095,43.2738,43.2738,1.9213,2.4016,81.7570
16/11/2012 00:00:00,160.8912,0.1214,21.0000,0.0000,0.0000,31.2376,261.9254,281.1080,1.0877,2.2977,0.9947,0.2203,466.6667,516.6546,43.6647,43.6647,1.9403,2.4253,80.6441
17/11/2012 00:00:00,160.8449,0.1204,21.0000,0.0000,0.0000,31.4214,260.9429,274.7497,1.0742,2.3181,1.0408,0.2275,466.6667,513.9997,44.0556,44.0556,1.9593,2.4491,78.3687
18/11/2012 00:00:00,159.4444,0.1194,21.0000,0.0000,0.0000,31.6053,259.9605,268.3914,1.0608,2.3385,1.0869,0.2347,466.6667,511.3448,44.4464,44.4464,1.9783,2.4729,76.0932
19/11/2012 00:00:00,154.5949,0.1183,21.0000,0.0000,0.0000,31.7891,258.9780,262.0330,1.0473,2.3589,1.1330,0.2420,466.6667,508.6898,44.8373,44.8373,1.9973,2.4967,73.8178
20/11/2012 00:00:00,149.8958,0.1173,21.0000,0.0000,0.0000,31.9730,257.9955,255.6747,1.0338,2.3793,1.1791,0.2492,466.6667,506.0349,45.2282,45.2282,2.0163,2.5204,71.5423
21/11/2012 00:00:00,144.4329,0.1163,21.0000,0.0000,0.0000,32.1568,257.0131,249.3164,1.0203,2.3997,1.2252,0.2565,466.6667,503.3800,45.6191,45.6191,2.0354,2.5442,69.2669
22/11/2012 00:00:00,140.4630,0.1153,21.0000,0.0000,0.0000,32.3407,256.0306,242.9580,1.0068,2.4202,1.2713,0.2637,466.6667,500.7251,46.0100,46.0100,2.0544,2.5680,66.9914
23/11/2012 00:00:00,137.4306,0.1177,21.3336,0.0000,0.0000,32.5245,255.0251,236.5997,0.9934,2.4406,1.3174,0.2709,466.6667,498.0702,46.4008,46.4008,2.0734,2.5917,67.8532
24/11/2012 00:00:00,126.7708,0.1224,21.9023,0.0000,0.0000,32.7084,254.0035,230.2414,0.9799,2.4610,1.3635,0.2782,466.6667,495.4152,46.7917,46.7917,2.0924,2.6155,70.2312
25/11/2012 00:00:00,128.7500,0.1271,22.4710,0.0000,0.0000,32.8922,252.9818,223.8831,0.9664,2.4814,1.4096,0.2854,466.6667,492.7603,47.1826,47.1826,2.1114,2.6393,72.6092
26/11/2012 00:00:00,128.7500,0.1318,23.0396,0.0000,0.0000,33.0761,251.9601,217.5247,0.9529,2.5018,1.4557,0.2926,466.6667,490.1054,47.5735,47.5735,2.1304,2.6631,74.9872
27/11/2012 00:00:00,126.1111,0.1366,23.6083,0.0000,0.0000,33.2599,250.9384,211.1664,0.9394,2.5222,1.5018,0.2999,466.6667,487.4505,47.9643,47.9643,2.1495,2.6868,77.3652
28/11/2012 00:00:00,132.7778,0.1413,24.1769,0.0000,0.0000,33.4438,249.9168,204.8081,0.9260,2.5427,1.5479,0.3071,466.6667,484.7956,48.3552,48.3552,2.1685,2.7106,79.7433
29/11/2012 00:00:00,148.5417,0.1460,24.7456,0.0000,0.0000,33.6277,248.8951,198.4497,0.9125,2.5631,1.5940,0.3143,466.6667,482.1406,48.7461,48.7461,2.1875,2.7344,82.1213
30/11/2012 00:00:00,160.1273,0.1485,24.8412,0.0000,0.0000,33.7610,248.2887,192.0914,0.8990,2.5835,1.6401,0.3216,467.6568,479.4857,49.1370,49.1370,2.2065,2.7581,82.1247
01/12/2012 00:00:00,162.8472,0.1492,24.5538,0.0000,0.0000,33.8535,248.0193,185.7331,0.8855,2.6039,1.6862,0.3288,469.4482,476.8308,49.5279,49.5279,2.2255,2.7819,80.9347
02/12/2012 00:00:00,166.2731,0.1499,24.2664,0.0000,0.0000,33.9459,247.7499,179.3747,0.8720,2.6243,1.7323,0.3304,471.2395,480.2664,49.7241,49.7241,2.1964,2.7455,79.7447
03/12/2012 00:00:00,166.9676,0.1506,23.9791,0.0000,0.0000,34.0383,247.4804,173.0164,0.8586,2.6447,1.7784,0.3321,473.0308,483.7019,49.9204,49.9204,2.1672,2.7090,78.5547
04/12/2012 00:00:00,161.8287,0.1513,23.6917,0.0000,0.0000,34.1308,247.2110,166.6581,0.8451,2.6652,1.8245,0.3337,474.8221,487.1375,50.1167,50.1167,2.1381,2.6726,77.3647
05/12/2012 00:00:00,164.2130,0.1520,23.4043,0.0000,0.0000,34.2232,246.9416,160.2997,0.8316,2.6856,1.8706,0.3353,476.6134,490.5731,50.3130,50.3130,2.1089,2.6361,76.1747
06/12/2012 00:00:00,167.7894,0.1527,23.1170,0.0000,0.0000,34.3156,246.6721,153.9414,0.8181,2.7060,1.9167,0.3370,478.4047,494.0086,50.5093,50.5093,2.0797,2.5997,74.9847
07/12/2012 00:00:00,176.1111,0.1533,23.0847,0.0000,0.0000,34.4081,249.2374,147.5831,0.8046,2.7264,1.9628,0.3386,480.1960,497.4442,50.7055,50.7055,2.0506,2.5632,77.6994
08/12/2012 00:00:00,175.0694,0.1540,23.2277,0.0000,0.0000,34.5005,253.7480,141.2248,0.7912,2.7468,2.0089,0.3402,481.9873,500.8798,50.9018,50.9018,2.0214,2.5268,82.4010
09/12/2012 00:00:00,173.1134,0.1547,23.3706,0.0000,0.0000,34.5929,258.2586,134.8664,0.7777,2.7672,2.0550,0.3419,483.7786,504.3153,51.0981,51.0981,1.9923,2.4903,87.1026
10/12/2012 00:00:00,175.0694,0.1554,23.5135,0.0000,0.0000,34.6854,262.7692,128.5081,0.7642,2.7877,2.1011,0.3435,485.5699,507.7509,51.2944,51.2944,1.9631,2.4539,91.8041
11/12/2012 00:00:00,173.2407,0.1561,23.6564,0.0000,0.0000,34.7778,267.2798,122.1498,0.7507,2.8081,2.1473,0.3451,487.3612,511.1865,51.4906,51.4906,1.9340,2.4174,96.5057
12/12/2012 00:00:00,172.5347,0.1568,23.7994,0.0000,0.0000,34.8702,271.7904,115.7914,0.7372,2.8285,2.1934,0.3467,489.1525,514.6220,51.6869,51.6869,1.9048,2.3810,101.2073
13/12/2012 00:00:00,171.1343,0.1575,23.9423,0.0000,0.0000,34.9627,276.3010,109.4331,0.7237,2.8489,2.2395,0.3484,490.9438,518.0576,51.8832,51.8832,1.8756,2.3445,105.9089
14/12/2012 00:00:00,172.8935,0.1570,24.0000,0.0000,0.0000,35.0367,275.3417,108.2356,0.7103,2.8541,2.3261,0.3500,495.5851,521.4932,52.0795,52.0795,1.8465,2.3081,106.6370
15/12/2012 00:00:00,176.0648,0.1559,24.0000,0.0000,0.0000,35.0984,270.6687,110.7778,0.6968,2.8490,2.4402,0.3516,502.1544,524.9287,52.2758,52.2758,1.8173,2.2716,105.3324
16/12/2012 00:00:00,176.0648,0.1547,24.0000,0.0000,0.0000,35.1600,265.9957,113.3199,0.6833,2.8439,2.5542,0.3533,508.7237,528.3643,52.4720,52.4720,1.7882,2.2352,104.0279
17/12/2012 00:00:00,178.5417,0.1536,24.0000,0.0000,0.0000,35.2216,261.3227,115.8621,0.6698,2.8388,2.6683,0.3549,515.2931,531.7999,52.6683,52.6683,1.7590,2.1987,102.7234
18/12/2012 00:00:00,178.9005,0.1524,24.0000,0.0000,0.0000,35.2833,256.6498,118.4042,0.6563,2.8337,2.7824,0.3565,521.8624,535.2354,52.8646,52.8646,1.7298,2.1623,101.4189
19/12/2012 00:00:00,179.2593,0.1512,24.0000,0.0000,0.0000,35.3449,251.9768,120.9464,0.6429,2.8286,2.8964,0.3582,528.4318,538.6710,53.0609,53.0609,1.7007,2.1259,100.1143
20/12/2012 00:00:00,178.5417,0.1501,24.0000,0.0000,0.0000,35.4065,247.3038,123.4885,0.6457,2.8235,3.0105,0.3598,535.0011,542.1065,53.2571,53.2571,1.6715,2.0894,98.8098
21/12/2012 00:00:00,174.1898,0.1502,23.9172,0.0000,0.0000,35.4682,247.7962,126.0307,0.6485,2.8184,3.1246,0.3614,541.5704,545.5421,53.4534,53.4534,1.6424,2.0530,100.0122
22/12/2012 00:00:00,165.0347,0.1513,23.7730,0.0000,0.0000,35.5298,252.1242,128.5728,0.6514,2.8133,3.2386,0.3630,548.1398,548.9777,53.6497,53.6497,1.6132,2.0165,102.6571
23/12/2012 00:00:00,163.2639,0.1524,23.6287,0.0000,0.0000,35.5914,256.4521,131.1150,0.6542,2.8082,3.3527,0.3647,554.7091,552.4132,53.8460,53.8460,1.5840,1.9801,105.3020
24/12/2012 00:00:00,153.8657,0.1535,23.4844,0.0000,0.0000,35.6531,260.7801,133.6571,0.6571,2.8031,3.4668,0.3663,561.2784,555.8488,54.0423,54.0423,1.5549,1.9436,107.9469
25/12/2012 00:00:00,148.6921,0.1547,23.3401,0.0000,0.0000,35.7147,265.1080,136.1993,0.6599,2.7980,3.5808,0.3679,567.8478,559.2844,54.2385,54.2385,1.5257,1.9072,110.5918
26/12/2012 00:00:00,143.5185,0.1558,23.1959,0.0000,0.0000,35.7763,269.4360,138.7414,0.6628,2.7929,3.6949,0.3696,574.4171,562.7199,54.4348,54.4348,1.4966,1.8707,113.2366
27/12/2012 00:00:00,142.4653,0.1569,23.0516,0.0000,0.0000,35.8380,273.7639,141.2836,0.6656,2.7878,3.8090,0.3712,580.9865,566.1555,54.6311,54.6311,1.4674,1.8343,115.8815
28/12/2012 00:00:00,143.1713,0.1590,23.1567,0.0000,0.0000,35.9584,275.7531,143.8257,0.6684,2.7827,3.9230,0.3728,583.3333,569.5911,54.8274,54.8274,1.4383,1.7978,118.5264
29/12/2012 00:00:00,140.0116,0.1617,23.4006,0.0000,0.0000,36.1115,276.4392,146.3679,0.6713,2.7776,4.0371,0.3744,583.3333,573.0266,55.0236,55.0236,1.4091,1.7614,115.3561
30/12/2012 00:00:00,132.4421,0.1644,23.6445,0.0000,0.0000,36.2646,277.1253,148.9100,0.6741,2.7725,4.1512,0.3761,583.3333,576.4622,55.2199,55.2199,1.3799,1.7249,108.3153
31/12/2012 00:00:00,126.3773,0.1671,23.8885,0.0000,0.0000,36.4177,277.8113,151.4522,0.6770,2.7674,4.2652,0.3777,583.3333,579.8978,55.4162,55.4162,1.3508,1.6885,101.2746
01/01/2013 00:00:00,107.8935,0.1693,23.9454,0.0000,0.0000,36.5708,277.1355,153.9943,0.6798,2.7623,4.3793,0.3793,583.3333,583.3333,55.6125,55.6125,1.3216,1.6520,94.2338
02/01/2013 00:00:00,103.6690,0.1710,23.8448,0.0000,0.0000,36.7239,275.3125,156.5365,0.6827,2.7572,4.4934,0.3761,583.3333,582.9190,55.3165,55.3165,1.3138,1.6423,87.1930
03/01/2013 00:00:00,99.5139,0.1728,23.7442,0.0000,0.0000,36.8770,273.4895,159.0786,0.6855,2.7520,4.6075,0.3728,583.3333,582.5046,55.0205,55.0205,1.3061,1.6326,80.1522
04/01/2013 00:00:00,77.9398,0.1745,23.6437,0.0000,0.0000,37.0301,271.6665,161.6208,0.6884,2.7469,4.7215,0.3695,583.3333,582.0903,54.7245,54.7245,1.2983,1.6229,77.7550
05/01/2013 00:00:00,58.2755,0.1763,23.5431,0.0000,0.0000,37.1833,269.8435,164.1629,0.6912,2.7418,4.8356,0.3663,583.3333,581.6759,54.4285,54.4285,1.2905,1.6132,77.5182
06/01/2013 00:00:00,61.6204,0.1780,23.4425,0.0000,0.0000,37.3364,268.0205,166.7051,0.6940,2.7367,4.9497,0.3630,583.3333,581.2616,54.1326,54.1326,1.2828,1.6035,77.2813
07/01/2013 00:00:00,63.8657,0.1798,23.3419,0.0000,0.0000,37.4895,266.1976,169.2472,0.6969,2.7316,5.0637,0.3597,583.3333,580.8472,53.8366,53.8366,1.2750,1.5937,77.0445
08/01/2013 00:00:00,65.3819,0.1815,23.2413,0.0000,0.0000,37.6426,264.3746,171.7894,0.6997,2.7265,5.1778,0.3565,583.3333,580.4329,53.5406,53.5406,1.2672,1.5840,76.8076
09/01/2013 00:00:00,64.1204,0.1833,23.1408,0.0000,0.0000,37.7957,262.5516,174.3315,0.7026,2.7214,5.2919,0.3532,583.3333,580.0185,53.2446,53.2446,1.2594,1.5743,76.5708
10/01/2013 00:00:00,76.4583,0.1850,23.0402,0.0000,0.0000,37.9488,260.7286,176.8737,0.7054,2.7163,5.4059,0.3500,583.3333,579.6042,52.9486,52.9486,1.2517,1.5646,76.3339
11/01/2013 00:00:00,77.2917,0.1858,23.0860,0.0000,0.0000,37.6049,259.9194,177.9359,0.7083,2.6639,5.3812,0.3467,583.3333,579.1898,52.6527,52.6527,1.2439,1.5549,79.4027
12/01/2013 00:00:00,76.7361,0.1858,23.2293,0.0000,0.0000,36.9302,259.7851,177.9359,0.7111,2.5797,5.2637,0.3434,583.3333,578.7755,52.3567,52.3567,1.2361,1.5452,84.2845
13/01/2013 00:00:00,80.1042,0.1859,23.3725,0.0000,0.0000,36.2555,259.6508,177.9359,0.7139,2.4955,5.1462,0.3402,583.3333,578.3611,52.0607,52.0607,1.2284,1.5354,89.1664
14/01/2013 00:00:00,85.2662,0.1860,23.5158,0.0000,0.0000,35.5807,259.5165,177.9359,0.7168,2.4113,5.0287,0.3369,583.3333,577.9468,51.7647,51.7647,1.2206,1.5257,94.0483
15/01/2013 00:00:00,86.4352,0.1861,23.6591,0.0000,0.0000,34.9060,259.3822,177.9359,0.7196,2.3272,4.9112,0.3336,583.3333,577.5324,51.4687,51.4687,1.2128,1.5160,98.9302
16/01/2013 00:00:00,84.3981,0.1861,23.8023,0.0000,0.0000,34.2313,259.2478,177.9359,0.7225,2.2430,4.7937,0.3304,583.3333,577.1181,51.1727,51.1727,1.2050,1.5063,103.8120
17/01/2013 00:00:00,83.8194,0.1862,23.9456,0.0000,0.0000,33.5565,259.1135,177.9359,0.7253,2.1588,4.6762,0.3271,583.3333,576.7037,50.8768,50.8768,1.1973,1.4966,108.6939
18/01/2013 00:00:00,78.4144,0.1870,24.0000,0.0000,0.0000,32.8818,258.7047,177.9359,0.7282,2.0746,4.5587,0.3238,583.3333,576.2894,50.5808,50.5808,1.1895,1.4869,107.2713
19/01/2013 00:00:00,81.5162,0.1882,24.0000,0.0000,0.0000,32.2071,258.1276,177.9359,0.7310,1.9904,4.4412,0.3206,583.3333,575.8750,50.2848,50.2848,1.1817,1.4772,102.4105
20/01/2013 00:00:00,79.8148,0.1895,24.0000,0.0000,0.0000,31.5323,257.5505,177.9359,0.7339,1.9063,4.3237,0.3173,583.3333,575.4607,49.9888,49.9888,1.1740,1.4674,97.5498
21/01/2013 00:00:00,78.4144,0.1907,24.0000,0.0000,0.0000,30.8576,256.9734,177.9359,0.7367,1.8221,4.2062,0.3140,583.3333,575.0463,49.6928,49.6928,1.1662,1.4577,92.6891
22/01/2013 00:00:00,78.9699,0.1920,24.0000,0.0000,0.0000,30.1829,256.3963,177.9359,0.7395,1.7379,4.0887,0.3108,583.3333,574.6319,49.3969,49.3969,1.1584,1.4480,87.8283
23/01/2013 00:00:00,75.6366,0.1932,24.0000,0.0000,0.0000,29.5081,255.8192,177.9359,0.7424,1.6537,3.9712,0.3075,583.3333,574.2176,49.1009,49.1009,1.1506,1.4383,82.9676
24/01/2013 00:00:00,74.8148,0.1944,24.0000,0.0000,0.0000,28.8334,255.2421,177.9359,0.7452,1.5696,3.8537,0.3042,583.3333,573.8032,48.8049,48.8049,1.1429,1.4286,78.1069
25/01/2013 00:00:00,67.4306,0.1959,23.9173,0.0000,0.0000,28.4965,259.5008,177.9359,0.7481,1.4854,3.7362,0.3010,582.6407,573.3889,48.5089,48.5089,1.1351,1.4189,75.4732
26/01/2013 00:00:00,72.2801,0.1976,23.7747,0.0000,0.0000,28.4042,267.2540,177.9359,0.7509,1.4012,3.6187,0.2977,581.4489,572.9745,48.2129,48.2129,1.1273,1.4092,74.2161
27/01/2013 00:00:00,77.1759,0.1993,23.6321,0.0000,0.0000,28.3120,275.0073,177.9359,0.7538,1.3170,3.5012,0.2945,580.2571,572.5602,47.9169,47.9169,1.1196,1.3994,72.9590
28/01/2013 00:00:00,78.5648,0.2009,23.4895,0.0000,0.0000,28.2197,282.7605,177.9359,0.7566,1.2329,3.3837,0.2912,579.0653,572.1458,47.6210,47.6210,1.1118,1.3897,71.7019
29/01/2013 00:00:00,81.0995,0.2026,23.3469,0.0000,0.0000,28.1275,290.5138,177.9359,0.7594,1.1487,3.2662,0.2879,577.8735,571.7315,47.3250,47.3250,1.1040,1.3800,70.4449
30/01/2013 00:00:00,82.5116,0.2042,23.2043,0.0000,0.0000,28.0352,298.2670,177.9359,0.7623,1.0645,3.1487,0.2847,576.6817,571.3171,47.0290,47.0290,1.0962,1.3703,69.1878
31/01/2013 00:00:00,82.5116,0.2059,23.0617,0.0000,0.0000,27.9430,306.0203,177.9359,0.7651,0.9803,3.0312,0.2814,575.4898,570.9028,46.7330,46.7330,1.0885,1.3606,67.9307
01/02/2013 00:00:00,83.0903,0.2068,23.0000,0.0000,0.0000,27.8507,307.2893,177.9359,0.7680,0.8962,2.9137,0.2781,574.2980,570.4884,46.4370,46.4370,1.0807,1.3509,68.9431
02/02/2013 00:00:00,85.6829,0.2071,23.0000,0.0000,0.0000,27.7585,303.6130,177.9359,0.7708,0.8120,2.7962,0.2790,573.1062,570.9700,46.4858,46.4858,1.0762,1.3452,71.1382
03/02/2013 00:00:00,81.6667,0.2074,23.0000,0.0000,0.0000,27.6662,299.9366,177.9359,0.7737,0.7278,2.6787,0.2798,571.9144,571.4515,46.5346,46.5346,1.0717,1.3396,73.3334
04/02/2013 00:00:00,76.8981,0.2076,23.0000,0.0000,0.0000,27.5740,296.2602,177.9359,0.7765,0.6436,2.5612,0.2807,570.7226,571.9330,46.5833,46.5833,1.0671,1.3339,75.5286
05/02/2013 00:00:00,75.5208,0.2079,23.0000,0.0000,0.0000,27.4817,292.5839,177.9359,0.7794,0.5595,2.4437,0.2815,569.5308,572.4145,46.6321,46.6321,1.0626,1.3283,77.7237
06/02/2013 00:00:00,89.4792,0.2082,23.0000,0.0000,0.0000,27.3895,288.9075,177.9359,0.7822,0.4753,2.3262,0.2823,568.3390,572.8960,46.6808,46.6808,1.0581,1.3226,79.9189
07/02/2013 00:00:00,87.0833,0.2085,23.0000,0.0000,0.0000,27.2972,285.2311,177.9359,0.7850,0.3911,2.2087,0.2832,567.1472,573.3776,46.7296,46.7296,1.0536,1.3170,82.1141
08/02/2013 00:00:00,88.8773,0.2073,23.0000,0.0000,0.0000,27.5694,282.2606,176.4883,0.7879,0.3647,2.1874,0.2840,567.0197,573.8591,46.7784,46.7784,1.0490,1.3113,83.1401
09/02/2013 00:00:00,70.9375,0.2052,23.0000,0.0000,0.0000,28.0882,279.7664,173.9466,0.7907,0.3775,2.2312,0.2849,567.6111,574.3406,46.8271,46.8271,1.0445,1.3057,83.4924
10/02/2013 00:00:00,74.1667,0.2030,23.0000,0.0000,0.0000,28.6070,277.2722,171.4049,0.7936,0.3902,2.2749,0.2857,568.2025,574.8221,46.8759,46.8759,1.0400,1.3000,83.8447
11/02/2013 00:00:00,68.0556,0.2009,23.0000,0.0000,0.0000,29.1258,274.7780,168.8632,0.7964,0.4030,2.3187,0.2866,568.7940,575.3036,46.9246,46.9246,1.0355,1.2944,84.1969
12/02/2013 00:00:00,63.3912,0.1987,23.0000,0.0000,0.0000,29.6447,272.2838,166.3214,0.7993,0.4157,2.3624,0.2874,569.3854,575.7852,46.9734,46.9734,1.0310,1.2887,84.5492
13/02/2013 00:00:00,57.7431,0.1965,23.0000,0.0000,0.0000,30.1635,269.7896,163.7797,0.8021,0.4285,2.4062,0.2882,569.9768,576.2667,47.0222,47.0222,1.0264,1.2831,84.9015
14/02/2013 00:00:00,58.9468,0.1944,23.0000,0.0000,0.0000,30.6823,267.2954,161.2380,0.8049,0.4412,2.4499,0.2891,570.5683,576.7482,47.0709,47.0709,1.0219,1.2774,85.2537
15/02/2013 00:00:00,58.2292,0.1935,23.0821,0.0000,0.0000,31.2011,264.3513,158.6963,0.8078,0.4540,2.4937,0.2899,571.1597,577.2297,47.1197,47.1197,1.0174,1.2718,86.5414
16/02/2013 00:00:00,57.7431,0.1936,23.2235,0.0000,0.0000,31.7199,261.0825,156.1546,0.8106,0.4667,2.5374,0.2908,571.7511,577.7112,47.1684,47.1684,1.0129,1.2661,88.6341
17/02/2013 00:00:00,57.2685,0.1937,23.3648,0.0000,0.0000,32.2388,257.8136,153.6129,0.8135,0.4795,2.5812,0.2916,572.3426,578.1928,47.2172,47.2172,1.0084,1.2605,90.7267
18/02/2013 00:00:00,57.0370,0.1937,23.5062,0.0000,0.0000,32.7576,254.5448,151.0712,0.8163,0.4922,2.6250,0.2925,572.9340,578.6743,47.2660,47.2660,1.0038,1.2548,92.8193
19/02/2013 00:00:00,51.9560,0.1938,23.6475,0.0000,0.0000,33.2764,251.2760,148.5295,0.8192,0.5050,2.6687,0.2933,573.5254,579.1558,47.3147,47.3147,0.9993,1.2491,94.9120
20/02/2013 00:00:00,55.3935,0.1939,23.7889,0.0000,0.0000,33.7952,248.0072,145.9878,0.8220,0.5177,2.7125,0.2941,574.1169,579.6373,47.3635,47.3635,0.9948,1.2435,97.0046
21/02/2013 00:00:00,57.9861,0.1939,23.9303,0.0000,0.0000,34.3141,244.7383,143.4461,0.8249,0.5305,2.7562,0.2950,574.7083,580.1189,47.4122,47.4122,0.9903,1.2378,99.0972
22/02/2013 00:00:00,57.2685,0.1952,23.9268,0.0000,0.0000,34.2414,241.8680,140.9044,0.8277,0.5432,2.8000,0.2958,575.6066,580.6004,47.4610,47.4610,0.9858,1.2322,96.5697
23/02/2013 00:00:00,66.4120,0.1975,23.7825,0.0000,0.0000,33.5929,239.3860,138.3626,0.8305,0.5560,2.8437,0.2967,576.8035,581.0819,47.5098,47.5098,0.9812,1.2265,90.5367
24/02/2013 00:00:00,68.2292,0.1998,23.6381,0.0000,0.0000,32.9444,236.9040,135.8209,0.8334,0.5687,2.8875,0.2975,578.0004,581.5634,47.5585,47.5585,0.9767,1.2209,84.5037
25/02/2013 00:00:00,67.1875,0.2021,23.4937,0.0000,0.0000,32.2960,234.4220,133.2792,0.8362,0.5815,2.9312,0.2984,579.1972,582.0449,47.6073,47.6073,0.9722,1.2152,78.4707
26/02/2013 00:00:00,72.1991,0.2044,23.3493,0.0000,0.0000,31.6475,231.9401,130.7375,0.8391,0.5942,2.9750,0.2992,580.3941,582.5265,47.6560,47.6560,0.9677,1.2096,72.4377
27/02/2013 00:00:00,72.7315,0.2068,23.2049,0.0000,0.0000,30.9990,229.4581,128.1958,0.8419,0.6070,3.0188,0.3000,581.5910,583.0080,47.7048,47.7048,0.9632,1.2039,66.4048
28/02/2013 00:00:00,72.9977,0.2091,23.0605,0.0000,0.0000,30.3505,226.9761,125.6541,0.8448,0.6197,3.0625,0.3009,582.7879,583.4895,47.7536,47.7536,0.9586,1.1983,60.3718
01/03/2013 00:00:00,75.4514,0.2106,23.1660,0.0000,0.0000,29.7020,229.2349,123.1124,0.8476,0.6325,3.1063,0.3017,583.9847,583.9710,47.8023,47.8023,0.9541,1.1926,62.0281
02/03/2013 00:00:00,77.3843,0.2115,23.4518,0.0000,0.0000,29.0535,234.9047,120.5707,0.8504,0.6452,3.1500,0.3016,585.1816,584.8223,47.7913,47.7913,0.9577,1.1971,68.9607
03/03/2013 00:00:00,75.9954,0.2124,23.7375,0.0000,0.0000,28.4051,240.5746,118.0290,0.8533,0.6580,3.1938,0.3015,586.3785,585.6736,47.7803,47.7803,0.9613,1.2016,75.8933
04/03/2013 00:00:00,69.2708,0.2133,24.0233,0.0000,0.0000,27.7566,246.2445,115.4873,0.8561,0.6707,3.2375,0.3014,587.5754,586.5248,47.7694,47.7694,0.9649,1.2061,82.8259
05/03/2013 00:00:00,58.8542,0.2142,24.3090,0.0000,0.0000,27.1081,251.9144,112.9456,0.8590,0.6835,3.2813,0.3012,588.7722,587.3761,47.7584,47.7584,0.9685,1.2106,89.7585
06/03/2013 00:00:00,59.3287,0.2151,24.5948,0.0000,0.0000,26.4596,257.5843,110.4039,0.8618,0.6962,3.3250,0.3011,589.9691,588.2274,47.7474,47.7474,0.9721,1.2151,96.6911
07/03/2013 00:00:00,53.4722,0.2160,24.8805,0.0000,0.0000,25.8111,263.2542,107.8621,0.8647,0.7090,3.3688,0.3010,591.1660,589.0787,47.7364,47.7364,0.9757,1.2196,103.6238
08/03/2013 00:00:00,55.3125,0.2178,24.9167,0.0000,0.0000,25.6115,263.8546,109.6455,0.8675,0.7069,3.3697,0.3009,592.3595,589.9300,47.7254,47.7254,0.9793,1.2241,109.3252
09/03/2013 00:00:00,56.0069,0.2203,24.7735,0.0000,0.0000,25.7344,260.8119,114.7319,0.8704,0.6941,3.3397,0.3008,593.5505,590.7812,47.7144,47.7144,0.9829,1.2286,114.2757
10/03/2013 00:00:00,55.7755,0.2227,24.6303,0.0000,0.0000,25.8573,257.7692,119.8182,0.8732,0.6813,3.3097,0.3006,594.7416,591.6325,47.7034,47.7034,0.9865,1.2331,119.2263
11/03/2013 00:00:00,57.6505,0.2252,24.4871,0.0000,0.0000,25.9803,254.7265,124.9046,0.8760,0.6686,3.2797,0.3005,595.9326,592.4838,47.6924,47.6924,0.9900,1.2376,124.1769
