Date,With all Water,No CEW,No eWater
23/08/2013,  0.893132,  0.870423,  0.869915
24/08/2013,  1.486385,  1.465382,  1.465353
25/08/2013,  2.253449,  2.231160,  2.231130
26/08/2013,  2.510448,  2.486672,  2.486457
27/08/2013,  2.638719,  2.631089,  2.631088
28/08/2013,  2.797454,  2.793521,  2.793545
29/08/2013,  2.575906,  2.560456,  2.560748
30/08/2013,  1.462065,  1.446717,  1.446754
31/08/2013,  1.940953,  1.927618,  1.927470
01/09/2013,  1.739921,  1.740128,  1.740073
02/09/2013,  1.733847,  1.748084,  1.747906
03/09/2013,  1.849783,  1.851807,  1.851773
04/09/2013,  1.967676,  1.943609,  1.944083
05/09/2013,  2.297588,  2.263312,  2.263489
06/09/2013,  2.087155,  2.044118,  2.044209
07/09/2013,  1.733562,  1.689764,  1.689557
08/09/2013,  1.813906,  1.774702,  1.774703
09/09/2013,  1.433932,  1.400333,  1.400378
10/09/2013,  0.645659,  0.625400,  0.625452
11/09/2013,  0.912714,  0.888459,  0.888858
12/09/2013,  1.251017,  1.234161,  1.234353
13/09/2013,  1.101483,  1.080123,  1.080199
14/09/2013,  0.733751,  0.716243,  0.715959
15/09/2013,  1.408966,  1.392910,  1.392729
16/09/2013,  1.264408,  1.254079,  1.254286
17/09/2013,  1.610096,  1.605581,  1.605664
18/09/2013, -0.093301, -0.095351, -0.095262
19/09/2013,  0.223901,  0.224803,  0.224860
20/09/2013,  0.387558,  0.391297,  0.391847
21/09/2013,  0.778992,  0.785250,  0.785310
22/09/2013,  0.823380,  0.859096,  0.859286
23/09/2013,  0.488364,  0.516543,  0.516492
24/09/2013,  0.734675,  0.757706,  0.757852
25/09/2013,  0.648289,  0.654695,  0.654600
26/09/2013, -0.383237, -0.384665, -0.384559
27/09/2013,  0.234910,  0.242519,  0.242607
28/09/2013,  0.110686,  0.118975,  0.118436
29/09/2013,  0.688056,  0.694497,  0.694316
30/09/2013,  1.106070,  1.108415,  1.109776
01/10/2013, -0.035829, -0.038445, -0.038955
02/10/2013, -0.349884, -0.357015, -0.357086
03/10/2013,  1.005945,  0.985607,  0.985527
04/10/2013,  2.038434,  1.969634,  1.969582
05/10/2013,  2.453145,  2.415969,  2.416191
06/10/2013,  2.330193,  2.283066,  2.282951
07/10/2013,  2.990338,  2.928954,  2.929429
08/10/2013,  3.517792,  3.459777,  3.459318
09/10/2013,  3.699076,  3.631092,  3.631343
10/10/2013,  3.114629,  3.039920,  3.040894
11/10/2013,  3.660849,  3.570878,  3.570463
12/10/2013,  3.855269,  3.753122,  3.753403
13/10/2013,  1.321015,  1.267525,  1.267934
14/10/2013,  3.390211,  3.308978,  3.308710
15/10/2013,  3.644667,  3.549041,  3.549047
16/10/2013,  2.902790,  2.844501,  2.845021
17/10/2013,  0.842745,  0.774171,  0.774627
18/10/2013,  3.365506,  3.175102,  3.174945
19/10/2013,  3.929019,  3.881126,  3.881488
20/10/2013,  3.196778,  3.168825,  3.169561
21/10/2013,  3.585242,  3.550720,  3.550491
22/10/2013,  3.364488,  3.317361,  3.318591
23/10/2013,  2.237488,  2.191986,  2.191956
24/10/2013,  2.886754,  2.739862,  2.739387
25/10/2013,  2.143936,  1.871785,  1.871292
26/10/2013,  1.628061,  1.470769,  1.470709
27/10/2013,  2.631397,  2.503812,  2.500953
28/10/2013,  3.272848,  3.161462,  3.146590
29/10/2013,  1.865372,  1.800902,  1.789611
30/10/2013,  0.994433,  0.967077,  0.962984
31/10/2013,  0.792402,  0.774557,  0.771361
01/11/2013,  0.693793,  0.663487,  0.608111
02/11/2013,  1.318011,  1.242993,  0.881328
03/11/2013,  1.586502,  1.514427,  1.223900
04/11/2013,  1.326282,  1.293347,  1.193367
05/11/2013,  0.595677,  0.583077,  0.524869
06/11/2013,  0.130994, -0.053033, -0.185410
07/11/2013,  1.284555,  0.734839,  0.038063
08/11/2013,  1.152006,  0.711803,  0.313282
09/11/2013,  0.730157,  0.571861,  0.390763
10/11/2013,  1.107938,  1.003824,  0.839468
11/11/2013,  1.782496,  1.121838,  1.016333
12/11/2013,  0.995822,  0.702889,  0.619041
13/11/2013,  0.652346,  0.535112,  0.476076
14/11/2013,  0.483799,  0.348208,  0.322730
15/11/2013,  1.453014,  0.507199,  0.464965
16/11/2013,  1.376828,  0.637776,  0.429997
17/11/2013,  0.176293, -0.000884, -0.013333
18/11/2013,  0.459006, -0.051766, -0.166818
19/11/2013,  2.142983,  1.046605, -0.136308
20/11/2013,  1.925645,  1.126276,  0.023040
21/11/2013,  0.560337,  0.200170, -0.068424
22/11/2013,  1.014462,  0.232906, -0.134257
23/11/2013,  1.169189,  0.514873,  0.007309
24/11/2013,  0.679989,  0.422737,  0.145458
25/11/2013,  0.563177,  0.424143,  0.194410
26/11/2013, -0.174620, -0.325979, -0.331258
27/11/2013,  0.515211, -0.306025, -0.766846
28/11/2013,  1.600360,  0.526027, -0.334174
29/11/2013,  1.407824,  0.847152,  0.254709
30/11/2013,  0.994804,  0.768308,  0.392186
01/12/2013,  0.585887,  0.407363,  0.166993
02/12/2013,  0.431333, -0.170237, -0.200797
03/12/2013,  0.382890, -0.150576, -0.549926
04/12/2013,  0.839174,  0.192266, -0.353472
05/12/2013, -0.162292, -0.342338, -0.547090
06/12/2013,  0.316338,  0.189993,  0.098027
07/12/2013,  0.523374,  0.375813,  0.312610
08/12/2013, -0.018028, -0.057363, -0.076890
09/12/2013, -0.388194, -0.521209, -0.530804
10/12/2013, -0.680822, -0.802393, -0.819007
11/12/2013, -0.354065, -0.409425, -0.422006
12/12/2013, -0.045585, -0.077154, -0.085123
13/12/2013,  0.208246,  0.187658,  0.181596
14/12/2013,  0.422401,  0.400944,  0.390257
15/12/2013,  0.491890,  0.447241,  0.429648
16/12/2013,  0.504070,  0.399954,  0.354396
17/12/2013,  0.239739,  0.166710,  0.127129
18/12/2013, -0.035000, -0.062439, -0.080133
19/12/2013,  0.157154, -0.447732, -0.455854
20/12/2013,  0.112941, -0.426064, -0.446180
21/12/2013,  0.433869,  0.145641,  0.127243
22/12/2013, -0.576280, -0.794459, -0.802799
23/12/2013,  0.078646, -0.025158, -0.038620
24/12/2013,  0.086814,  0.033334,  0.024932
25/12/2013, -0.103966, -0.248827, -0.254085
26/12/2013,  0.244952, -0.105007, -0.114180
27/12/2013,  0.817056,  0.300999,  0.292865
28/12/2013,  1.275079, -0.002192, -0.001622
29/12/2013,  0.692107,  0.193214,  0.186953
30/12/2013,  0.598791,  0.217980,  0.207517
31/12/2013,  0.410924,  0.154291,  0.136795
01/01/2014, -0.155413, -0.229108, -0.233652
02/01/2014,  0.255228, -0.152406, -0.160605
03/01/2014,  0.122894, -0.675813, -0.682330
04/01/2014, -1.003861, -1.139996, -1.140730
05/01/2014, -0.952966, -1.072187, -1.070248
06/01/2014,  0.552913,  0.464289,  0.462146
07/01/2014,  0.953557,  0.848026,  0.842798
08/01/2014,  0.899457,  0.623962,  0.611320
09/01/2014,  0.164252,  0.016600,  0.011278
10/01/2014, -0.331368, -0.339574, -0.345482
11/01/2014, -0.059859, -0.102255, -0.110512
12/01/2014,  0.407525,  0.304829,  0.296204
13/01/2014, -0.014617, -0.063225, -0.065353
14/01/2014,  0.122376,  0.080136,  0.076284
15/01/2014, -0.174650, -0.189123, -0.190203
16/01/2014,  0.250559, -0.146295, -0.146231
17/01/2014,  1.516257,  0.011191,  0.007430
18/01/2014,  1.594929,  0.356595,  0.349631
19/01/2014,  1.502939,  0.492733,  0.471919
20/01/2014,  1.206713,  0.455169,  0.406844
21/01/2014,  0.902950,  0.352388,  0.294068
22/01/2014,  0.520882,  0.208309,  0.170064
23/01/2014,  0.181196, -0.081984, -0.094700
24/01/2014,  0.375661, -0.096084, -0.106489
25/01/2014,  0.476292,  0.142887,  0.105825
26/01/2014,  0.164518,  0.021399, -0.001159
27/01/2014, -0.112606, -0.174689, -0.183941
28/01/2014, -0.370050, -0.563897, -0.572511
29/01/2014,  0.230430, -0.118460, -0.133349
30/01/2014,  0.177990,  0.086393,  0.075070
31/01/2014,  0.049720, -0.012097, -0.021058
01/02/2014, -0.295951, -0.324678, -0.328400
02/02/2014,  0.179765, -0.353242, -0.351370
03/02/2014,  0.731906, -0.039107, -0.038921
04/02/2014,  1.679540,  0.810049,  0.805446
05/02/2014,  0.517260,  0.135010,  0.129583
06/02/2014, -0.341776, -0.378322, -0.373030
07/02/2014, -0.264724, -0.302977, -0.307872
08/02/2014, -0.548738, -0.582200, -0.588739
09/02/2014, -0.323451, -0.479413, -0.484304
10/02/2014,  0.263653,  0.208694,  0.206230
11/02/2014,  0.319543,  0.274528,  0.272616
12/02/2014, -0.047900, -0.059220, -0.057544
13/02/2014, -0.206888, -0.225044, -0.225840
14/02/2014, -0.320737, -0.335338, -0.334386
15/02/2014, -0.348230, -0.364576, -0.364161
16/02/2014, -0.024590, -0.040177, -0.039419
17/02/2014, -0.138398, -0.146243, -0.145294
18/02/2014, -0.229925, -0.301916, -0.299277
19/02/2014, -0.508061, -0.789128, -0.787877
20/02/2014,  0.006840, -0.061954, -0.058306
21/02/2014,  0.499540,  0.480491,  0.484463
22/02/2014,  0.586939,  0.565175,  0.565758
23/02/2014,  0.265400,  0.186586,  0.178038
24/02/2014, -0.197821, -0.209596, -0.211977
25/02/2014, -0.431195, -0.435037, -0.436580
26/02/2014, -0.158980, -0.183208, -0.185471
27/02/2014,  0.228005,  0.199477,  0.196997
28/02/2014,  0.461954,  0.424916,  0.420440
01/03/2014,  0.370546,  0.322565,  0.316561
02/03/2014,  0.080981,  0.061006,  0.057063
03/03/2014, -0.072996, -0.080794, -0.081349
04/03/2014, -0.301402, -0.302666, -0.302269
05/03/2014, -0.127400, -0.142293, -0.144113
06/03/2014, -0.031475, -0.046287, -0.049766
07/03/2014, -0.019844, -0.034690, -0.037920
08/03/2014,  0.066360,  0.057058,  0.055057
09/03/2014, -0.208590, -0.214809, -0.214305
10/03/2014, -0.173420, -0.178202, -0.176455
11/03/2014, -0.140799, -0.146438, -0.144937
12/03/2014, -0.208191, -0.215038, -0.213459
13/03/2014, -0.312027, -0.319023, -0.317810
14/03/2014, -0.349831, -0.349602, -0.346527
15/03/2014, -1.249040, -1.247162, -1.243909
16/03/2014, -1.117914, -1.115513, -1.109592
17/03/2014, -0.276797, -0.275276, -0.269367
18/03/2014,  0.003787,  0.004871,  0.008159
19/03/2014, -0.027465, -0.027456, -0.025172
20/03/2014,  0.421701,  0.347380,  0.348742
21/03/2014,  0.363558,  0.055620,  0.053298
22/03/2014,  0.662924,  0.465968,  0.459906
23/03/2014,  0.285977,  0.086659,  0.082173
24/03/2014,  0.139305,  0.022272,  0.016354
25/03/2014,  0.264577,  0.130634,  0.125257
26/03/2014,  0.150203,  0.081033,  0.076184
27/03/2014, -0.214795, -0.234726, -0.237859
28/03/2014, -0.196370, -0.208082, -0.211182
29/03/2014, -0.334549, -0.338988, -0.340183
30/03/2014, -0.146785, -0.152123, -0.151653
31/03/2014, -0.119245, -0.124161, -0.123638
01/04/2014, -0.669914, -0.664612, -0.663448
02/04/2014, -0.410412, -0.556533, -0.556315
03/04/2014, -0.160180, -0.203010, -0.206177
04/04/2014,  0.120518,  0.096081,  0.090475
05/04/2014,  0.145506,  0.129134,  0.124884
06/04/2014,  0.140171,  0.129185,  0.128343
07/04/2014,  0.076060,  0.068519,  0.068072
08/04/2014, -0.266073, -0.268665, -0.268123
09/04/2014,  0.231041, -0.008854, -0.009712
10/04/2014,  1.301877,  0.306913,  0.303969
11/04/2014,  2.128221,  0.437987,  0.434128
12/04/2014,  1.003286,  0.226541,  0.221767
13/04/2014,  0.602534,  0.001204, -0.002434
14/04/2014,  0.346317,  0.025846,  0.021880
15/04/2014, -0.051042, -0.134320, -0.136838
16/04/2014, -0.289307, -0.308648, -0.308413
17/04/2014,  0.031019, -0.373159, -0.372843
18/04/2014, -0.259911, -0.641651, -0.640857
19/04/2014, -0.294996, -0.393189, -0.391134
20/04/2014, -0.315889, -0.363107, -0.360576
21/04/2014,  0.032022, -0.238597, -0.237390
22/04/2014,  0.192499, -0.423370, -0.422202
23/04/2014,  0.155245, -0.225953, -0.224991
24/04/2014,  0.060533, -0.285848, -0.285429
25/04/2014,  0.247776,  0.013724,  0.013466
26/04/2014,  0.140017, -0.218894, -0.220273
27/04/2014,  0.663279,  0.464821,  0.463494
28/04/2014,  0.637203,  0.162683,  0.160764
29/04/2014, -0.544422, -0.987898, -0.989792
30/04/2014, -0.433939, -0.561602, -0.563482
01/05/2014,  0.247271, -0.230724, -0.231876
02/05/2014, -0.847163, -1.243568, -1.243726
03/05/2014, -0.597379, -0.772632, -0.774416
04/05/2014,  0.324043,  0.246697,  0.245705
05/05/2014,  0.549354,  0.511386,  0.509758
06/05/2014,  0.739504,  0.650681,  0.646385
07/05/2014,  1.131493,  0.705578,  0.701933
08/05/2014,  1.315830,  0.625422,  0.622451
09/05/2014,  0.019287, -0.218684, -0.220562
10/05/2014, -0.399368, -0.421699, -0.424817
11/05/2014, -0.174971, -0.237640, -0.241625
12/05/2014,  0.088341,  0.033254,  0.031257
13/05/2014,  0.109649,  0.069737,  0.067787
14/05/2014, -0.042468, -0.086207, -0.088160
15/05/2014, -0.027216, -0.106041, -0.107303
16/05/2014,  0.087576, -0.053739, -0.055179
17/05/2014,  0.187963, -0.140663, -0.141752
18/05/2014,  0.249416, -0.080777, -0.081264
19/05/2014,  0.338551,  0.015085,  0.014085
20/05/2014,  0.386320,  0.084846,  0.084201
21/05/2014,  0.446300,  0.128677,  0.127768
22/05/2014,  0.960269, -0.007006, -0.007299
23/05/2014,  1.208408, -0.015759, -0.016675
24/05/2014,  1.113030, -0.062973, -0.063211
25/05/2014,  0.806501, -0.137033, -0.137067
26/05/2014,  0.210767, -0.420165, -0.420307
27/05/2014, -0.831373, -1.089020, -1.088381
28/05/2014, -0.162890, -0.329353, -0.328514
29/05/2014,  0.322173,  0.217463,  0.217868
30/05/2014,  0.322443,  0.219844,  0.219788
31/05/2014,  0.023000, -0.070243, -0.070441
01/06/2014,  0.253250,  0.167571,  0.167160
02/06/2014,  0.397634,  0.267883,  0.267451
03/06/2014,  0.434639,  0.219099,  0.218664
04/06/2014,  0.410250,  0.153357,  0.153054
05/06/2014,  0.474686,  0.164516,  0.164126
06/06/2014,  1.249036,  0.397644,  0.397283
07/06/2014,  1.568842,  0.426433,  0.426079
08/06/2014,  1.188938,  0.340557,  0.339384
09/06/2014,  1.210364,  0.366697,  0.366008
10/06/2014,  0.641135,  0.132385,  0.131431
11/06/2014, -0.228220, -0.373927, -0.374405
12/06/2014, -0.332200, -0.581354, -0.581604
13/06/2014,  0.430466, -0.345473, -0.344869
14/06/2014,  0.747445, -0.212675, -0.233591
15/06/2014,  0.175233, -0.128033, -0.129651
16/06/2014,  0.106743, -0.062553, -0.063240
17/06/2014,  0.221266,  0.121734,  0.121852
18/06/2014,  0.695229,  0.368651,  0.368875
19/06/2014,  0.513891,  0.069162,  0.068130
20/06/2014, -0.543278, -0.912804, -0.959333
21/06/2014, -0.078595, -0.300254, -0.369135
22/06/2014,  0.763373,  0.537710,  0.284409
23/06/2014, -1.941972, -1.983425, -2.032887
24/06/2014, -1.669689, -1.698763, -1.722957
25/06/2014,  0.181813,  0.140822,  0.119834
26/06/2014, -0.145412, -0.181708, -0.187374
27/06/2014, -0.381815, -0.417394, -0.422064
28/06/2014, -1.486496, -1.515930, -1.520467
29/06/2014, -0.359590, -0.417743, -0.425411
30/06/2014,  0.781804,  0.734139,  0.729260
01/07/2014,  0.903471,  0.869798,  0.866510
02/07/2014,  0.802852,  0.769454,  0.766099
03/07/2014,  0.580323,  0.547256,  0.541517
04/07/2014, -0.467560, -0.481356, -0.484125
05/07/2014,  0.014937,  0.000803, -0.002831
06/07/2014,  0.554815,  0.535313,  0.531616
07/07/2014,  0.425279,  0.395626,  0.387725
08/07/2014, -0.236078, -0.245473, -0.248735
09/07/2014, -1.418330, -1.422825, -1.424498
10/07/2014, -0.604851, -0.610212, -0.611059
11/07/2014,  0.521860,  0.511802,  0.511322
12/07/2014,  0.430421,  0.422893,  0.422349
13/07/2014,  0.788616,  0.771911,  0.767701
14/07/2014,  0.727400,  0.673787,  0.653575
15/07/2014,  0.040439, -0.002942, -0.018845
16/07/2014, -0.752207, -0.749630, -0.750753
17/07/2014, -0.180269, -0.190899, -0.194731
18/07/2014,  0.319408,  0.315664,  0.314449
19/07/2014,  0.732845,  0.709629,  0.701124
20/07/2014,  0.823351,  0.717323,  0.672498
21/07/2014,  0.912175,  0.735547,  0.666667
22/07/2014,  0.883856,  0.679522,  0.604260
23/07/2014,  0.486352,  0.339033,  0.290208
24/07/2014, -0.029199, -0.082259, -0.194147
25/07/2014,  1.005728,  0.758792,  0.476255
26/07/2014,  0.783581,  0.630193,  0.400836
27/07/2014,  0.666673,  0.684336,  0.488618
28/07/2014,  0.798520,  0.911287,  0.773371
29/07/2014, -0.258429, -0.207803, -0.246646
30/07/2014, -0.130504, -0.106110, -0.118689
31/07/2014, -0.488157, -0.483639, -0.487168
01/08/2014, -0.830795, -0.833940, -0.845166
02/08/2014,  0.754564,  0.744844,  0.730055
03/08/2014,  1.015404,  1.026474,  0.980544
04/08/2014,  1.621453,  1.732832,  1.664357
05/08/2014,  1.567412,  1.702331,  1.659790
06/08/2014,  1.457420,  1.575695,  1.551788
07/08/2014,  1.477017,  1.634126,  1.598942
08/08/2014,  2.026220,  2.129289,  2.103193
09/08/2014,  2.596188,  2.825035,  2.830799
10/08/2014,  2.170819,  2.423417,  2.437303
11/08/2014,  2.807335,  3.127505,  3.150994
12/08/2014,  4.601565,  5.105978,  5.159401
13/08/2014,  5.196628,  5.765375,  5.827920
14/08/2014,  4.974627,  5.505445,  5.567173
15/08/2014,  5.028087,  5.570639,  5.634087
16/08/2014,  5.585592,  6.181120,  6.251501
17/08/2014,  4.319857,  4.780454,  4.835705
18/08/2014,  3.467592,  3.792873,  3.830303
19/08/2014,  3.548551,  3.930755,  3.971592
20/08/2014,  3.682569,  4.102367,  4.147990
21/08/2014,  3.742954,  4.135370,  4.178174
22/08/2014,  3.950090,  4.260095,  4.295232
23/08/2014,  3.623453,  3.941969,  3.983181
24/08/2014,  3.672378,  4.004835,  4.048385
25/08/2014,  2.515586,  2.735138,  2.764965
26/08/2014,  2.224476,  2.315684,  2.322919
27/08/2014,  1.894504,  1.750767,  1.728890
28/08/2014,  1.491275,  1.370417,  1.353229
29/08/2014,  1.564424,  1.422972,  1.407976
30/08/2014,  1.274529,  1.087820,  1.072032
31/08/2014,  1.843088,  1.544103,  1.511141
01/09/2014,  1.795652,  1.784785,  1.786741
02/09/2014,  0.672215,  0.640776,  0.643732
03/09/2014,  1.449501,  1.583914,  1.614923
04/09/2014,  1.058261,  1.094349,  1.098399
05/09/2014,  0.504718,  0.470565,  0.463943
06/09/2014,  1.018327,  0.871088,  0.863679
07/09/2014,  1.013383,  0.794111,  0.755738
08/09/2014,  0.488698,  0.358846,  0.327103
09/09/2014,  0.370369,  0.165325,  0.154938
10/09/2014,  0.171640,  0.116151,  0.112322
11/09/2014,  0.039792, -0.006831, -0.016382
12/09/2014,  0.371988,  0.322085,  0.317839
13/09/2014,  0.683842,  0.628266,  0.620048
14/09/2014,  1.380855,  1.297659,  1.242261
15/09/2014,  0.780435,  0.679924,  0.610751
16/09/2014,  0.192072,  0.135296,  0.093254
17/09/2014,  0.353657,  0.299026,  0.244433
18/09/2014,  0.958578,  0.992637,  0.955198
19/09/2014,  1.501238,  1.636730,  1.625399
20/09/2014,  1.339342,  1.426509,  1.403046
21/09/2014,  0.995329,  1.024966,  1.017318
22/09/2014,  0.755117,  0.743062,  0.732375
23/09/2014,  0.628305,  0.557419,  0.546202
24/09/2014,  0.202116, -0.088037, -0.295084
25/09/2014,  0.016780, -0.070207, -0.129855
26/09/2014,  0.030246, -0.003856, -0.021070
27/09/2014, -0.183423, -0.188380, -0.194962
28/09/2014, -0.335708, -0.357233, -0.375017
29/09/2014,  0.546536,  0.441447,  0.203143
30/09/2014,  0.409938,  0.302964,  0.095812
01/10/2014,  0.602565,  0.551999,  0.381182
02/10/2014,  1.051434,  1.059819,  0.878529
03/10/2014,  1.222665,  1.308839,  1.228248
04/10/2014,  0.556976,  0.580509,  0.540310
05/10/2014,  0.212908,  0.222752,  0.196459
06/10/2014,  0.230567,  0.052922, -0.155241
07/10/2014,  0.410250,  0.155173, -0.207626
08/10/2014,  0.344923,  0.269740,  0.141620
09/10/2014,  0.828067,  0.781683,  0.504032
10/10/2014,  0.722169,  0.731366,  0.531440
11/10/2014,  0.329063,  0.156903, -0.061789
12/10/2014,  1.019566,  0.901392,  0.058395
13/10/2014,  1.021111,  1.007205,  0.459818
14/10/2014,  1.219901,  1.298341,  0.994886
15/10/2014,  1.124791,  1.201110,  1.094328
16/10/2014,  0.745291,  0.792964,  0.690622
17/10/2014,  0.859352,  0.869422,  0.781546
18/10/2014,  0.751492,  0.727943,  0.650154
19/10/2014,  0.194559,  0.132253,  0.079230
20/10/2014,  0.968292,  0.913749,  0.838698
21/10/2014,  1.278363,  0.893170,  0.452532
22/10/2014,  1.515494,  0.979693, -0.226182
23/10/2014,  0.232549,  0.115518, -0.065715
24/10/2014,  0.007804, -0.037931, -0.105197
25/10/2014, -0.088492, -0.109550, -0.144502
26/10/2014,  0.897641,  0.599819, -0.107432
27/10/2014,  0.120563, -0.102025, -0.677019
28/10/2014, -0.393287, -0.445505, -0.627746
29/10/2014, -0.329313, -0.336222, -0.439475
30/10/2014,  0.002280,  0.000547, -0.042378
31/10/2014,  0.153225, -0.017329, -0.367589
01/11/2014, -0.233830, -0.278521, -0.394786
02/11/2014,  0.468258,  0.430800,  0.380128
03/11/2014,  0.908090,  0.807200,  0.673070
04/11/2014,  0.593767,  0.507785,  0.327729
05/11/2014,  0.310019,  0.298925,  0.186237
06/11/2014,  0.123821,  0.105388,  0.035795
07/11/2014,  0.141719,  0.125467,  0.078963
08/11/2014,  0.141751,  0.018907, -0.008926
09/11/2014,  0.229391,  0.199781,  0.160375
10/11/2014,  0.327171,  0.295623,  0.233751
11/11/2014,  0.566500,  0.547812,  0.412611
12/11/2014,  0.348783,  0.343226,  0.216069
13/11/2014,  0.114937,  0.005396, -0.019556
14/11/2014,  0.538993, -0.023433, -0.043384
15/11/2014,  1.057525,  0.450423,  0.327363
16/11/2014, -0.209080, -0.601168, -0.620026
17/11/2014, -0.215137, -0.295319, -0.333748
18/11/2014,  0.086362,  0.059111,  0.044620
19/11/2014,  0.274557,  0.238036,  0.224381
20/11/2014, -0.292050, -0.296269, -0.305914
21/11/2014, -0.677334, -0.698847, -0.721000
22/11/2014, -0.207045, -0.238989, -0.251495
23/11/2014,  0.340171, -0.530908, -0.550447
24/11/2014,  0.507502, -0.373045, -0.380259
25/11/2014, -0.105104, -0.277179, -0.283219
26/11/2014,  0.227129,  0.148026,  0.139637
27/11/2014,  0.612051,  0.475817,  0.470852
28/11/2014,  0.697793,  0.495946,  0.492698
29/11/2014,  0.261410,  0.134916,  0.141853
30/11/2014, -0.804291, -0.946544, -0.948470
01/12/2014, -0.507930, -0.788856, -0.810983
02/12/2014,  0.250359,  0.176931,  0.162967
03/12/2014,  1.305589,  0.256557,  0.255232
04/12/2014,  0.762987, -0.529315, -0.538927
05/12/2014,  0.941668,  0.401514,  0.393746
06/12/2014,  1.097194,  0.339295,  0.343739
07/12/2014,  0.638810,  0.345249,  0.336923
08/12/2014,  0.338670,  0.145136,  0.140862
09/12/2014,  0.375214,  0.223219,  0.209351
10/12/2014,  0.918489,  0.504173,  0.446381
11/12/2014,  0.948098,  0.358185,  0.289376
12/12/2014,  0.346885,  0.203637,  0.166280
13/12/2014, -0.118538, -0.199914, -0.198817
14/12/2014, -0.189332, -0.231630, -0.232089
15/12/2014,  0.013556, -0.801251, -0.803872
16/12/2014, -0.510217, -1.108359, -1.117807
17/12/2014, -0.516506, -0.814285, -0.821285
18/12/2014, -0.301414, -0.679634, -0.678584
19/12/2014,  0.284434,  0.218317,  0.216317
20/12/2014,  0.172624,  0.158268,  0.157834
21/12/2014,  0.166994,  0.156212,  0.154489
22/12/2014,  0.403002,  0.159722,  0.157458
23/12/2014,  0.037020, -0.273007, -0.276062
24/12/2014, -0.143054, -0.364533, -0.371644
25/12/2014, -0.170475, -0.440948, -0.440723
26/12/2014,  0.064536, -0.005935, -0.009392
27/12/2014,  0.218491,  0.185135,  0.180983
28/12/2014,  0.309794, -0.344915, -0.443174
29/12/2014, -0.424122, -1.012054, -1.283797
30/12/2014, -0.053661, -0.269787, -0.344010
31/12/2014,  0.192328,  0.120070,  0.087275
01/01/2015,  0.337730,  0.289111,  0.280761
02/01/2015,  0.025430, -0.015906, -0.015322
03/01/2015,  0.055829,  0.022901,  0.017581
04/01/2015,  0.424528,  0.346503,  0.343533
05/01/2015,  0.413166,  0.298382,  0.294240
06/01/2015,  0.396814,  0.270675,  0.266458
07/01/2015,  0.296241,  0.192910,  0.188603
08/01/2015,  0.313131,  0.203969,  0.189704
09/01/2015,  0.334075,  0.176088,  0.154329
