Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,27/02/2008 00:00:00,08/06/2016 09:20:00,111.000
WQ_PHY_GRN,08/10/2015 11:20:00,08/06/2016 09:20:00,90.000
WQ_OGM_DOC,05/01/2016 10:20:00,08/06/2016 09:20:00,18.000
WQ_PHS_FRP,27/02/2008 00:00:00,08/06/2016 09:20:00,111.000
WQ_NIT_NIT,27/02/2008 00:00:00,08/06/2016 09:20:00,111.000
WQ_DIAG_TOT_TP,27/02/2008 00:00:00,08/06/2016 09:20:00,111.000
WQ_SIL_RSI,14/07/2014 00:00:00,08/06/2016 09:20:00,97.000
WQ_DIAG_TOT_TKN,27/02/2008 00:00:00,08/06/2016 09:20:00,111.000
WQ_DIAG_TOT_TN,21/07/2014 00:00:00,08/06/2016 09:20:00,86.000
WQ_DIAG_TOT_TURBIDITY,27/02/2008 00:00:00,08/06/2016 09:20:00,150.000
pH,24/09/2013 11:30:00,23/04/2015 08:45:00,22.000
WQ_OXY_OXY,11/09/2012 15:40:00,22/01/2014 11:25:00,9.000
CONDUCTIVITY,27/02/2008 00:00:00,02/10/2014 00:00:00,42.000
WQ_CAR_DIC,25/08/2009 00:00:00,14/07/2014 00:00:00,14.000
WQ_GEO_AL,27/02/2008 00:00:00,14/06/2011 00:00:00,14.000
WQ_DIAG_TOT_TAL,27/02/2008 00:00:00,14/06/2011 00:00:00,14.000
WQ_GEO_CL,11/09/2012 15:40:00,02/10/2014 00:00:00,25.000
WQ_GEO_FEII,27/02/2008 00:00:00,14/06/2011 00:00:00,14.000
WQ_DIAG_TOT_TFE,27/02/2008 00:00:00,14/06/2011 00:00:00,14.000
WQ_CAR_PH,27/02/2008 00:00:00,14/07/2014 00:00:00,30.000
TEMP,11/09/2012 15:40:00,22/01/2014 11:25:00,9.000
ALGAL_TOTAL,14/07/2014 00:00:00,20/01/2015 00:00:00,6.000
BGA,14/07/2014 00:00:00,20/01/2015 00:00:00,6.000
GEOSMIN,14/07/2014 00:00:00,20/01/2015 00:00:00,6.000
WQ_OGM_DON,21/07/2014 00:00:00,02/10/2014 00:00:00,5.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_PHS_FRPADS,27/02/2008 00:00:00,02/10/2014 00:00:00,21.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_DIAG_TOT_TSS,27/02/2008 00:00:00,02/10/2014 00:00:00,42.000
WQ_TRC_SS1,27/02/2008 00:00:00,02/10/2014 00:00:00,42.000
ON,27/02/2008 00:00:00,02/10/2014 00:00:00,21.000
OP,27/02/2008 00:00:00,02/10/2014 00:00:00,21.000
SAL,27/02/2008 00:00:00,02/10/2014 00:00:00,42.000
