Variable Name,Min Date,Max Date,Number of Samples
WQ_GEO_CA,26/09/2012 10:11:05,18/04/2013 12:30:47,33.000
Conductivity,26/09/2012 10:11:02,18/04/2013 15:40:06,327.000
WQ_NIT_NIT,26/09/2012 10:10:02,18/04/2013 12:31:22,33.000
WQ_PHS_FRP,26/09/2012 10:11:19,18/04/2013 12:30:53,33.000
WQ_GEO_K,26/09/2012 10:11:01,18/04/2013 12:31:04,33.000
WQ_DIAG_TOT_TURBIDITY,26/09/2012 10:10:46,18/04/2013 15:39:47,650.000
WQ_CAR_DIC,26/09/2012 10:11:11,18/04/2013 12:30:03,33.000
WQ_GEO_AL,26/09/2012 10:11:15,18/04/2013 12:30:51,33.000
WQ_DIAG_TOT_TAL,26/09/2012 10:10:03,18/04/2013 12:30:23,33.000
WQ_NIT_AMM,26/09/2012 10:10:19,18/04/2013 12:30:01,33.000
WQ_GEO_CL,26/09/2012 10:11:07,18/04/2013 12:31:19,33.000
WQ_GEO_FEII,26/09/2012 10:10:13,18/04/2013 12:30:36,33.000
WQ_DIAG_TOT_TFE,26/09/2012 10:10:13,18/04/2013 12:30:49,33.000
WQ_GEO_MN,26/09/2012 10:10:22,18/04/2013 12:30:48,33.000
WQ_OGM_DOC,26/09/2012 10:11:25,18/04/2013 12:31:24,33.000
WQ_CAR_PH,26/09/2012 10:10:00,18/04/2013 15:40:22,327.000
SAL,26/09/2012 10:11:02,18/04/2013 15:40:06,327.000
WQ_SIL_RSI,26/09/2012 10:10:34,18/04/2013 12:30:26,33.000
WQ_GEO_NA,26/09/2012 10:10:19,18/04/2013 12:31:16,33.000
WQ_GEO_SO4,26/09/2012 10:11:02,18/04/2013 12:30:32,33.000
TEMP,26/09/2012 11:22:05,18/04/2013 15:39:21,294.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,26/09/2012 10:10:46,18/04/2013 15:39:47,650.000
WQ_TRC_SS1,26/09/2012 10:10:46,18/04/2013 15:39:47,650.000
