Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,21/07/2014 12:52:35,11/02/2016 09:46:06,44.000
WQ_PHY_GRN,21/07/2014 12:52:27,11/02/2016 09:45:45,88.000
WQ_OGM_DOC,05/01/2016 11:30:03,11/02/2016 09:46:16,4.000
WQ_PHS_FRP,21/07/2014 12:52:10,11/02/2016 09:46:13,44.000
WQ_NIT_NIT,21/07/2014 12:52:49,11/02/2016 09:45:58,44.000
WQ_DIAG_TOT_TP,21/07/2014 12:52:37,11/02/2016 09:45:30,44.000
WQ_SIL_RSI,21/07/2014 12:52:14,11/02/2016 09:46:20,44.000
WQ_DIAG_TOT_TKN,21/07/2014 12:52:53,11/02/2016 09:45:51,44.000
WQ_DIAG_TOT_TN,21/07/2014 12:52:02,11/02/2016 09:46:10,44.000
WQ_DIAG_TOT_TURBIDITY,21/07/2014 12:53:00,11/02/2016 09:46:15,44.000
WQ_DIAG_PHY_TCHLA,21/07/2014 12:52:02,11/02/2016 09:45:45,88.000
WQ_OGM_DON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,21/07/2014 12:53:00,11/02/2016 09:46:15,44.000
WQ_TRC_SS1,21/07/2014 12:53:00,11/02/2016 09:46:15,44.000
ON,21/07/2014 12:52:53,05/01/2016 12:52:53,42.000
OP,21/07/2014 00:00:00,11/02/2016 00:00:00,44.000
