Date,With all Water,No CEW,No eWater
09/12/2013, -5.116117, -6.918296, -7.066523
10/12/2013, -8.951572,-10.495802,-10.701328
11/12/2013, -4.671826, -5.316172, -5.460347
12/12/2013, -0.662957, -0.979232, -1.057649
13/12/2013,  2.622545,  2.470547,  2.428703
14/12/2013,  5.394164,  5.272113,  5.188673
15/12/2013,  6.019471,  5.900240,  5.827769
16/12/2013,  5.214136,  5.005659,  4.991766
17/12/2013,  1.993534,  1.844494,  1.843916
18/12/2013, -0.774391, -0.906877, -0.944872
19/12/2013,  1.349827, -5.653909, -5.826917
20/12/2013,  0.778240, -5.388656, -5.674266
21/12/2013,  3.671993,  1.822475,  1.686111
22/12/2013, -7.000808, -9.934674,-10.069279
23/12/2013,  0.763661, -0.289381, -0.432954
24/12/2013,  0.820583,  0.429164,  0.340207
25/12/2013, -1.332924, -3.100854, -3.169320
26/12/2013,  2.516849, -1.285962, -1.388501
27/12/2013,  7.570378,  3.778609,  3.707663
28/12/2013,  7.546400,  0.094477,  0.117925
29/12/2013,  4.339863,  2.565263,  2.527744
30/12/2013,  3.740951,  2.791927,  2.775540
31/12/2013,  2.554243,  1.927851,  1.918367
01/01/2014, -2.279198, -2.743032, -2.751151
02/01/2014,  2.630982, -1.818739, -1.901266
03/01/2014,  0.428466, -8.142675, -8.223234
04/01/2014,-11.870824,-13.655709,-13.669885
05/01/2014,-11.316263,-12.768473,-12.748176
06/01/2014,  6.532520,  5.604295,  5.595218
07/01/2014, 10.509948, 10.396769, 10.375390
08/01/2014,  7.551521,  7.728915,  7.707940
09/01/2014,  0.409468,  0.269882,  0.284785
10/01/2014, -3.842891, -3.980800, -3.998188
11/01/2014, -0.828690, -1.087366, -1.159904
12/01/2014,  3.891853,  3.643509,  3.592061
13/01/2014, -0.599889, -0.686702, -0.684335
14/01/2014,  1.149829,  1.001066,  1.000199
15/01/2014, -2.061947, -2.162780, -2.163714
16/01/2014,  2.638390, -1.648565, -1.645885
17/01/2014, 11.450341,  0.187491,  0.164273
18/01/2014, 10.185715,  4.214653,  4.192570
19/01/2014,  9.533764,  5.917303,  5.942589
20/01/2014,  7.610831,  5.193971,  5.230131
21/01/2014,  5.464639,  3.672332,  3.738367
22/01/2014,  3.024452,  2.067553,  2.136994
23/01/2014,  0.799333, -0.961635, -0.957244
24/01/2014,  2.034939, -1.066990, -1.111014
25/01/2014,  2.007877,  1.290681,  1.353367
26/01/2014,  0.477269,  0.084523,  0.074175
27/01/2014, -1.611635, -1.914825, -1.959932
28/01/2014, -4.082491, -6.044294, -6.135663
29/01/2014,  2.228462, -1.247865, -1.394126
30/01/2014,  1.565802,  0.963356,  0.878874
31/01/2014,  0.385634, -0.097411, -0.172945
01/02/2014, -3.108842, -3.451203, -3.499574
02/02/2014,  1.756788, -3.737046, -3.738280
03/02/2014,  5.305148, -0.375189, -0.368660
04/02/2014, 10.478899,  8.823194,  8.891071
05/02/2014,  2.472568,  1.464763,  1.568605
06/02/2014, -3.489266, -4.009258, -3.957512
07/02/2014, -2.759153, -3.204407, -3.255478
08/02/2014, -5.652544, -6.168679, -6.238558
09/02/2014, -3.394242, -5.066834, -5.113381
10/02/2014,  2.652749,  2.235699,  2.222545
11/02/2014,  3.131182,  2.968997,  2.972395
12/02/2014, -0.594007, -0.610145, -0.584604
13/02/2014, -2.248708, -2.395121, -2.399564
14/02/2014, -3.451034, -3.591192, -3.578375
15/02/2014, -3.748272, -3.906375, -3.900181
16/02/2014, -0.277336, -0.403857, -0.390171
17/02/2014, -1.504000, -1.560335, -1.548107
18/02/2014, -2.474980, -3.246993, -3.219164
19/02/2014, -5.509694, -8.544677, -8.528331
20/02/2014,  0.084714, -0.648644, -0.603515
21/02/2014,  5.514410,  5.316807,  5.368594
22/02/2014,  6.340045,  6.452776,  6.493595
23/02/2014,  2.093664,  2.243001,  2.249918
24/02/2014, -2.349812, -2.301456, -2.295059
25/02/2014, -4.693522, -4.784490, -4.789842
26/02/2014, -1.779304, -1.990308, -2.008648
27/02/2014,  2.403513,  2.231641,  2.215055
28/02/2014,  4.858393,  4.801015,  4.786429
01/03/2014,  3.634384,  3.666864,  3.669473
02/03/2014,  0.644212,  0.702070,  0.703227
03/03/2014, -0.878547, -0.896124, -0.887706
04/03/2014, -3.316935, -3.385949, -3.381296
05/03/2014, -1.496995, -1.577258, -1.586030
06/03/2014, -0.420960, -0.511724, -0.539464
07/03/2014, -0.335865, -0.375611, -0.393806
08/03/2014,  0.686909,  0.650312,  0.639686
09/03/2014, -2.383026, -2.440046, -2.430157
10/03/2014, -1.979897, -2.023986, -1.997941
11/03/2014, -1.600544, -1.658087, -1.638184
12/03/2014, -2.383121, -2.454967, -2.435782
13/03/2014, -3.561960, -3.629483, -3.614253
14/03/2014, -3.985221, -3.982805, -3.946056
15/03/2014,-14.188423,-14.166674,-14.130845
16/03/2014,-12.780678,-12.739738,-12.675348
17/03/2014, -3.176268, -3.146110, -3.077488
18/03/2014,  0.047156,  0.073119,  0.114343
19/03/2014, -0.307115, -0.292625, -0.262012
20/03/2014,  4.959100,  4.105845,  4.130737
21/03/2014,  4.359149,  0.802926,  0.781676
22/03/2014,  6.248994,  5.689329,  5.627505
23/03/2014,  1.501015,  1.191272,  1.141098
24/03/2014,  0.763141,  0.395569,  0.329200
25/03/2014,  2.019754,  1.695394,  1.634821
26/03/2014,  1.296588,  1.063686,  1.009152
27/03/2014, -2.564688, -2.744818, -2.781017
28/03/2014, -2.312580, -2.452309, -2.488481
29/03/2014, -3.912320, -4.014524, -4.027858
30/03/2014, -1.744041, -1.795016, -1.787796
31/03/2014, -1.445647, -1.458899, -1.450472
01/04/2014, -7.881650, -7.910356, -7.897382
02/04/2014, -4.858622, -6.613881, -6.610785
03/04/2014, -1.948490, -2.414485, -2.450575
04/04/2014,  1.403211,  1.159383,  1.094550
05/04/2014,  1.695567,  1.586360,  1.539583
06/04/2014,  1.633928,  1.606692,  1.601405
07/04/2014,  0.872883,  0.883194,  0.880667
08/04/2014, -3.258176, -3.264653, -3.256785
09/04/2014,  2.810766, -0.081254, -0.090022
10/04/2014, 12.496931,  3.906865,  3.874042
11/04/2014, 11.889778,  5.790144,  5.743480
12/04/2014,  5.951005,  3.095074,  3.041783
13/04/2014,  3.606626,  0.193668,  0.154950
14/04/2014,  2.157259,  0.474049,  0.433906
15/04/2014, -1.038345, -1.632463, -1.660861
16/04/2014, -3.552073, -3.837956, -3.834469
17/04/2014,  0.258999, -4.646952, -4.643356
18/04/2014, -3.307706, -7.990102, -7.981047
19/04/2014, -3.630224, -4.890432, -4.864348
20/04/2014, -3.911048, -4.538674, -4.507083
21/04/2014,  0.330230, -2.966678, -2.949819
22/04/2014,  2.332398, -5.309621, -5.295380
23/04/2014,  1.812212, -2.836322, -2.824055
24/04/2014,  0.276323, -3.600158, -3.594654
25/04/2014,  2.735056,  0.191430,  0.188850
26/04/2014,  0.580480, -2.764956, -2.782538
27/04/2014,  6.300961,  5.962037,  5.949310
28/04/2014,  3.966465,  2.177714,  2.155934
29/04/2014, -7.875546,-12.656494,-12.681076
30/04/2014, -5.408011, -7.196923, -7.220875
01/05/2014,  2.782220, -2.976078, -2.992181
02/05/2014,-10.727745,-16.061710,-16.063579
03/05/2014, -7.758556,-10.012156,-10.035263
04/05/2014,  4.092223,  3.233569,  3.221859
05/05/2014,  6.981696,  6.769212,  6.750357
06/05/2014,  8.991949,  8.824793,  8.768559
07/05/2014,  9.740578,  9.903013,  9.855132
08/05/2014,  8.966479,  8.983797,  8.945525
09/05/2014, -2.548661, -2.733238, -2.774826
10/05/2014, -4.957762, -5.610572, -5.651880
11/05/2014, -2.243097, -3.128389, -3.180752
12/05/2014,  0.964050,  0.482252,  0.457630
13/05/2014,  1.225828,  0.989699,  0.964438
14/05/2014, -0.680344, -1.088236, -1.114322
15/05/2014, -0.473039, -1.375051, -1.392645
16/05/2014,  1.005916, -0.685291, -0.702729
17/05/2014,  1.961969, -1.859692, -1.871702
18/05/2014,  2.186914, -1.057687, -1.064853
19/05/2014,  3.028722,  0.236761,  0.223525
20/05/2014,  2.452934,  1.202968,  1.195168
21/05/2014,  3.195666,  1.824068,  1.812171
22/05/2014,  6.229808, -0.038854, -0.045546
23/05/2014,  6.558130, -0.179301, -0.192264
24/05/2014,  5.889223, -0.832449, -0.835721
25/05/2014,  3.625733, -1.848790, -1.847662
26/05/2014, -0.208183, -5.768701, -5.770827
27/05/2014,-11.374968,-15.016266,-15.007596
28/05/2014, -2.474385, -4.540729, -4.528768
29/05/2014,  4.038223,  3.062908,  3.069630
30/05/2014,  3.836880,  3.135836,  3.136418
31/05/2014, -0.328875, -0.939162, -0.941514
01/06/2014,  2.960592,  2.433007,  2.429445
02/06/2014,  4.109250,  3.914366,  3.910583
03/06/2014,  3.378702,  3.334480,  3.330240
04/06/2014,  2.718651,  2.451971,  2.449451
05/06/2014,  3.559226,  2.548397,  2.543638
06/06/2014,  8.088070,  6.358269,  6.354519
07/06/2014,  8.756521,  7.193123,  7.191369
08/06/2014,  6.493119,  5.857184,  5.844733
09/06/2014,  6.972411,  6.288454,  6.288628
10/06/2014,  3.187177,  2.435511,  2.429595
11/06/2014, -4.281112, -5.432896, -5.436850
12/06/2014, -4.695291, -8.444798, -8.448410
13/06/2014,  4.970401, -5.020229, -5.011247
14/06/2014,  4.477049, -3.065219, -3.372087
15/06/2014,  0.054831, -1.845010, -1.868239
16/06/2014,  0.024458, -0.879506, -0.888336
17/06/2014,  2.282454,  1.819730,  1.822086
18/06/2014,  5.745010,  5.602047,  5.614308
19/06/2014,  2.321830,  1.136740,  1.148585
20/06/2014, -7.774674,-13.591451,-14.284149
21/06/2014, -1.321353, -4.465187, -5.489986
22/06/2014,  9.186761,  8.043527,  4.327052
23/06/2014,-29.976221,-29.946038,-30.476451
24/06/2014,-25.138722,-25.572981,-25.937200
25/06/2014,  2.601918,  2.152655,  1.838837
26/06/2014, -2.349768, -2.737953, -2.815907
27/06/2014, -5.885226, -6.344593, -6.413012
28/06/2014,-22.679790,-23.129157,-23.198349
29/06/2014, -5.508987, -6.390843, -6.508223
30/06/2014, 11.977250, 11.372073, 11.300459
01/07/2014, 14.121578, 13.784928, 13.737404
02/07/2014, 12.799104, 12.556232, 12.518848
03/07/2014,  9.205286,  9.022939,  8.984362
04/07/2014, -7.278601, -7.464025, -7.502862
05/07/2014,  0.218258,  0.024786, -0.031280
06/07/2014,  8.667718,  8.636352,  8.623800
07/07/2014,  6.473221,  6.486410,  6.494246
08/07/2014, -3.808783, -3.862233, -3.880854
09/07/2014,-22.389885,-22.466209,-22.493048
10/07/2014, -9.575849, -9.632243, -9.644182
11/07/2014,  8.279045,  8.219454,  8.218249
12/07/2014,  6.944518,  6.901511,  6.899957
13/07/2014, 12.784836, 12.809631, 12.818370
14/07/2014, 10.473352, 10.563195, 10.598304
15/07/2014, -0.664309, -0.617680, -0.591832
16/07/2014,-12.015112,-12.104228,-12.142135
17/07/2014, -2.915947, -3.083875, -3.145472
18/07/2014,  5.149242,  5.174918,  5.168361
19/07/2014, 11.558532, 11.647440, 11.673308
20/07/2014, 10.000714, 10.177332, 10.253682
21/07/2014,  8.716135,  8.914900,  8.965357
22/07/2014,  7.360535,  7.503788,  7.549793
23/07/2014,  3.216717,  3.197689,  3.203699
24/07/2014, -1.542287, -1.754451, -3.335850
25/07/2014,  8.565909,  8.462375,  6.528353
26/07/2014,  4.738085,  4.588191,  3.998081
27/07/2014,  4.381020,  4.602457,  4.288255
28/07/2014,  4.100919,  4.456279,  4.212889
29/07/2014, -6.739939, -6.531879, -6.746920
30/07/2014, -2.452162, -2.030153, -2.157838
31/07/2014, -8.391500, -8.311827, -8.342686
01/08/2014,-14.199557,-14.249350,-14.436841
02/08/2014, 12.794560, 12.678322, 12.480083
03/08/2014, 13.847845, 13.746959, 13.664426
04/08/2014, 12.386441, 12.306791, 12.226225
05/08/2014,  9.654060,  9.587740,  9.472154
06/08/2014,  8.748888,  8.738448,  8.633523
07/08/2014,  8.931303,  9.377068,  9.190135
08/08/2014, 12.130958, 12.326692, 12.221448
09/08/2014, 15.284646, 15.443255, 15.364087
10/08/2014, 11.851930, 12.023968, 11.955594
11/08/2014, 17.098422, 17.254994, 17.197808
12/08/2014, 27.098669, 27.231345, 27.205937
13/08/2014, 30.893410, 30.921431, 30.901149
14/08/2014, 29.509248, 29.492155, 29.476953
15/08/2014, 29.823230, 29.820187, 29.811578
16/08/2014, 33.329472, 33.292894, 33.285824
17/08/2014, 25.755112, 25.747996, 25.750651
18/08/2014, 20.907985, 20.989495, 20.992581
19/08/2014, 21.358503, 21.398779, 21.384278
20/08/2014, 22.499579, 22.557119, 22.549213
21/08/2014, 22.829072, 22.802630, 22.790698
22/08/2014, 24.010608, 23.914573, 23.905652
23/08/2014, 22.015964, 21.695777, 21.692079
24/08/2014, 22.146322, 21.756642, 21.750584
25/08/2014, 15.256101, 14.955519, 14.957772
26/08/2014, 13.698402, 13.658948, 13.675025
27/08/2014, 11.123155, 11.059768, 11.070011
28/08/2014,  9.110856,  8.996011,  8.991962
29/08/2014,  9.611205,  9.390905,  9.406443
30/08/2014,  7.668469,  7.277922,  7.291947
31/08/2014, 10.752362, 10.445299, 10.446629
01/09/2014, 10.622036, 10.123072, 10.093294
02/09/2014,  3.850161,  3.434591,  3.408473
03/09/2014,  8.915634,  8.856199,  8.876365
04/09/2014,  6.395963,  6.438622,  6.553259
05/09/2014,  2.461639,  2.608991,  2.623375
06/09/2014,  6.710691,  6.850758,  6.896714
07/09/2014,  5.911796,  5.971987,  5.992468
08/09/2014,  2.397644,  2.341986,  2.330388
09/09/2014,  0.697943,  0.378770,  0.401420
10/09/2014,  0.780728,  0.567155,  0.555690
11/09/2014, -0.822252, -1.010568, -1.037095
12/09/2014,  3.243316,  3.227615,  3.220570
13/09/2014,  4.861740,  4.785958,  4.771193
14/09/2014,  8.600716,  7.830970,  7.499962
15/09/2014,  3.174039,  2.129407,  1.603475
16/09/2014,  1.089042,  0.531334,  0.187301
17/09/2014,  2.290330,  1.890409,  1.603388
18/09/2014,  6.149266,  6.013787,  5.944197
19/09/2014,  9.244379,  9.171946,  9.054307
20/09/2014,  7.862129,  7.849319,  7.719802
21/09/2014,  5.871709,  5.884968,  5.860399
22/09/2014,  4.339876,  4.321402,  4.328612
23/09/2014,  3.434855,  3.047003,  3.021150
24/09/2014,  0.353172, -2.074075, -4.789447
25/09/2014, -0.578040, -1.460024, -2.354747
26/09/2014, -0.164936, -0.357581, -0.552120
27/09/2014, -3.239477, -3.315886, -3.401786
28/09/2014, -5.950557, -6.304006, -6.562945
29/09/2014,  7.483521,  6.423625,  3.160156
30/09/2014,  3.484548,  2.782447,  1.148667
01/10/2014,  4.823476,  4.607276,  4.237430
02/10/2014,  7.004651,  6.797638,  6.604132
03/10/2014,  7.679229,  7.523061,  7.332236
04/10/2014,  3.415629,  3.296593,  3.184087
05/10/2014,  0.223146,  0.163542,  0.103859
06/10/2014,  1.819467,  0.040703, -2.469772
07/10/2014,  1.702619,  0.210335, -3.202217
08/10/2014,  2.491755,  2.145462,  1.791756
09/10/2014,  5.684516,  5.528345,  5.402603
10/10/2014,  4.409092,  4.220441,  3.940971
11/10/2014,  1.952368,  0.533458, -1.355541
12/10/2014,  6.507538,  5.658708,  0.150988
13/10/2014,  6.438918,  5.934323,  3.956426
14/10/2014,  7.877868,  7.593707,  6.587773
15/10/2014,  7.516533,  7.365957,  6.730332
16/10/2014,  4.579891,  4.570934,  4.158739
17/10/2014,  5.196537,  5.249003,  5.059076
18/10/2014,  4.313405,  4.315574,  4.184393
19/10/2014,  0.578084,  0.303770,  0.033775
20/10/2014,  6.289032,  6.324089,  6.302632
21/10/2014,  7.191439,  5.555261,  2.713461
22/10/2014,  7.751994,  5.002785, -3.001201
23/10/2014,  1.583021,  0.568487, -0.991551
24/10/2014, -0.352179, -0.767474, -1.389270
25/10/2014, -1.364926, -1.549164, -1.875381
26/10/2014,  8.237677,  5.894384, -1.394216
27/10/2014,  0.181513, -1.700319, -8.314488
28/10/2014, -4.671027, -5.277833, -7.509848
29/10/2014, -3.923692, -4.045103, -5.212694
30/10/2014, -0.041741, -0.044971, -0.501322
31/10/2014,  1.730085, -0.224726, -4.381381
01/11/2014, -2.740783, -3.239850, -4.594453
02/11/2014,  5.160511,  4.985611,  4.524140
03/11/2014,  8.026098,  7.962243,  8.131463
04/11/2014,  4.224854,  3.603154,  3.544791
05/11/2014,  2.304930,  2.052892,  1.807294
06/11/2014,  0.686098,  0.498893,  0.236855
07/11/2014,  1.079405,  0.941507,  0.797000
08/11/2014,  1.296544,  0.084526, -0.102969
09/11/2014,  2.048556,  1.877030,  1.734425
10/11/2014,  2.614477,  2.472279,  2.480631
11/11/2014,  4.314632,  4.186217,  4.257512
12/11/2014,  2.244364,  2.119476,  2.163523
13/11/2014,  0.807082, -0.171472, -0.217144
14/11/2014,  3.964621, -0.360562, -0.459721
15/11/2014,  7.193874,  3.329743,  3.369924
16/11/2014, -2.404429, -6.077508, -6.379059
17/11/2014, -2.187993, -3.002228, -3.438467
18/11/2014,  0.764554,  0.565621,  0.472407
19/11/2014,  2.323978,  2.356296,  2.365578
20/11/2014, -2.990723, -3.012488, -3.105197
21/11/2014, -6.810519, -7.028812, -7.271036
22/11/2014, -2.093778, -2.391195, -2.502956
23/11/2014,  3.414767, -5.285352, -5.491446
24/11/2014,  4.615285, -3.685799, -3.751432
25/11/2014, -1.094608, -2.696626, -2.759918
26/11/2014,  1.904224,  1.510540,  1.443758
27/11/2014,  4.847568,  4.856064,  4.844664
28/11/2014,  5.179477,  5.164667,  5.212418
29/11/2014,  1.683478,  1.370137,  1.553594
30/11/2014, -7.456824, -9.215720, -9.238660
01/12/2014, -4.772731, -7.512077, -7.724605
02/12/2014,  2.333716,  1.704914,  1.578472
03/12/2014, 11.307975,  2.526196,  2.532883
04/12/2014,  5.156746, -4.964977, -5.053615
05/12/2014,  7.143060,  3.855464,  3.793754
06/12/2014,  7.682424,  3.403799,  3.473289
07/12/2014,  4.791434,  3.442389,  3.450880
08/12/2014,  2.445630,  1.447670,  1.519982
09/12/2014,  2.746063,  2.132582,  2.178044
10/12/2014,  6.544339,  4.443078,  4.546698
11/12/2014,  6.000936,  2.624799,  2.847479
12/12/2014,  2.424559,  1.643411,  1.597201
13/12/2014, -1.284730, -1.870911, -1.869953
14/12/2014, -1.779516, -2.157685, -2.185317
15/12/2014,  0.039785, -7.509635, -7.595716
16/12/2014, -4.901193,-10.407791,-10.551080
17/12/2014, -4.916079, -7.737771, -7.821740
18/12/2014, -2.894832, -6.523606, -6.518268
19/12/2014,  2.671189,  2.097992,  2.096304
20/12/2014,  1.615385,  1.528623,  1.538988
21/12/2014,  1.551995,  1.515525,  1.517113
22/12/2014,  3.734475,  1.557650,  1.557045
23/12/2014,  0.250445, -2.654768, -2.688998
24/12/2014, -1.443570, -3.599171, -3.667319
25/12/2014, -1.700933, -4.403573, -4.395758
26/12/2014,  0.587903, -0.062174, -0.088217
27/12/2014,  2.057967,  1.866778,  1.834310
28/12/2014,  2.740905, -3.504713, -4.505921
29/12/2014, -4.474405,-10.280773,-13.039393
30/12/2014, -0.600451, -2.772397, -3.528677
31/12/2014,  1.822534,  1.227689,  0.896638
01/01/2015,  2.995391,  2.980019,  2.906414
02/01/2015, -0.164680, -0.173013, -0.158385
03/01/2015,  0.454634,  0.235665,  0.191454
04/01/2015,  3.788546,  3.626155,  3.609668
05/01/2015,  3.226760,  3.148834,  3.137610
06/01/2015,  2.948038,  2.849900,  2.878314
07/01/2015,  2.097206,  2.000065,  2.065415
08/01/2015,  2.123129,  2.034669,  2.110775
09/01/2015,  2.087885,  1.636825,  1.698641
