Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,24/02/2011 13:00:02,24/02/2011 13:00:02,1.000
Conductivity,23/02/2011 13:00:18,24/02/2011 13:00:19,2.000
WQ_NIT_NIT,23/02/2011 13:00:22,23/02/2011 13:00:22,1.000
WQ_PHS_FRP,23/02/2011 13:00:48,23/02/2011 13:00:48,1.000
WQ_DIAG_TOT_TKN,23/02/2011 13:01:08,23/02/2011 13:01:08,1.000
WQ_CAR_DIC,23/02/2011 13:00:10,24/02/2011 13:01:20,2.000
WQ_NIT_AMM,23/02/2011 13:00:36,23/02/2011 13:00:36,1.000
WQ_DIAG_TOT_TN,23/02/2011 13:00:45,23/02/2011 13:00:45,1.000
WQ_CAR_PH,23/02/2011 13:01:11,24/02/2011 13:00:21,2.000
WQ_DIAG_TOT_TP,23/02/2011 13:00:55,23/02/2011 13:00:55,1.000
WQ_DIAG_TOT_TSS,23/02/2011 13:00:11,23/02/2011 13:00:11,1.000
TEMP,24/02/2011 13:00:59,24/02/2011 13:00:59,1.000
WQ_DIAG_TOT_TURBIDITY,23/02/2011 13:01:26,23/02/2011 13:01:26,1.000
WQ_TRC_SS1,23/02/2011 13:01:26,23/02/2011 13:01:26,1.000
SAL,23/02/2011 13:00:18,24/02/2011 13:00:19,2.000
