Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,15/07/2014 13:30:53,03/02/2016 12:40:31,10.000
WQ_PHY_GRN,15/07/2014 13:30:36,03/02/2016 12:41:03,20.000
WQ_OGM_DOC,15/07/2014 13:30:38,03/02/2016 12:40:19,7.000
WQ_PHS_FRP,15/07/2014 13:30:40,03/02/2016 12:41:07,10.000
WQ_NIT_NIT,15/07/2014 13:30:21,03/02/2016 12:41:03,10.000
WQ_DIAG_TOT_TP,15/07/2014 13:30:08,03/02/2016 12:41:08,10.000
WQ_SIL_RSI,15/07/2014 13:31:17,03/02/2016 12:40:43,9.000
WQ_DIAG_TOT_TKN,15/07/2014 13:30:28,03/02/2016 12:40:25,10.000
WQ_DIAG_TOT_TURBIDITY,15/07/2014 13:31:16,03/02/2016 12:40:04,7.000
pH,15/07/2014 13:30:15,03/02/2016 12:40:32,7.000
WQ_DIAG_PHY_TCHLA,15/07/2014 13:30:15,03/02/2016 12:41:18,20.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,15/07/2014 13:31:16,03/02/2016 12:40:04,7.000
WQ_TRC_SS1,15/07/2014 13:31:16,03/02/2016 12:40:04,7.000
ON,15/07/2014 13:30:28,15/10/2015 13:30:28,9.000
OP,15/07/2014 00:00:00,03/02/2016 00:00:00,10.000
