0.6398
0.6504
0.6287
0.5772
0.5172
0.4808
0.4900
0.5472
0.6427
0.7684
0.9207
1.0919
1.2555
1.3693
1.3990
1.3360
1.2026
1.0419
0.8923
0.7691
0.6723
0.6036
0.5713
0.5818
0.6237
0.6627
0.6624
0.6103
0.5271
0.4570
0.4379
0.4775
0.5612
0.6760
0.8208
0.9971
1.1902
1.3578
1.4452
1.4200
1.2955
1.1221
0.9546
0.8185
0.7099
0.6230
0.5666
0.5568
0.5969
0.6599
0.6942
0.6605
0.5660
0.4610
0.4036
0.4186
0.4904
0.5937
0.7216
0.8827
1.0793
1.2836
1.4337
1.4685
1.3754
1.2016
1.0178
0.8701
0.7596
0.6679
0.5924
0.5533
0.5709
0.6385
0.7073
0.7136
0.6329
0.5054
0.4046
0.3814
0.4350
0.5306
0.6429
0.7768
0.9493
1.1570
1.3518
1.4564
1.4216
1.2702
1.0777
0.9140
0.8014
0.7186
0.6425
0.5807
0.5639
0.6105
0.6941
0.7468
0.7099
0.5902
0.4571
0.3858
0.4050
0.4890
0.5940
0.7036
0.8361
1.0118
1.2120
1.3691
1.4077
1.3088
1.1280
0.9490
0.8240
0.7498
0.6916
0.6303
0.5866
0.5965
0.6656
0.7466
0.7676
0.6933
0.5610
0.4500
0.4202
0.4754
0.5734
0.6718
0.7685
0.8922
1.0555
1.2219
1.3188
1.2920
1.1539
0.9754
0.8308
0.7498
0.7101
0.6724
0.6282
0.6087
0.6438
0.7212
0.7852
0.7776
0.6892
0.5719
0.4980
0.5066
0.5819
0.6751
0.7540
0.8306
0.9333
1.0617
1.1725
1.2062
1.1336
0.9850
0.8303
0.7276
0.6872
0.6755
0.6577
0.6363
0.6424
0.6929
0.7662
0.8141
0.7970
0.7196
0.6334
0.5968
0.6304
0.7067
0.7804
0.8324
0.8800
0.9442
1.0191
1.0700
1.0555
0.9617
0.8234
0.7020
0.6394
0.6318
0.6441
0.6491
0.6525
0.6773
0.7325
0.8012
0.8475
0.8414
0.7902
0.7384
0.7295
0.7706
0.8324
0.8784
0.8970
0.9031
0.9150
