Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,27/02/2008 00:00:00,08/06/2016 10:53:00,77.000
WQ_PHY_GRN,08/10/2015 10:00:00,08/06/2016 10:53:00,60.000
WQ_OGM_DOC,05/01/2016 14:30:00,08/06/2016 10:53:00,12.000
WQ_PHS_FRP,27/02/2008 00:00:00,08/06/2016 10:53:00,72.000
WQ_NIT_NIT,27/02/2008 00:00:00,08/06/2016 10:53:00,72.000
WQ_DIAG_TOT_TP,27/02/2008 00:00:00,08/06/2016 10:53:00,77.000
WQ_SIL_RSI,21/07/2014 00:00:00,08/06/2016 10:53:00,58.000
WQ_DIAG_TOT_TKN,27/02/2008 00:00:00,08/06/2016 10:53:00,77.000
WQ_DIAG_TOT_TN,21/07/2014 00:00:00,08/06/2016 10:53:00,58.000
WQ_DIAG_TOT_TURBIDITY,27/02/2008 00:00:00,08/06/2016 10:53:00,84.000
WQ_OXY_OXY,21/07/2014 10:35:00,15/10/2014 15:36:00,7.000
CONDUCTIVITY,27/02/2008 00:00:00,15/10/2014 15:36:00,32.000
WQ_CAR_DIC,25/08/2009 00:00:00,15/10/2014 15:36:00,12.000
WQ_GEO_AL,27/02/2008 00:00:00,14/06/2011 00:00:00,19.000
WQ_DIAG_TOT_TAL,27/02/2008 00:00:00,14/06/2011 00:00:00,19.000
WQ_GEO_CL,21/07/2014 00:00:00,02/10/2014 00:00:00,6.000
WQ_GEO_FEII,27/02/2008 00:00:00,14/06/2011 00:00:00,19.000
WQ_DIAG_TOT_TFE,27/02/2008 00:00:00,14/06/2011 00:00:00,19.000
WQ_CAR_PH,27/02/2008 00:00:00,15/10/2014 15:36:00,26.000
SAL,27/02/2008 00:00:00,15/10/2014 15:36:00,32.000
TEMP,27/02/2008 15:00:00,15/10/2014 15:36:00,8.000
WQ_OGM_DON,21/07/2014 00:00:00,02/10/2014 00:00:00,6.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_PHS_FRPADS,27/02/2008 00:00:00,02/10/2014 00:00:00,20.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2015 00:00:00,96.000
WQ_DIAG_TOT_TSS,27/02/2008 00:00:00,15/10/2014 15:36:00,32.000
WQ_TRC_SS1,27/02/2008 00:00:00,15/10/2014 15:36:00,32.000
ON,27/02/2008 00:00:00,02/10/2014 00:00:00,25.000
OP,27/02/2008 00:00:00,02/10/2014 00:00:00,25.000
