Variable Name,Min Date,Max Date,Number of Samples
SAL,02/01/2008 13:19:00,29/06/2016 09:19:00,524.000
WQ_OGM_DOC,21/10/2009 11:21:00,29/06/2016 09:19:00,239.000
WQ_OXY_OXY,29/06/2011 10:36:00,29/06/2016 09:19:00,261.000
WQ_NIT_NIT,21/10/2009 11:21:00,29/06/2016 09:19:00,152.000
WQ_PHS_FRP,21/10/2009 11:21:00,29/06/2016 09:19:00,168.000
WQ_DIAG_TOT_TP,21/10/2009 11:21:00,29/06/2016 09:19:00,167.000
WQ_DIAG_TOT_TKN,21/10/2009 11:21:00,29/06/2016 09:19:00,153.000
TEMP,02/01/2008 13:19:00,29/06/2016 09:19:00,615.000
WQ_DIAG_TOT_TDS,02/01/2008 13:19:00,29/06/2016 09:19:00,524.000
WQ_DIAG_TOT_TURBIDITY,02/01/2008 13:19:00,29/06/2016 09:19:00,437.000
WQ_CAR_PH,02/01/2008 13:19:00,29/06/2016 09:19:00,546.000
