Date,A4261034,Goolwa,Mundoo,Boundary Creek,Ewe Island,Tauwitchere,Total
10/09/2017,0.814291667,2362.220112,45.48242513,8.892692187,14.17057053,1869.011286,4299.777086
11/09/2017,0.747708333,3476.032559,751.4494103,5.660303121,12.77810703,2693.740509,6939.660888
12/09/2017,0.727583333,2739.936811,755.5405468,3.756561702,11.41729595,1998.632594,5509.283809
13/09/2017,0.531,9.076772168,8.502789965,0.306784427,1.846142746,18.13313562,37.86562493
14/09/2017,0.612583333,296.0208081,598.591563,2.454083825,5.533261913,769.7168282,1672.316545
15/09/2017,0.715833333,607.3792123,1149.114157,3.425829183,10.77816508,1487.313144,3258.010507
16/09/2017,0.762041667,728.8555842,1275.793086,7.90507807,11.98806456,1547.247919,3571.789732
17/09/2017,0.843208333,929.5562534,1543.440571,12.68239998,16.00126455,2138.083618,4639.764107
18/09/2017,0.693625,443.1811878,816.3919126,2.090331964,9.538367286,1514.367255,2785.569054
19/09/2017,0.722,442.3324352,772.2278207,5.848419228,10.13342793,1408.776906,2639.319009
20/09/2017,0.808958333,816.2422668,1365.309369,9.06007402,13.89348762,1846.383237,4050.888435
21/09/2017,0.755875,718.2121891,1277.617742,5.236641124,12.00729022,1629.156315,3642.230177
22/09/2017,0.799875,493.7239414,803.1573866,7.911967782,13.52260007,1823.391249,3141.707145
23/09/2017,0.653208333,33.93291251,30.65586481,2.55083704,8.365728245,1378.557159,1454.062501
24/09/2017,0.488875,6.442727549,12.58204782,0.498254774,3.286331873,881.525247,904.334609
25/09/2017,0.691375,28.5297375,27.58897909,3.7290089,6.870723444,999.7321521,1066.450601
26/09/2017,0.825583333,591.3738385,658.906331,8.853668837,13.58155266,1661.832545,2934.547936
27/09/2017,0.7105,632.1280188,1206.851802,2.753309855,10.69730108,1522.445729,3374.876161
28/09/2017,0.657,426.9455689,906.3024139,2.565183456,7.10734765,1123.265133,2466.185647
29/09/2017,0.665458333,500.9623689,1018.682135,2.077776249,8.65307311,1300.363902,2830.739256
30/09/2017,0.672041667,495.9188118,979.8952153,1.84891703,7.996488463,1118.527045,2604.186477
1/10/2017,0.7155,604.4562765,1127.694072,2.865500031,9.90084268,1327.885348,3072.80204
2/10/2017,0.752791667,699.3047792,1243.911699,4.276689807,11.35838458,1482.227187,3441.07874
3/10/2017,0.755625,720.2962076,1299.435005,4.68876384,11.79876487,1561.636813,3597.855555
4/10/2017,0.755291667,611.2930531,1336.18092,4.089545668,12.39515982,1491.307185,3455.265864
5/10/2017,0.676958333,286.6133647,1041.182746,2.109379438,8.241971065,766.505261,2104.652722
6/10/2017,0.78275,423.4147933,1378.27329,7.409292529,12.68427857,1108.154287,2929.935941
7/10/2017,0.850875,506.3719376,1582.269618,8.023156001,15.57725023,1388.495291,3500.737254
8/10/2017,0.723375,349.3689279,1236.904354,3.060749605,10.7051519,1033.625849,2633.665033
9/10/2017,0.682541667,305.6649467,1133.544788,2.799022623,9.657598864,945.8333502,2397.499706
10/10/2017,0.783166667,404.6468132,1314.829849,6.885016381,12.74519992,1166.355289,2905.462167
11/10/2017,0.690083333,316.1354792,1138.512621,2.599759008,9.488483964,941.3070012,2408.043345
12/10/2017,0.645791667,245.6228107,982.8276754,2.091852345,8.22800953,860.0481898,2098.818538
13/10/2017,0.729833333,335.1228427,1129.281088,3.392350888,10.1299222,932.8080513,2410.734255
14/10/2017,0.774208333,400.8270294,1285.162966,5.509209961,11.97592019,1063.097287,2766.572413
15/10/2017,0.791375,437.5134453,1422.85112,5.453049223,12.87224103,1156.771815,3035.46167
16/10/2017,0.804791667,682.7532832,1503.706783,7.621892094,13.79237931,1935.403539,4143.277876
17/10/2017,0.821291667,887.1121186,1530.834199,8.551877334,14.48648222,3346.69202,5787.676697
18/10/2017,0.807333333,847.6231337,1461.624604,7.362323984,13.86937548,3654.90822,5985.387657
19/10/2017,0.681791667,582.1898387,1118.612081,1.602470337,8.945912151,2631.417118,4342.76742
20/10/2017,0.7375,492.7617276,1172.444194,3.99059415,10.31612634,1997.022861,3676.535503
21/10/2017,0.753708333,378.845984,1249.34077,2.980142482,11.09796269,1519.891874,3162.156733
22/10/2017,0.735875,364.8952915,1244.646404,3.589705014,10.91976325,1514.313382,3138.364546
23/10/2017,0.789875,425.7663539,1358.517719,5.761072166,12.64051578,1709.295004,3511.980664
24/10/2017,0.797583333,440.2603558,1421.14399,6.741630913,13.44459097,1805.631026,3687.221594
25/10/2017,0.755,385.1169158,1254.073356,2.712431602,11.36388181,1575.355879,3228.622465
26/10/2017,0.720583333,343.6114143,324.2964254,3.91174508,10.17659365,1449.933823,2131.930001
27/10/2017,0.799541667,322.9405803,40.84061725,7.155603175,12.8635843,1789.460502,2173.260887
28/10/2017,0.699125,40.07568575,34.44197805,3.886328141,9.730295112,1424.965302,1513.099589
29/10/2017,0.638458333,25.21561145,20.20693877,2.32275098,6.031924444,1222.79318,1276.570406
30/10/2017,0.531541667,3.701797112,6.129264892,0.286800825,1.219320924,243.5770944,254.9142781
31/10/2017,0.723166667,157.7110737,27.22118556,2.218635661,7.30745749,981.7442287,1176.202581
1/11/2017,0.724208333,495.7441147,33.93708852,2.437513992,9.432051558,1272.177209,1813.727978
2/11/2017,0.741333333,931.7666757,35.70550998,2.563570569,10.27321358,1361.093322,2341.402292
3/11/2017,0.733916667,635.9094327,35.26419954,3.412947659,9.831674448,1291.77262,1976.190875
4/11/2017,0.809166667,1172.547648,41.55129052,4.737379528,12.09138401,1500.379751,2731.307453
5/11/2017,0.794791667,826.3046247,41.52489515,3.705627811,11.79410215,1526.724321,2410.053571
6/11/2017,0.733416667,1066.333761,37.66640826,2.20352073,10.26675542,1409.255116,2525.725562
7/11/2017,0.727541667,700.6389897,37.60941656,2.631872645,10.29209278,1412.003335,2163.175706
8/11/2017,0.760666667,1107.385989,40.42684741,2.948159393,11.49136691,1567.270373,2729.522735
9/11/2017,0.753916667,756.88072,40.69338553,3.173591145,11.74127403,1600.012475,2412.501446
10/11/2017,0.760833333,1092.452228,40.87635704,3.339557962,11.91252623,1629.377786,2777.958455
11/11/2017,0.749666667,719.0678874,39.79520227,2.993623921,11.70046627,1623.564763,2397.121943
12/11/2017,0.747875,1034.15808,39.4154722,2.910999424,11.54463565,1614.968759,2702.997947
13/11/2017,0.760625,721.4200022,39.72220138,3.678325433,11.80276188,1631.864799,2408.48809
14/11/2017,0.74875,1055.592837,39.79582918,3.642008467,11.57650683,1590.215769,2700.82295
15/11/2017,0.685166667,475.4983902,30.99760932,1.359052664,7.444037398,1062.344963,1577.644052
16/11/2017,0.658708333,575.0224019,30.0025301,1.064480104,6.491604305,987.0227303,1599.603747
17/11/2017,0.681583333,526.6075004,34.88944575,2.488113565,8.756390836,1324.421846,1897.163297
18/11/2017,0.792,1157.300333,42.49698405,4.614680672,11.89348599,1634.32971,2850.635193
19/11/2017,0.83925,884.3013062,45.75100716,7.140023087,13.18019425,1796.493211,2746.865742
20/11/2017,0.88075,1365.244278,48.56461122,9.612228745,14.59993223,1959.056293,3397.077343
21/11/2017,0.881125,1179.097538,48.05802578,9.860458147,14.72408318,1972.247796,3223.987901
22/11/2017,0.848583333,1692.932817,44.72401308,6.810130907,13.43126658,2285.93773,4043.835958
23/11/2017,0.827416667,1168.982132,41.48306427,6.510304378,12.09564391,2705.52122,3934.592365
24/11/2017,0.803458333,1590.253433,39.99481215,4.399657466,11.39012264,2754.218056,4400.256081
25/11/2017,0.791583333,1153.903381,39.55079202,3.870442286,11.04551272,2996.959661,4205.329789
26/11/2017,0.799125,1193.653776,39.96568645,4.556999422,10.97827642,2884.567777,4133.722515
27/11/2017,0.838166667,1344.692289,43.73250524,5.867725674,12.59804782,3284.954183,4691.844752
28/11/2017,0.862708333,1246.826294,46.56642762,7.62230436,13.95374702,3647.853566,4962.822339
29/11/2017,0.893875,1054.000508,48.04809351,10.09542831,14.84146873,3880.839261,5007.824759
30/11/2017,0.83175,887.3560599,42.23012891,5.15226086,12.40294159,3332.306638,4279.448029
1/12/2017,0.813458333,535.4367598,37.62371391,3.361040783,10.12743529,2603.3214,3189.87035
2/12/2017,0.803833333,51.65325636,36.19323509,3.244010707,9.179974672,2416.454291,2516.724767
3/12/2017,0.834875,56.14841821,39.95493126,5.474022729,11.16706018,2989.842086,3102.586519
4/12/2017,0.861833333,916.3214174,43.02050205,7.288062457,12.48983037,3272.340831,4251.460643
5/12/2017,0.893833333,1863.318052,910.8894337,8.269118057,596.5083161,4077.075951,7456.06087
6/12/2017,0.860083333,2246.07491,1903.639654,6.851721451,1099.900401,4524.265057,9780.731744
7/12/2017,0.830458333,2088.595419,1788.901764,4.937745307,1015.633675,4223.537523,9121.606126
8/12/2017,0.836333333,2079.26533,1722.204772,5.696970339,1000.33352,4217.889764,9025.390356
9/12/2017,0.864416667,2280.653732,1817.667264,7.701042879,1085.535105,4465.332383,9656.889527
10/12/2017,0.914166667,2594.985766,1955.479852,10.03915955,1210.806486,4801.440372,10572.75164
11/12/2017,0.915875,2647.674242,2014.51973,9.593912431,2151.505374,6555.701552,13378.99481
12/12/2017,0.933416667,3874.692431,2089.480442,11.96807693,3261.345422,9167.09489,18404.58126
13/12/2017,0.9095,4588.772198,1951.352735,8.317444342,3044.651187,8780.129938,18373.2235
14/12/2017,0.841666667,3736.087923,1653.166724,6.758822535,2391.983797,7027.573441,14815.57071
15/12/2017,0.893875,4188.587134,1753.71232,8.182068665,2687.643053,7647.610554,16285.73513
16/12/2017,0.8925,4098.786032,1706.70623,8.127816783,2604.847785,7333.35125,15751.81911
17/12/2017,0.923208333,4534.402836,1865.177458,10.22447091,2926.756361,8194.215799,17530.77693
18/12/2017,0.924208333,4634.743274,1939.243198,9.566767085,4718.069674,6939.217763,18240.84068
19/12/2017,0.731916667,2642.34339,1392.013927,1.821300232,2505.066225,5916.278469,12457.52331
20/12/2017,0.769791667,2103.878215,946.1502766,2.169824811,1319.607487,4617.576876,8989.38268
21/12/2017,0.868583333,3176.395918,1311.796417,5.662129315,1715.119421,4534.422647,10743.39653
22/12/2017,0.87275,2597.838831,1659.817967,7.016985901,1038.01196,3338.636779,8641.322522
23/12/2017,0.855416667,1718.600231,1675.415436,5.210907169,516.1414627,2564.707708,6480.075745
24/12/2017,0.811208333,1536.390026,1548.902356,4.731146924,425.5373761,1983.992755,5499.55366
25/12/2017,0.889458333,1974.193895,1908.692835,7.159902252,570.5402831,2710.589185,7171.1761
26/12/2017,0.876416667,1949.547012,2018.085211,7.319503309,605.991738,3032.356927,7613.300391
27/12/2017,0.843625,1817.578443,1955.546354,5.989932556,581.0215314,2978.78502,7338.921282
28/12/2017,0.832791667,1729.163005,1820.171946,5.239826136,535.6712688,2711.208782,6801.454828
29/12/2017,0.821,1650.139681,1762.236123,3.932836013,517.3662306,2647.35043,6581.025301
30/12/2017,0.739666667,1275.084158,1461.479874,3.018923955,405.9909643,2179.197566,5324.771487
31/12/2017,0.812208333,1525.195555,1611.099725,3.864825537,474.7486895,2446.411806,6061.320601
1/01/2018,0.780916667,1363.058105,1502.39963,2.769116317,429.3479555,2249.731843,5547.30665
2/01/2018,0.756916667,838.3743346,1417.210956,2.177348735,389.5396716,1527.920782,4175.223093
3/01/2018,0.805125,769.9472589,1618.72796,4.548239007,469.8276804,1453.626347,4316.677485
4/01/2018,0.817416667,825.6348688,1751.611252,4.428384277,513.3073594,1563.905656,4658.887521
5/01/2018,0.822458333,861.1496925,1860.411784,5.902544275,546.3999728,1690.655608,4964.519602
6/01/2018,0.743375,705.1348022,1610.854198,2.882640765,453.7481699,1460.268586,4232.888397
7/01/2018,0.770708333,725.3376096,1550.914944,2.525144699,436.9497288,1337.106702,4052.834129
8/01/2018,0.764083333,718.9772895,753.1981795,2.412681009,159.0693448,1353.872599,2987.530094
9/01/2018,0.75975,705.7035528,34.86660123,2.640112831,9.415724193,1281.587086,2034.213077
10/01/2018,0.838791667,897.366767,41.69069593,5.318703882,12.59664629,1653.281032,2610.253846
11/01/2018,0.808333333,837.3416527,40.07086179,5.326510049,12.27170129,1646.439572,2541.450298
12/01/2018,0.745541667,691.7783777,34.86220005,2.058901035,10.16757911,1460.163991,2199.031049
13/01/2018,0.613,362.1489189,18.21742783,0.964565401,4.188409775,841.9516848,1227.471007
14/01/2018,0.747375,648.5080986,33.00846099,2.459329229,9.044240828,1173.198854,1866.218984
15/01/2018,0.752583333,707.1386174,36.33146591,2.541348254,10.24816475,1367.188246,2123.447842
16/01/2018,0.76375,747.9938605,38.41323426,2.665007722,11.04866342,1481.212715,2281.333481
17/01/2018,0.766583333,520.6688248,39.26148003,3.845224869,11.70523897,1256.100533,1831.581302
18/01/2018,0.753416667,388.8019912,37.50762988,2.822800013,11.19756715,1055.990943,1496.320931
19/01/2018,0.715,344.7456524,33.6071071,1.811505121,9.777990925,933.8991574,1323.841413
20/01/2018,0.67975,305.2053442,31.88636495,1.423739159,8.569764225,833.4386851,1180.523898
21/01/2018,0.688958333,320.6947909,33.12811847,1.279590247,9.091530764,874.7885832,1238.982613
22/01/2018,0.670875,283.900095,29.31295014,1.0733957,7.512945583,731.5800161,1053.379403
23/01/2018,0.704416667,325.8912365,32.75285949,1.355549399,8.8229598,817.0073862,1185.829991
24/01/2018,0.696375,310.3577771,31.37076746,1.242544565,8.325692403,771.200098,1122.49688
25/01/2018,0.672916667,292.9325481,30.29599908,1.148325514,8.205759547,772.7553184,1105.337951
26/01/2018,0.682666667,310.628353,32.27017519,1.223576695,8.945485851,832.4673326,1185.534923
27/01/2018,0.691625,316.1033577,32.17285611,1.224237225,9.148319113,847.8268585,1206.475629
28/01/2018,0.653833333,273.4154,28.96037952,1.049065696,8.178654513,768.3064673,1079.909967
29/01/2018,0.603125,220.0825276,22.97639556,0.791270154,5.75290224,563.6503607,813.2534562
30/01/2018,0.67525,272.305841,25.83708185,0.981703117,6.366048521,671.557435,977.0481095
31/01/2018,0.706583333,333.0798042,31.84392852,1.27499443,8.224439797,1057.283205,1431.706372
1/02/2018,0.719458333,349.8162247,32.27685785,1.229406327,8.206066085,1090.101843,1481.630398
2/02/2018,0.693458333,330.3463102,31.78194106,1.155414748,8.134057506,1145.694705,1517.112429
3/02/2018,0.677875,321.1098484,31.65682202,1.133124085,8.244317611,1190.029743,1552.173855
4/02/2018,0.666916667,312.7028523,31.40351446,1.135013347,8.334649653,1224.652241,1578.228271
5/02/2018,0.641291667,286.3067077,28.79564094,1.02240039,7.488834399,1151.228918,1474.842501
6/02/2018,0.641291667,284.3361734,27.35993185,1.004324213,7.355173601,1132.142958,1452.198561
7/02/2018,0.654333333,294.1275618,28.12884687,1.062124739,7.795088627,1153.582547,1484.696169
8/02/2018,0.642791667,279.6630567,26.92948767,1.00706556,7.303229189,1094.856459,1409.759298
9/02/2018,0.674,307.2652296,29.22188747,1.112024096,8.128049132,1156.224487,1501.951678
10/02/2018,0.577791667,214.4627157,20.30026426,0.720149311,5.181674631,889.8790337,1130.543838
11/02/2018,0.634541667,255.3878051,23.95356901,0.908315956,6.36351707,941.2991578,1227.912365
12/02/2018,0.640041667,259.6550944,24.33964619,0.945432021,6.834774398,1008.172593,1299.94754
13/02/2018,0.66025,183.547064,25.67612675,1.012781924,7.40147944,1069.058655,1286.696107
14/02/2018,0.509375,12.51232809,10.84279273,0.396802905,2.391076872,143.892996,170.0359966
15/02/2018,0.583875,82.17529327,17.51338719,0.691021357,4.939973795,583.5697284,688.889404
16/02/2018,0.62375,94.51288007,19.89946276,0.786902284,5.681750285,883.1198936,1004.000889
17/02/2018,0.6385,31.26312182,23.98530015,0.918299696,6.751251076,971.2054674,1034.12344
18/02/2018,0.621333333,30.69838626,25.10052658,0.951490587,6.837216075,969.161063,1032.748683
19/02/2018,0.628583333,185.3171421,24.16221838,0.902163239,6.230050363,829.969617,1046.581191
20/02/2018,0.627416667,265.8063038,27.81682484,1.039375768,7.702477819,1103.611638,1405.97662
21/02/2018,0.616541667,259.4530554,26.22893597,0.965181491,7.218126108,1446.316674,1740.181973
22/02/2018,0.647291667,283.5811747,28.33446687,1.0811597,7.983905301,1838.916013,2159.896719
23/02/2018,0.633958333,273.1220125,28.44989949,1.114505887,8.133433287,1923.377289,2234.19714
24/02/2018,0.560541667,184.7587144,18.00223836,0.661552927,4.619147393,1252.541903,1460.583556
25/02/2018,0.616291667,231.2851449,22.84582912,0.850199885,5.939511829,1362.572163,1623.492849
26/02/2018,0.635291667,265.2349537,26.73176878,0.98809232,7.339260285,1943.83583,2244.129905
27/02/2018,0.622083333,404.6834175,26.96174422,1.011091648,7.704705919,2311.676122,2752.037081
28/02/2018,0.42275,175.3800724,7.748556304,0.213497587,1.100975183,973.4065523,1157.849654
1/03/2018,0.577625,323.0650463,16.43570342,0.642936166,4.763195145,1490.416422,1835.323303
2/03/2018,0.587375,400.0022058,21.2073558,0.794571925,5.936857676,1751.894968,2179.835959
3/03/2018,0.529125,278.6878733,14.55828713,0.515647157,3.868185321,1382.571384,1680.201377
4/03/2018,0.557708333,346.2765085,18.02058198,0.665002236,4.754272165,1448.840559,1818.556924
5/03/2018,0.548541667,326.3408701,16.68857231,0.62807629,4.251603833,1305.449934,1653.359057
6/03/2018,0.580375,406.3913049,19.07444049,0.715281661,5.003110944,1395.351214,1826.535352
7/03/2018,0.56125,397.0058638,22.25036278,0.778874133,5.884715499,1776.942557,2202.862373
8/03/2018,0.555666667,387.172209,21.459016,0.760749394,5.724496058,1751.992902,2167.109372
9/03/2018,0.55275,382.354662,21.04611179,0.769226047,5.688726756,1761.406291,2171.265018
10/03/2018,0.538458333,358.610519,19.86248341,0.740292807,5.502549989,1737.333714,2122.049559
11/03/2018,0.475458333,258.9854891,12.31466219,0.428281089,2.709619192,1124.960446,1399.398498
12/03/2018,0.510625,312.9799945,15.66710527,0.556955652,3.638944617,1316.594541,1649.437541
13/03/2018,0.518375,267.4088829,17.03651434,0.592305141,4.241850511,1174.27642,1463.555973
14/03/2018,0.519708333,175.0429859,17.31296517,0.592863968,4.496380198,764.9791948,962.42439
15/03/2018,0.513125,167.8155157,16.95562996,0.55614468,4.526280704,764.3417053,954.1952763
16/03/2018,0.531333333,184.6954068,19.42779068,0.69620466,5.565505623,544.9186737,755.3035814
17/03/2018,0.528416667,182.3648628,18.39884677,0.683818583,5.614887859,328.1474048,535.2098208
18/03/2018,0.29425,29.17323406,2.211842243,0.079461008,0.450190299,56.07344877,87.98817638
19/03/2018,0.440166667,26.14022204,3.229150415,0.111998404,0.728941207,98.3999453,128.6102574
20/03/2018,0.51475,7.546489477,5.8153468,0.255332082,1.692772518,69.14155091,84.45149178
21/03/2018,0.5535,108.4290099,15.15011323,0.544184969,4.324072359,225.4432502,353.8906306
22/03/2018,0.514458333,160.3555964,15.90985008,0.545012611,4.537164284,275.0843706,456.4319939
23/03/2018,0.553416667,135.0340531,20.03241646,0.697864785,5.773766985,208.2154721,369.7535734
24/03/2018,0.479291667,18.38728006,14.15016234,0.441144291,3.79431878,21.91391992,58.68682538
25/03/2018,0.250458333,2.231194624,1.686607462,0.027100603,0.171032176,5.42435345,9.540288315
26/03/2018,0.366458333,3.955501388,3.011142757,0.081661662,0.460328217,4.996569141,12.50520317
27/03/2018,0.555458333,94.35646794,18.33136419,0.641975271,5.554541002,159.6103116,278.49466
28/03/2018,0.468416667,104.9898006,9.259394659,0.256194082,2.157374372,198.9318542,315.5946179
29/03/2018,0.489458333,67.98890204,10.72892438,0.337082093,2.898888172,305.1716653,387.125462
30/03/2018,0.479958333,9.826043506,8.797318521,0.257192891,2.078731412,376.3972457,397.3565321
31/03/2018,0.525666667,13.89823213,14.53895717,0.487708706,4.006689981,471.4456914,504.3772794
1/04/2018,0.500125,12.64293977,12.17651346,0.388495301,3.272419727,440.1644884,468.6448567
2/04/2018,0.467791667,10.26108962,8.376258264,0.242663246,1.888477944,342.5037662,363.2722553
3/04/2018,0.502708333,15.08500949,12.95397918,0.420868382,3.486989456,442.3054642,474.2523108
4/04/2018,0.52625,18.99213601,15.65988944,0.545461064,4.454029014,507.888821,547.5403365
5/04/2018,0.512083333,96.03054389,17.03581932,0.531772214,4.446868974,366.4196859,484.4646903
6/04/2018,0.514083333,163.2367398,17.90504515,0.543118593,4.581418528,282.7133004,468.9796224
7/04/2018,0.535,184.8244522,20.90407555,0.650348905,5.495862846,314.089249,525.9639884
8/04/2018,0.499791667,155.9781856,17.48346449,0.50851764,4.409263989,288.456462,466.8358937
9/04/2018,0.521666667,164.857065,17.99535585,0.605791919,5.022152694,292.844225,481.3245905
10/04/2018,0.481291667,129.7610526,13.7855687,0.433341349,3.641442913,249.4910724,397.112478
11/04/2018,0.51725,153.9344499,16.75831218,0.536724477,4.474461098,264.7987009,440.5026486
12/04/2018,0.390708333,45.15236145,7.098345661,0.122060179,1.049453798,176.9944794,230.4167005
13/04/2018,0.424208333,47.29448116,4.709335585,0.165988799,1.439081121,1424.188828,1477.797714
14/04/2018,0.147083333,0,0,0,0,0,0
15/04/2018,0.320541667,0,0,0,0,0,0
16/04/2018,0.416958333,2.429616495,0.79466036,0.027338657,0.100414644,0,3.352030156
17/04/2018,0.542,299.0582285,9.359521855,0.335119478,321.8043112,764.4756877,1395.032869
18/04/2018,0.548666667,124.5027237,15.560925,0.55344867,4.675628779,474.8585233,620.1512494
19/04/2018,0.519916667,135.6230291,14.7176279,0.469669809,3.988040554,234.3832787,389.181646
20/04/2018,0.527458333,141.450916,16.08125047,0.520704222,4.466735437,261.4242059,423.9438121
21/04/2018,0.503791667,123.6497975,13.49925096,0.440807132,3.70680091,218.8948655,360.191522
22/04/2018,0.507791667,132.2786813,14.63262577,0.458986978,3.899605842,245.5481624,396.8180623
23/04/2018,0.509708333,138.9079792,16.25004351,0.529135494,4.285991595,258.9877106,418.9608604
24/04/2018,0.495166667,116.0146445,12.59409732,0.405278415,3.037921226,226.2282884,358.2802299
25/04/2018,0.509708333,111.2898114,12.4024216,0.408621359,3.086350592,219.3144056,346.5016105
26/04/2018,0.491708333,116.3154711,11.61139273,0.366709685,2.718087688,200.200735,331.2123962
27/04/2018,0.545291667,171.0905745,18.38111818,0.625633869,4.852629695,256.2770641,451.2270203
28/04/2018,0.520208333,165.0993987,18.05279988,0.555335045,4.460197731,259.003713,447.1714443
29/04/2018,0.525541667,172.9564475,18.99262653,0.565609831,4.725682462,270.6794112,467.9197776
30/04/2018,0.530666667,169.8386822,19.95900566,0.619605866,5.036132645,291.1199381,486.5733645
1/05/2018,0.534416667,71.4219475,20.39102387,0.627265101,5.261361088,497.3210611,595.0226586
2/05/2018,0.531375,19.69211147,18.59754865,0.608401341,5.135990559,585.5454416,629.5794936
3/05/2018,0.488958333,10.45215348,10.21581767,0.297044473,2.791645624,328.4723434,352.2290046
4/05/2018,0.3845,0.167086075,0.831970278,0.01280164,0.035070161,0.911049643,1.957977797
5/05/2018,0.507666667,10.18527936,9.562583273,0.33643088,2.306021691,8.886409145,31.27672435
6/05/2018,0.529625,16.92793999,16.67596524,0.557413701,4.828001849,17.4478323,56.43715308
7/05/2018,0.50775,16.49884019,14.37882181,0.495992737,4.510512804,20.3113569,56.19552444
8/05/2018,0.519,12.4430347,14.10179068,0.456324083,4.405333353,300.0989548,331.5054376
9/05/2018,0.460208333,9.711353403,9.816171952,0.333925472,3.253412742,345.2427146,368.3575782
10/05/2018,0.204833333,0,0,0,0,0,0
11/05/2018,0.41825,2.947798765,2.199721353,0.059670436,0.319683091,0.63220017,6.159073816
12/05/2018,0.510833333,18.0392355,15.69944622,0.468366379,3.71018724,14.35359719,52.27083252
13/05/2018,0.530708333,22.14339598,20.29550237,0.607612161,5.201370853,22.37507191,70.62295327
14/05/2018,0.5295,115.9354926,381.7955335,0.615539107,5.23511816,194.571828,698.1535114
15/05/2018,0.53475,165.6653555,18.96165498,0.567542557,4.857249041,264.7786781,454.8304801
16/05/2018,0.542166667,168.0414112,19.82424361,0.6107456,5.068583792,288.3386104,481.8835946
17/05/2018,0.494333333,100.3637308,15.24382776,0.440127153,3.753823294,350.7844013,470.5859104
18/05/2018,0.50725,15.03095763,13.95786361,0.426561512,3.548685595,475.7624641,508.7265325
19/05/2018,0.522916667,16.4141033,16.16616181,0.514025885,4.146629248,484.7538952,521.9948155
20/05/2018,0.496416667,15.78613093,13.67797629,0.402401261,3.260595299,462.5642446,495.6913484
21/05/2018,0.446625,11.69546761,9.585601334,0.261061635,2.07378317,396.7268421,420.3427559
22/05/2018,0.498833333,14.12240317,13.77354296,0.428994674,3.278866445,416.5359417,448.139749
23/05/2018,0.531291667,18.20651033,18.08490111,0.593803388,4.577007294,343.0143451,384.4765673
24/05/2018,0.545416667,22.21176163,20.5667409,0.694334173,5.543348404,286.1966097,335.2127948
25/05/2018,0.56975,27.75235138,23.60636751,0.781732712,6.372397845,322.4556013,380.9684508
26/05/2018,0.6205,35.93495082,28.74050728,0.991773403,8.160230354,389.078438,462.9058998
27/05/2018,0.582083333,25.16760307,23.31869858,0.81030576,6.730591125,333.4905622,389.5177608
28/05/2018,0.550958333,15.5483543,14.87766551,0.534068758,4.676652517,172.3409742,207.9777153
29/05/2018,0.39675,0,0.220222167,0,0.105102986,2.172059259,2.497384411
30/05/2018,0.478875,6.509215755,6.804019056,0.190467682,0.744177309,3.661532756,17.90941256
31/05/2018,0.555666667,16.08163056,16.10498454,0.519402386,2.927914079,262.1446164,297.7785479
1/06/2018,0.596041667,26.65232574,25.22917623,0.861177312,5.602264654,608.4385712,666.7835152
2/06/2018,0.578125,21.9314293,21.53322537,0.710341423,4.276197488,566.086974,614.5381676
3/06/2018,0.553125,20.09831403,20.42558451,0.66198397,3.307144659,535.0806657,579.5736929
4/06/2018,0.547583333,110.5526788,22.06731954,0.710248327,3.877377178,400.6088531,537.816477
5/06/2018,0.581291667,221.2455318,25.87091593,0.827014991,6.010433388,325.3669645,579.3208607
6/06/2018,0.601875,247.143521,29.24247175,0.960858261,7.59061219,377.658934,662.5963973
7/06/2018,0.593125,205.7567682,25.83231768,0.899910356,7.814963465,384.1462931,624.4502528
8/06/2018,0.552458333,108.2802796,20.44388435,0.69629674,5.929869448,377.5015811,512.8519112
9/06/2018,0.572916667,21.2709087,22.23500431,0.753669061,6.106630528,541.6125105,591.9787231
10/06/2018,0.627708333,33.82088202,28.84572406,1.009453369,7.606318673,687.3981488,758.680527
11/06/2018,0.6175,30.88495667,24.74736333,1.019555315,7.01913749,756.7791063,820.4501191
12/06/2018,0.380916667,1.633395003,2.362989067,0.068663308,0.647183264,15.1975301,19.90976075
13/06/2018,0.529125,9.460993999,9.92076808,0.333844933,1.798156997,7.9234492,29.43721321
14/06/2018,0.471125,4.851544508,6.695894861,0.221851038,0.241444827,5.867343443,17.87807868
15/06/2018,0.427791667,0.363687945,0.825285976,0,0,0,1.188973921
16/06/2018,0.412625,2.70311062,0.343925846,0,0,0,3.047036466
17/06/2018,0.502,5.950183953,3.153022496,0.077132708,0,0,9.180339157
18/06/2018,0.625916667,31.25611802,24.81234919,0.876248413,0,18.18451618,75.12923181
19/06/2018,0.648375,190.7793133,683.7290688,1.093916235,1.721812132,262.0826437,1139.406754
20/06/2018,0.637916667,256.3552173,28.42147412,1.005823082,1.96455553,360.6768624,648.4239325
21/06/2018,0.627625,256.6392878,28.13077799,1.006938839,2.750346774,350.0635433,638.5908947
22/06/2018,0.631458333,260.2053527,28.5660495,1.019440455,4.489705868,366.5340219,660.8145704
23/06/2018,0.618958333,236.7269184,26.332615,0.957527055,4.819974835,344.2143556,613.0513909
24/06/2018,0.648166667,279.4924039,30.05291566,1.070410745,6.611556284,365.9520464,683.179333
25/06/2018,0.676541667,307.7676727,32.82028996,1.195888808,8.427285995,425.7662995,775.977437
26/06/2018,0.643458333,277.4699919,30.81367135,1.078990299,7.879917706,394.4262256,711.6687968
