id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3006831E+06,  0.6063227E+07,     6.680,     6.856
           2,  0.3006438E+06,  0.6063360E+07,     6.716,     6.882
           3,  0.3008612E+06,  0.6063136E+07,     6.256,     6.408
           4,  0.3008213E+06,  0.6063283E+07,     5.575,     5.713
           5,  0.3010393E+06,  0.6063045E+07,     5.378,     5.520
           6,  0.3009829E+06,  0.6063166E+07,     6.552,     6.715
           7,  0.3012174E+06,  0.6062954E+07,     5.540,     5.677
           8,  0.3011572E+06,  0.6063082E+07,     6.170,     6.324
           9,  0.3013955E+06,  0.6062862E+07,     5.600,     5.741
          10,  0.3013311E+06,  0.6062991E+07,     6.407,     6.567
          11,  0.3015736E+06,  0.6062771E+07,     5.697,     5.844
          12,  0.3015076E+06,  0.6062902E+07,     6.386,     6.547
          13,  0.3017517E+06,  0.6062680E+07,     5.715,     5.863
          14,  0.3016841E+06,  0.6062811E+07,     6.487,     6.652
          15,  0.3019298E+06,  0.6062588E+07,     5.585,     5.727
          16,  0.3018617E+06,  0.6062719E+07,     6.424,     6.585
          17,  0.3021079E+06,  0.6062497E+07,     5.532,     5.660
          18,  0.3020315E+06,  0.6062642E+07,     5.326,     5.459
          19,  0.3021070E+06,  0.6062594E+07,     5.186,     5.310
          20,  0.3022860E+06,  0.6062406E+07,     6.314,     6.460
          21,  0.3021960E+06,  0.6062548E+07,     5.688,     5.823
          22,  0.3024641E+06,  0.6062315E+07,     6.043,     6.180
          23,  0.3023899E+06,  0.6062460E+07,     6.018,     6.157
          24,  0.3026423E+06,  0.6062223E+07,     5.956,     6.091
          25,  0.3025685E+06,  0.6062368E+07,     5.968,     6.104
          26,  0.3028204E+06,  0.6062132E+07,     5.923,     6.059
          27,  0.3027458E+06,  0.6062276E+07,     5.946,     6.081
          28,  0.3029985E+06,  0.6062041E+07,     5.912,     6.047
          29,  0.3029225E+06,  0.6062186E+07,     5.898,     6.032
          30,  0.3031766E+06,  0.6061949E+07,     5.891,     6.026
          31,  0.3030990E+06,  0.6062095E+07,     5.847,     5.980
          32,  0.3033547E+06,  0.6061858E+07,     5.930,     6.069
          33,  0.3032751E+06,  0.6062005E+07,     5.828,     5.962
          34,  0.3035328E+06,  0.6061767E+07,     5.975,     6.120
          35,  0.3034513E+06,  0.6061914E+07,     5.847,     5.984
          36,  0.3037109E+06,  0.6061676E+07,     5.954,     6.095
          37,  0.3036274E+06,  0.6061824E+07,     5.809,     5.946
          38,  0.3038890E+06,  0.6061584E+07,     5.135,     5.248
          39,  0.3038046E+06,  0.6061732E+07,     5.429,     5.556
          40,  0.3038875E+06,  0.6061687E+07,     4.944,     5.058
          41,  0.3040671E+06,  0.6061493E+07,     5.213,     5.328
          42,  0.3040472E+06,  0.6061596E+07,     5.677,     5.803
          43,  0.3042452E+06,  0.6061402E+07,     5.258,     5.385
          44,  0.3042290E+06,  0.6061506E+07,     5.561,     5.682
          45,  0.3044236E+06,  0.6061311E+07,     5.689,     5.815
          46,  0.3043180E+06,  0.6061461E+07,     4.994,     5.110
          47,  0.3044142E+06,  0.6061421E+07,     5.517,     5.637
          48,  0.3046022E+06,  0.6061221E+07,     5.072,     5.185
          49,  0.3045883E+06,  0.6061330E+07,     5.128,     5.241
          50,  0.3047808E+06,  0.6061130E+07,     4.961,     5.071
          51,  0.3047501E+06,  0.6061237E+07,     5.841,     5.972
          52,  0.3049594E+06,  0.6061040E+07,     5.166,     5.282
          53,  0.3049251E+06,  0.6061151E+07,     5.802,     5.934
          54,  0.3051380E+06,  0.6060950E+07,     5.170,     5.287
          55,  0.3051029E+06,  0.6061061E+07,     5.994,     6.133
          56,  0.3053166E+06,  0.6060859E+07,     5.010,     5.125
          57,  0.3052804E+06,  0.6060967E+07,     6.111,     6.253
          58,  0.3054952E+06,  0.6060769E+07,     4.774,     4.881
          59,  0.3054601E+06,  0.6060875E+07,     5.881,     6.017
          60,  0.3056739E+06,  0.6060679E+07,     5.620,     5.743
          61,  0.3056309E+06,  0.6060797E+07,     5.522,     5.651
          62,  0.3058525E+06,  0.6060589E+07,     5.139,     5.254
          63,  0.3058173E+06,  0.6060708E+07,     5.573,     5.703
          64,  0.3060311E+06,  0.6060498E+07,     4.789,     4.895
          65,  0.3059842E+06,  0.6060610E+07,     6.074,     6.217
          66,  0.3062097E+06,  0.6060408E+07,     4.634,     4.733
          67,  0.3061589E+06,  0.6060522E+07,     5.896,     6.032
          68,  0.3063883E+06,  0.6060318E+07,     5.078,     5.185
          69,  0.3063246E+06,  0.6060448E+07,     5.163,     5.278
          70,  0.3065669E+06,  0.6060227E+07,     4.649,     4.746
          71,  0.3065032E+06,  0.6060346E+07,     5.995,     6.126
          72,  0.3067455E+06,  0.6060137E+07,     5.587,     5.709
          73,  0.3066745E+06,  0.6060271E+07,     5.148,     5.260
          74,  0.3069242E+06,  0.6060047E+07,     5.060,     5.168
          75,  0.3068656E+06,  0.6060173E+07,     5.838,     5.966
          76,  0.3071028E+06,  0.6059957E+07,     4.993,     5.098
          77,  0.3070414E+06,  0.6060081E+07,     5.944,     6.075
          78,  0.3072814E+06,  0.6059866E+07,     5.115,     5.227
          79,  0.3072182E+06,  0.6059991E+07,     5.972,     6.107
          80,  0.3074600E+06,  0.6059776E+07,     5.560,     5.683
          81,  0.3073882E+06,  0.6059917E+07,     5.241,     5.361
          82,  0.3076386E+06,  0.6059686E+07,     4.457,     4.551
          83,  0.3075624E+06,  0.6059826E+07,     5.635,     5.762
          84,  0.3076468E+06,  0.6059764E+07,     4.341,     4.427
          85,  0.3078168E+06,  0.6059595E+07,     4.969,     5.077
          86,  0.3077361E+06,  0.6059718E+07,     5.709,     5.835
          87,  0.3079942E+06,  0.6059502E+07,     5.482,     5.605
          88,  0.3079117E+06,  0.6059649E+07,     4.938,     5.049
          89,  0.3079941E+06,  0.6059602E+07,     5.167,     5.279
          90,  0.3081711E+06,  0.6059408E+07,     5.421,     5.535
          91,  0.3080826E+06,  0.6059555E+07,     5.312,     5.435
          92,  0.3081685E+06,  0.6059511E+07,     5.129,     5.240
          93,  0.3083481E+06,  0.6059315E+07,     5.353,     5.456
          94,  0.3082570E+06,  0.6059464E+07,     5.019,     5.131
          95,  0.3083416E+06,  0.6059421E+07,     5.008,     5.113
          96,  0.3085251E+06,  0.6059221E+07,     4.724,     4.821
          97,  0.3084301E+06,  0.6059374E+07,     4.855,     4.959
          98,  0.3085156E+06,  0.6059328E+07,     4.764,     4.863
          99,  0.3087020E+06,  0.6059128E+07,     4.764,     4.873
         100,  0.3086747E+06,  0.6059234E+07,     5.518,     5.635
         101,  0.3088790E+06,  0.6059034E+07,     5.510,     5.626
         102,  0.3087632E+06,  0.6059188E+07,     4.360,     4.451
         103,  0.3088625E+06,  0.6059148E+07,     5.585,     5.706
         104,  0.3090560E+06,  0.6058941E+07,     5.490,     5.606
         105,  0.3090392E+06,  0.6059055E+07,     5.566,     5.688
         106,  0.3092329E+06,  0.6058848E+07,     5.728,     5.846
         107,  0.3092141E+06,  0.6058963E+07,     5.622,     5.746
         108,  0.3094099E+06,  0.6058754E+07,     4.751,     4.846
         109,  0.3093978E+06,  0.6058859E+07,     4.936,     5.043
         110,  0.3095869E+06,  0.6058661E+07,     4.665,     4.760
         111,  0.3095600E+06,  0.6058764E+07,     5.542,     5.664
         112,  0.3097638E+06,  0.6058567E+07,     4.807,     4.906
         113,  0.3097336E+06,  0.6058674E+07,     5.554,     5.677
         114,  0.3099408E+06,  0.6058474E+07,     4.649,     4.744
         115,  0.3099094E+06,  0.6058580E+07,     5.623,     5.749
         116,  0.3101178E+06,  0.6058380E+07,     5.220,     5.325
         117,  0.3100786E+06,  0.6058499E+07,     5.278,     5.396
         118,  0.3102947E+06,  0.6058287E+07,     5.581,     5.687
         119,  0.3102574E+06,  0.6058405E+07,     5.852,     5.977
         120,  0.3104717E+06,  0.6058193E+07,     5.165,     5.271
         121,  0.3104516E+06,  0.6058302E+07,     5.562,     5.678
         122,  0.3106487E+06,  0.6058100E+07,     5.163,     5.273
         123,  0.3106303E+06,  0.6058207E+07,     5.492,     5.611
         124,  0.3108256E+06,  0.6058006E+07,     4.794,     4.895
         125,  0.3108048E+06,  0.6058115E+07,     5.210,     5.327
         126,  0.3110025E+06,  0.6057912E+07,     5.228,     5.335
         127,  0.3109682E+06,  0.6058020E+07,     5.917,     6.052
         128,  0.3111779E+06,  0.6057816E+07,     5.570,     5.687
         129,  0.3111519E+06,  0.6057945E+07,     5.184,     5.301
         130,  0.3113521E+06,  0.6057718E+07,     4.888,     4.994
         131,  0.3113167E+06,  0.6057829E+07,     5.997,     6.135
         132,  0.3115263E+06,  0.6057619E+07,     5.505,     5.628
         133,  0.3114856E+06,  0.6057745E+07,     5.476,     5.603
         134,  0.3117005E+06,  0.6057521E+07,     5.485,     5.609
         135,  0.3116579E+06,  0.6057645E+07,     6.240,     6.387
         136,  0.3118747E+06,  0.6057422E+07,     5.579,     5.709
         137,  0.3118318E+06,  0.6057547E+07,     6.292,     6.444
         138,  0.3120488E+06,  0.6057323E+07,     5.479,     5.602
         139,  0.3120056E+06,  0.6057449E+07,     6.287,     6.437
         140,  0.3122230E+06,  0.6057225E+07,     5.298,     5.408
         141,  0.3121794E+06,  0.6057350E+07,     6.125,     6.262
         142,  0.3123972E+06,  0.6057126E+07,     5.245,     5.352
         143,  0.3123533E+06,  0.6057252E+07,     5.994,     6.120
         144,  0.3125714E+06,  0.6057028E+07,     5.288,     5.394
         145,  0.3125272E+06,  0.6057154E+07,     5.987,     6.112
         146,  0.3127456E+06,  0.6056929E+07,     5.363,     5.475
         147,  0.3127012E+06,  0.6057055E+07,     6.052,     6.181
         148,  0.3129198E+06,  0.6056831E+07,     5.367,     5.479
         149,  0.3128751E+06,  0.6056957E+07,     6.097,     6.229
         150,  0.3130940E+06,  0.6056732E+07,     5.352,     5.463
         151,  0.3130491E+06,  0.6056858E+07,     6.090,     6.220
         152,  0.3132682E+06,  0.6056634E+07,     5.404,     5.530
         153,  0.3132231E+06,  0.6056760E+07,     6.110,     6.240
         154,  0.3134423E+06,  0.6056535E+07,     5.542,     5.683
         155,  0.3133970E+06,  0.6056662E+07,     6.186,     6.321
         156,  0.3136165E+06,  0.6056436E+07,     5.398,     5.534
         157,  0.3135711E+06,  0.6056565E+07,     5.998,     6.132
         158,  0.3137907E+06,  0.6056338E+07,     4.709,     4.857
         159,  0.3137445E+06,  0.6056450E+07,     6.303,     6.450
         160,  0.3139649E+06,  0.6056239E+07,     7.039,     7.197
         161,  0.3138316E+06,  0.6056401E+07,     3.915,     4.002
         162,  0.3139380E+06,  0.6056399E+07,     5.626,     5.754
         163,  0.3140982E+06,  0.6056280E+07,     6.965,     7.124
         164,  0.3007820E+06,  0.6063415E+07,     6.441,     6.610
         165,  0.3009430E+06,  0.6063312E+07,     6.082,     6.230
         166,  0.3008318E+06,  0.6063501E+07,     4.893,     5.012
         167,  0.3009874E+06,  0.6063398E+07,     5.236,     5.364
         168,  0.3007433E+06,  0.6063533E+07,     6.091,     6.243
         169,  0.3011008E+06,  0.6063203E+07,     5.750,     5.902
         170,  0.3010600E+06,  0.6063327E+07,     5.974,     6.118
         171,  0.3012709E+06,  0.6063119E+07,     5.670,     5.810
         172,  0.3012301E+06,  0.6063238E+07,     6.361,     6.514
         173,  0.3014432E+06,  0.6063031E+07,     5.756,     5.902
         174,  0.3013996E+06,  0.6063150E+07,     6.210,     6.361
         175,  0.3016181E+06,  0.6062942E+07,     5.799,     5.950
         176,  0.3015767E+06,  0.6063063E+07,     6.548,     6.710
         177,  0.3017942E+06,  0.6062850E+07,     5.752,     5.902
         178,  0.3017546E+06,  0.6062969E+07,     6.683,     6.850
         179,  0.3019635E+06,  0.6062773E+07,     5.886,     6.039
         180,  0.3019315E+06,  0.6062880E+07,     5.757,     5.901
         181,  0.3021196E+06,  0.6062694E+07,     5.982,     6.135
         182,  0.3020985E+06,  0.6062803E+07,     6.318,     6.475
         183,  0.3022999E+06,  0.6062603E+07,     5.393,     5.520
         184,  0.3022649E+06,  0.6062707E+07,     5.772,     5.911
         185,  0.3024942E+06,  0.6062513E+07,     4.749,     4.858
         186,  0.3023697E+06,  0.6062664E+07,     5.240,     5.366
         187,  0.3024687E+06,  0.6062622E+07,     5.461,     5.586
         188,  0.3026720E+06,  0.6062420E+07,     4.735,     4.842
         189,  0.3026306E+06,  0.6062526E+07,     6.178,     6.317
         190,  0.3028479E+06,  0.6062330E+07,     4.779,     4.889
         191,  0.3028064E+06,  0.6062437E+07,     6.100,     6.236
         192,  0.3030230E+06,  0.6062240E+07,     4.781,     4.891
         193,  0.3029804E+06,  0.6062348E+07,     6.088,     6.224
         194,  0.3031975E+06,  0.6062150E+07,     4.793,     4.903
         195,  0.3031537E+06,  0.6062259E+07,     6.124,     6.262
         196,  0.3033717E+06,  0.6062060E+07,     4.793,     4.906
         197,  0.3033268E+06,  0.6062169E+07,     6.128,     6.268
         198,  0.3035459E+06,  0.6061971E+07,     4.805,     4.922
         199,  0.3034987E+06,  0.6062080E+07,     6.182,     6.326
         200,  0.3037211E+06,  0.6061880E+07,     4.799,     4.914
         201,  0.3036708E+06,  0.6061991E+07,     6.276,     6.423
         202,  0.3038921E+06,  0.6061789E+07,     4.983,     5.098
         203,  0.3038456E+06,  0.6061902E+07,     6.162,     6.307
         204,  0.3040457E+06,  0.6061699E+07,     5.353,     5.474
         205,  0.3040149E+06,  0.6061808E+07,     6.127,     6.271
         206,  0.3042091E+06,  0.6061609E+07,     4.522,     4.626
         207,  0.3041719E+06,  0.6061712E+07,     5.589,     5.718
         208,  0.3043980E+06,  0.6061526E+07,     5.244,     5.369
         209,  0.3043414E+06,  0.6061637E+07,     5.730,     5.863
         210,  0.3045789E+06,  0.6061440E+07,     5.099,     5.212
         211,  0.3045311E+06,  0.6061571E+07,     5.426,     5.551
         212,  0.3047362E+06,  0.6061346E+07,     4.875,     4.982
         213,  0.3046922E+06,  0.6061461E+07,     5.819,     5.949
         214,  0.3048944E+06,  0.6061257E+07,     5.224,     5.340
         215,  0.3048412E+06,  0.6061381E+07,     4.730,     4.835
         216,  0.3050685E+06,  0.6061172E+07,     5.115,     5.229
         217,  0.3050081E+06,  0.6061296E+07,     5.899,     6.030
         218,  0.3052452E+06,  0.6061079E+07,     5.092,     5.206
         219,  0.3051749E+06,  0.6061222E+07,     5.257,     5.373
         220,  0.3054238E+06,  0.6060982E+07,     4.896,     5.008
         221,  0.3053442E+06,  0.6061133E+07,     5.374,     5.492
         222,  0.3054361E+06,  0.6061075E+07,     4.922,     5.026
         223,  0.3055957E+06,  0.6060902E+07,     5.413,     5.533
         224,  0.3055265E+06,  0.6061028E+07,     5.445,     5.568
         225,  0.3057744E+06,  0.6060825E+07,     4.409,     4.506
         226,  0.3057043E+06,  0.6060942E+07,     6.040,     6.177
         227,  0.3059491E+06,  0.6060729E+07,     5.491,     5.613
         228,  0.3058773E+06,  0.6060870E+07,     5.133,     5.248
         229,  0.3059576E+06,  0.6060830E+07,     4.642,     4.744
         230,  0.3061121E+06,  0.6060634E+07,     4.934,     5.044
         231,  0.3061133E+06,  0.6060721E+07,     4.837,     4.945
         232,  0.3062738E+06,  0.6060562E+07,     5.583,     5.707
         233,  0.3061988E+06,  0.6060679E+07,     5.279,     5.404
         234,  0.3064395E+06,  0.6060476E+07,     4.852,     4.956
         235,  0.3063612E+06,  0.6060623E+07,     5.087,     5.207
         236,  0.3066108E+06,  0.6060389E+07,     5.204,     5.316
         237,  0.3065434E+06,  0.6060509E+07,     5.066,     5.182
         238,  0.3067946E+06,  0.6060306E+07,     4.851,     4.956
         239,  0.3067009E+06,  0.6060452E+07,     4.914,     5.023
         240,  0.3067808E+06,  0.6060411E+07,     4.535,     4.628
         241,  0.3069829E+06,  0.6060206E+07,     4.543,     4.640
         242,  0.3068827E+06,  0.6060358E+07,     4.452,     4.546
         243,  0.3069635E+06,  0.6060315E+07,     4.874,     4.977
         244,  0.3071568E+06,  0.6060116E+07,     4.766,     4.867
         245,  0.3071156E+06,  0.6060226E+07,     5.523,     5.646
         246,  0.3073250E+06,  0.6060042E+07,     4.929,     5.035
         247,  0.3072857E+06,  0.6060143E+07,     5.038,     5.152
         248,  0.3074906E+06,  0.6059967E+07,     4.479,     4.576
         249,  0.3074490E+06,  0.6060073E+07,     5.625,     5.751
         250,  0.3076599E+06,  0.6059859E+07,     4.616,     4.713
         251,  0.3076185E+06,  0.6059978E+07,     5.968,     6.102
         252,  0.3078310E+06,  0.6059773E+07,     5.147,     5.256
         253,  0.3077881E+06,  0.6059872E+07,     5.261,     5.380
         254,  0.3080001E+06,  0.6059703E+07,     4.921,     5.029
         255,  0.3078748E+06,  0.6059849E+07,     4.300,     4.389
         256,  0.3079797E+06,  0.6059812E+07,     5.303,     5.429
         257,  0.3081685E+06,  0.6059611E+07,     4.383,     4.479
         258,  0.3081355E+06,  0.6059717E+07,     5.183,     5.308
         259,  0.3083390E+06,  0.6059523E+07,     4.467,     4.560
         260,  0.3082912E+06,  0.6059631E+07,     5.670,     5.808
         261,  0.3085091E+06,  0.6059434E+07,     4.350,     4.437
         262,  0.3084582E+06,  0.6059548E+07,     5.534,     5.664
         263,  0.3086653E+06,  0.6059341E+07,     4.921,     5.022
         264,  0.3086228E+06,  0.6059458E+07,     5.567,     5.693
         265,  0.3088352E+06,  0.6059254E+07,     4.219,     4.310
         266,  0.3087777E+06,  0.6059364E+07,     5.135,     5.250
         267,  0.3090227E+06,  0.6059168E+07,     4.359,     4.451
         268,  0.3089615E+06,  0.6059279E+07,     6.211,     6.351
         269,  0.3091973E+06,  0.6059076E+07,     4.423,     4.517
         270,  0.3091421E+06,  0.6059191E+07,     5.712,     5.841
         271,  0.3093789E+06,  0.6058974E+07,     4.771,     4.869
         272,  0.3093052E+06,  0.6059115E+07,     4.821,     4.929
         273,  0.3093767E+06,  0.6059068E+07,     4.182,     4.269
         274,  0.3095479E+06,  0.6058869E+07,     5.405,     5.512
         275,  0.3094719E+06,  0.6059012E+07,     5.602,     5.722
         276,  0.3097067E+06,  0.6058778E+07,     4.889,     4.989
         277,  0.3096469E+06,  0.6058922E+07,     5.198,     5.315
         278,  0.3098792E+06,  0.6058687E+07,     4.814,     4.913
         279,  0.3098182E+06,  0.6058832E+07,     5.705,     5.833
         280,  0.3100472E+06,  0.6058605E+07,     5.282,     5.389
         281,  0.3099967E+06,  0.6058725E+07,     5.162,     5.279
         282,  0.3102182E+06,  0.6058524E+07,     4.845,     4.943
         283,  0.3101615E+06,  0.6058646E+07,     5.730,     5.860
         284,  0.3104142E+06,  0.6058420E+07,     4.687,     4.777
         285,  0.3103334E+06,  0.6058568E+07,     5.236,     5.353
         286,  0.3104196E+06,  0.6058521E+07,     4.452,     4.543
         287,  0.3106102E+06,  0.6058315E+07,     5.033,     5.140
         288,  0.3105253E+06,  0.6058464E+07,     5.333,     5.449
         289,  0.3106122E+06,  0.6058421E+07,     4.784,     4.892
         290,  0.3107865E+06,  0.6058222E+07,     5.186,     5.297
         291,  0.3107719E+06,  0.6058326E+07,     5.464,     5.590
         292,  0.3109474E+06,  0.6058128E+07,     5.354,     5.468
         293,  0.3109434E+06,  0.6058236E+07,     5.154,     5.273
         294,  0.3111176E+06,  0.6058053E+07,     4.587,     4.680
         295,  0.3110925E+06,  0.6058138E+07,     4.963,     5.077
         296,  0.3112906E+06,  0.6057958E+07,     5.069,     5.175
         297,  0.3111879E+06,  0.6058111E+07,     5.104,     5.206
         298,  0.3113085E+06,  0.6058053E+07,     5.223,     5.337
         299,  0.3114502E+06,  0.6057857E+07,     5.488,     5.606
         300,  0.3113862E+06,  0.6057986E+07,     5.332,     5.442
         301,  0.3116172E+06,  0.6057771E+07,     5.076,     5.190
         302,  0.3115588E+06,  0.6057899E+07,     6.109,     6.239
         303,  0.3117892E+06,  0.6057671E+07,     5.132,     5.249
         304,  0.3117307E+06,  0.6057798E+07,     6.127,     6.262
         305,  0.3119627E+06,  0.6057574E+07,     5.173,     5.292
         306,  0.3119039E+06,  0.6057700E+07,     6.196,     6.333
         307,  0.3121362E+06,  0.6057476E+07,     5.127,     5.243
         308,  0.3120771E+06,  0.6057603E+07,     6.191,     6.328
         309,  0.3123097E+06,  0.6057377E+07,     5.022,     5.131
         310,  0.3122502E+06,  0.6057505E+07,     6.165,     6.299
         311,  0.3124833E+06,  0.6057279E+07,     5.015,     5.124
         312,  0.3124236E+06,  0.6057407E+07,     6.164,     6.299
         313,  0.3126570E+06,  0.6057181E+07,     5.029,     5.135
         314,  0.3125969E+06,  0.6057309E+07,     6.169,     6.304
         315,  0.3128307E+06,  0.6057083E+07,     4.994,     5.099
         316,  0.3127704E+06,  0.6057211E+07,     6.072,     6.201
         317,  0.3130045E+06,  0.6056985E+07,     4.982,     5.085
         318,  0.3129439E+06,  0.6057113E+07,     5.968,     6.090
         319,  0.3131783E+06,  0.6056886E+07,     4.975,     5.077
         320,  0.3131173E+06,  0.6057015E+07,     5.951,     6.073
         321,  0.3133520E+06,  0.6056789E+07,     5.052,     5.170
         322,  0.3132909E+06,  0.6056917E+07,     5.993,     6.117
         323,  0.3135258E+06,  0.6056692E+07,     5.184,     5.316
         324,  0.3134643E+06,  0.6056821E+07,     6.023,     6.152
         325,  0.3136992E+06,  0.6056579E+07,     4.989,     5.110
         326,  0.3136321E+06,  0.6056738E+07,     5.454,     5.576
         327,  0.3137283E+06,  0.6056672E+07,     5.256,     5.385
         328,  0.3138918E+06,  0.6056511E+07,     5.878,     6.008
         329,  0.3138146E+06,  0.6056606E+07,     6.454,     6.598
         330,  0.3140713E+06,  0.6056439E+07,     5.890,     6.022
         331,  0.3139209E+06,  0.6056604E+07,     5.003,     5.116
         332,  0.3140533E+06,  0.6056594E+07,     5.872,     6.006
         333,  0.3141907E+06,  0.6056460E+07,     5.881,     6.016
         334,  0.3009009E+06,  0.6063614E+07,     5.148,     5.280
         335,  0.3008428E+06,  0.6063706E+07,     5.730,     5.891
         336,  0.3010565E+06,  0.6063510E+07,     5.091,     5.216
         337,  0.3011893E+06,  0.6063362E+07,     5.661,     5.810
         338,  0.3011535E+06,  0.6063488E+07,     6.142,     6.288
         339,  0.3010324E+06,  0.6063687E+07,     6.914,     7.106
         340,  0.3011056E+06,  0.6063586E+07,     5.605,     5.752
         341,  0.3013588E+06,  0.6063269E+07,     5.668,     5.809
         342,  0.3013199E+06,  0.6063377E+07,     6.680,     6.841
         343,  0.3015331E+06,  0.6063183E+07,     5.693,     5.839
         344,  0.3014986E+06,  0.6063298E+07,     5.999,     6.146
         345,  0.3017132E+06,  0.6063091E+07,     4.947,     5.077
         346,  0.3016773E+06,  0.6063196E+07,     6.389,     6.548
         347,  0.3018920E+06,  0.6062999E+07,     5.658,     5.807
         348,  0.3018481E+06,  0.6063114E+07,     6.039,     6.191
         349,  0.3020666E+06,  0.6062909E+07,     5.282,     5.423
         350,  0.3020256E+06,  0.6063025E+07,     6.670,     6.838
         351,  0.3022438E+06,  0.6062816E+07,     5.255,     5.393
         352,  0.3022045E+06,  0.6062925E+07,     6.735,     6.904
         353,  0.3024337E+06,  0.6062726E+07,     4.810,     4.925
         354,  0.3023843E+06,  0.6062834E+07,     6.428,     6.587
         355,  0.3026051E+06,  0.6062635E+07,     5.286,     5.410
         356,  0.3025696E+06,  0.6062750E+07,     6.264,     6.413
         357,  0.3027650E+06,  0.6062542E+07,     4.824,     4.935
         358,  0.3027246E+06,  0.6062655E+07,     5.561,     5.688
         359,  0.3029389E+06,  0.6062455E+07,     4.904,     5.019
         360,  0.3028906E+06,  0.6062577E+07,     5.722,     5.852
         361,  0.3031111E+06,  0.6062366E+07,     4.913,     5.027
         362,  0.3030612E+06,  0.6062489E+07,     6.215,     6.357
         363,  0.3032830E+06,  0.6062277E+07,     4.870,     4.983
         364,  0.3032322E+06,  0.6062401E+07,     6.059,     6.196
         365,  0.3034538E+06,  0.6062189E+07,     4.961,     5.080
         366,  0.3034008E+06,  0.6062312E+07,     6.158,     6.298
         367,  0.3036237E+06,  0.6062100E+07,     4.923,     5.044
         368,  0.3035714E+06,  0.6062223E+07,     6.010,     6.150
         369,  0.3037953E+06,  0.6062012E+07,     4.940,     5.059
         370,  0.3037360E+06,  0.6062136E+07,     5.944,     6.082
         371,  0.3039684E+06,  0.6061920E+07,     4.741,     4.851
         372,  0.3038988E+06,  0.6062058E+07,     5.500,     5.627
         373,  0.3041411E+06,  0.6061821E+07,     4.616,     4.723
         374,  0.3040683E+06,  0.6061964E+07,     5.797,     5.932
         375,  0.3043042E+06,  0.6061740E+07,     5.359,     5.491
         376,  0.3042510E+06,  0.6061858E+07,     4.999,     5.118
         377,  0.3044746E+06,  0.6061682E+07,     4.203,     4.309
         378,  0.3044046E+06,  0.6061776E+07,     5.867,     6.009
         379,  0.3046444E+06,  0.6061592E+07,     5.055,     5.171
         380,  0.3045693E+06,  0.6061736E+07,     5.145,     5.271
         381,  0.3046668E+06,  0.6061679E+07,     4.887,     5.003
         382,  0.3047972E+06,  0.6061496E+07,     5.157,     5.273
         383,  0.3047431E+06,  0.6061615E+07,     5.365,     5.493
         384,  0.3049549E+06,  0.6061421E+07,     5.031,     5.143
         385,  0.3049036E+06,  0.6061543E+07,     5.594,     5.723
         386,  0.3051144E+06,  0.6061347E+07,     4.855,     4.963
         387,  0.3050607E+06,  0.6061460E+07,     4.730,     4.837
         388,  0.3052739E+06,  0.6061276E+07,     4.576,     4.678
         389,  0.3052130E+06,  0.6061384E+07,     5.765,     5.894
         390,  0.3054470E+06,  0.6061178E+07,     4.445,     4.543
         391,  0.3053805E+06,  0.6061307E+07,     5.505,     5.628
         392,  0.3056351E+06,  0.6061067E+07,     4.619,     4.721
         393,  0.3055464E+06,  0.6061220E+07,     4.828,     4.934
         394,  0.3056219E+06,  0.6061179E+07,     4.767,     4.869
         395,  0.3058072E+06,  0.6060987E+07,     5.293,     5.409
         396,  0.3057182E+06,  0.6061126E+07,     4.445,     4.544
         397,  0.3057946E+06,  0.6061091E+07,     4.296,     4.395
         398,  0.3059633E+06,  0.6060919E+07,     4.832,     4.939
         399,  0.3059352E+06,  0.6061021E+07,     5.276,     5.399
         400,  0.3061218E+06,  0.6060823E+07,     5.273,     5.391
         401,  0.3060929E+06,  0.6060942E+07,     5.425,     5.554
         402,  0.3062862E+06,  0.6060739E+07,     5.133,     5.252
         403,  0.3062511E+06,  0.6060846E+07,     4.974,     5.095
         404,  0.3064651E+06,  0.6060656E+07,     4.782,     4.889
         405,  0.3064129E+06,  0.6060780E+07,     5.987,     6.134
         406,  0.3066335E+06,  0.6060571E+07,     5.458,     5.581
         407,  0.3065871E+06,  0.6060683E+07,     5.021,     5.145
         408,  0.3067890E+06,  0.6060504E+07,     4.820,     4.926
         409,  0.3067420E+06,  0.6060616E+07,     5.523,     5.656
         410,  0.3069497E+06,  0.6060420E+07,     4.763,     4.868
         411,  0.3068992E+06,  0.6060539E+07,     5.320,     5.445
         412,  0.3070962E+06,  0.6060334E+07,     5.303,     5.417
         413,  0.3070565E+06,  0.6060452E+07,     5.202,     5.322
         414,  0.3072445E+06,  0.6060254E+07,     5.010,     5.116
         415,  0.3071992E+06,  0.6060371E+07,     4.771,     4.880
         416,  0.3074097E+06,  0.6060175E+07,     4.560,     4.657
         417,  0.3073576E+06,  0.6060293E+07,     5.312,     5.432
         418,  0.3075768E+06,  0.6060085E+07,     4.394,     4.488
         419,  0.3075112E+06,  0.6060224E+07,     4.814,     4.922
         420,  0.3077466E+06,  0.6059991E+07,     5.034,     5.140
         421,  0.3076747E+06,  0.6060133E+07,     5.175,     5.291
         422,  0.3079368E+06,  0.6059910E+07,     4.847,     4.952
         423,  0.3078437E+06,  0.6060039E+07,     5.024,     5.137
