id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       41674,  0.3701166E+06,  0.6008129E+07,    12.188,    15.334
       41675,  0.3700890E+06,  0.6008070E+07,    12.199,    15.803
       41676,  0.3699560E+06,  0.6007993E+07,    18.334,    32.623
       41677,  0.3700217E+06,  0.6007986E+07,    14.916,    21.364
       41678,  0.3698877E+06,  0.6007910E+07,    24.064,  1956.712
       41679,  0.3699558E+06,  0.6007894E+07,    16.968,    32.941
       41680,  0.3698216E+06,  0.6007814E+07,    40.323,  4774.457
       41681,  0.3698849E+06,  0.6007818E+07,    22.041,  1951.293
       41682,  0.3707955E+06,  0.6008629E+07,     9.580,    11.508
       41683,  0.3708219E+06,  0.6008561E+07,    12.352,    14.650
       41684,  0.3708553E+06,  0.6008678E+07,    13.529,    16.424
       41685,  0.3708974E+06,  0.6009057E+07,     9.491,    11.224
       41686,  0.3708759E+06,  0.6008959E+07,    12.190,    14.659
       41687,  0.3709318E+06,  0.6009004E+07,     9.503,    11.300
       41688,  0.3709843E+06,  0.6009119E+07,    10.214,    11.822
       41689,  0.3709542E+06,  0.6009055E+07,     9.312,    10.785
       41690,  0.3709242E+06,  0.6008905E+07,    11.700,    14.173
       41691,  0.3710857E+06,  0.6009164E+07,     9.358,    10.650
       41692,  0.3710775E+06,  0.6009071E+07,     9.022,    10.262
       41693,  0.3711586E+06,  0.6009240E+07,     9.281,    10.526
       41694,  0.3711513E+06,  0.6009152E+07,     9.511,    10.725
       41695,  0.3711701E+06,  0.6009335E+07,     9.311,    10.483
