id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       18507,  0.3451475E+06,  0.6038026E+07,   124.687,  1428.750
       18508,  0.3452092E+06,  0.6038012E+07,   283.052,  2343.346
       18509,  0.3451085E+06,  0.6037970E+07,   126.601,  1489.617
       18510,  0.3451677E+06,  0.6037953E+07,   294.387,  2361.544
       18511,  0.3450694E+06,  0.6037914E+07,   134.125,  1666.535
       18512,  0.3451261E+06,  0.6037894E+07,   312.044,  2526.836
       18513,  0.3455033E+06,  0.6038425E+07,   424.961,  9500.716
       18514,  0.3454869E+06,  0.6038295E+07,   318.094,  6444.094
       18515,  0.3455316E+06,  0.6038366E+07,   281.114,  6699.612
       18516,  0.3455602E+06,  0.6038430E+07,   311.427,  5093.783
       18517,  0.3455944E+06,  0.6038490E+07,  9648.299,  9988.727
       18518,  0.3450078E+06,  0.6037841E+07,   134.601,  1517.801
       18519,  0.3450846E+06,  0.6037835E+07,   352.256,  3401.920
       18520,  0.3449194E+06,  0.6037760E+07,   178.089,  2403.225
       18521,  0.3449938E+06,  0.6037743E+07,   595.758,  6679.010
       18522,  0.3446776E+06,  0.6037675E+07,   152.562,  2374.775
       18523,  0.3448081E+06,  0.6037716E+07,   167.874,  2305.442
       18524,  0.3447523E+06,  0.6037654E+07,   357.475,  5828.667
       18525,  0.3445543E+06,  0.6037632E+07,   302.095,  6571.847
       18526,  0.3446313E+06,  0.6037591E+07,   435.829,  8088.810
       18527,  0.3445088E+06,  0.6037559E+07,  9487.800,  9980.396
       18528,  0.3448864E+06,  0.6037668E+07,   397.970,  6027.021
       18529,  0.3453613E+06,  0.6038124E+07,   162.340,  1827.633
       18530,  0.3454412E+06,  0.6038191E+07,   227.527,  3585.648
       18531,  0.3454337E+06,  0.6038124E+07,   376.802,  3951.008
       18532,  0.3453173E+06,  0.6038062E+07,   145.161,  1595.811
       18533,  0.3453853E+06,  0.6038057E+07,   309.509,  3205.305
       18534,  0.3452734E+06,  0.6038000E+07,   140.986,  1561.744
       18535,  0.3453370E+06,  0.6037991E+07,   298.390,  3012.398
       18536,  0.3455524E+06,  0.6038252E+07,   285.757,  8337.449
       18537,  0.3454916E+06,  0.6038160E+07,   240.971,  3062.926
       18538,  0.3455547E+06,  0.6038190E+07,   326.216,  3276.880
       18539,  0.3452294E+06,  0.6037938E+07,   138.273,  1565.375
       18540,  0.3452886E+06,  0.6037925E+07,   291.316,  2961.550
       18541,  0.3451854E+06,  0.6037876E+07,   136.802,  1601.389
       18542,  0.3452403E+06,  0.6037859E+07,   282.669,  2948.159
       18543,  0.3451414E+06,  0.6037814E+07,   140.593,  1772.554
       18544,  0.3451919E+06,  0.6037792E+07,   273.842,  2996.936
       18545,  0.3450707E+06,  0.6037737E+07,   140.740,  1564.195
       18546,  0.3451435E+06,  0.6037726E+07,   296.824,  3256.599
       18547,  0.3455971E+06,  0.6038324E+07,   390.577,  7209.377
       18548,  0.3456344E+06,  0.6038380E+07,   285.560,  9099.550
       18549,  0.3456081E+06,  0.6038215E+07,   234.566,  2730.119
       18550,  0.3456601E+06,  0.6038275E+07,   270.042,  9625.983
       18551,  0.3456687E+06,  0.6038441E+07,   309.349,  5302.644
       18552,  0.3456975E+06,  0.6038331E+07,   339.745,  6993.106
       18553,  0.3457294E+06,  0.6038430E+07,   208.537,  5384.843
       18554,  0.3457176E+06,  0.6038480E+07,  6730.065,  9892.280
       18555,  0.3449608E+06,  0.6037651E+07,   164.234,  2228.023
       18556,  0.3450453E+06,  0.6037636E+07,   602.008,  6094.895
       18557,  0.3448306E+06,  0.6037606E+07,   192.528,  2485.048
       18558,  0.3449318E+06,  0.6037553E+07,   564.090,  6755.363
       18559,  0.3448529E+06,  0.6037552E+07,   194.289,  2575.296
       18560,  0.3447060E+06,  0.6037570E+07,   197.223,  2689.492
       18561,  0.3447840E+06,  0.6037547E+07,   387.914,  8098.778
       18562,  0.3445858E+06,  0.6037518E+07,   311.818,  6569.639
       18563,  0.3446755E+06,  0.6037485E+07,   487.498,  8685.023
       18564,  0.3445497E+06,  0.6037444E+07,  7018.786,  9991.661
       18565,  0.3454577E+06,  0.6038057E+07,   195.711,  2082.716
       18566,  0.3455473E+06,  0.6038122E+07,   201.591,  4004.314
       18567,  0.3455372E+06,  0.6038066E+07,   484.420,  5067.478
       18568,  0.3454050E+06,  0.6037986E+07,   171.124,  1781.303
       18569,  0.3454794E+06,  0.6037990E+07,   510.462,  4575.567
       18570,  0.3453522E+06,  0.6037916E+07,   161.520,  1711.401
       18571,  0.3454217E+06,  0.6037914E+07,   472.121,  4342.858
       18572,  0.3452995E+06,  0.6037845E+07,   153.307,  1684.756
       18573,  0.3453639E+06,  0.6037838E+07,   441.234,  4202.470
       18574,  0.3456666E+06,  0.6038172E+07,   224.660,  5141.362
       18575,  0.3456004E+06,  0.6038096E+07,   264.740,  4348.159
