id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
         102,  0.3087632E+06,  0.6059188E+07,    99.639,  1671.413
         103,  0.3088625E+06,  0.6059148E+07,   176.786,  2688.639
         104,  0.3090560E+06,  0.6058941E+07,   165.178,  3934.243
         105,  0.3090392E+06,  0.6059055E+07,   194.236,  2995.492
         106,  0.3092329E+06,  0.6058848E+07,   145.013,  3083.164
         107,  0.3092141E+06,  0.6058963E+07,   196.253,  2777.695
         108,  0.3094099E+06,  0.6058754E+07,   118.292,  2558.691
         109,  0.3093978E+06,  0.6058859E+07,   180.729,  2387.318
         110,  0.3095869E+06,  0.6058661E+07,   122.559,  2955.578
         111,  0.3095600E+06,  0.6058764E+07,   191.792,  2715.385
         112,  0.3097638E+06,  0.6058567E+07,   122.967,  2948.177
         113,  0.3097336E+06,  0.6058674E+07,   189.004,  2848.831
         114,  0.3099408E+06,  0.6058474E+07,   113.135,  2359.783
         115,  0.3099094E+06,  0.6058580E+07,   188.109,  2624.886
         116,  0.3101178E+06,  0.6058380E+07,   135.016,  2979.769
         117,  0.3100786E+06,  0.6058499E+07,   169.622,  2384.191
         118,  0.3102947E+06,  0.6058287E+07,   164.915,  3615.964
         119,  0.3102574E+06,  0.6058405E+07,   204.993,  2928.325
         120,  0.3104717E+06,  0.6058193E+07,   175.487,  3385.534
         121,  0.3104516E+06,  0.6058302E+07,   208.940,  2987.847
         122,  0.3106487E+06,  0.6058100E+07,   153.441,  3621.628
         123,  0.3106303E+06,  0.6058207E+07,   193.968,  2945.722
         124,  0.3108256E+06,  0.6058006E+07,   126.412,  2869.477
         125,  0.3108048E+06,  0.6058115E+07,   172.863,  2653.771
         126,  0.3110025E+06,  0.6057912E+07,   144.264,  2817.486
         127,  0.3109682E+06,  0.6058020E+07,   193.374,  2672.444
         128,  0.3111779E+06,  0.6057816E+07,   149.630,  2582.460
         129,  0.3111519E+06,  0.6057945E+07,   162.849,  2190.033
         130,  0.3113521E+06,  0.6057718E+07,   131.093,  2975.324
         131,  0.3113167E+06,  0.6057829E+07,   191.344,  2669.324
         132,  0.3115263E+06,  0.6057619E+07,   158.335,  4234.382
         133,  0.3114856E+06,  0.6057745E+07,   161.188,  2696.909
         134,  0.3117005E+06,  0.6057521E+07,   157.221,  4210.339
         135,  0.3116579E+06,  0.6057645E+07,   184.293,  3176.664
         136,  0.3118747E+06,  0.6057422E+07,   155.361,  4197.783
         137,  0.3118318E+06,  0.6057547E+07,   181.542,  3127.315
         138,  0.3120488E+06,  0.6057323E+07,   158.933,  4195.147
         139,  0.3120056E+06,  0.6057449E+07,   182.212,  3112.820
         140,  0.3122230E+06,  0.6057225E+07,   166.240,  4163.472
         141,  0.3121794E+06,  0.6057350E+07,   188.093,  3143.583
         142,  0.3123972E+06,  0.6057126E+07,   172.570,  4217.975
         143,  0.3123533E+06,  0.6057252E+07,   193.624,  3166.068
         144,  0.3125714E+06,  0.6057028E+07,   165.975,  3144.363
         145,  0.3125272E+06,  0.6057154E+07,   195.934,  2997.593
         146,  0.3127456E+06,  0.6056929E+07,   150.165,  2543.439
         147,  0.3127012E+06,  0.6057055E+07,   194.564,  2658.936
         148,  0.3129198E+06,  0.6056831E+07,   161.929,  3147.287
         149,  0.3128751E+06,  0.6056957E+07,   192.611,  2645.823
         150,  0.3130940E+06,  0.6056732E+07,   171.835,  3261.198
         151,  0.3130491E+06,  0.6056858E+07,   193.522,  2801.626
         152,  0.3132682E+06,  0.6056634E+07,   145.699,  2426.234
         153,  0.3132231E+06,  0.6056760E+07,   194.298,  2622.666
         154,  0.3134423E+06,  0.6056535E+07,   164.815,  2406.348
         155,  0.3133970E+06,  0.6056662E+07,   190.833,  2446.544
         156,  0.3136165E+06,  0.6056436E+07,   119.961,  2166.327
         157,  0.3135711E+06,  0.6056565E+07,   180.218,  2482.941
         158,  0.3137907E+06,  0.6056338E+07,    52.301,  1159.334
         159,  0.3137445E+06,  0.6056450E+07,   147.884,  2619.923
         160,  0.3139649E+06,  0.6056239E+07,   243.660,  8065.387
         161,  0.3138316E+06,  0.6056401E+07,   106.652,  1873.333
         162,  0.3139380E+06,  0.6056399E+07,   349.962,  6935.501
         163,  0.3140982E+06,  0.6056280E+07,   601.945,  9500.082
         164,  0.3007820E+06,  0.6063415E+07,   163.447,  2269.623
         165,  0.3009430E+06,  0.6063312E+07,   179.218,  2391.260
         166,  0.3008318E+06,  0.6063501E+07,   164.359,  2170.469
         167,  0.3009874E+06,  0.6063398E+07,   178.069,  2785.047
         168,  0.3007433E+06,  0.6063533E+07,   271.125,  2975.825
         169,  0.3011008E+06,  0.6063203E+07,   133.146,  4500.478
         170,  0.3010600E+06,  0.6063327E+07,   197.829,  2356.708
         171,  0.3012709E+06,  0.6063119E+07,   138.918,  4539.029
         172,  0.3012301E+06,  0.6063238E+07,   269.439,  3146.306
         173,  0.3014432E+06,  0.6063031E+07,   172.147,  4122.905
         174,  0.3013996E+06,  0.6063150E+07,   269.340,  3032.225
         175,  0.3016181E+06,  0.6062942E+07,   148.845,  3398.897
         176,  0.3015767E+06,  0.6063063E+07,   293.506,  2879.673
         177,  0.3017942E+06,  0.6062850E+07,   163.958,  3541.808
         178,  0.3017546E+06,  0.6062969E+07,   307.800,  2767.582
         179,  0.3019635E+06,  0.6062773E+07,   163.872,  4434.755
         180,  0.3019315E+06,  0.6062880E+07,   259.900,  2494.184
         181,  0.3021196E+06,  0.6062694E+07,   143.722,  3226.848
         182,  0.3020985E+06,  0.6062803E+07,   286.541,  2907.036
         183,  0.3022999E+06,  0.6062603E+07,   136.241,  2070.873
         184,  0.3022649E+06,  0.6062707E+07,   201.284,  2259.159
         185,  0.3024942E+06,  0.6062513E+07,   136.986,  2556.202
         186,  0.3023697E+06,  0.6062664E+07,   153.044,  2001.833
         187,  0.3024687E+06,  0.6062622E+07,   209.935,  2564.644
         188,  0.3026720E+06,  0.6062420E+07,   135.584,  2423.875
         189,  0.3026306E+06,  0.6062526E+07,   285.251,  3015.603
         190,  0.3028479E+06,  0.6062330E+07,   133.356,  2462.018
         191,  0.3028064E+06,  0.6062437E+07,   290.196,  2986.095
         192,  0.3030230E+06,  0.6062240E+07,   131.605,  2416.985
         193,  0.3029804E+06,  0.6062348E+07,   296.482,  2763.138
         194,  0.3031975E+06,  0.6062150E+07,   130.249,  2587.523
         195,  0.3031537E+06,  0.6062259E+07,   312.164,  2701.015
         196,  0.3033717E+06,  0.6062060E+07,   125.717,  2590.680
         197,  0.3033268E+06,  0.6062169E+07,   318.334,  2705.543
         198,  0.3035459E+06,  0.6061971E+07,   116.282,  2440.659
         199,  0.3034987E+06,  0.6062080E+07,   315.628,  2795.121
         200,  0.3037211E+06,  0.6061880E+07,   111.125,  2123.669
         201,  0.3036708E+06,  0.6061991E+07,   320.825,  2883.652
         202,  0.3038921E+06,  0.6061789E+07,   101.053,  2303.737
         203,  0.3038456E+06,  0.6061902E+07,   313.333,  3130.395
         204,  0.3040457E+06,  0.6061699E+07,   123.920,  2312.959
         205,  0.3040149E+06,  0.6061808E+07,   295.134,  3016.543
         206,  0.3042091E+06,  0.6061609E+07,   104.356,  2162.030
         207,  0.3041719E+06,  0.6061712E+07,   200.761,  2397.451
         208,  0.3043980E+06,  0.6061526E+07,   137.008,  2251.262
         209,  0.3043414E+06,  0.6061637E+07,   296.383,  2439.588
         210,  0.3045789E+06,  0.6061440E+07,   144.060,  2341.804
         211,  0.3045311E+06,  0.6061571E+07,   283.832,  2486.779
         212,  0.3047362E+06,  0.6061346E+07,   154.840,  2943.930
         213,  0.3046922E+06,  0.6061461E+07,   310.957,  2797.732
         214,  0.3048944E+06,  0.6061257E+07,   171.227,  3141.944
         215,  0.3048412E+06,  0.6061381E+07,   245.868,  2513.156
         216,  0.3050685E+06,  0.6061172E+07,   171.473,  3517.586
         217,  0.3050081E+06,  0.6061296E+07,   318.267,  3104.395
         218,  0.3052452E+06,  0.6061079E+07,   175.734,  3412.021
         219,  0.3051749E+06,  0.6061222E+07,   284.684,  2908.089
         220,  0.3054238E+06,  0.6060982E+07,   119.277,  2220.407
         221,  0.3053442E+06,  0.6061133E+07,   272.953,  2822.917
         222,  0.3054361E+06,  0.6061075E+07,   135.377,  2219.351
         223,  0.3055957E+06,  0.6060902E+07,   160.891,  2839.993
         224,  0.3055265E+06,  0.6061028E+07,   214.786,  2173.511
         225,  0.3057744E+06,  0.6060825E+07,   140.390,  2690.389
         226,  0.3057043E+06,  0.6060942E+07,   271.554,  2478.923
         227,  0.3059491E+06,  0.6060729E+07,   187.684,  2936.803
         228,  0.3058773E+06,  0.6060870E+07,   201.019,  2169.039
         229,  0.3059576E+06,  0.6060830E+07,   141.173,  1841.738
         230,  0.3061121E+06,  0.6060634E+07,   125.236,  1939.205
         231,  0.3061133E+06,  0.6060721E+07,   140.058,  1882.931
         232,  0.3062738E+06,  0.6060562E+07,   177.753,  3373.639
         233,  0.3061988E+06,  0.6060679E+07,   176.291,  1859.024
         234,  0.3064395E+06,  0.6060476E+07,   167.904,  2683.031
         235,  0.3063612E+06,  0.6060623E+07,   203.244,  2002.709
         236,  0.3066108E+06,  0.6060389E+07,   174.119,  2814.508
         237,  0.3065434E+06,  0.6060509E+07,   205.715,  2004.334
         238,  0.3067946E+06,  0.6060306E+07,   135.728,  2137.150
         239,  0.3067009E+06,  0.6060452E+07,   170.990,  1777.875
         240,  0.3067808E+06,  0.6060411E+07,   123.109,  1502.265
         241,  0.3069829E+06,  0.6060206E+07,   153.270,  2533.664
         242,  0.3068827E+06,  0.6060358E+07,   135.931,  1481.767
         243,  0.3069635E+06,  0.6060315E+07,   181.719,  1679.869
         244,  0.3071568E+06,  0.6060116E+07,   151.837,  2703.019
         245,  0.3071156E+06,  0.6060226E+07,   217.135,  2005.098
         246,  0.3073250E+06,  0.6060042E+07,   152.570,  2827.472
         247,  0.3072857E+06,  0.6060143E+07,   190.545,  1807.740
         248,  0.3074906E+06,  0.6059967E+07,   141.998,  2238.863
         249,  0.3074490E+06,  0.6060073E+07,   221.370,  1983.623
         250,  0.3076599E+06,  0.6059859E+07,   124.815,  1444.722
         251,  0.3076185E+06,  0.6059978E+07,   246.463,  2107.828
         252,  0.3078310E+06,  0.6059773E+07,   108.897,  1802.070
         253,  0.3077881E+06,  0.6059872E+07,   183.137,  1442.133
         254,  0.3080001E+06,  0.6059703E+07,   131.369,  1723.155
         255,  0.3078748E+06,  0.6059849E+07,   119.811,  1082.148
         256,  0.3079797E+06,  0.6059812E+07,   194.642,  1924.594
         257,  0.3081685E+06,  0.6059611E+07,   112.028,  1535.294
         258,  0.3081355E+06,  0.6059717E+07,   197.914,  2064.508
         259,  0.3083390E+06,  0.6059523E+07,   112.884,  1625.503
         260,  0.3082912E+06,  0.6059631E+07,   209.857,  2200.523
         261,  0.3085091E+06,  0.6059434E+07,   110.346,  1613.889
         262,  0.3084582E+06,  0.6059548E+07,   211.020,  2170.896
         263,  0.3086653E+06,  0.6059341E+07,   153.051,  2366.062
         264,  0.3086228E+06,  0.6059458E+07,   217.882,  2235.524
         265,  0.3088352E+06,  0.6059254E+07,   108.923,  1884.454
         266,  0.3087777E+06,  0.6059364E+07,   207.287,  1902.663
         267,  0.3090227E+06,  0.6059168E+07,   128.139,  2848.577
         268,  0.3089615E+06,  0.6059279E+07,   255.948,  2534.092
         269,  0.3091973E+06,  0.6059076E+07,   125.384,  3440.769
         270,  0.3091421E+06,  0.6059191E+07,   224.648,  2475.996
         271,  0.3093789E+06,  0.6058974E+07,   102.804,  2210.527
         272,  0.3093052E+06,  0.6059115E+07,   160.639,  2000.891
         273,  0.3093767E+06,  0.6059068E+07,    82.103,  1565.043
         274,  0.3095479E+06,  0.6058869E+07,   144.570,  2824.167
         275,  0.3094719E+06,  0.6059012E+07,   194.281,  2836.948
         276,  0.3097067E+06,  0.6058778E+07,   139.110,  3485.951
         277,  0.3096469E+06,  0.6058922E+07,   190.159,  2612.072
         278,  0.3098792E+06,  0.6058687E+07,   131.585,  3265.714
         279,  0.3098182E+06,  0.6058832E+07,   213.449,  2928.905
         280,  0.3100472E+06,  0.6058605E+07,   134.452,  3093.679
         281,  0.3099967E+06,  0.6058725E+07,   189.514,  2567.933
         282,  0.3102182E+06,  0.6058524E+07,   124.225,  2949.664
         283,  0.3101615E+06,  0.6058646E+07,   205.880,  2587.397
         284,  0.3104142E+06,  0.6058420E+07,   121.165,  2872.743
         285,  0.3103334E+06,  0.6058568E+07,   170.734,  2320.692
         286,  0.3104196E+06,  0.6058521E+07,   106.234,  2215.812
         287,  0.3106102E+06,  0.6058315E+07,   170.755,  3259.416
         288,  0.3105253E+06,  0.6058464E+07,   162.756,  2598.915
         289,  0.3106122E+06,  0.6058421E+07,   170.343,  2072.381
         290,  0.3107865E+06,  0.6058222E+07,   156.839,  3762.093
         291,  0.3107719E+06,  0.6058326E+07,   212.776,  2635.264
         292,  0.3109474E+06,  0.6058128E+07,   150.169,  3317.287
         293,  0.3109434E+06,  0.6058236E+07,   198.276,  2557.185
         294,  0.3111176E+06,  0.6058053E+07,   111.349,  2689.084
         295,  0.3110925E+06,  0.6058138E+07,   166.104,  1972.429
         296,  0.3112906E+06,  0.6057958E+07,   125.681,  2229.601
         297,  0.3111879E+06,  0.6058111E+07,   186.537,  2105.827
         298,  0.3113085E+06,  0.6058053E+07,   154.035,  3065.906
         299,  0.3114502E+06,  0.6057857E+07,   155.869,  4181.396
         300,  0.3113862E+06,  0.6057986E+07,   231.011,  4143.951
         301,  0.3116172E+06,  0.6057771E+07,   145.888,  4705.602
         302,  0.3115588E+06,  0.6057899E+07,   290.381,  4951.250
         303,  0.3117892E+06,  0.6057671E+07,   146.524,  4726.628
         304,  0.3117307E+06,  0.6057798E+07,   282.872,  5016.999
         305,  0.3119627E+06,  0.6057574E+07,   145.641,  4751.940
         306,  0.3119039E+06,  0.6057700E+07,   285.494,  5059.781
         307,  0.3121362E+06,  0.6057476E+07,   147.403,  4753.308
         308,  0.3120771E+06,  0.6057603E+07,   288.306,  5078.512
         309,  0.3123097E+06,  0.6057377E+07,   152.154,  4714.595
         310,  0.3122502E+06,  0.6057505E+07,   294.297,  5111.567
         311,  0.3124833E+06,  0.6057279E+07,   156.339,  4790.535
         312,  0.3124236E+06,  0.6057407E+07,   300.998,  5125.207
         313,  0.3126570E+06,  0.6057181E+07,   151.012,  3496.932
         314,  0.3125969E+06,  0.6057309E+07,   311.323,  5100.598
         315,  0.3128307E+06,  0.6057083E+07,   139.003,  2781.164
         316,  0.3127704E+06,  0.6057211E+07,   325.728,  4834.980
         317,  0.3130045E+06,  0.6056985E+07,   150.506,  3575.837
         318,  0.3129439E+06,  0.6057113E+07,   337.351,  4899.232
         319,  0.3131783E+06,  0.6056886E+07,   159.667,  3717.217
         320,  0.3131173E+06,  0.6057015E+07,   349.562,  5184.537
         321,  0.3133520E+06,  0.6056789E+07,   135.264,  2708.946
         322,  0.3132909E+06,  0.6056917E+07,   360.893,  5033.330
         323,  0.3135258E+06,  0.6056692E+07,   154.838,  2718.234
         324,  0.3134643E+06,  0.6056821E+07,   355.548,  4785.138
         325,  0.3136992E+06,  0.6056579E+07,   120.365,  1946.799
         326,  0.3136321E+06,  0.6056738E+07,   407.519,  5536.123
         327,  0.3137283E+06,  0.6056672E+07,   123.849,  2464.607
         328,  0.3138918E+06,  0.6056511E+07,   156.687,  3221.882
         329,  0.3138146E+06,  0.6056606E+07,   354.435,  3236.463
         330,  0.3140713E+06,  0.6056439E+07,   210.690,  7865.857
         331,  0.3139209E+06,  0.6056604E+07,   151.076,  4729.825
         332,  0.3140533E+06,  0.6056594E+07,   413.224,  9200.591
         333,  0.3141907E+06,  0.6056460E+07,   482.581,  9365.258
         334,  0.3009009E+06,  0.6063614E+07,   185.535,  2787.599
         335,  0.3008428E+06,  0.6063706E+07,   448.381,  4685.305
         336,  0.3010565E+06,  0.6063510E+07,   161.684,  1972.964
         337,  0.3011893E+06,  0.6063362E+07,   135.020,  3503.199
         338,  0.3011535E+06,  0.6063488E+07,   232.861,  2510.892
         339,  0.3010324E+06,  0.6063687E+07,   545.924,  5065.677
         340,  0.3011056E+06,  0.6063586E+07,   168.696,  2448.027
         341,  0.3013588E+06,  0.6063269E+07,   141.736,  3939.841
         342,  0.3013199E+06,  0.6063377E+07,   320.276,  3411.529
         343,  0.3015331E+06,  0.6063183E+07,   171.194,  3552.867
         344,  0.3014986E+06,  0.6063298E+07,   303.352,  3130.231
         345,  0.3017132E+06,  0.6063091E+07,   127.527,  2595.145
         346,  0.3016773E+06,  0.6063196E+07,   353.026,  3105.510
         347,  0.3018920E+06,  0.6062999E+07,   162.206,  3121.260
         348,  0.3018481E+06,  0.6063114E+07,   304.872,  2955.736
         349,  0.3020666E+06,  0.6062909E+07,   141.958,  3276.843
         350,  0.3020256E+06,  0.6063025E+07,   350.028,  3454.116
         351,  0.3022438E+06,  0.6062816E+07,   131.379,  2697.042
         352,  0.3022045E+06,  0.6062925E+07,   345.790,  3664.697
         353,  0.3024337E+06,  0.6062726E+07,   114.723,  2404.089
         354,  0.3023843E+06,  0.6062834E+07,   348.211,  3386.330
         355,  0.3026051E+06,  0.6062635E+07,   149.497,  2721.808
         356,  0.3025696E+06,  0.6062750E+07,   359.877,  3350.756
         357,  0.3027650E+06,  0.6062542E+07,   133.364,  2611.632
         358,  0.3027246E+06,  0.6062655E+07,   312.726,  2876.911
         359,  0.3029389E+06,  0.6062455E+07,   132.535,  2611.675
         360,  0.3028906E+06,  0.6062577E+07,   320.791,  3113.619
         361,  0.3031111E+06,  0.6062366E+07,   130.967,  2533.008
         362,  0.3030612E+06,  0.6062489E+07,   348.642,  3168.609
         363,  0.3032830E+06,  0.6062277E+07,   129.397,  2659.104
         364,  0.3032322E+06,  0.6062401E+07,   354.719,  3050.422
         365,  0.3034538E+06,  0.6062189E+07,   126.053,  2735.644
         366,  0.3034008E+06,  0.6062312E+07,   360.877,  3132.723
         367,  0.3036237E+06,  0.6062100E+07,   115.559,  2576.707
         368,  0.3035714E+06,  0.6062223E+07,   346.486,  3055.631
         369,  0.3037953E+06,  0.6062012E+07,   111.504,  2304.599
         370,  0.3037360E+06,  0.6062136E+07,   344.987,  3109.070
         371,  0.3039684E+06,  0.6061920E+07,   112.128,  2664.499
         372,  0.3038988E+06,  0.6062058E+07,   333.627,  3364.406
         373,  0.3041411E+06,  0.6061821E+07,   101.587,  2261.890
         374,  0.3040683E+06,  0.6061964E+07,   363.889,  3660.642
         375,  0.3043042E+06,  0.6061740E+07,   118.470,  2904.063
         376,  0.3042510E+06,  0.6061858E+07,   291.791,  2836.341
         377,  0.3044746E+06,  0.6061682E+07,   107.814,  2636.766
         378,  0.3044046E+06,  0.6061776E+07,   326.729,  2988.603
         379,  0.3046444E+06,  0.6061592E+07,   119.123,  1875.366
         380,  0.3045693E+06,  0.6061736E+07,   307.240,  3645.516
         381,  0.3046668E+06,  0.6061679E+07,   132.700,  2224.591
         382,  0.3047972E+06,  0.6061496E+07,   163.979,  3650.177
         383,  0.3047431E+06,  0.6061615E+07,   220.916,  2046.405
         384,  0.3049549E+06,  0.6061421E+07,   166.585,  3071.912
         385,  0.3049036E+06,  0.6061543E+07,   270.491,  2393.075
         386,  0.3051144E+06,  0.6061347E+07,   168.516,  3809.031
         387,  0.3050607E+06,  0.6061460E+07,   227.671,  2149.127
         388,  0.3052739E+06,  0.6061276E+07,   160.465,  3413.243
         389,  0.3052130E+06,  0.6061384E+07,   289.956,  2533.134
         390,  0.3054470E+06,  0.6061178E+07,   145.472,  2346.882
         391,  0.3053805E+06,  0.6061307E+07,   285.339,  2479.043
         392,  0.3056351E+06,  0.6061067E+07,   122.589,  2070.927
         393,  0.3055464E+06,  0.6061220E+07,   221.895,  2113.293
         394,  0.3056219E+06,  0.6061179E+07,   144.887,  1738.679
         395,  0.3058072E+06,  0.6060987E+07,   174.857,  3487.550
         396,  0.3057182E+06,  0.6061126E+07,   137.755,  1617.577
         397,  0.3057946E+06,  0.6061091E+07,   171.527,  1641.282
         398,  0.3059633E+06,  0.6060919E+07,   138.662,  2135.432
         399,  0.3059352E+06,  0.6061021E+07,   241.800,  2159.676
         400,  0.3061218E+06,  0.6060823E+07,   185.610,  2941.052
         401,  0.3060929E+06,  0.6060942E+07,   250.924,  2251.283
         402,  0.3062862E+06,  0.6060739E+07,   158.401,  3277.084
         403,  0.3062511E+06,  0.6060846E+07,   214.229,  2089.415
         404,  0.3064651E+06,  0.6060656E+07,   159.008,  2804.719
         405,  0.3064129E+06,  0.6060780E+07,   270.014,  2502.912
         406,  0.3066335E+06,  0.6060571E+07,   179.130,  2959.270
         407,  0.3065871E+06,  0.6060683E+07,   214.717,  2119.258
         408,  0.3067890E+06,  0.6060504E+07,   143.354,  2594.673
         409,  0.3067420E+06,  0.6060616E+07,   237.391,  2241.674
