id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3006831E+06,  0.6063227E+07,     6.662,     6.845
           2,  0.3006438E+06,  0.6063360E+07,     6.716,     6.882
           3,  0.3008612E+06,  0.6063136E+07,     6.232,     6.400
           4,  0.3008213E+06,  0.6063283E+07,     5.573,     5.712
           5,  0.3010393E+06,  0.6063045E+07,     5.386,     5.520
           6,  0.3009829E+06,  0.6063166E+07,     6.548,     6.713
           7,  0.3012174E+06,  0.6062954E+07,     5.542,     5.678
           8,  0.3011572E+06,  0.6063082E+07,     6.167,     6.323
           9,  0.3013955E+06,  0.6062862E+07,     5.603,     5.740
          10,  0.3013311E+06,  0.6062991E+07,     6.403,     6.566
          11,  0.3015736E+06,  0.6062771E+07,     5.693,     5.841
          12,  0.3015076E+06,  0.6062902E+07,     6.382,     6.546
          13,  0.3017517E+06,  0.6062680E+07,     5.717,     5.860
          14,  0.3016841E+06,  0.6062811E+07,     6.483,     6.651
          15,  0.3019298E+06,  0.6062588E+07,     5.586,     5.725
          16,  0.3018617E+06,  0.6062719E+07,     6.420,     6.584
          17,  0.3021079E+06,  0.6062497E+07,     5.522,     5.658
          18,  0.3020315E+06,  0.6062642E+07,     5.324,     5.458
          19,  0.3021070E+06,  0.6062594E+07,     5.171,     5.308
          20,  0.3022860E+06,  0.6062406E+07,     6.290,     6.456
          21,  0.3021960E+06,  0.6062548E+07,     5.690,     5.822
          22,  0.3024641E+06,  0.6062315E+07,     6.030,     6.177
          23,  0.3023899E+06,  0.6062460E+07,     6.019,     6.155
          24,  0.3026423E+06,  0.6062223E+07,     5.939,     6.087
          25,  0.3025685E+06,  0.6062368E+07,     5.968,     6.102
          26,  0.3028204E+06,  0.6062132E+07,     5.909,     6.055
          27,  0.3027458E+06,  0.6062276E+07,     5.946,     6.079
          28,  0.3029985E+06,  0.6062041E+07,     5.880,     6.042
          29,  0.3029225E+06,  0.6062186E+07,     5.898,     6.030
          30,  0.3031766E+06,  0.6061949E+07,     5.862,     6.021
          31,  0.3030990E+06,  0.6062095E+07,     5.846,     5.978
          32,  0.3033547E+06,  0.6061858E+07,     5.904,     6.066
          33,  0.3032751E+06,  0.6062005E+07,     5.826,     5.960
          34,  0.3035328E+06,  0.6061767E+07,     5.953,     6.118
          35,  0.3034513E+06,  0.6061914E+07,     5.843,     5.981
          36,  0.3037109E+06,  0.6061676E+07,     5.941,     6.094
          37,  0.3036274E+06,  0.6061824E+07,     5.804,     5.943
          38,  0.3038890E+06,  0.6061584E+07,     5.126,     5.247
          39,  0.3038046E+06,  0.6061732E+07,     5.425,     5.554
          40,  0.3038875E+06,  0.6061687E+07,     4.938,     5.056
          41,  0.3040671E+06,  0.6061493E+07,     5.211,     5.327
          42,  0.3040472E+06,  0.6061596E+07,     5.668,     5.800
          43,  0.3042452E+06,  0.6061402E+07,     5.266,     5.385
          44,  0.3042290E+06,  0.6061506E+07,     5.553,     5.679
          45,  0.3044236E+06,  0.6061311E+07,     5.695,     5.814
          46,  0.3043180E+06,  0.6061461E+07,     4.991,     5.107
          47,  0.3044142E+06,  0.6061421E+07,     5.500,     5.634
          48,  0.3046022E+06,  0.6061221E+07,     5.072,     5.185
          49,  0.3045883E+06,  0.6061330E+07,     5.113,     5.238
          50,  0.3047808E+06,  0.6061130E+07,     4.963,     5.071
          51,  0.3047501E+06,  0.6061237E+07,     5.827,     5.969
          52,  0.3049594E+06,  0.6061040E+07,     5.169,     5.282
          53,  0.3049251E+06,  0.6061151E+07,     5.789,     5.931
          54,  0.3051380E+06,  0.6060950E+07,     5.171,     5.287
          55,  0.3051029E+06,  0.6061061E+07,     5.981,     6.129
          56,  0.3053166E+06,  0.6060859E+07,     5.009,     5.125
          57,  0.3052804E+06,  0.6060967E+07,     6.097,     6.250
          58,  0.3054952E+06,  0.6060769E+07,     4.777,     4.882
          59,  0.3054601E+06,  0.6060875E+07,     5.867,     6.013
          60,  0.3056739E+06,  0.6060679E+07,     5.619,     5.743
          61,  0.3056309E+06,  0.6060797E+07,     5.512,     5.647
          62,  0.3058525E+06,  0.6060589E+07,     5.139,     5.253
          63,  0.3058173E+06,  0.6060708E+07,     5.563,     5.700
          64,  0.3060311E+06,  0.6060498E+07,     4.791,     4.895
          65,  0.3059842E+06,  0.6060610E+07,     6.064,     6.213
          66,  0.3062097E+06,  0.6060408E+07,     4.635,     4.734
          67,  0.3061589E+06,  0.6060522E+07,     5.887,     6.029
          68,  0.3063883E+06,  0.6060318E+07,     5.080,     5.185
          69,  0.3063246E+06,  0.6060448E+07,     5.155,     5.275
          70,  0.3065669E+06,  0.6060227E+07,     4.653,     4.746
          71,  0.3065032E+06,  0.6060346E+07,     5.986,     6.123
          72,  0.3067455E+06,  0.6060137E+07,     5.595,     5.710
          73,  0.3066745E+06,  0.6060271E+07,     5.141,     5.257
          74,  0.3069242E+06,  0.6060047E+07,     5.063,     5.169
          75,  0.3068656E+06,  0.6060173E+07,     5.829,     5.963
          76,  0.3071028E+06,  0.6059957E+07,     4.992,     5.098
          77,  0.3070414E+06,  0.6060081E+07,     5.934,     6.072
          78,  0.3072814E+06,  0.6059866E+07,     5.117,     5.228
          79,  0.3072182E+06,  0.6059991E+07,     5.963,     6.104
          80,  0.3074600E+06,  0.6059776E+07,     5.563,     5.683
          81,  0.3073882E+06,  0.6059917E+07,     5.232,     5.359
          82,  0.3076386E+06,  0.6059686E+07,     4.455,     4.550
          83,  0.3075624E+06,  0.6059826E+07,     5.626,     5.759
          84,  0.3076468E+06,  0.6059764E+07,     4.324,     4.424
          85,  0.3078168E+06,  0.6059595E+07,     4.969,     5.076
          86,  0.3077361E+06,  0.6059718E+07,     5.706,     5.833
          87,  0.3079942E+06,  0.6059502E+07,     5.487,     5.604
          88,  0.3079117E+06,  0.6059649E+07,     4.936,     5.048
          89,  0.3079941E+06,  0.6059602E+07,     5.157,     5.275
          90,  0.3081711E+06,  0.6059408E+07,     5.421,     5.534
          91,  0.3080826E+06,  0.6059555E+07,     5.310,     5.433
          92,  0.3081685E+06,  0.6059511E+07,     5.124,     5.238
          93,  0.3083481E+06,  0.6059315E+07,     5.344,     5.455
          94,  0.3082570E+06,  0.6059464E+07,     5.024,     5.130
          95,  0.3083416E+06,  0.6059421E+07,     5.005,     5.112
          96,  0.3085251E+06,  0.6059221E+07,     4.716,     4.820
          97,  0.3084301E+06,  0.6059374E+07,     4.863,     4.959
          98,  0.3085156E+06,  0.6059328E+07,     4.761,     4.863
          99,  0.3087020E+06,  0.6059128E+07,     4.751,     4.870
         100,  0.3086747E+06,  0.6059234E+07,     5.518,     5.635
         101,  0.3088790E+06,  0.6059034E+07,     5.512,     5.625
         102,  0.3087632E+06,  0.6059188E+07,     4.353,     4.450
         103,  0.3088625E+06,  0.6059148E+07,     5.597,     5.706
         104,  0.3090560E+06,  0.6058941E+07,     5.496,     5.606
         105,  0.3090392E+06,  0.6059055E+07,     5.578,     5.688
         106,  0.3092329E+06,  0.6058848E+07,     5.714,     5.844
         107,  0.3092141E+06,  0.6058963E+07,     5.633,     5.746
         108,  0.3094099E+06,  0.6058754E+07,     4.737,     4.845
         109,  0.3093978E+06,  0.6058859E+07,     4.947,     5.043
         110,  0.3095869E+06,  0.6058661E+07,     4.657,     4.759
         111,  0.3095600E+06,  0.6058764E+07,     5.553,     5.664
         112,  0.3097638E+06,  0.6058567E+07,     4.800,     4.906
         113,  0.3097336E+06,  0.6058674E+07,     5.564,     5.677
         114,  0.3099408E+06,  0.6058474E+07,     4.638,     4.743
         115,  0.3099094E+06,  0.6058580E+07,     5.633,     5.749
         116,  0.3101178E+06,  0.6058380E+07,     5.210,     5.324
         117,  0.3100786E+06,  0.6058499E+07,     5.286,     5.396
         118,  0.3102947E+06,  0.6058287E+07,     5.576,     5.687
         119,  0.3102574E+06,  0.6058405E+07,     5.860,     5.977
         120,  0.3104717E+06,  0.6058193E+07,     5.168,     5.271
         121,  0.3104516E+06,  0.6058302E+07,     5.570,     5.678
         122,  0.3106487E+06,  0.6058100E+07,     5.166,     5.273
         123,  0.3106303E+06,  0.6058207E+07,     5.499,     5.611
         124,  0.3108256E+06,  0.6058006E+07,     4.795,     4.895
         125,  0.3108048E+06,  0.6058115E+07,     5.217,     5.327
         126,  0.3110025E+06,  0.6057912E+07,     5.221,     5.334
         127,  0.3109682E+06,  0.6058020E+07,     5.925,     6.052
         128,  0.3111779E+06,  0.6057816E+07,     5.568,     5.686
         129,  0.3111519E+06,  0.6057945E+07,     5.189,     5.301
         130,  0.3113521E+06,  0.6057718E+07,     4.888,     4.994
         131,  0.3113167E+06,  0.6057829E+07,     6.004,     6.135
         132,  0.3115263E+06,  0.6057619E+07,     5.505,     5.628
         133,  0.3114856E+06,  0.6057745E+07,     5.481,     5.603
         134,  0.3117005E+06,  0.6057521E+07,     5.486,     5.610
         135,  0.3116579E+06,  0.6057645E+07,     6.245,     6.387
         136,  0.3118747E+06,  0.6057422E+07,     5.578,     5.709
         137,  0.3118318E+06,  0.6057547E+07,     6.297,     6.443
         138,  0.3120488E+06,  0.6057323E+07,     5.479,     5.602
         139,  0.3120056E+06,  0.6057449E+07,     6.291,     6.437
         140,  0.3122230E+06,  0.6057225E+07,     5.298,     5.408
         141,  0.3121794E+06,  0.6057350E+07,     6.129,     6.262
         142,  0.3123972E+06,  0.6057126E+07,     5.245,     5.352
         143,  0.3123533E+06,  0.6057252E+07,     5.996,     6.120
         144,  0.3125714E+06,  0.6057028E+07,     5.287,     5.395
         145,  0.3125272E+06,  0.6057154E+07,     5.988,     6.111
         146,  0.3127456E+06,  0.6056929E+07,     5.365,     5.476
         147,  0.3127012E+06,  0.6057055E+07,     6.054,     6.181
         148,  0.3129198E+06,  0.6056831E+07,     5.367,     5.480
         149,  0.3128751E+06,  0.6056957E+07,     6.098,     6.228
         150,  0.3130940E+06,  0.6056732E+07,     5.351,     5.463
         151,  0.3130491E+06,  0.6056858E+07,     6.090,     6.220
         152,  0.3132682E+06,  0.6056634E+07,     5.414,     5.530
         153,  0.3132231E+06,  0.6056760E+07,     6.109,     6.240
         154,  0.3134423E+06,  0.6056535E+07,     5.553,     5.684
         155,  0.3133970E+06,  0.6056662E+07,     6.184,     6.321
         156,  0.3136165E+06,  0.6056436E+07,     5.402,     5.533
         157,  0.3135711E+06,  0.6056565E+07,     5.996,     6.132
         158,  0.3137907E+06,  0.6056338E+07,     4.727,     4.857
         159,  0.3137445E+06,  0.6056450E+07,     6.304,     6.450
         160,  0.3139649E+06,  0.6056239E+07,     7.036,     7.197
         161,  0.3138316E+06,  0.6056401E+07,     3.913,     4.002
         162,  0.3139380E+06,  0.6056399E+07,     5.626,     5.754
         163,  0.3140982E+06,  0.6056280E+07,     6.965,     7.124
         164,  0.3007820E+06,  0.6063415E+07,     6.423,     6.600
         165,  0.3009430E+06,  0.6063312E+07,     6.058,     6.222
         166,  0.3008318E+06,  0.6063501E+07,     4.874,     5.005
         167,  0.3009874E+06,  0.6063398E+07,     5.231,     5.362
         168,  0.3007433E+06,  0.6063533E+07,     6.091,     6.243
         169,  0.3011008E+06,  0.6063203E+07,     5.759,     5.902
         170,  0.3010600E+06,  0.6063327E+07,     5.956,     6.115
         171,  0.3012709E+06,  0.6063119E+07,     5.672,     5.811
         172,  0.3012301E+06,  0.6063238E+07,     6.341,     6.511
         173,  0.3014432E+06,  0.6063031E+07,     5.759,     5.901
         174,  0.3013996E+06,  0.6063150E+07,     6.191,     6.358
         175,  0.3016181E+06,  0.6062942E+07,     5.795,     5.947
         176,  0.3015767E+06,  0.6063063E+07,     6.527,     6.707
         177,  0.3017942E+06,  0.6062850E+07,     5.754,     5.899
         178,  0.3017546E+06,  0.6062969E+07,     6.660,     6.846
         179,  0.3019635E+06,  0.6062773E+07,     5.886,     6.037
         180,  0.3019315E+06,  0.6062880E+07,     5.737,     5.898
         181,  0.3021196E+06,  0.6062694E+07,     5.970,     6.133
         182,  0.3020985E+06,  0.6062803E+07,     6.295,     6.471
         183,  0.3022999E+06,  0.6062603E+07,     5.369,     5.516
         184,  0.3022649E+06,  0.6062707E+07,     5.749,     5.908
         185,  0.3024942E+06,  0.6062513E+07,     4.740,     4.855
         186,  0.3023697E+06,  0.6062664E+07,     5.234,     5.364
         187,  0.3024687E+06,  0.6062622E+07,     5.460,     5.585
         188,  0.3026720E+06,  0.6062420E+07,     4.722,     4.839
         189,  0.3026306E+06,  0.6062526E+07,     6.179,     6.315
         190,  0.3028479E+06,  0.6062330E+07,     4.768,     4.885
         191,  0.3028064E+06,  0.6062437E+07,     6.101,     6.235
         192,  0.3030230E+06,  0.6062240E+07,     4.756,     4.886
         193,  0.3029804E+06,  0.6062348E+07,     6.089,     6.223
         194,  0.3031975E+06,  0.6062150E+07,     4.770,     4.900
         195,  0.3031537E+06,  0.6062259E+07,     6.124,     6.260
         196,  0.3033717E+06,  0.6062060E+07,     4.773,     4.904
         197,  0.3033268E+06,  0.6062169E+07,     6.127,     6.266
         198,  0.3035459E+06,  0.6061971E+07,     4.787,     4.919
         199,  0.3034987E+06,  0.6062080E+07,     6.179,     6.324
         200,  0.3037211E+06,  0.6061880E+07,     4.789,     4.913
         201,  0.3036708E+06,  0.6061991E+07,     6.272,     6.421
         202,  0.3038921E+06,  0.6061789E+07,     4.980,     5.098
         203,  0.3038456E+06,  0.6061902E+07,     6.158,     6.305
         204,  0.3040457E+06,  0.6061699E+07,     5.341,     5.472
         205,  0.3040149E+06,  0.6061808E+07,     6.122,     6.269
         206,  0.3042091E+06,  0.6061609E+07,     4.521,     4.625
         207,  0.3041719E+06,  0.6061712E+07,     5.586,     5.717
         208,  0.3043980E+06,  0.6061526E+07,     5.253,     5.369
         209,  0.3043414E+06,  0.6061637E+07,     5.727,     5.861
         210,  0.3045789E+06,  0.6061440E+07,     5.103,     5.212
         211,  0.3045311E+06,  0.6061571E+07,     5.425,     5.549
         212,  0.3047362E+06,  0.6061346E+07,     4.877,     4.983
         213,  0.3046922E+06,  0.6061461E+07,     5.817,     5.946
         214,  0.3048944E+06,  0.6061257E+07,     5.226,     5.340
         215,  0.3048412E+06,  0.6061381E+07,     4.729,     4.833
         216,  0.3050685E+06,  0.6061172E+07,     5.117,     5.229
         217,  0.3050081E+06,  0.6061296E+07,     5.898,     6.028
         218,  0.3052452E+06,  0.6061079E+07,     5.094,     5.206
         219,  0.3051749E+06,  0.6061222E+07,     5.256,     5.371
         220,  0.3054238E+06,  0.6060982E+07,     4.896,     5.008
         221,  0.3053442E+06,  0.6061133E+07,     5.372,     5.490
         222,  0.3054361E+06,  0.6061075E+07,     4.914,     5.025
         223,  0.3055957E+06,  0.6060902E+07,     5.413,     5.533
         224,  0.3055265E+06,  0.6061028E+07,     5.440,     5.565
         225,  0.3057744E+06,  0.6060825E+07,     4.407,     4.506
         226,  0.3057043E+06,  0.6060942E+07,     6.033,     6.173
         227,  0.3059491E+06,  0.6060729E+07,     5.491,     5.613
         228,  0.3058773E+06,  0.6060870E+07,     5.127,     5.246
         229,  0.3059576E+06,  0.6060830E+07,     4.631,     4.741
         230,  0.3061121E+06,  0.6060634E+07,     4.936,     5.045
         231,  0.3061133E+06,  0.6060721E+07,     4.826,     4.942
         232,  0.3062738E+06,  0.6060562E+07,     5.584,     5.707
         233,  0.3061988E+06,  0.6060679E+07,     5.273,     5.401
         234,  0.3064395E+06,  0.6060476E+07,     4.851,     4.956
         235,  0.3063612E+06,  0.6060623E+07,     5.082,     5.203
         236,  0.3066108E+06,  0.6060389E+07,     5.206,     5.316
         237,  0.3065434E+06,  0.6060509E+07,     5.061,     5.179
         238,  0.3067946E+06,  0.6060306E+07,     4.858,     4.957
         239,  0.3067009E+06,  0.6060452E+07,     4.909,     5.020
         240,  0.3067808E+06,  0.6060411E+07,     4.527,     4.625
         241,  0.3069829E+06,  0.6060206E+07,     4.546,     4.640
         242,  0.3068827E+06,  0.6060358E+07,     4.449,     4.544
         243,  0.3069635E+06,  0.6060315E+07,     4.869,     4.975
         244,  0.3071568E+06,  0.6060116E+07,     4.766,     4.867
         245,  0.3071156E+06,  0.6060226E+07,     5.521,     5.643
         246,  0.3073250E+06,  0.6060042E+07,     4.928,     5.035
         247,  0.3072857E+06,  0.6060143E+07,     5.036,     5.149
         248,  0.3074906E+06,  0.6059967E+07,     4.481,     4.576
         249,  0.3074490E+06,  0.6060073E+07,     5.623,     5.749
         250,  0.3076599E+06,  0.6059859E+07,     4.618,     4.713
         251,  0.3076185E+06,  0.6059978E+07,     5.966,     6.099
         252,  0.3078310E+06,  0.6059773E+07,     5.141,     5.254
         253,  0.3077881E+06,  0.6059872E+07,     5.260,     5.378
         254,  0.3080001E+06,  0.6059703E+07,     4.922,     5.028
         255,  0.3078748E+06,  0.6059849E+07,     4.296,     4.390
         256,  0.3079797E+06,  0.6059812E+07,     5.315,     5.427
         257,  0.3081685E+06,  0.6059611E+07,     4.385,     4.479
         258,  0.3081355E+06,  0.6059717E+07,     5.196,     5.307
         259,  0.3083390E+06,  0.6059523E+07,     4.463,     4.559
         260,  0.3082912E+06,  0.6059631E+07,     5.687,     5.807
         261,  0.3085091E+06,  0.6059434E+07,     4.344,     4.437
         262,  0.3084582E+06,  0.6059548E+07,     5.550,     5.663
         263,  0.3086653E+06,  0.6059341E+07,     4.914,     5.022
         264,  0.3086228E+06,  0.6059458E+07,     5.583,     5.692
         265,  0.3088352E+06,  0.6059254E+07,     4.214,     4.309
         266,  0.3087777E+06,  0.6059364E+07,     5.147,     5.249
         267,  0.3090227E+06,  0.6059168E+07,     4.361,     4.451
         268,  0.3089615E+06,  0.6059279E+07,     6.229,     6.350
         269,  0.3091973E+06,  0.6059076E+07,     4.428,     4.517
         270,  0.3091421E+06,  0.6059191E+07,     5.728,     5.840
         271,  0.3093789E+06,  0.6058974E+07,     4.759,     4.867
         272,  0.3093052E+06,  0.6059115E+07,     4.834,     4.928
         273,  0.3093767E+06,  0.6059068E+07,     4.182,     4.268
         274,  0.3095479E+06,  0.6058869E+07,     5.388,     5.511
         275,  0.3094719E+06,  0.6059012E+07,     5.601,     5.721
         276,  0.3097067E+06,  0.6058778E+07,     4.881,     4.988
         277,  0.3096469E+06,  0.6058922E+07,     5.207,     5.314
         278,  0.3098792E+06,  0.6058687E+07,     4.807,     4.912
         279,  0.3098182E+06,  0.6058832E+07,     5.715,     5.833
         280,  0.3100472E+06,  0.6058605E+07,     5.271,     5.388
         281,  0.3099967E+06,  0.6058725E+07,     5.172,     5.278
         282,  0.3102182E+06,  0.6058524E+07,     4.836,     4.942
         283,  0.3101615E+06,  0.6058646E+07,     5.743,     5.859
         284,  0.3104142E+06,  0.6058420E+07,     4.682,     4.777
         285,  0.3103334E+06,  0.6058568E+07,     5.245,     5.352
         286,  0.3104196E+06,  0.6058521E+07,     4.456,     4.543
         287,  0.3106102E+06,  0.6058315E+07,     5.036,     5.140
         288,  0.3105253E+06,  0.6058464E+07,     5.337,     5.448
         289,  0.3106122E+06,  0.6058421E+07,     4.789,     4.892
         290,  0.3107865E+06,  0.6058222E+07,     5.189,     5.297
         291,  0.3107719E+06,  0.6058326E+07,     5.472,     5.590
         292,  0.3109474E+06,  0.6058128E+07,     5.355,     5.467
         293,  0.3109434E+06,  0.6058236E+07,     5.162,     5.272
         294,  0.3111176E+06,  0.6058053E+07,     4.583,     4.680
         295,  0.3110925E+06,  0.6058138E+07,     4.971,     5.077
         296,  0.3112906E+06,  0.6057958E+07,     5.065,     5.174
         297,  0.3111879E+06,  0.6058111E+07,     5.090,     5.206
         298,  0.3113085E+06,  0.6058053E+07,     5.231,     5.337
         299,  0.3114502E+06,  0.6057857E+07,     5.490,     5.606
         300,  0.3113862E+06,  0.6057986E+07,     5.325,     5.441
         301,  0.3116172E+06,  0.6057771E+07,     5.076,     5.190
         302,  0.3115588E+06,  0.6057899E+07,     6.101,     6.239
         303,  0.3117892E+06,  0.6057671E+07,     5.132,     5.249
         304,  0.3117307E+06,  0.6057798E+07,     6.119,     6.262
         305,  0.3119627E+06,  0.6057574E+07,     5.173,     5.293
         306,  0.3119039E+06,  0.6057700E+07,     6.187,     6.333
         307,  0.3121362E+06,  0.6057476E+07,     5.127,     5.244
         308,  0.3120771E+06,  0.6057603E+07,     6.182,     6.327
         309,  0.3123097E+06,  0.6057377E+07,     5.022,     5.131
         310,  0.3122502E+06,  0.6057505E+07,     6.155,     6.299
         311,  0.3124833E+06,  0.6057279E+07,     5.015,     5.124
         312,  0.3124236E+06,  0.6057407E+07,     6.155,     6.298
         313,  0.3126570E+06,  0.6057181E+07,     5.028,     5.136
         314,  0.3125969E+06,  0.6057309E+07,     6.160,     6.304
         315,  0.3128307E+06,  0.6057083E+07,     4.996,     5.100
         316,  0.3127704E+06,  0.6057211E+07,     6.064,     6.200
         317,  0.3130045E+06,  0.6056985E+07,     4.981,     5.086
         318,  0.3129439E+06,  0.6057113E+07,     5.960,     6.090
         319,  0.3131783E+06,  0.6056886E+07,     4.973,     5.078
         320,  0.3131173E+06,  0.6057015E+07,     5.944,     6.072
         321,  0.3133520E+06,  0.6056789E+07,     5.062,     5.170
         322,  0.3132909E+06,  0.6056917E+07,     5.985,     6.116
         323,  0.3135258E+06,  0.6056692E+07,     5.194,     5.317
         324,  0.3134643E+06,  0.6056821E+07,     6.015,     6.152
         325,  0.3136992E+06,  0.6056579E+07,     4.988,     5.108
         326,  0.3136321E+06,  0.6056738E+07,     5.448,     5.575
         327,  0.3137283E+06,  0.6056672E+07,     5.256,     5.384
         328,  0.3138918E+06,  0.6056511E+07,     5.873,     6.008
         329,  0.3138146E+06,  0.6056606E+07,     6.449,     6.597
         330,  0.3140713E+06,  0.6056439E+07,     5.887,     6.022
         331,  0.3139209E+06,  0.6056604E+07,     5.003,     5.117
         332,  0.3140533E+06,  0.6056594E+07,     5.871,     6.006
         333,  0.3141907E+06,  0.6056460E+07,     5.881,     6.016
         334,  0.3009009E+06,  0.6063614E+07,     5.139,     5.278
         335,  0.3008428E+06,  0.6063706E+07,     5.730,     5.890
         336,  0.3010565E+06,  0.6063510E+07,     5.073,     5.209
         337,  0.3011893E+06,  0.6063362E+07,     5.668,     5.810
         338,  0.3011535E+06,  0.6063488E+07,     6.128,     6.285
         339,  0.3010324E+06,  0.6063687E+07,     6.910,     7.104
         340,  0.3011056E+06,  0.6063586E+07,     5.592,     5.748
         341,  0.3013588E+06,  0.6063269E+07,     5.670,     5.810
         342,  0.3013199E+06,  0.6063377E+07,     6.667,     6.838
         343,  0.3015331E+06,  0.6063183E+07,     5.696,     5.838
         344,  0.3014986E+06,  0.6063298E+07,     5.987,     6.143
         345,  0.3017132E+06,  0.6063091E+07,     4.943,     5.074
         346,  0.3016773E+06,  0.6063196E+07,     6.375,     6.544
         347,  0.3018920E+06,  0.6062999E+07,     5.661,     5.804
         348,  0.3018481E+06,  0.6063114E+07,     6.029,     6.189
         349,  0.3020666E+06,  0.6062909E+07,     5.285,     5.422
         350,  0.3020256E+06,  0.6063025E+07,     6.659,     6.835
         351,  0.3022438E+06,  0.6062816E+07,     5.242,     5.390
         352,  0.3022045E+06,  0.6062925E+07,     6.723,     6.901
         353,  0.3024337E+06,  0.6062726E+07,     4.796,     4.923
         354,  0.3023843E+06,  0.6062834E+07,     6.419,     6.585
         355,  0.3026051E+06,  0.6062635E+07,     5.276,     5.407
         356,  0.3025696E+06,  0.6062750E+07,     6.258,     6.411
         357,  0.3027650E+06,  0.6062542E+07,     4.811,     4.932
         358,  0.3027246E+06,  0.6062655E+07,     5.555,     5.687
         359,  0.3029389E+06,  0.6062455E+07,     4.893,     5.015
         360,  0.3028906E+06,  0.6062577E+07,     5.719,     5.850
         361,  0.3031111E+06,  0.6062366E+07,     4.886,     5.023
         362,  0.3030612E+06,  0.6062489E+07,     6.210,     6.355
         363,  0.3032830E+06,  0.6062277E+07,     4.846,     4.979
         364,  0.3032322E+06,  0.6062401E+07,     6.053,     6.194
         365,  0.3034538E+06,  0.6062189E+07,     4.939,     5.077
         366,  0.3034008E+06,  0.6062312E+07,     6.150,     6.296
         367,  0.3036237E+06,  0.6062100E+07,     4.904,     5.041
         368,  0.3035714E+06,  0.6062223E+07,     6.002,     6.148
         369,  0.3037953E+06,  0.6062012E+07,     4.930,     5.058
         370,  0.3037360E+06,  0.6062136E+07,     5.934,     6.080
         371,  0.3039684E+06,  0.6061920E+07,     4.738,     4.851
         372,  0.3038988E+06,  0.6062058E+07,     5.490,     5.625
         373,  0.3041411E+06,  0.6061821E+07,     4.606,     4.722
         374,  0.3040683E+06,  0.6061964E+07,     5.786,     5.929
         375,  0.3043042E+06,  0.6061740E+07,     5.359,     5.490
         376,  0.3042510E+06,  0.6061858E+07,     4.991,     5.116
         377,  0.3044746E+06,  0.6061682E+07,     4.210,     4.309
         378,  0.3044046E+06,  0.6061776E+07,     5.858,     6.006
         379,  0.3046444E+06,  0.6061592E+07,     5.057,     5.170
         380,  0.3045693E+06,  0.6061736E+07,     5.139,     5.269
         381,  0.3046668E+06,  0.6061679E+07,     4.873,     5.000
         382,  0.3047972E+06,  0.6061496E+07,     5.158,     5.273
         383,  0.3047431E+06,  0.6061615E+07,     5.355,     5.489
         384,  0.3049549E+06,  0.6061421E+07,     5.033,     5.143
         385,  0.3049036E+06,  0.6061543E+07,     5.583,     5.720
         386,  0.3051144E+06,  0.6061347E+07,     4.856,     4.963
         387,  0.3050607E+06,  0.6061460E+07,     4.722,     4.834
         388,  0.3052739E+06,  0.6061276E+07,     4.578,     4.678
         389,  0.3052130E+06,  0.6061384E+07,     5.754,     5.890
         390,  0.3054470E+06,  0.6061178E+07,     4.446,     4.543
         391,  0.3053805E+06,  0.6061307E+07,     5.495,     5.625
         392,  0.3056351E+06,  0.6061067E+07,     4.622,     4.722
         393,  0.3055464E+06,  0.6061220E+07,     4.819,     4.932
         394,  0.3056219E+06,  0.6061179E+07,     4.752,     4.866
         395,  0.3058072E+06,  0.6060987E+07,     5.289,     5.408
         396,  0.3057182E+06,  0.6061126E+07,     4.439,     4.542
         397,  0.3057946E+06,  0.6061091E+07,     4.290,     4.393
         398,  0.3059633E+06,  0.6060919E+07,     4.830,     4.938
         399,  0.3059352E+06,  0.6061021E+07,     5.268,     5.395
         400,  0.3061218E+06,  0.6060823E+07,     5.272,     5.391
         401,  0.3060929E+06,  0.6060942E+07,     5.418,     5.550
         402,  0.3062862E+06,  0.6060739E+07,     5.134,     5.251
         403,  0.3062511E+06,  0.6060846E+07,     4.969,     5.092
         404,  0.3064651E+06,  0.6060656E+07,     4.781,     4.890
         405,  0.3064129E+06,  0.6060780E+07,     5.981,     6.130
         406,  0.3066335E+06,  0.6060571E+07,     5.459,     5.581
         407,  0.3065871E+06,  0.6060683E+07,     5.017,     5.141
         408,  0.3067890E+06,  0.6060504E+07,     4.822,     4.927
         409,  0.3067420E+06,  0.6060616E+07,     5.518,     5.653
         410,  0.3069497E+06,  0.6060420E+07,     4.769,     4.869
         411,  0.3068992E+06,  0.6060539E+07,     5.315,     5.442
         412,  0.3070962E+06,  0.6060334E+07,     5.305,     5.418
         413,  0.3070565E+06,  0.6060452E+07,     5.197,     5.319
         414,  0.3072445E+06,  0.6060254E+07,     5.009,     5.116
         415,  0.3071992E+06,  0.6060371E+07,     4.767,     4.877
         416,  0.3074097E+06,  0.6060175E+07,     4.562,     4.657
         417,  0.3073576E+06,  0.6060293E+07,     5.307,     5.429
         418,  0.3075768E+06,  0.6060085E+07,     4.396,     4.488
         419,  0.3075112E+06,  0.6060224E+07,     4.810,     4.920
         420,  0.3077466E+06,  0.6059991E+07,     5.034,     5.140
         421,  0.3076747E+06,  0.6060133E+07,     5.171,     5.289
         422,  0.3079368E+06,  0.6059910E+07,     4.848,     4.952
         423,  0.3078437E+06,  0.6060039E+07,     5.019,     5.135
