id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
          74,  0.3069242E+06,  0.6060047E+07,   162.850,  2812.842
          75,  0.3068656E+06,  0.6060173E+07,   241.264,  2227.795
          76,  0.3071028E+06,  0.6059957E+07,   154.309,  2798.223
          77,  0.3070414E+06,  0.6060081E+07,   238.960,  2290.961
          78,  0.3072814E+06,  0.6059866E+07,   157.448,  2748.623
          79,  0.3072182E+06,  0.6059991E+07,   231.432,  2233.712
          80,  0.3074600E+06,  0.6059776E+07,   177.396,  2966.422
          81,  0.3073882E+06,  0.6059917E+07,   199.201,  2030.307
          82,  0.3076386E+06,  0.6059686E+07,    78.618,   982.523
          83,  0.3075624E+06,  0.6059826E+07,   198.882,  2042.176
          84,  0.3076468E+06,  0.6059764E+07,    81.315,  1179.948
          85,  0.3078168E+06,  0.6059595E+07,   122.172,  1566.358
          86,  0.3077361E+06,  0.6059718E+07,   163.266,  1512.863
          87,  0.3079942E+06,  0.6059502E+07,   119.657,  1224.861
          88,  0.3079117E+06,  0.6059649E+07,   135.084,  1356.647
          89,  0.3079941E+06,  0.6059602E+07,   123.215,   965.413
          90,  0.3081711E+06,  0.6059408E+07,   121.096,  1301.740
          91,  0.3080826E+06,  0.6059555E+07,   123.491,  1387.295
          92,  0.3081685E+06,  0.6059511E+07,   128.142,   970.856
          93,  0.3083481E+06,  0.6059315E+07,   118.146,  1402.199
          94,  0.3082570E+06,  0.6059464E+07,   113.171,  1284.262
          95,  0.3083416E+06,  0.6059421E+07,   129.583,  1082.829
          96,  0.3085251E+06,  0.6059221E+07,   136.680,  2452.514
          97,  0.3084301E+06,  0.6059374E+07,   109.206,  1541.061
          98,  0.3085156E+06,  0.6059328E+07,   144.425,  1737.433
          99,  0.3087020E+06,  0.6059128E+07,    89.308,  1355.639
         100,  0.3086747E+06,  0.6059234E+07,   161.984,  1872.338
         101,  0.3088790E+06,  0.6059034E+07,   172.635,  3490.992
         102,  0.3087632E+06,  0.6059188E+07,    90.131,  1552.887
         103,  0.3088625E+06,  0.6059148E+07,   160.325,  2496.865
         104,  0.3090560E+06,  0.6058941E+07,   161.580,  3648.236
         105,  0.3090392E+06,  0.6059055E+07,   176.103,  2779.521
         106,  0.3092329E+06,  0.6058848E+07,   141.735,  2837.415
         107,  0.3092141E+06,  0.6058963E+07,   177.863,  2547.670
         108,  0.3094099E+06,  0.6058754E+07,   116.031,  2364.391
         109,  0.3093978E+06,  0.6058859E+07,   163.911,  2186.937
         110,  0.3095869E+06,  0.6058661E+07,   121.258,  2718.213
         111,  0.3095600E+06,  0.6058764E+07,   173.689,  2482.123
         112,  0.3097638E+06,  0.6058567E+07,   122.084,  2709.305
         113,  0.3097336E+06,  0.6058674E+07,   171.028,  2607.971
         114,  0.3099408E+06,  0.6058474E+07,   112.469,  2194.893
         115,  0.3099094E+06,  0.6058580E+07,   170.229,  2412.218
         116,  0.3101178E+06,  0.6058380E+07,   135.025,  2774.969
         117,  0.3100786E+06,  0.6058499E+07,   153.426,  2188.804
         118,  0.3102947E+06,  0.6058287E+07,   166.884,  3379.701
         119,  0.3102574E+06,  0.6058405E+07,   185.425,  2703.083
         120,  0.3104717E+06,  0.6058193E+07,   174.579,  3148.352
         121,  0.3104516E+06,  0.6058302E+07,   188.974,  2771.613
         122,  0.3106487E+06,  0.6058100E+07,   151.462,  3330.073
         123,  0.3106303E+06,  0.6058207E+07,   175.419,  2717.027
         124,  0.3108256E+06,  0.6058006E+07,   124.531,  2636.575
         125,  0.3108048E+06,  0.6058115E+07,   156.262,  2436.972
         126,  0.3110025E+06,  0.6057912E+07,   140.541,  2577.839
         127,  0.3109682E+06,  0.6058020E+07,   174.676,  2459.394
         128,  0.3111779E+06,  0.6057816E+07,   146.586,  2386.138
         129,  0.3111519E+06,  0.6057945E+07,   147.028,  2009.739
         130,  0.3113521E+06,  0.6057718E+07,   128.105,  2734.244
         131,  0.3113167E+06,  0.6057829E+07,   172.842,  2447.091
         132,  0.3115263E+06,  0.6057619E+07,   157.957,  3897.220
         133,  0.3114856E+06,  0.6057745E+07,   145.925,  2477.371
         134,  0.3117005E+06,  0.6057521E+07,   157.270,  3851.304
         135,  0.3116579E+06,  0.6057645E+07,   166.817,  2888.105
         136,  0.3118747E+06,  0.6057422E+07,   155.388,  3839.778
         137,  0.3118318E+06,  0.6057547E+07,   164.367,  2839.765
         138,  0.3120488E+06,  0.6057323E+07,   158.826,  3838.142
         139,  0.3120056E+06,  0.6057449E+07,   165.032,  2825.856
         140,  0.3122230E+06,  0.6057225E+07,   166.317,  3805.516
         141,  0.3121794E+06,  0.6057350E+07,   170.416,  2853.009
         142,  0.3123972E+06,  0.6057126E+07,   172.718,  3859.304
         143,  0.3123533E+06,  0.6057252E+07,   175.440,  2874.370
         144,  0.3125714E+06,  0.6057028E+07,   163.436,  2851.642
         145,  0.3125272E+06,  0.6057154E+07,   177.347,  2722.972
         146,  0.3127456E+06,  0.6056929E+07,   146.089,  2306.274
         147,  0.3127012E+06,  0.6057055E+07,   175.969,  2406.845
         148,  0.3129198E+06,  0.6056831E+07,   156.971,  2845.247
         149,  0.3128751E+06,  0.6056957E+07,   174.264,  2394.646
         150,  0.3130940E+06,  0.6056732E+07,   170.620,  2957.896
         151,  0.3130491E+06,  0.6056858E+07,   175.098,  2542.305
         152,  0.3132682E+06,  0.6056634E+07,   145.667,  2181.814
         153,  0.3132231E+06,  0.6056760E+07,   175.512,  2367.522
         154,  0.3134423E+06,  0.6056535E+07,   145.721,  2217.071
         155,  0.3133970E+06,  0.6056662E+07,   172.185,  2216.701
         156,  0.3136165E+06,  0.6056436E+07,   104.806,  1967.183
         157,  0.3135711E+06,  0.6056565E+07,   162.335,  2271.649
         158,  0.3137907E+06,  0.6056338E+07,    46.137,  1050.431
         159,  0.3137445E+06,  0.6056450E+07,   131.930,  2371.501
         160,  0.3139649E+06,  0.6056239E+07,   244.487,  7688.148
         161,  0.3138316E+06,  0.6056401E+07,    92.212,  1682.106
         162,  0.3139380E+06,  0.6056399E+07,   360.246,  6583.618
         163,  0.3140982E+06,  0.6056280E+07,   603.930,  9295.393
         164,  0.3007820E+06,  0.6063415E+07,   172.391,  2206.915
         165,  0.3009430E+06,  0.6063312E+07,   165.579,  2277.230
         166,  0.3008318E+06,  0.6063501E+07,   173.197,  2106.172
         167,  0.3009874E+06,  0.6063398E+07,   181.759,  2691.429
         168,  0.3007433E+06,  0.6063533E+07,   286.166,  2914.268
         169,  0.3011008E+06,  0.6063203E+07,   169.144,  4215.468
         170,  0.3010600E+06,  0.6063327E+07,   209.595,  2284.431
         171,  0.3012709E+06,  0.6063119E+07,   142.112,  4287.698
         172,  0.3012301E+06,  0.6063238E+07,   282.795,  3012.840
         173,  0.3014432E+06,  0.6063031E+07,   131.995,  4001.752
         174,  0.3013996E+06,  0.6063150E+07,   278.430,  2953.877
         175,  0.3016181E+06,  0.6062942E+07,   111.704,  3307.080
         176,  0.3015767E+06,  0.6063063E+07,   303.063,  2811.237
         177,  0.3017942E+06,  0.6062850E+07,   117.501,  3464.557
         178,  0.3017546E+06,  0.6062969E+07,   300.650,  2696.299
         179,  0.3019635E+06,  0.6062773E+07,   133.741,  4331.526
         180,  0.3019315E+06,  0.6062880E+07,   266.943,  2429.225
         181,  0.3021196E+06,  0.6062694E+07,   129.777,  3095.726
         182,  0.3020985E+06,  0.6062803E+07,   245.000,  2841.835
         183,  0.3022999E+06,  0.6062603E+07,   120.763,  1968.055
         184,  0.3022649E+06,  0.6062707E+07,   178.325,  2169.553
         185,  0.3024942E+06,  0.6062513E+07,   137.905,  2424.351
         186,  0.3023697E+06,  0.6062664E+07,   155.411,  1818.904
         187,  0.3024687E+06,  0.6062622E+07,   225.506,  2417.172
         188,  0.3026720E+06,  0.6062420E+07,   138.242,  2327.476
         189,  0.3026306E+06,  0.6062526E+07,   285.141,  2858.535
         190,  0.3028479E+06,  0.6062330E+07,   130.314,  2359.508
         191,  0.3028064E+06,  0.6062437E+07,   290.050,  2832.318
         192,  0.3030230E+06,  0.6062240E+07,   128.437,  2314.367
         193,  0.3029804E+06,  0.6062348E+07,   296.381,  2644.034
         194,  0.3031975E+06,  0.6062150E+07,   134.903,  2488.495
         195,  0.3031537E+06,  0.6062259E+07,   305.836,  2602.271
         196,  0.3033717E+06,  0.6062060E+07,   133.589,  2502.479
         197,  0.3033268E+06,  0.6062169E+07,   304.585,  2593.040
         198,  0.3035459E+06,  0.6061971E+07,   130.884,  2369.545
         199,  0.3034987E+06,  0.6062080E+07,   302.669,  2660.239
         200,  0.3037211E+06,  0.6061880E+07,   137.164,  2082.725
         201,  0.3036708E+06,  0.6061991E+07,   308.220,  2738.312
         202,  0.3038921E+06,  0.6061789E+07,   123.998,  2254.016
         203,  0.3038456E+06,  0.6061902E+07,   301.277,  2933.994
         204,  0.3040457E+06,  0.6061699E+07,   154.463,  2277.600
         205,  0.3040149E+06,  0.6061808E+07,   300.779,  2836.889
         206,  0.3042091E+06,  0.6061609E+07,   117.357,  2103.864
         207,  0.3041719E+06,  0.6061712E+07,   252.608,  2292.397
         208,  0.3043980E+06,  0.6061526E+07,   143.560,  2205.713
         209,  0.3043414E+06,  0.6061637E+07,   271.440,  2345.940
         210,  0.3045789E+06,  0.6061440E+07,   159.190,  2226.150
         211,  0.3045311E+06,  0.6061571E+07,   249.168,  2395.433
         212,  0.3047362E+06,  0.6061346E+07,   160.919,  2834.418
         213,  0.3046922E+06,  0.6061461E+07,   275.409,  2692.852
         214,  0.3048944E+06,  0.6061257E+07,   160.459,  3028.825
         215,  0.3048412E+06,  0.6061381E+07,   221.053,  2436.089
         216,  0.3050685E+06,  0.6061172E+07,   158.162,  3360.787
         217,  0.3050081E+06,  0.6061296E+07,   287.839,  2992.926
         218,  0.3052452E+06,  0.6061079E+07,   165.241,  3265.012
         219,  0.3051749E+06,  0.6061222E+07,   260.157,  2822.508
         220,  0.3054238E+06,  0.6060982E+07,   129.358,  2081.828
         221,  0.3053442E+06,  0.6061133E+07,   247.942,  2748.777
         222,  0.3054361E+06,  0.6061075E+07,   119.813,  2102.885
         223,  0.3055957E+06,  0.6060902E+07,   145.687,  2726.419
         224,  0.3055265E+06,  0.6061028E+07,   193.470,  2032.784
         225,  0.3057744E+06,  0.6060825E+07,   129.180,  2566.563
         226,  0.3057043E+06,  0.6060942E+07,   244.540,  2337.823
         227,  0.3059491E+06,  0.6060729E+07,   179.256,  2793.893
         228,  0.3058773E+06,  0.6060870E+07,   180.786,  2057.805
         229,  0.3059576E+06,  0.6060830E+07,   132.864,  1745.375
         230,  0.3061121E+06,  0.6060634E+07,   119.522,  1818.177
         231,  0.3061133E+06,  0.6060721E+07,   133.414,  1772.441
         232,  0.3062738E+06,  0.6060562E+07,   172.437,  3243.169
         233,  0.3061988E+06,  0.6060679E+07,   159.378,  1756.070
         234,  0.3064395E+06,  0.6060476E+07,   163.499,  2552.347
         235,  0.3063612E+06,  0.6060623E+07,   183.134,  1894.200
         236,  0.3066108E+06,  0.6060389E+07,   163.322,  2736.541
         237,  0.3065434E+06,  0.6060509E+07,   185.204,  1892.554
         238,  0.3067946E+06,  0.6060306E+07,   134.915,  2054.601
         239,  0.3067009E+06,  0.6060452E+07,   154.109,  1674.602
         240,  0.3067808E+06,  0.6060411E+07,   121.603,  1432.546
         241,  0.3069829E+06,  0.6060206E+07,   150.160,  2422.994
         242,  0.3068827E+06,  0.6060358E+07,   122.477,  1401.014
         243,  0.3069635E+06,  0.6060315E+07,   162.932,  1605.750
         244,  0.3071568E+06,  0.6060116E+07,   148.637,  2581.385
         245,  0.3071156E+06,  0.6060226E+07,   194.362,  1921.706
         246,  0.3073250E+06,  0.6060042E+07,   148.876,  2727.749
         247,  0.3072857E+06,  0.6060143E+07,   170.565,  1728.114
         248,  0.3074906E+06,  0.6059967E+07,   139.135,  2144.591
         249,  0.3074490E+06,  0.6060073E+07,   198.027,  1900.526
         250,  0.3076599E+06,  0.6059859E+07,   121.739,  1424.324
         251,  0.3076185E+06,  0.6059978E+07,   220.027,  2036.118
         252,  0.3078310E+06,  0.6059773E+07,   108.250,  1777.589
         253,  0.3077881E+06,  0.6059872E+07,   163.330,  1420.934
         254,  0.3080001E+06,  0.6059703E+07,   131.375,  1705.150
         255,  0.3078748E+06,  0.6059849E+07,   109.936,  1073.742
         256,  0.3079797E+06,  0.6059812E+07,   174.844,  1888.710
         257,  0.3081685E+06,  0.6059611E+07,   110.092,  1481.066
         258,  0.3081355E+06,  0.6059717E+07,   177.721,  1987.883
         259,  0.3083390E+06,  0.6059523E+07,   109.298,  1602.371
         260,  0.3082912E+06,  0.6059631E+07,   188.727,  2110.041
         261,  0.3085091E+06,  0.6059434E+07,   106.013,  1565.170
         262,  0.3084582E+06,  0.6059548E+07,   189.820,  2092.529
         263,  0.3086653E+06,  0.6059341E+07,   146.101,  2268.650
         264,  0.3086228E+06,  0.6059458E+07,   195.921,  2180.038
         265,  0.3088352E+06,  0.6059254E+07,   104.066,  1778.533
         266,  0.3087777E+06,  0.6059364E+07,   186.136,  1863.892
         267,  0.3090227E+06,  0.6059168E+07,   125.215,  2689.208
         268,  0.3089615E+06,  0.6059279E+07,   229.650,  2460.660
         269,  0.3091973E+06,  0.6059076E+07,   122.606,  3215.850
         270,  0.3091421E+06,  0.6059191E+07,   201.486,  2386.494
         271,  0.3093789E+06,  0.6058974E+07,   100.401,  2024.895
         272,  0.3093052E+06,  0.6059115E+07,   143.805,  1928.243
         273,  0.3093767E+06,  0.6059068E+07,    79.730,  1510.223
         274,  0.3095479E+06,  0.6058869E+07,   141.797,  2619.566
         275,  0.3094719E+06,  0.6059012E+07,   174.831,  2626.514
         276,  0.3097067E+06,  0.6058778E+07,   137.668,  3225.541
         277,  0.3096469E+06,  0.6058922E+07,   171.582,  2428.501
         278,  0.3098792E+06,  0.6058687E+07,   130.723,  3024.644
         279,  0.3098182E+06,  0.6058832E+07,   192.648,  2731.997
         280,  0.3100472E+06,  0.6058605E+07,   133.629,  2906.838
         281,  0.3099967E+06,  0.6058725E+07,   171.172,  2382.334
         282,  0.3102182E+06,  0.6058524E+07,   124.294,  2749.067
         283,  0.3101615E+06,  0.6058646E+07,   186.051,  2414.193
         284,  0.3104142E+06,  0.6058420E+07,   122.518,  2668.691
         285,  0.3103334E+06,  0.6058568E+07,   154.448,  2156.877
         286,  0.3104196E+06,  0.6058521E+07,   106.428,  2031.243
         287,  0.3106102E+06,  0.6058315E+07,   169.618,  3059.023
         288,  0.3105253E+06,  0.6058464E+07,   147.041,  2330.009
         289,  0.3106122E+06,  0.6058421E+07,   153.561,  1946.089
         290,  0.3107865E+06,  0.6058222E+07,   154.617,  3472.196
         291,  0.3107719E+06,  0.6058326E+07,   191.696,  2474.071
         292,  0.3109474E+06,  0.6058128E+07,   147.752,  3052.152
         293,  0.3109434E+06,  0.6058236E+07,   178.596,  2387.202
         294,  0.3111176E+06,  0.6058053E+07,   108.453,  2468.426
         295,  0.3110925E+06,  0.6058138E+07,   149.567,  1845.219
         296,  0.3112906E+06,  0.6057958E+07,   122.917,  2032.813
         297,  0.3111879E+06,  0.6058111E+07,   167.366,  1998.635
         298,  0.3113085E+06,  0.6058053E+07,   150.265,  2862.337
         299,  0.3114502E+06,  0.6057857E+07,   152.246,  3852.692
         300,  0.3113862E+06,  0.6057986E+07,   200.780,  3758.956
         301,  0.3116172E+06,  0.6057771E+07,   145.474,  4337.701
         302,  0.3115588E+06,  0.6057899E+07,   252.550,  4559.822
         303,  0.3117892E+06,  0.6057671E+07,   146.517,  4348.342
         304,  0.3117307E+06,  0.6057798E+07,   246.066,  4614.786
         305,  0.3119627E+06,  0.6057574E+07,   145.636,  4369.659
         306,  0.3119039E+06,  0.6057700E+07,   248.383,  4651.657
         307,  0.3121362E+06,  0.6057476E+07,   147.251,  4368.425
         308,  0.3120771E+06,  0.6057603E+07,   250.965,  4668.851
         309,  0.3123097E+06,  0.6057377E+07,   152.144,  4325.734
         310,  0.3122502E+06,  0.6057505E+07,   256.329,  4699.867
         311,  0.3124833E+06,  0.6057279E+07,   156.415,  4398.721
         312,  0.3124236E+06,  0.6057407E+07,   262.232,  4712.347
         313,  0.3126570E+06,  0.6057181E+07,   148.723,  3152.004
         314,  0.3125969E+06,  0.6057309E+07,   270.768,  4679.005
         315,  0.3128307E+06,  0.6057083E+07,   135.165,  2520.514
         316,  0.3127704E+06,  0.6057211E+07,   283.034,  4389.997
         317,  0.3130045E+06,  0.6056985E+07,   145.929,  3218.241
         318,  0.3129439E+06,  0.6057113E+07,   293.476,  4450.732
         319,  0.3131783E+06,  0.6056886E+07,   158.714,  3367.608
         320,  0.3131173E+06,  0.6057015E+07,   304.331,  4756.473
         321,  0.3133520E+06,  0.6056789E+07,   135.312,  2427.482
         322,  0.3132909E+06,  0.6056917E+07,   313.976,  4613.791
         323,  0.3135258E+06,  0.6056692E+07,   145.240,  2510.021
         324,  0.3134643E+06,  0.6056821E+07,   309.992,  4378.193
         325,  0.3136992E+06,  0.6056579E+07,   104.560,  1765.805
         326,  0.3136321E+06,  0.6056738E+07,   356.023,  5068.002
         327,  0.3137283E+06,  0.6056672E+07,   107.469,  2208.988
         328,  0.3138918E+06,  0.6056511E+07,   134.644,  2914.191
         329,  0.3138146E+06,  0.6056606E+07,   317.458,  2956.830
         330,  0.3140713E+06,  0.6056439E+07,   211.320,  7478.268
         331,  0.3139209E+06,  0.6056604E+07,   152.130,  4365.240
         332,  0.3140533E+06,  0.6056594E+07,   415.027,  8929.327
         333,  0.3141907E+06,  0.6056460E+07,   483.883,  9125.129
         334,  0.3009009E+06,  0.6063614E+07,   183.434,  2727.458
         335,  0.3008428E+06,  0.6063706E+07,   433.302,  4574.064
         336,  0.3010565E+06,  0.6063510E+07,   170.473,  1913.136
         337,  0.3011893E+06,  0.6063362E+07,   171.539,  3283.675
         338,  0.3011535E+06,  0.6063488E+07,   245.892,  2393.130
         339,  0.3010324E+06,  0.6063687E+07,   525.657,  4978.057
         340,  0.3011056E+06,  0.6063586E+07,   172.225,  2423.449
         341,  0.3013588E+06,  0.6063269E+07,   144.392,  3710.732
         342,  0.3013199E+06,  0.6063377E+07,   337.321,  3205.542
         343,  0.3015331E+06,  0.6063183E+07,   131.285,  3427.911
         344,  0.3014986E+06,  0.6063298E+07,   294.917,  2972.097
         345,  0.3017132E+06,  0.6063091E+07,    94.336,  2494.410
         346,  0.3016773E+06,  0.6063196E+07,   248.737,  2968.284
         347,  0.3018920E+06,  0.6062999E+07,   117.077,  3025.630
         348,  0.3018481E+06,  0.6063114E+07,   297.211,  2817.124
         349,  0.3020666E+06,  0.6062909E+07,   116.906,  3133.229
         350,  0.3020256E+06,  0.6063025E+07,   355.377,  3284.540
         351,  0.3022438E+06,  0.6062816E+07,   119.137,  2541.369
         352,  0.3022045E+06,  0.6062925E+07,   312.874,  3470.616
         353,  0.3024337E+06,  0.6062726E+07,   114.885,  2299.914
         354,  0.3023843E+06,  0.6062834E+07,   340.211,  3180.965
         355,  0.3026051E+06,  0.6062635E+07,   144.202,  2581.732
         356,  0.3025696E+06,  0.6062750E+07,   342.891,  3155.284
         357,  0.3027650E+06,  0.6062542E+07,   135.098,  2505.581
         358,  0.3027246E+06,  0.6062655E+07,   320.097,  2722.880
         359,  0.3029389E+06,  0.6062455E+07,   128.235,  2497.011
         360,  0.3028906E+06,  0.6062577E+07,   321.267,  2940.898
         361,  0.3031111E+06,  0.6062366E+07,   126.334,  2426.950
         362,  0.3030612E+06,  0.6062489E+07,   349.386,  3014.872
         363,  0.3032830E+06,  0.6062277E+07,   132.442,  2568.552
         364,  0.3032322E+06,  0.6062401E+07,   347.353,  2936.484
         365,  0.3034538E+06,  0.6062189E+07,   132.334,  2638.755
         366,  0.3034008E+06,  0.6062312E+07,   349.527,  2984.373
         367,  0.3036237E+06,  0.6062100E+07,   128.411,  2508.517
         368,  0.3035714E+06,  0.6062223E+07,   332.138,  2907.713
         369,  0.3037953E+06,  0.6062012E+07,   136.611,  2263.039
         370,  0.3037360E+06,  0.6062136E+07,   318.289,  2972.146
         371,  0.3039684E+06,  0.6061920E+07,   136.676,  2614.225
         372,  0.3038988E+06,  0.6062058E+07,   292.252,  3190.700
         373,  0.3041411E+06,  0.6061821E+07,   127.123,  2210.471
         374,  0.3040683E+06,  0.6061964E+07,   318.430,  3486.256
         375,  0.3043042E+06,  0.6061740E+07,   129.680,  2794.849
         376,  0.3042510E+06,  0.6061858E+07,   262.490,  2731.880
         377,  0.3044746E+06,  0.6061682E+07,   109.967,  2572.977
         378,  0.3044046E+06,  0.6061776E+07,   293.792,  2873.077
         379,  0.3046444E+06,  0.6061592E+07,   139.918,  1777.895
         380,  0.3045693E+06,  0.6061736E+07,   250.940,  3522.927
         381,  0.3046668E+06,  0.6061679E+07,   113.066,  2169.422
         382,  0.3047972E+06,  0.6061496E+07,   159.210,  3510.147
         383,  0.3047431E+06,  0.6061615E+07,   189.013,  1973.092
         384,  0.3049549E+06,  0.6061421E+07,   158.956,  2955.779
         385,  0.3049036E+06,  0.6061543E+07,   233.444,  2301.639
         386,  0.3051144E+06,  0.6061347E+07,   149.838,  3632.144
         387,  0.3050607E+06,  0.6061460E+07,   196.636,  2065.928
         388,  0.3052739E+06,  0.6061276E+07,   147.705,  3239.641
         389,  0.3052130E+06,  0.6061384E+07,   250.910,  2429.771
         390,  0.3054470E+06,  0.6061178E+07,   129.844,  2255.440
         391,  0.3053805E+06,  0.6061307E+07,   246.653,  2379.218
         392,  0.3056351E+06,  0.6061067E+07,   116.523,  1981.822
         393,  0.3055464E+06,  0.6061220E+07,   194.941,  2037.963
         394,  0.3056219E+06,  0.6061179E+07,   124.137,  1647.482
         395,  0.3058072E+06,  0.6060987E+07,   161.610,  3344.753
         396,  0.3057182E+06,  0.6061126E+07,   133.842,  1515.419
         397,  0.3057946E+06,  0.6061091E+07,   151.140,  1587.316
         398,  0.3059633E+06,  0.6060919E+07,   126.775,  2059.901
         399,  0.3059352E+06,  0.6061021E+07,   212.939,  2083.848
         400,  0.3061218E+06,  0.6060823E+07,   177.938,  2806.377
         401,  0.3060929E+06,  0.6060942E+07,   220.960,  2171.656
         402,  0.3062862E+06,  0.6060739E+07,   154.038,  3159.729
         403,  0.3062511E+06,  0.6060846E+07,   188.529,  2017.809
         404,  0.3064651E+06,  0.6060656E+07,   155.492,  2680.453
         405,  0.3064129E+06,  0.6060780E+07,   237.335,  2411.281
         406,  0.3066335E+06,  0.6060571E+07,   168.356,  2882.241
         407,  0.3065871E+06,  0.6060683E+07,   189.237,  2052.351
         408,  0.3067890E+06,  0.6060504E+07,   140.968,  2488.718
         409,  0.3067420E+06,  0.6060616E+07,   208.703,  2173.629
