id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
         186,  0.3023697E+06,  0.6062664E+07,     5.224,     5.364
         187,  0.3024687E+06,  0.6062622E+07,     5.461,     5.585
         188,  0.3026720E+06,  0.6062420E+07,     4.723,     4.840
         189,  0.3026306E+06,  0.6062526E+07,     6.178,     6.315
         190,  0.3028479E+06,  0.6062330E+07,     4.780,     4.887
         191,  0.3028064E+06,  0.6062437E+07,     6.099,     6.235
         192,  0.3030230E+06,  0.6062240E+07,     4.761,     4.888
         193,  0.3029804E+06,  0.6062348E+07,     6.088,     6.223
         194,  0.3031975E+06,  0.6062150E+07,     4.769,     4.901
         195,  0.3031537E+06,  0.6062259E+07,     6.125,     6.260
         196,  0.3033717E+06,  0.6062060E+07,     4.769,     4.905
         197,  0.3033268E+06,  0.6062169E+07,     6.129,     6.266
         198,  0.3035459E+06,  0.6061971E+07,     4.779,     4.920
         199,  0.3034987E+06,  0.6062080E+07,     6.181,     6.324
         200,  0.3037211E+06,  0.6061880E+07,     4.788,     4.913
         201,  0.3036708E+06,  0.6061991E+07,     6.274,     6.421
         202,  0.3038921E+06,  0.6061789E+07,     4.980,     5.098
         203,  0.3038456E+06,  0.6061902E+07,     6.159,     6.305
         204,  0.3040457E+06,  0.6061699E+07,     5.337,     5.473
         205,  0.3040149E+06,  0.6061808E+07,     6.125,     6.269
         206,  0.3042091E+06,  0.6061609E+07,     4.518,     4.626
         207,  0.3041719E+06,  0.6061712E+07,     5.589,     5.717
         208,  0.3043980E+06,  0.6061526E+07,     5.254,     5.369
         209,  0.3043414E+06,  0.6061637E+07,     5.727,     5.861
         210,  0.3045789E+06,  0.6061440E+07,     5.103,     5.212
         211,  0.3045311E+06,  0.6061571E+07,     5.423,     5.549
         212,  0.3047362E+06,  0.6061346E+07,     4.877,     4.982
         213,  0.3046922E+06,  0.6061461E+07,     5.815,     5.947
         214,  0.3048944E+06,  0.6061257E+07,     5.227,     5.340
         215,  0.3048412E+06,  0.6061381E+07,     4.727,     4.833
         216,  0.3050685E+06,  0.6061172E+07,     5.117,     5.229
         217,  0.3050081E+06,  0.6061296E+07,     5.896,     6.028
         218,  0.3052452E+06,  0.6061079E+07,     5.094,     5.206
         219,  0.3051749E+06,  0.6061222E+07,     5.255,     5.372
         220,  0.3054238E+06,  0.6060982E+07,     4.893,     5.007
         221,  0.3053442E+06,  0.6061133E+07,     5.372,     5.490
         222,  0.3054361E+06,  0.6061075E+07,     4.919,     5.025
         223,  0.3055957E+06,  0.6060902E+07,     5.416,     5.533
         224,  0.3055265E+06,  0.6061028E+07,     5.444,     5.566
         225,  0.3057744E+06,  0.6060825E+07,     4.408,     4.506
         226,  0.3057043E+06,  0.6060942E+07,     6.038,     6.173
         227,  0.3059491E+06,  0.6060729E+07,     5.490,     5.613
         228,  0.3058773E+06,  0.6060870E+07,     5.131,     5.246
         229,  0.3059576E+06,  0.6060830E+07,     4.635,     4.742
         230,  0.3061121E+06,  0.6060634E+07,     4.932,     5.044
         231,  0.3061133E+06,  0.6060721E+07,     4.830,     4.943
         232,  0.3062738E+06,  0.6060562E+07,     5.586,     5.707
         233,  0.3061988E+06,  0.6060679E+07,     5.274,     5.402
         234,  0.3064395E+06,  0.6060476E+07,     4.850,     4.956
         235,  0.3063612E+06,  0.6060623E+07,     5.082,     5.204
         236,  0.3066108E+06,  0.6060389E+07,     5.207,     5.316
         237,  0.3065434E+06,  0.6060509E+07,     5.062,     5.180
         238,  0.3067946E+06,  0.6060306E+07,     4.858,     4.956
         239,  0.3067009E+06,  0.6060452E+07,     4.909,     5.021
         240,  0.3067808E+06,  0.6060411E+07,     4.527,     4.626
         241,  0.3069829E+06,  0.6060206E+07,     4.546,     4.640
         242,  0.3068827E+06,  0.6060358E+07,     4.449,     4.544
         243,  0.3069635E+06,  0.6060315E+07,     4.869,     4.975
         244,  0.3071568E+06,  0.6060116E+07,     4.766,     4.867
         245,  0.3071156E+06,  0.6060226E+07,     5.521,     5.643
         246,  0.3073250E+06,  0.6060042E+07,     4.929,     5.035
         247,  0.3072857E+06,  0.6060143E+07,     5.037,     5.149
         248,  0.3074906E+06,  0.6059967E+07,     4.481,     4.576
         249,  0.3074490E+06,  0.6060073E+07,     5.623,     5.749
         250,  0.3076599E+06,  0.6059859E+07,     4.616,     4.713
         251,  0.3076185E+06,  0.6059978E+07,     5.966,     6.099
         252,  0.3078310E+06,  0.6059773E+07,     5.143,     5.254
         253,  0.3077881E+06,  0.6059872E+07,     5.260,     5.378
         254,  0.3080001E+06,  0.6059703E+07,     4.921,     5.028
         255,  0.3078748E+06,  0.6059849E+07,     4.296,     4.389
         256,  0.3079797E+06,  0.6059812E+07,     5.315,     5.427
         257,  0.3081685E+06,  0.6059611E+07,     4.385,     4.479
         258,  0.3081355E+06,  0.6059717E+07,     5.196,     5.307
         259,  0.3083390E+06,  0.6059523E+07,     4.463,     4.559
         260,  0.3082912E+06,  0.6059631E+07,     5.685,     5.806
         261,  0.3085091E+06,  0.6059434E+07,     4.344,     4.437
         262,  0.3084582E+06,  0.6059548E+07,     5.548,     5.662
         263,  0.3086653E+06,  0.6059341E+07,     4.914,     5.022
         264,  0.3086228E+06,  0.6059458E+07,     5.581,     5.691
         265,  0.3088352E+06,  0.6059254E+07,     4.214,     4.309
         266,  0.3087777E+06,  0.6059364E+07,     5.147,     5.248
         267,  0.3090227E+06,  0.6059168E+07,     4.361,     4.451
         268,  0.3089615E+06,  0.6059279E+07,     6.226,     6.349
         269,  0.3091973E+06,  0.6059076E+07,     4.428,     4.517
         270,  0.3091421E+06,  0.6059191E+07,     5.726,     5.840
         271,  0.3093789E+06,  0.6058974E+07,     4.759,     4.868
         272,  0.3093052E+06,  0.6059115E+07,     4.831,     4.928
         273,  0.3093767E+06,  0.6059068E+07,     4.183,     4.268
         274,  0.3095479E+06,  0.6058869E+07,     5.386,     5.511
         275,  0.3094719E+06,  0.6059012E+07,     5.600,     5.720
         276,  0.3097067E+06,  0.6058778E+07,     4.881,     4.988
         277,  0.3096469E+06,  0.6058922E+07,     5.202,     5.313
         278,  0.3098792E+06,  0.6058687E+07,     4.807,     4.912
         279,  0.3098182E+06,  0.6058832E+07,     5.709,     5.832
         280,  0.3100472E+06,  0.6058605E+07,     5.273,     5.388
         281,  0.3099967E+06,  0.6058725E+07,     5.166,     5.277
         282,  0.3102182E+06,  0.6058524E+07,     4.838,     4.942
         283,  0.3101615E+06,  0.6058646E+07,     5.735,     5.858
         284,  0.3104142E+06,  0.6058420E+07,     4.679,     4.777
         285,  0.3103334E+06,  0.6058568E+07,     5.240,     5.352
         286,  0.3104196E+06,  0.6058521E+07,     4.455,     4.543
         287,  0.3106102E+06,  0.6058315E+07,     5.036,     5.140
         288,  0.3105253E+06,  0.6058464E+07,     5.332,     5.448
         289,  0.3106122E+06,  0.6058421E+07,     4.785,     4.891
         290,  0.3107865E+06,  0.6058222E+07,     5.185,     5.297
         291,  0.3107719E+06,  0.6058326E+07,     5.467,     5.589
         292,  0.3109474E+06,  0.6058128E+07,     5.352,     5.467
         293,  0.3109434E+06,  0.6058236E+07,     5.157,     5.272
         294,  0.3111176E+06,  0.6058053E+07,     4.586,     4.680
         295,  0.3110925E+06,  0.6058138E+07,     4.966,     5.076
         296,  0.3112906E+06,  0.6057958E+07,     5.070,     5.174
         297,  0.3111879E+06,  0.6058111E+07,     5.090,     5.205
         298,  0.3113085E+06,  0.6058053E+07,     5.226,     5.336
         299,  0.3114502E+06,  0.6057857E+07,     5.484,     5.606
         300,  0.3113862E+06,  0.6057986E+07,     5.327,     5.441
         301,  0.3116172E+06,  0.6057771E+07,     5.076,     5.190
         302,  0.3115588E+06,  0.6057899E+07,     6.103,     6.238
         303,  0.3117892E+06,  0.6057671E+07,     5.132,     5.249
         304,  0.3117307E+06,  0.6057798E+07,     6.122,     6.261
         305,  0.3119627E+06,  0.6057574E+07,     5.173,     5.293
         306,  0.3119039E+06,  0.6057700E+07,     6.189,     6.332
         307,  0.3121362E+06,  0.6057476E+07,     5.127,     5.243
         308,  0.3120771E+06,  0.6057603E+07,     6.184,     6.326
         309,  0.3123097E+06,  0.6057377E+07,     5.023,     5.131
         310,  0.3122502E+06,  0.6057505E+07,     6.158,     6.298
         311,  0.3124833E+06,  0.6057279E+07,     5.016,     5.124
         312,  0.3124236E+06,  0.6057407E+07,     6.158,     6.298
         313,  0.3126570E+06,  0.6057181E+07,     5.028,     5.135
         314,  0.3125969E+06,  0.6057309E+07,     6.163,     6.303
         315,  0.3128307E+06,  0.6057083E+07,     4.996,     5.099
         316,  0.3127704E+06,  0.6057211E+07,     6.066,     6.200
         317,  0.3130045E+06,  0.6056985E+07,     4.980,     5.085
         318,  0.3129439E+06,  0.6057113E+07,     5.962,     6.089
         319,  0.3131783E+06,  0.6056886E+07,     4.974,     5.077
         320,  0.3131173E+06,  0.6057015E+07,     5.946,     6.072
         321,  0.3133520E+06,  0.6056789E+07,     5.055,     5.169
         322,  0.3132909E+06,  0.6056917E+07,     5.987,     6.116
         323,  0.3135258E+06,  0.6056692E+07,     5.186,     5.316
         324,  0.3134643E+06,  0.6056821E+07,     6.017,     6.151
         325,  0.3136992E+06,  0.6056579E+07,     4.987,     5.108
         326,  0.3136321E+06,  0.6056738E+07,     5.449,     5.575
         327,  0.3137283E+06,  0.6056672E+07,     5.253,     5.383
         328,  0.3138918E+06,  0.6056511E+07,     5.873,     6.007
         329,  0.3138146E+06,  0.6056606E+07,     6.447,     6.597
         330,  0.3140713E+06,  0.6056439E+07,     5.887,     6.022
         331,  0.3139209E+06,  0.6056604E+07,     5.003,     5.117
         332,  0.3140533E+06,  0.6056594E+07,     5.871,     6.006
         333,  0.3141907E+06,  0.6056460E+07,     5.881,     6.016
         334,  0.3009009E+06,  0.6063614E+07,     5.141,     5.278
         335,  0.3008428E+06,  0.6063706E+07,     5.730,     5.890
         336,  0.3010565E+06,  0.6063510E+07,     5.082,     5.211
         337,  0.3011893E+06,  0.6063362E+07,     5.667,     5.809
         338,  0.3011535E+06,  0.6063488E+07,     6.131,     6.286
         339,  0.3010324E+06,  0.6063687E+07,     6.911,     7.105
         340,  0.3011056E+06,  0.6063586E+07,     5.602,     5.749
         341,  0.3013588E+06,  0.6063269E+07,     5.667,     5.810
         342,  0.3013199E+06,  0.6063377E+07,     6.669,     6.838
         343,  0.3015331E+06,  0.6063183E+07,     5.686,     5.838
         344,  0.3014986E+06,  0.6063298E+07,     5.989,     6.144
         345,  0.3017132E+06,  0.6063091E+07,     4.928,     5.075
         346,  0.3016773E+06,  0.6063196E+07,     6.376,     6.545
         347,  0.3018920E+06,  0.6062999E+07,     5.651,     5.805
         348,  0.3018481E+06,  0.6063114E+07,     6.034,     6.189
         349,  0.3020666E+06,  0.6062909E+07,     5.285,     5.422
         350,  0.3020256E+06,  0.6063025E+07,     6.664,     6.836
         351,  0.3022438E+06,  0.6062816E+07,     5.241,     5.391
         352,  0.3022045E+06,  0.6062925E+07,     6.729,     6.901
         353,  0.3024337E+06,  0.6062726E+07,     4.793,     4.924
         354,  0.3023843E+06,  0.6062834E+07,     6.424,     6.585
         355,  0.3026051E+06,  0.6062635E+07,     5.285,     5.408
         356,  0.3025696E+06,  0.6062750E+07,     6.264,     6.411
         357,  0.3027650E+06,  0.6062542E+07,     4.812,     4.933
         358,  0.3027246E+06,  0.6062655E+07,     5.561,     5.687
         359,  0.3029389E+06,  0.6062455E+07,     4.905,     5.017
         360,  0.3028906E+06,  0.6062577E+07,     5.720,     5.850
         361,  0.3031111E+06,  0.6062366E+07,     4.891,     5.025
         362,  0.3030612E+06,  0.6062489E+07,     6.212,     6.355
         363,  0.3032830E+06,  0.6062277E+07,     4.845,     4.981
         364,  0.3032322E+06,  0.6062401E+07,     6.057,     6.194
         365,  0.3034538E+06,  0.6062189E+07,     4.936,     5.078
         366,  0.3034008E+06,  0.6062312E+07,     6.157,     6.296
         367,  0.3036237E+06,  0.6062100E+07,     4.897,     5.042
         368,  0.3035714E+06,  0.6062223E+07,     6.009,     6.148
         369,  0.3037953E+06,  0.6062012E+07,     4.928,     5.058
         370,  0.3037360E+06,  0.6062136E+07,     5.941,     6.080
         371,  0.3039684E+06,  0.6061920E+07,     4.738,     4.851
         372,  0.3038988E+06,  0.6062058E+07,     5.494,     5.625
         373,  0.3041411E+06,  0.6061821E+07,     4.602,     4.722
         374,  0.3040683E+06,  0.6061964E+07,     5.791,     5.930
         375,  0.3043042E+06,  0.6061740E+07,     5.354,     5.491
         376,  0.3042510E+06,  0.6061858E+07,     4.996,     5.116
         377,  0.3044746E+06,  0.6061682E+07,     4.211,     4.309
         378,  0.3044046E+06,  0.6061776E+07,     5.864,     6.007
         379,  0.3046444E+06,  0.6061592E+07,     5.059,     5.170
         380,  0.3045693E+06,  0.6061736E+07,     5.144,     5.269
         381,  0.3046668E+06,  0.6061679E+07,     4.874,     5.001
         382,  0.3047972E+06,  0.6061496E+07,     5.158,     5.273
         383,  0.3047431E+06,  0.6061615E+07,     5.358,     5.490
         384,  0.3049549E+06,  0.6061421E+07,     5.033,     5.143
         385,  0.3049036E+06,  0.6061543E+07,     5.587,     5.720
         386,  0.3051144E+06,  0.6061347E+07,     4.856,     4.963
         387,  0.3050607E+06,  0.6061460E+07,     4.725,     4.835
         388,  0.3052739E+06,  0.6061276E+07,     4.578,     4.678
         389,  0.3052130E+06,  0.6061384E+07,     5.758,     5.891
         390,  0.3054470E+06,  0.6061178E+07,     4.446,     4.543
         391,  0.3053805E+06,  0.6061307E+07,     5.498,     5.626
         392,  0.3056351E+06,  0.6061067E+07,     4.620,     4.722
         393,  0.3055464E+06,  0.6061220E+07,     4.822,     4.932
         394,  0.3056219E+06,  0.6061179E+07,     4.755,     4.866
         395,  0.3058072E+06,  0.6060987E+07,     5.290,     5.408
         396,  0.3057182E+06,  0.6061126E+07,     4.440,     4.542
         397,  0.3057946E+06,  0.6061091E+07,     4.291,     4.393
         398,  0.3059633E+06,  0.6060919E+07,     4.830,     4.939
         399,  0.3059352E+06,  0.6061021E+07,     5.270,     5.396
         400,  0.3061218E+06,  0.6060823E+07,     5.271,     5.391
         401,  0.3060929E+06,  0.6060942E+07,     5.419,     5.551
         402,  0.3062862E+06,  0.6060739E+07,     5.135,     5.252
         403,  0.3062511E+06,  0.6060846E+07,     4.970,     5.093
         404,  0.3064651E+06,  0.6060656E+07,     4.780,     4.889
         405,  0.3064129E+06,  0.6060780E+07,     5.983,     6.131
         406,  0.3066335E+06,  0.6060571E+07,     5.461,     5.581
         407,  0.3065871E+06,  0.6060683E+07,     5.018,     5.142
         408,  0.3067890E+06,  0.6060504E+07,     4.822,     4.927
         409,  0.3067420E+06,  0.6060616E+07,     5.520,     5.653
         410,  0.3069497E+06,  0.6060420E+07,     4.769,     4.868
         411,  0.3068992E+06,  0.6060539E+07,     5.316,     5.442
         412,  0.3070962E+06,  0.6060334E+07,     5.305,     5.417
         413,  0.3070565E+06,  0.6060452E+07,     5.198,     5.319
         414,  0.3072445E+06,  0.6060254E+07,     5.009,     5.116
         415,  0.3071992E+06,  0.6060371E+07,     4.767,     4.877
         416,  0.3074097E+06,  0.6060175E+07,     4.562,     4.657
         417,  0.3073576E+06,  0.6060293E+07,     5.308,     5.429
         418,  0.3075768E+06,  0.6060085E+07,     4.395,     4.488
         419,  0.3075112E+06,  0.6060224E+07,     4.810,     4.920
         420,  0.3077466E+06,  0.6059991E+07,     5.036,     5.140
         421,  0.3076747E+06,  0.6060133E+07,     5.171,     5.289
         422,  0.3079368E+06,  0.6059910E+07,     4.847,     4.952
