Variable Name,Min Date,Max Date,Number of Samples
SAL,04/01/2017 09:14:00,30/05/2018 07:47:00,74.000
WQ_OGM_DOC,11/01/2017 07:24:00,30/05/2018 07:47:00,37.000
WQ_OXY_OXY,04/01/2017 09:14:00,30/05/2018 07:47:00,74.000
TEMP,04/01/2017 09:14:00,30/05/2018 07:47:00,74.000
WQ_DIAG_TOT_TDS,04/01/2017 09:14:00,30/05/2018 07:47:00,74.000
WQ_DIAG_TOT_TURBIDITY,11/01/2017 07:24:00,30/05/2018 07:47:00,37.000
WQ_CAR_PH,04/01/2017 09:14:00,30/05/2018 07:47:00,74.000
