Variable Name,Min Date,Max Date,Number of Samples
SAL,04/01/2008 09:35:00,30/06/2016 07:55:00,453.000
WQ_DIAG_TOT_TDS,04/01/2008 09:35:00,30/06/2016 07:55:00,453.000
WQ_CAR_PH,26/03/2009 07:42:00,30/06/2016 07:55:00,159.000
WQ_OGM_DOC,18/12/2008 08:05:00,30/06/2016 07:55:00,169.000
WQ_OXY_OXY,25/11/2010 09:07:00,30/06/2016 07:55:00,261.000
WQ_NIT_NIT,22/10/2009 09:09:00,27/06/2013 00:00:00,49.000
WQ_PHS_FRP,22/10/2009 09:09:00,27/06/2013 00:00:00,53.000
WQ_DIAG_TOT_TP,22/10/2009 09:09:00,27/06/2013 00:00:00,53.000
WQ_DIAG_TOT_TKN,22/10/2009 09:09:00,27/06/2013 00:00:00,49.000
TEMP,06/03/2008 08:08:00,30/06/2016 07:55:00,448.000
WQ_DIAG_TOT_TURBIDITY,18/12/2008 08:05:00,30/06/2016 07:55:00,202.000
