Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,05/01/2011 11:46:14,05/01/2011 11:46:14,1.000
Conductivity,05/01/2011 11:46:00,05/01/2011 11:46:00,1.000
WQ_CAR_DIC,05/01/2011 11:45:26,05/01/2011 11:45:26,1.000
WQ_CAR_PH,05/01/2011 11:46:12,05/01/2011 11:46:12,1.000
TEMP,05/01/2011 11:46:18,05/01/2011 11:46:18,1.000
SAL,05/01/2011 11:46:00,05/01/2011 11:46:00,1.000
