Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,30/08/2010 14:30:15,30/08/2010 14:30:15,1.000
Conductivity,30/08/2010 14:30:26,30/08/2010 14:30:26,1.000
WQ_CAR_DIC,30/08/2010 14:30:18,30/08/2010 14:30:18,1.000
WQ_CAR_PH,30/08/2010 14:31:04,30/08/2010 14:31:04,1.000
TEMP,30/08/2010 14:30:12,30/08/2010 14:30:12,1.000
SAL,30/08/2010 14:30:26,30/08/2010 14:30:26,1.000
