Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
WQ_PHY_GRN,08/10/2015 13:53:00,05/01/2016 13:00:00,6.000
WQ_PHS_FRP,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
WQ_NIT_NIT,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
WQ_DIAG_TOT_TP,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
WQ_SIL_RSI,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
WQ_DIAG_TOT_TKN,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
WQ_DIAG_TOT_TN,13/11/2014 14:41:00,05/01/2016 13:00:00,7.000
WQ_DIAG_TOT_TURBIDITY,16/09/2014 10:00:00,05/01/2016 13:00:00,9.000
