Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 08:45:36,23/01/2008 09:00:40,4.000
WQ_DIAG_TOT_TDS,03/01/2008 08:46:08,23/01/2008 09:01:17,4.000
