Variable Name,Min Date,Max Date,Number of Samples
SAL,06/01/2016 08:07:00,28/06/2017 08:32:00,78.000
WQ_OGM_DOC,13/01/2016 08:21:00,28/06/2017 08:32:00,39.000
WQ_OXY_OXY,06/01/2016 08:07:00,28/06/2017 08:32:00,78.000
TEMP,06/01/2016 08:07:00,28/06/2017 08:32:00,78.000
WQ_DIAG_TOT_TDS,06/01/2016 08:07:00,28/06/2017 08:32:00,78.000
WQ_DIAG_TOT_TURBIDITY,13/01/2016 08:21:00,28/06/2017 08:32:00,39.000
WQ_CAR_PH,06/01/2016 08:07:00,28/06/2017 08:32:00,78.000
