Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_PHY_GRN,08/10/2015 12:30:00,11/02/2016 09:45:00,36.000
WQ_OGM_DOC,05/01/2016 11:30:00,11/02/2016 09:45:00,4.000
WQ_PHS_FRP,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_NIT_NIT,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_DIAG_TOT_TP,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_SIL_RSI,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_DIAG_TOT_TKN,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_DIAG_TOT_TN,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
WQ_DIAG_TOT_TURBIDITY,21/07/2014 12:52:00,11/02/2016 09:45:00,44.000
