Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,12/05/2010 16:13:02,12/05/2010 16:13:02,1.000
Conductivity,12/05/2010 16:13:15,12/05/2010 16:13:15,1.000
WQ_CAR_DIC,12/05/2010 16:14:08,12/05/2010 16:14:08,1.000
WQ_CAR_PH,12/05/2010 16:13:12,12/05/2010 16:13:12,1.000
TEMP,12/05/2010 16:13:29,12/05/2010 16:13:29,1.000
SAL,12/05/2010 16:13:15,12/05/2010 16:13:15,1.000
