Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 11:10:00,27/06/2013 10:44:00,285.000
TEMP,13/03/2008 09:35:00,27/06/2013 10:44:00,275.000
WQ_DIAG_TOT_TDS,03/01/2008 11:10:00,27/06/2013 10:44:00,285.000
