Variable Name,Min Date,Max Date,Number of Samples
Conductivity,11/09/2012 13:22:09,13/11/2014 09:55:38,28003.000
WQ_DIAG_TOT_TURBIDITY,11/09/2012 13:22:13,13/11/2014 09:55:45,25775.000
WQ_CAR_PH,11/09/2012 13:22:15,13/11/2014 09:56:11,27002.000
SAL,11/09/2012 13:22:09,13/11/2014 09:55:38,28003.000
TEMP,11/09/2012 13:22:23,13/11/2014 09:55:33,27003.000
WQ_DIAG_TOT_TSS,11/09/2012 13:22:13,13/11/2014 09:55:45,28003.000
WQ_TRC_SS1,11/09/2012 13:22:13,13/11/2014 09:55:45,28003.000
