"Time","A5031005","A5031005","A5031005"
17/07/2006 00:00,     277.530,     187.118,      26.953
18/07/2006 00:00,     271.085,     216.721,     193.417
19/07/2006 00:00,     193.417,     155.594,      71.930
20/07/2006 00:00,      71.930,      38.277,      25.909
21/07/2006 00:00,      25.909,      16.142,      11.770
22/07/2006 00:00,      11.832,      10.779,       9.728
23/07/2006 00:00,      10.130,       9.672,       9.201
24/07/2006 00:00,      10.367,       9.841,       9.445
25/07/2006 00:00,      10.342,       9.580,       8.345
26/07/2006 00:00,       8.475,       5.948,       1.500
27/07/2006 00:00,      26.159,      10.262,       0.816
28/07/2006 00:00,      25.269,      21.324,      17.400
29/07/2006 00:00,      28.825,      22.621,      19.023
30/07/2006 00:00,      55.811,      52.218,      28.809
31/07/2006 00:00,      61.209,      54.633,      53.533
01/08/2006 00:00,      66.614,      56.327,      47.580
02/08/2006 00:00,      56.492,      56.122,      55.094
03/08/2006 00:00,      57.984,      55.320,      53.847
04/08/2006 00:00,      53.847,      53.044,      51.931
05/08/2006 00:00,      51.931,      50.549,      49.475
06/08/2006 00:00,      49.525,      49.219,      48.652
07/08/2006 00:00,      48.652,      47.932,      47.092
08/08/2006 00:00,      49.388,      47.558,      45.328
09/08/2006 00:00,      50.094,      49.753,      49.109
10/08/2006 00:00,      51.002,      50.664,      50.094
11/08/2006 00:00,      51.527,      50.871,      50.405
12/08/2006 00:00,      51.638,      51.074,      50.578
13/08/2006 00:00,      51.954,      51.209,      49.781
14/08/2006 00:00,      52.286,      49.913,      47.980
15/08/2006 00:00,      49.109,      48.850,      48.386
16/08/2006 00:00,      49.977,      48.707,      47.878
17/08/2006 00:00,      51.479,      50.942,      49.977
18/08/2006 00:00,      54.055,      52.370,      50.899
19/08/2006 00:00,      54.351,      53.292,      52.721
20/08/2006 00:00,      53.370,      52.921,      52.120
21/08/2006 00:00,      53.423,      53.238,      52.990
22/08/2006 00:00,      55.234,      54.205,      53.343
23/08/2006 00:00,      54.661,      43.561,      34.950
24/08/2006 00:00,      81.498,      69.151,      35.743
25/08/2006 00:00,      78.957,      71.138,      65.161
26/08/2006 00:00,      65.161,      44.937,      24.887
27/08/2006 00:00,      24.887,      23.247,      22.780
28/08/2006 00:00,      22.780,      22.511,      22.177
29/08/2006 00:00,      22.274,      22.109,      21.955
30/08/2006 00:00,      22.228,      21.420,      20.288
31/08/2006 00:00,      21.660,      21.391,      21.081
01/09/2006 00:00,      21.342,      21.218,      21.130
02/09/2006 00:00,      21.458,      21.223,      21.016
03/09/2006 00:00,      22.865,      22.322,      21.287
04/09/2006 00:00,      22.987,      22.707,      22.493
05/09/2006 00:00,      23.521,      22.791,      22.611
06/09/2006 00:00,      23.996,      22.588,      20.049
07/09/2006 00:00,      24.022,      22.086,      19.674
08/09/2006 00:00,      23.626,      23.529,      23.335
09/09/2006 00:00,      23.908,      23.587,      23.280
10/09/2006 00:00,      24.506,      24.159,      23.833
11/09/2006 00:00,      23.882,      23.336,      22.987
12/09/2006 00:00,      23.055,      22.741,      22.324
13/09/2006 00:00,      22.884,      22.440,      22.055
14/09/2006 00:00,      22.611,      22.296,      22.055
15/09/2006 00:00,      27.639,      24.636,      22.055
16/09/2006 00:00,      27.347,      27.095,      26.750
17/09/2006 00:00,      27.347,      26.872,      26.445
18/09/2006 00:00,      26.750,      26.477,      26.173
19/09/2006 00:00,      26.445,      26.233,      25.929
20/09/2006 00:00,      26.445,      26.382,      26.173
21/09/2006 00:00,      26.750,      26.281,      25.929
22/09/2006 00:00,      26.445,      23.234,      19.021
23/09/2006 00:00,      25.929,      23.527,      19.843
24/09/2006 00:00,      27.038,      26.109,      24.935
25/09/2006 00:00,      28.248,      27.249,      26.445
26/09/2006 00:00,      26.750,      24.775,      22.055
27/09/2006 00:00,      26.173,      25.793,      24.935
28/09/2006 00:00,      25.929,      25.688,      25.430
29/09/2006 00:00,      25.671,      25.540,      25.430
30/09/2006 00:00,      25.671,      25.504,      25.189
01/10/2006 00:00,      25.671,      25.415,      25.189
02/10/2006 00:00,      25.671,      25.310,      24.698
03/10/2006 00:00,      25.430,      25.090,      24.698
04/10/2006 00:00,      25.671,      25.015,      24.698
05/10/2006 00:00,      25.189,      24.499,      23.452
06/10/2006 00:00,      25.189,      22.441,      17.642
07/10/2006 00:00,      24.935,      24.435,      21.244
08/10/2006 00:00,      25.189,      24.779,      24.446
09/10/2006 00:00,      25.189,      24.841,      24.446
10/10/2006 00:00,      25.189,      24.879,      24.698
11/10/2006 00:00,      25.189,      24.772,      24.212
12/10/2006 00:00,      24.935,      24.506,      24.212
13/10/2006 00:00,      24.698,      22.436,      14.872
14/10/2006 00:00,      14.872,       5.704,       0.360
15/10/2006 00:00,       0.360,       0.026,       0.000
16/10/2006 00:00,       0.000,       0.000,       0.000
17/10/2006 00:00,       0.000,       0.000,       0.000
18/10/2006 00:00,       0.000,       0.000,       0.000
19/10/2006 00:00,       0.000,       0.000,       0.000
20/10/2006 00:00,       0.000,       0.000,       0.000
21/10/2006 00:00,       0.000,       0.000,       0.000
22/10/2006 00:00,       0.000,       0.000,       0.000
23/10/2006 00:00,       0.000,       0.000,       0.000
24/10/2006 00:00,       0.000,       0.000,       0.000
25/10/2006 00:00,       0.000,       0.000,       0.000
26/10/2006 00:00,       0.000,       0.000,       0.000
27/10/2006 00:00,       0.000,       0.000,       0.000
28/10/2006 00:00,       0.000,       0.000,       0.000
29/10/2006 00:00,       0.000,       0.000,       0.000
30/10/2006 00:00,       0.000,       0.000,       0.000
31/10/2006 00:00,       0.000,       0.000,       0.000
01/11/2006 00:00,       0.000,       0.000,       0.000
02/11/2006 00:00,       0.000,       0.000,       0.000
03/11/2006 00:00,       0.000,       0.000,       0.000
04/11/2006 00:00,       0.000,       0.000,       0.000
05/11/2006 00:00,       0.000,       0.000,       0.000
06/11/2006 00:00,       0.000,       0.000,       0.000
07/11/2006 00:00,       0.000,       0.000,       0.000
08/11/2006 00:00,       0.000,       0.000,       0.000
09/11/2006 00:00,       0.000,       0.000,       0.000
10/11/2006 00:00,       0.000,       0.000,       0.000
11/11/2006 00:00,       0.000,       0.000,       0.000
12/11/2006 00:00,       0.000,       0.000,       0.000
13/11/2006 00:00,       0.000,       0.000,       0.000
14/11/2006 00:00,       0.000,       0.000,       0.000
15/11/2006 00:00,       0.000,       0.000,       0.000
16/11/2006 00:00,       0.000,       0.000,       0.000
17/11/2006 00:00,       0.000,       0.000,       0.000
18/11/2006 00:00,       0.000,       0.000,       0.000
19/11/2006 00:00,       0.000,       0.000,       0.000
20/11/2006 00:00,       0.000,       0.000,       0.000
21/11/2006 00:00,       0.000,       0.000,       0.000
22/11/2006 00:00,       0.000,       0.000,       0.000
23/11/2006 00:00,       0.000,       0.000,       0.000
24/11/2006 00:00,       0.000,       0.000,       0.000
25/11/2006 00:00,       0.000,       0.000,       0.000
26/11/2006 00:00,       0.000,       0.000,       0.000
27/11/2006 00:00,       0.000,       0.000,       0.000
28/11/2006 00:00,       0.000,       0.000,       0.000
29/11/2006 00:00,       0.000,       0.000,       0.000
30/11/2006 00:00,       0.000,       0.000,       0.000
01/12/2006 00:00,       0.000,       0.000,       0.000
02/12/2006 00:00,       0.000,       0.000,       0.000
03/12/2006 00:00,       0.000,       0.000,       0.000
04/12/2006 00:00,       0.000,       0.000,       0.000
05/12/2006 00:00,       0.000,       0.000,       0.000
06/12/2006 00:00,       0.000,       0.000,       0.000
07/12/2006 00:00,       0.000,       0.000,       0.000
08/12/2006 00:00,       0.000,       0.000,       0.000
09/12/2006 00:00,       0.000,       0.000,       0.000
10/12/2006 00:00,       0.000,       0.000,       0.000
11/12/2006 00:00,       0.000,       0.000,       0.000
12/12/2006 00:00,       0.000,       0.000,       0.000
13/12/2006 00:00,       0.000,       0.000,       0.000
14/12/2006 00:00,       0.000,       0.000,       0.000
15/12/2006 00:00,       0.000,       0.000,       0.000
16/12/2006 00:00,       0.000,       0.000,       0.000
17/12/2006 00:00,       0.000,       0.000,       0.000
18/12/2006 00:00,       0.000,       0.000,       0.000
19/12/2006 00:00,       0.000,       0.000,       0.000
20/12/2006 00:00,       0.000,       0.000,       0.000
21/12/2006 00:00,       0.000,       0.000,       0.000
22/12/2006 00:00,       0.000,       0.000,       0.000
23/12/2006 00:00,       0.000,       0.000,       0.000
24/12/2006 00:00,       0.000,       0.000,       0.000
25/12/2006 00:00,       0.000,       0.000,       0.000
26/12/2006 00:00,       0.000,       0.000,       0.000
27/12/2006 00:00,       0.000,       0.000,       0.000
28/12/2006 00:00,       0.000,       0.000,       0.000
29/12/2006 00:00,       0.000,       0.000,       0.000
30/12/2006 00:00,       0.000,       0.000,       0.000
31/12/2006 00:00,       0.000,       0.000,       0.000
01/01/2007 00:00,       0.000,       0.000,       0.000
02/01/2007 00:00,       0.000,       0.000,       0.000
03/01/2007 00:00,       0.000,       0.000,       0.000
04/01/2007 00:00,       0.000,       0.000,       0.000
05/01/2007 00:00,       0.000,       0.000,       0.000
06/01/2007 00:00,       0.000,       0.000,       0.000
07/01/2007 00:00,       0.000,       0.000,       0.000
08/01/2007 00:00,       0.000,       0.000,       0.000
09/01/2007 00:00,       0.000,       0.000,       0.000
10/01/2007 00:00,       0.000,       0.000,       0.000
11/01/2007 00:00,       0.000,       0.000,       0.000
12/01/2007 00:00,       0.000,       0.000,       0.000
13/01/2007 00:00,       0.000,       0.000,       0.000
14/01/2007 00:00,       0.000,       0.000,       0.000
15/01/2007 00:00,       0.000,       0.000,       0.000
16/01/2007 00:00,       0.000,       0.000,       0.000
17/01/2007 00:00,       0.000,       0.000,       0.000
18/01/2007 00:00,       0.000,       0.000,       0.000
19/01/2007 00:00,       0.000,       0.000,       0.000
20/01/2007 00:00,       0.000,       0.000,       0.000
21/01/2007 00:00,       0.000,       0.000,       0.000
22/01/2007 00:00,       0.000,       0.000,       0.000
23/01/2007 00:00,       0.000,       0.000,       0.000
24/01/2007 00:00,       0.000,       0.000,       0.000
25/01/2007 00:00,       0.000,       0.000,       0.000
26/01/2007 00:00,       0.000,       0.000,       0.000
27/01/2007 00:00,       0.000,       0.000,       0.000
28/01/2007 00:00,       0.000,       0.000,       0.000
29/01/2007 00:00,       0.000,       0.000,       0.000
30/01/2007 00:00,       0.000,       0.000,       0.000
31/01/2007 00:00,       0.000,       0.000,       0.000
01/02/2007 00:00,       0.000,       0.000,       0.000
02/02/2007 00:00,       0.000,       0.000,       0.000
03/02/2007 00:00,       0.000,       0.000,       0.000
04/02/2007 00:00,       0.000,       0.000,       0.000
05/02/2007 00:00,       0.000,       0.000,       0.000
06/02/2007 00:00,       0.000,       0.000,       0.000
07/02/2007 00:00,       0.000,       0.000,       0.000
08/02/2007 00:00,       0.000,       0.000,       0.000
09/02/2007 00:00,       0.000,       0.000,       0.000
10/02/2007 00:00,       0.000,       0.000,       0.000
11/02/2007 00:00,       0.000,       0.000,       0.000
12/02/2007 00:00,       0.000,       0.000,       0.000
13/02/2007 00:00,       0.000,       0.000,       0.000
14/02/2007 00:00,       0.000,       0.000,       0.000
15/02/2007 00:00,       0.000,       0.000,       0.000
16/02/2007 00:00,       0.000,       0.000,       0.000
17/02/2007 00:00,       0.000,       0.000,       0.000
18/02/2007 00:00,       0.000,       0.000,       0.000
19/02/2007 00:00,       0.000,       0.000,       0.000
20/02/2007 00:00,       0.000,       0.000,       0.000
21/02/2007 00:00,       0.000,       0.000,       0.000
22/02/2007 00:00,       0.000,       0.000,       0.000
23/02/2007 00:00,       0.000,       0.000,       0.000
24/02/2007 00:00,       0.000,       0.000,       0.000
25/02/2007 00:00,       0.000,       0.000,       0.000
26/02/2007 00:00,       0.000,       0.000,       0.000
27/02/2007 00:00,       0.000,       0.000,       0.000
28/02/2007 00:00,       0.000,       0.000,       0.000
01/03/2007 00:00,       0.000,       0.000,       0.000
02/03/2007 00:00,       0.000,       0.000,       0.000
03/03/2007 00:00,       0.000,       0.000,       0.000
04/03/2007 00:00,       0.000,       0.000,       0.000
05/03/2007 00:00,       0.000,       0.000,       0.000
06/03/2007 00:00,       0.000,       0.000,       0.000
07/03/2007 00:00,       0.000,       0.000,       0.000
08/03/2007 00:00,       0.000,       0.000,       0.000
09/03/2007 00:00,       0.000,       0.000,       0.000
10/03/2007 00:00,       0.000,       0.000,       0.000
11/03/2007 00:00,       0.000,       0.000,       0.000
12/03/2007 00:00,       0.000,       0.000,       0.000
13/03/2007 00:00,       0.000,       0.000,       0.000
14/03/2007 00:00,       0.000,       0.000,       0.000
15/03/2007 00:00,       0.000,       0.000,       0.000
16/03/2007 00:00,       0.000,       0.000,       0.000
17/03/2007 00:00,       0.000,       0.000,       0.000
18/03/2007 00:00,       0.000,       0.000,       0.000
19/03/2007 00:00,       0.000,       0.000,       0.000
20/03/2007 00:00,       0.000,       0.000,       0.000
21/03/2007 00:00,       0.000,       0.000,       0.000
22/03/2007 00:00,       0.000,       0.000,       0.000
23/03/2007 00:00,       0.000,       0.000,       0.000
24/03/2007 00:00,       0.000,       0.000,       0.000
25/03/2007 00:00,       0.000,       0.000,       0.000
26/03/2007 00:00,       0.000,       0.000,       0.000
27/03/2007 00:00,       0.000,       0.000,       0.000
28/03/2007 00:00,       0.000,       0.000,       0.000
29/03/2007 00:00,       0.000,       0.000,       0.000
30/03/2007 00:00,       0.000,       0.000,       0.000
31/03/2007 00:00,       0.000,       0.000,       0.000
01/04/2007 00:00,       0.000,       0.000,       0.000
02/04/2007 00:00,       0.000,       0.000,       0.000
03/04/2007 00:00,       0.000,       0.000,       0.000
04/04/2007 00:00,       0.000,       0.000,       0.000
05/04/2007 00:00,       0.000,       0.000,       0.000
06/04/2007 00:00,       0.000,       0.000,       0.000
07/04/2007 00:00,       0.000,       0.000,       0.000
08/04/2007 00:00,       0.000,       0.000,       0.000
09/04/2007 00:00,       0.000,       0.000,       0.000
10/04/2007 00:00,       0.000,       0.000,       0.000
11/04/2007 00:00,       0.000,       0.000,       0.000
12/04/2007 00:00,       0.000,       0.000,       0.000
13/04/2007 00:00,       0.000,       0.000,       0.000
14/04/2007 00:00,       0.000,       0.000,       0.000
15/04/2007 00:00,       0.000,       0.000,       0.000
16/04/2007 00:00,       0.000,       0.000,       0.000
17/04/2007 00:00,       0.000,       0.000,       0.000
18/04/2007 00:00,       0.000,       0.000,       0.000
19/04/2007 00:00,       0.000,       0.000,       0.000
20/04/2007 00:00,       0.000,       0.000,       0.000
21/04/2007 00:00,       0.000,       0.000,       0.000
22/04/2007 00:00,       0.000,       0.000,       0.000
23/04/2007 00:00,       0.000,       0.000,       0.000
24/04/2007 00:00,       0.000,       0.000,       0.000
25/04/2007 00:00,       0.000,       0.000,       0.000
26/04/2007 00:00,       0.000,       0.000,       0.000
27/04/2007 00:00,       0.000,       0.000,       0.000
28/04/2007 00:00,       0.000,       0.000,       0.000
29/04/2007 00:00,       0.000,       0.000,       0.000
30/04/2007 00:00,       0.000,       0.000,       0.000
01/05/2007 00:00,       0.000,       0.000,       0.000
02/05/2007 00:00,       0.000,       0.000,       0.000
03/05/2007 00:00,       0.000,       0.000,       0.000
04/05/2007 00:00,       0.000,       0.000,       0.000
05/05/2007 00:00,       0.000,       0.000,       0.000
06/05/2007 00:00,       0.000,       0.000,       0.000
07/05/2007 00:00,       0.000,       0.000,       0.000
08/05/2007 00:00,       0.000,       0.000,       0.000
09/05/2007 00:00,       0.000,       0.000,       0.000
10/05/2007 00:00,       0.000,       0.000,       0.000
11/05/2007 00:00,       0.000,       0.000,       0.000
12/05/2007 00:00,       0.000,       0.000,       0.000
13/05/2007 00:00,       0.000,       0.000,       0.000
14/05/2007 00:00,       0.000,       0.000,       0.000
15/05/2007 00:00,       0.000,       0.000,       0.000
16/05/2007 00:00,       0.000,       0.000,       0.000
17/05/2007 00:00,       0.000,       0.000,       0.000
18/05/2007 00:00,       0.000,       0.000,       0.000
19/05/2007 00:00,       0.000,       0.000,       0.000
20/05/2007 00:00,       0.000,       0.000,       0.000
21/05/2007 00:00,       0.000,       0.000,       0.000
22/05/2007 00:00,       0.000,       0.000,       0.000
23/05/2007 00:00,       0.000,       0.000,       0.000
24/05/2007 00:00,       0.000,       0.000,       0.000
25/05/2007 00:00,       0.000,       0.000,       0.000
26/05/2007 00:00,       0.000,       0.000,       0.000
27/05/2007 00:00,       0.000,       0.000,       0.000
28/05/2007 00:00,       0.000,       0.000,       0.000
29/05/2007 00:00,       0.000,       0.000,       0.000
30/05/2007 00:00,       0.049,       0.000,       0.000
31/05/2007 00:00,       5.967,       0.591,       0.000
01/06/2007 00:00,     110.668,      44.800,       5.967
02/06/2007 00:00,     154.012,      81.066,      31.134
03/06/2007 00:00,      31.741,      26.048,      22.697
04/06/2007 00:00,      22.970,      21.381,      20.478
05/06/2007 00:00,      24.980,      22.315,      20.478
06/06/2007 00:00,      24.506,      21.761,      19.054
07/06/2007 00:00,      19.054,      17.129,      15.470
08/06/2007 00:00,      15.729,      14.332,      12.945
09/06/2007 00:00,      12.945,      12.453,      11.240
10/06/2007 00:00,      11.240,       9.265,       7.959
11/06/2007 00:00,      13.981,      11.083,       8.215
12/06/2007 00:00,      28.175,      24.739,      13.981
13/06/2007 00:00,      23.107,      20.356,      17.816
14/06/2007 00:00,      17.816,      15.969,      13.914
15/06/2007 00:00,      13.914,      11.548,       9.201
16/06/2007 00:00,       9.201,       7.640,       6.213
17/06/2007 00:00,       6.213,       4.979,       3.508
18/06/2007 00:00,       4.097,       3.167,       2.491
19/06/2007 00:00,       3.474,       3.207,       2.718
20/06/2007 00:00,       9.989,       4.980,       3.194
21/06/2007 00:00,      11.039,      10.352,       9.674
22/06/2007 00:00,       9.674,       9.000,       8.263
23/06/2007 00:00,       8.803,       7.745,       6.363
24/06/2007 00:00,       6.636,       5.310,       3.949
25/06/2007 00:00,       4.267,       3.160,       2.381
26/06/2007 00:00,       3.646,       2.824,       2.381
27/06/2007 00:00,       2.589,       2.235,       1.959
28/06/2007 00:00,       2.807,       2.494,       2.134
29/06/2007 00:00,       2.792,       2.337,       1.945
30/06/2007 00:00,       5.206,       4.001,       2.792
01/07/2007 00:00,       5.696,       5.330,       4.956
02/07/2007 00:00,       8.086,       6.592,       5.680
03/07/2007 00:00,      11.908,       8.965,       8.071
04/07/2007 00:00,      22.391,      17.240,      11.908
05/07/2007 00:00,     109.239,      49.930,      22.391
06/07/2007 00:00,     565.225,     135.088,      37.261
07/07/2007 00:00,     488.436,     251.204,     177.788
08/07/2007 00:00,     225.463,     187.519,     152.775
09/07/2007 00:00,     152.775,      83.561,      42.104
10/07/2007 00:00,      42.104,      34.276,      29.130
11/07/2007 00:00,      29.130,      26.545,      24.403
12/07/2007 00:00,      24.653,      23.144,      21.705
13/07/2007 00:00,      21.988,      21.326,      20.582
14/07/2007 00:00,      20.861,      19.779,      18.905
15/07/2007 00:00,      18.905,      18.020,      17.211
16/07/2007 00:00,      17.211,      16.340,      15.567
17/07/2007 00:00,     275.124,      85.625,      14.995
18/07/2007 00:00,     209.187,     105.261,      38.279
19/07/2007 00:00,      38.279,      31.798,      27.129
20/07/2007 00:00,      27.129,      25.083,      23.790
21/07/2007 00:00,      23.790,      22.077,      20.721
22/07/2007 00:00,      21.016,      19.683,      18.495
23/07/2007 00:00,      18.773,      17.771,      17.057
24/07/2007 00:00,      17.057,      16.363,      15.680
25/07/2007 00:00,      15.680,      15.040,      13.981
26/07/2007 00:00,      13.981,      12.756,      11.478
27/07/2007 00:00,      11.752,      10.942,      10.369
28/07/2007 00:00,      13.383,      10.717,      10.099
29/07/2007 00:00,      22.222,      16.269,      13.383
30/07/2007 00:00,      37.443,      31.413,      22.222
31/07/2007 00:00,      27.202,      24.038,      21.640
01/08/2007 00:00,      21.640,      20.470,      19.404
02/08/2007 00:00,      20.791,      20.355,      19.640
03/08/2007 00:00,      22.408,      20.849,      19.087
04/08/2007 00:00,      21.573,      19.620,      17.973
05/08/2007 00:00,      18.511,      17.683,      17.383
06/08/2007 00:00,      20.150,      19.419,      18.511
07/08/2007 00:00,      18.757,      17.550,      16.551
08/08/2007 00:00,      28.979,      18.502,      16.055
09/08/2007 00:00,      29.613,      25.779,      22.257
10/08/2007 00:00,      22.527,      20.076,      18.462
11/08/2007 00:00,      18.479,      17.221,      16.042
12/08/2007 00:00,      16.071,      14.919,      13.631
13/08/2007 00:00,      13.914,      12.706,      11.770
14/08/2007 00:00,      12.385,      11.951,      11.274
15/08/2007 00:00,      11.580,      10.529,       9.746
16/08/2007 00:00,      10.036,       9.579,       8.944
17/08/2007 00:00,       9.621,       9.115,       8.741
18/08/2007 00:00,      12.181,      10.624,       9.340
19/08/2007 00:00,      12.474,      11.776,      10.579
20/08/2007 00:00,      10.857,       9.538,       8.708
21/08/2007 00:00,       8.758,       7.794,       6.950
22/08/2007 00:00,       7.250,       6.507,       5.903
23/08/2007 00:00,       6.196,       5.471,       4.970
24/08/2007 00:00,       5.250,       4.792,       4.540
25/08/2007 00:00,       4.827,       4.284,       3.733
26/08/2007 00:00,       4.041,       3.412,       2.989
27/08/2007 00:00,       3.275,       2.601,       2.121
28/08/2007 00:00,       2.381,       1.968,       1.760
29/08/2007 00:00,       1.889,       1.635,       1.476
30/08/2007 00:00,       1.598,       1.352,       1.143
31/08/2007 00:00,       1.428,       1.265,       1.148
01/09/2007 00:00,       1.577,       1.344,       1.259
02/09/2007 00:00,       5.176,       3.804,       1.482
03/09/2007 00:00,       4.713,       3.442,       2.355
04/09/2007 00:00,       2.582,       1.966,       1.662
05/09/2007 00:00,       1.773,       1.520,       1.292
06/09/2007 00:00,       1.394,       1.195,       1.062
07/09/2007 00:00,       1.153,       1.055,       0.995
08/09/2007 00:00,       1.174,       1.000,       0.872
09/09/2007 00:00,       0.967,       0.871,       0.689
10/09/2007 00:00,       0.903,       0.698,       0.541
11/09/2007 00:00,       0.608,       0.556,       0.490
12/09/2007 00:00,       0.677,       0.585,       0.518
13/09/2007 00:00,       0.574,       0.469,       0.378
14/09/2007 00:00,       0.659,       0.465,       0.386
15/09/2007 00:00,       1.286,       0.858,       0.659
16/09/2007 00:00,       5.146,       3.980,       1.286
17/09/2007 00:00,       4.115,       2.803,       1.841
18/09/2007 00:00,       1.855,       1.616,       1.348
19/09/2007 00:00,       2.046,       1.802,       1.555
20/09/2007 00:00,       1.800,       1.461,       1.226
21/09/2007 00:00,       1.320,       0.961,       0.659
22/09/2007 00:00,       0.723,       0.532,       0.411
23/09/2007 00:00,       0.512,       0.409,       0.332
24/09/2007 00:00,       0.430,       0.371,       0.304
25/09/2007 00:00,       0.350,       0.270,       0.210
26/09/2007 00:00,       0.416,       0.334,       0.185
27/09/2007 00:00,       0.584,       0.480,       0.373
28/09/2007 00:00,       0.648,       0.551,       0.487
29/09/2007 00:00,       0.804,       0.504,       0.399
30/09/2007 00:00,       1.205,       1.035,       0.804
01/10/2007 00:00,       1.237,       1.023,       0.829
02/10/2007 00:00,       1.649,       1.467,       1.153
03/10/2007 00:00,       1.662,       1.445,       1.189
04/10/2007 00:00,       1.292,       1.139,       0.967
05/10/2007 00:00,       1.067,       0.905,       0.712
06/10/2007 00:00,       0.792,       0.634,       0.505
07/10/2007 00:00,       0.560,       0.426,       0.294
08/10/2007 00:00,       0.375,       0.261,       0.175
09/10/2007 00:00,       0.245,       0.194,       0.152
10/10/2007 00:00,       0.320,       0.226,       0.162
11/10/2007 00:00,       0.427,       0.307,       0.255
12/10/2007 00:00,       0.704,       0.350,       0.239
13/10/2007 00:00,       0.453,       0.274,       0.185
14/10/2007 00:00,       0.633,       0.556,       0.453
15/10/2007 00:00,       0.633,       0.445,       0.304
16/10/2007 00:00,       1.009,       0.737,       0.389
17/10/2007 00:00,       1.097,       0.920,       0.806
18/10/2007 00:00,       0.885,       0.575,       0.378
19/10/2007 00:00,       0.528,       0.432,       0.347
20/10/2007 00:00,       0.397,       0.264,       0.157
21/10/2007 00:00,       0.251,       0.133,       0.002
22/10/2007 00:00,       0.771,       0.315,       0.143
23/10/2007 00:00,       0.712,       0.588,       0.490
24/10/2007 00:00,       0.550,       0.408,       0.251
25/10/2007 00:00,       0.368,       0.221,       0.143
26/10/2007 00:00,       0.274,       0.207,       0.149
27/10/2007 00:00,       1.270,       0.669,       0.239
28/10/2007 00:00,       1.470,       1.224,       0.957
29/10/2007 00:00,       1.399,       1.085,       0.829
30/10/2007 00:00,       1.072,       0.864,       0.652
31/10/2007 00:00,       0.792,       0.473,       0.247
01/11/2007 00:00,       0.608,       0.383,       0.215
02/11/2007 00:00,       1.270,       0.731,       0.554
03/11/2007 00:00,      10.178,       5.483,       1.179
04/11/2007 00:00,      17.074,      13.609,      10.178
05/11/2007 00:00,      16.252,      13.370,       9.926
06/11/2007 00:00,       9.926,       7.322,       5.072
07/11/2007 00:00,       5.326,       3.940,       2.409
08/11/2007 00:00,       2.646,       1.994,       1.458
09/11/2007 00:00,       1.555,       1.291,       1.019
10/11/2007 00:00,       1.097,       0.859,       0.731
11/11/2007 00:00,       0.731,       0.615,       0.450
12/11/2007 00:00,       0.554,       0.404,       0.283
13/11/2007 00:00,       0.320,       0.212,       0.135
14/11/2007 00:00,       0.187,       0.075,       0.000
