"Time","A4260504","A4260504","A4260504"
29/01/2011 00:00,      10.109,       9.253,       6.653
30/01/2011 00:00,       9.245,       7.952,       5.530
31/01/2011 00:00,       7.776,       6.593,       5.184
01/02/2011 00:00,       6.480,       6.204,       5.702
02/02/2011 00:00,       6.739,       6.311,       5.702
03/02/2011 00:00,       6.307,       6.131,       5.789
04/02/2011 00:00,       6.566,       5.847,       5.357
05/02/2011 00:00,       6.307,       5.082,       2.851
06/02/2011 00:00,       5.530,       4.521,       2.419
07/02/2011 00:00,       6.048,       5.619,       5.184
08/02/2011 00:00,       6.394,       5.801,       5.270
09/02/2011 00:00,       6.653,       6.000,       5.616
10/02/2011 00:00,       6.826,       5.751,       5.270
11/02/2011 00:00,      10.541,       9.137,       6.826
12/02/2011 00:00,      10.541,       9.843,       8.381
13/02/2011 00:00,      14.083,      10.853,       8.208
14/02/2011 00:00,      15.120,      11.760,       9.936
15/02/2011 00:00,      10.800,      10.371,      10.022
16/02/2011 00:00,      10.886,      10.237,       9.331
17/02/2011 00:00,       9.590,       9.388,       8.986
18/02/2011 00:00,     146.966,      41.102,       9.245
19/02/2011 00:00,     128.045,      81.373,      60.480
20/02/2011 00:00,      60.480,      46.742,      36.720
21/02/2011 00:00,      53.568,      42.732,      34.733
22/02/2011 00:00,      34.733,      30.434,      26.525
23/02/2011 00:00,      26.525,      23.262,      18.749
24/02/2011 00:00,      20.650,      19.294,      15.638
25/02/2011 00:00,      17.885,      17.272,      15.638
26/02/2011 00:00,      16.330,      15.097,      14.256
27/02/2011 00:00,      14.861,      14.335,      13.910
28/02/2011 00:00,      14.429,      14.189,      13.910
01/03/2011 00:00,      14.429,      13.948,      12.614
02/03/2011 00:00,      26.352,      17.122,      11.059
03/03/2011 00:00,      26.006,      25.011,      22.723
04/03/2011 00:00,      25.574,      25.084,      24.019
05/03/2011 00:00,      25.142,      18.762,       9.331
06/03/2011 00:00,      12.701,      11.556,       9.418
07/03/2011 00:00,      12.701,      11.736,      11.146
08/03/2011 00:00,      14.429,      12.352,      10.800
09/03/2011 00:00,      41.731,      32.629,      14.342
10/03/2011 00:00,      33.696,      29.320,      25.056
11/03/2011 00:00,      30.240,      26.692,      23.846
12/03/2011 00:00,      27.648,      25.137,      22.723
13/03/2011 00:00,      24.624,      22.458,      19.526
14/03/2011 00:00,      21.600,      20.415,      19.526
15/03/2011 00:00,      19.526,      18.374,      17.712
16/03/2011 00:00,      17.971,      17.304,      14.342
17/03/2011 00:00,      16.243,      15.715,      13.997
18/03/2011 00:00,      15.638,      15.126,      14.774
19/03/2011 00:00,      15.638,      15.328,      15.034
20/03/2011 00:00,      17.798,      15.644,      14.861
21/03/2011 00:00,      31.363,      25.562,      17.453
22/03/2011 00:00,      28.166,      27.102,      26.438
23/03/2011 00:00,      54.000,      31.702,      26.698
24/03/2011 00:00,     120.010,      82.715,      54.000
25/03/2011 00:00,      64.627,      59.089,      54.432
26/03/2011 00:00,      55.987,      47.299,      41.040
27/03/2011 00:00,      41.040,      37.222,      34.387
28/03/2011 00:00,      34.387,      32.652,      31.190
29/03/2011 00:00,      31.190,      29.386,      27.389
30/03/2011 00:00,      27.389,      26.664,      25.537
31/03/2011 00:00,      25.537,      25.019,      24.365
01/04/2011 00:00,      24.365,      23.726,      22.464
02/04/2011 00:00,      22.464,      21.059,      19.786
03/04/2011 00:00,      19.786,      18.809,      17.798
04/04/2011 00:00,      19.094,      18.402,      17.885
05/04/2011 00:00,      18.403,      16.314,      14.170
06/04/2011 00:00,      14.602,      14.347,      13.997
07/04/2011 00:00,      14.170,      13.497,      10.886
08/04/2011 00:00,      12.528,      11.798,      10.109
09/04/2011 00:00,      12.701,      11.433,      10.022
10/04/2011 00:00,      18.403,      15.951,      12.701
11/04/2011 00:00,      22.205,      19.836,      18.058
12/04/2011 00:00,      24.538,      23.404,      22.205
13/04/2011 00:00,      23.933,      22.946,      21.859
14/04/2011 00:00,      22.118,      21.653,      20.650
15/04/2011 00:00,      20.650,      19.605,      18.662
16/04/2011 00:00,      19.181,      18.699,      18.230
17/04/2011 00:00,      18.230,      17.569,      16.502
18/04/2011 00:00,      17.453,      16.923,      16.502
19/04/2011 00:00,      16.502,      15.910,      15.206
20/04/2011 00:00,      15.638,      15.381,      13.651
21/04/2011 00:00,      15.984,      15.708,      15.379
22/04/2011 00:00,      16.330,      15.968,      15.379
23/04/2011 00:00,      17.366,      16.682,      15.984
24/04/2011 00:00,      17.539,      17.180,      16.762
25/04/2011 00:00,      18.922,      16.902,      16.330
26/04/2011 00:00,      16.330,      14.921,      12.528
27/04/2011 00:00,      14.515,      14.285,      13.997
28/04/2011 00:00,      14.515,      14.190,      13.565
29/04/2011 00:00,      14.083,      13.684,      13.046
30/04/2011 00:00,      14.947,      13.815,      13.219
01/05/2011 00:00,      21.168,      17.155,      14.083
02/05/2011 00:00,      25.834,      23.323,      21.168
03/05/2011 00:00,      22.464,      21.945,      21.514
04/05/2011 00:00,      23.242,      22.566,      21.514
05/05/2011 00:00,      24.019,      23.568,      23.069
06/05/2011 00:00,      23.242,      22.411,      21.946
07/05/2011 00:00,      22.205,      21.692,      21.341
08/05/2011 00:00,      21.686,      21.470,      20.822
09/05/2011 00:00,      21.168,      20.526,      20.131
10/05/2011 00:00,      20.477,      20.206,      19.786
11/05/2011 00:00,      21.773,      20.656,      19.786
12/05/2011 00:00,      29.117,      24.500,      21.600
13/05/2011 00:00,      28.685,      27.967,      27.216
14/05/2011 00:00,      28.339,      27.829,      27.475
15/05/2011 00:00,      28.166,      26.566,      24.710
16/05/2011 00:00,      24.710,      23.298,      22.291
17/05/2011 00:00,      22.291,      21.279,      20.477
18/05/2011 00:00,      20.909,      20.475,      20.045
19/05/2011 00:00,      20.218,      19.811,      19.354
20/05/2011 00:00,      19.354,      18.776,      18.058
21/05/2011 00:00,      18.230,      17.615,      17.021
22/05/2011 00:00,      38.362,      26.005,      16.848
23/05/2011 00:00,      63.590,      55.568,      38.362
24/05/2011 00:00,      70.088,      65.510,      61.344
25/05/2011 00:00,      75.773,      72.744,      70.088
26/05/2011 00:00,      73.008,      64.929,      57.024
27/05/2011 00:00,      57.024,      51.690,      48.298
28/05/2011 00:00,      48.298,      47.175,      46.224
29/05/2011 00:00,      47.174,      44.301,      41.558
30/05/2011 00:00,      41.558,      39.414,      37.152
31/05/2011 00:00,      37.152,      36.098,      34.819
01/06/2011 00:00,      34.819,      33.891,      32.746
02/06/2011 00:00,      32.746,      31.463,      30.154
03/06/2011 00:00,      30.240,      29.757,      29.117
04/06/2011 00:00,      34.128,      31.288,      29.722
05/06/2011 00:00,      41.558,      38.042,      34.128
06/06/2011 00:00,      47.002,      44.146,      41.558
07/06/2011 00:00,      50.198,      46.221,      41.645
08/06/2011 00:00,      49.248,      47.861,      46.656
09/06/2011 00:00,      73.354,      58.594,      49.248
10/06/2011 00:00,      75.859,      73.441,      71.366
11/06/2011 00:00,      75.600,      70.440,      63.850
12/06/2011 00:00,      63.850,      58.385,      52.877
13/06/2011 00:00,      52.877,      48.646,      45.187
14/06/2011 00:00,      45.187,      42.619,      40.176
15/06/2011 00:00,      40.349,      38.417,      36.634
16/06/2011 00:00,      41.904,      36.711,      35.683
17/06/2011 00:00,      59.962,      52.656,      38.794
18/06/2011 00:00,      57.715,      54.508,      49.853
19/06/2011 00:00,      54.311,      50.258,      48.902
20/06/2011 00:00,     253.152,      73.926,      54.311
21/06/2011 00:00,     475.286,     351.605,     210.470
22/06/2011 00:00,     231.811,     153.262,     127.008
23/06/2011 00:00,     131.026,     119.142,     112.061
24/06/2011 00:00,     158.544,     142.827,     127.699
25/06/2011 00:00,     127.699,     110.381,      93.571
26/06/2011 00:00,      93.571,      83.099,      74.736
27/06/2011 00:00,      74.736,      69.019,      64.368
28/06/2011 00:00,      64.368,      60.844,      58.579
29/06/2011 00:00,      59.270,      56.835,      53.741
30/06/2011 00:00,      53.741,      53.125,      52.531
01/07/2011 00:00,      53.568,      52.061,      50.371
02/07/2011 00:00,     218.592,      79.625,      50.371
03/07/2011 00:00,     275.270,     231.656,     172.066
04/07/2011 00:00,     247.882,     159.203,     123.034
05/07/2011 00:00,     227.837,     197.971,     164.333
06/07/2011 00:00,     614.909,     328.116,     187.315
07/07/2011 00:00,     736.301,     522.031,     325.555
08/07/2011 00:00,     325.555,     236.164,     193.622
09/07/2011 00:00,     236.131,     225.578,     195.782
10/07/2011 00:00,     231.762,     204.346,     171.245
11/07/2011 00:00,     171.245,     161.724,     153.619
12/07/2011 00:00,     153.619,     137.541,     123.898
13/07/2011 00:00,     123.898,     115.927,     108.518
14/07/2011 00:00,     108.518,     101.875,      95.213
15/07/2011 00:00,      95.213,      90.852,      87.005
16/07/2011 00:00,      87.005,      83.274,      80.266
17/07/2011 00:00,     185.587,     101.593,      78.710
18/07/2011 00:00,     185.172,     152.582,     135.734
19/07/2011 00:00,     135.734,     119.631,     108.605
20/07/2011 00:00,     108.605,     102.034,      98.496
21/07/2011 00:00,      98.496,      92.732,      87.350
22/07/2011 00:00,      87.350,      83.290,      79.747
23/07/2011 00:00,      79.747,      77.467,      75.946
24/07/2011 00:00,      91.584,      80.416,      75.946
25/07/2011 00:00,      97.373,      92.651,      87.610
26/07/2011 00:00,      92.707,      90.653,      87.610
27/07/2011 00:00,      87.955,      83.980,      79.834
28/07/2011 00:00,      79.834,      76.771,      73.699
29/07/2011 00:00,      73.699,      70.646,      68.515
30/07/2011 00:00,      89.461,      75.211,      68.342
31/07/2011 00:00,      90.806,      85.939,      83.808
01/08/2011 00:00,      86.314,      81.112,      76.032
02/08/2011 00:00,      76.032,      71.761,      68.602
03/08/2011 00:00,      68.602,      65.023,      63.677
04/08/2011 00:00,     170.208,      78.776,      63.418
05/08/2011 00:00,     473.126,     347.224,     170.208
06/08/2011 00:00,     273.974,     207.268,     170.208
07/08/2011 00:00,     170.208,     153.316,     141.264
08/08/2011 00:00,     161.654,     149.156,     138.845
09/08/2011 00:00,     151.114,     143.947,     137.981
10/08/2011 00:00,     141.869,     133.152,     129.773
11/08/2011 00:00,     212.458,     175.390,     141.869
12/08/2011 00:00,     156.103,     134.433,     118.109
13/08/2011 00:00,     118.109,     107.651,      98.755
14/08/2011 00:00,      98.755,      92.645,      87.523
15/08/2011 00:00,      96.077,      88.655,      84.499
16/08/2011 00:00,     171.050,     115.381,      96.077
17/08/2011 00:00,    1133.914,     784.673,     171.050
18/08/2011 00:00,     716.083,     406.216,     305.251
19/08/2011 00:00,     364.435,     331.327,     302.400
20/08/2011 00:00,     302.400,     229.471,     179.349
21/08/2011 00:00,     179.349,     157.949,     141.091
22/08/2011 00:00,     141.091,     128.641,     115.690
23/08/2011 00:00,     115.690,     107.054,      99.446
24/08/2011 00:00,      99.446,      92.944,      85.104
25/08/2011 00:00,      85.104,      81.294,      77.242
26/08/2011 00:00,      77.242,      74.404,      72.662
27/08/2011 00:00,      72.662,      70.136,      68.083
28/08/2011 00:00,      68.083,      66.763,      65.491
29/08/2011 00:00,      65.664,      64.344,      63.418
30/08/2011 00:00,      63.418,      62.608,      61.862
31/08/2011 00:00,      61.862,      60.890,      60.048
01/09/2011 00:00,      60.307,      59.346,      58.752
02/09/2011 00:00,      58.752,      57.758,      55.901
03/09/2011 00:00,      55.901,      53.557,      50.890
04/09/2011 00:00,      52.618,      51.957,      51.149
05/09/2011 00:00,      51.149,      50.393,      49.421
06/09/2011 00:00,      55.728,      52.719,      48.989
07/09/2011 00:00,      64.627,      59.776,      55.469
08/09/2011 00:00,      64.627,      62.370,      60.739
09/09/2011 00:00,      66.269,      62.404,      60.566
10/09/2011 00:00,     720.230,     135.074,      66.269
11/09/2011 00:00,     673.315,     354.713,     191.203
12/09/2011 00:00,     191.203,     146.319,     120.010
13/09/2011 00:00,     120.010,     104.722,      94.262
14/09/2011 00:00,      94.262,      85.710,      75.082
15/09/2011 00:00,      75.082,      72.410,      68.947
16/09/2011 00:00,      68.947,      64.116,      59.702
17/09/2011 00:00,      59.702,      58.388,      57.370
18/09/2011 00:00,      58.838,      57.054,      54.778
19/09/2011 00:00,      55.037,      52.153,      50.285
20/09/2011 00:00,      63.590,      56.893,      52.963
21/09/2011 00:00,      73.094,      65.196,      59.789
22/09/2011 00:00,      69.638,      63.866,      59.357
23/09/2011 00:00,      59.357,      56.365,      54.518
24/09/2011 00:00,      54.518,      52.366,      50.285
25/09/2011 00:00,      50.285,      48.615,      47.174
26/09/2011 00:00,      47.174,      45.842,      44.928
27/09/2011 00:00,      44.928,      43.642,      42.682
28/09/2011 00:00,      61.117,      46.730,      42.422
29/09/2011 00:00,     953.165,     412.851,      61.117
30/09/2011 00:00,     997.574,     603.382,     417.571
01/10/2011 00:00,     983.383,     632.679,     399.686
02/10/2011 00:00,     399.686,     262.714,     177.725
03/10/2011 00:00,     177.725,     146.917,     123.206
04/10/2011 00:00,     123.206,     109.877,      98.582
05/10/2011 00:00,     120.787,     107.251,      98.064
06/10/2011 00:00,     120.528,     116.902,     113.875
07/10/2011 00:00,     114.221,     109.023,     102.211
08/10/2011 00:00,     102.211,      96.168,      89.424
09/10/2011 00:00,      89.424,      84.593,      80.957
10/10/2011 00:00,      80.957,      77.785,      74.218
11/10/2011 00:00,      74.218,      72.591,      71.798
12/10/2011 00:00,      71.798,      71.450,      70.762
13/10/2011 00:00,      71.539,      68.415,      64.195
14/10/2011 00:00,      66.960,      63.669,      62.122
15/10/2011 00:00,      72.576,      69.788,      66.960
16/10/2011 00:00,      69.120,      65.829,      62.813
17/10/2011 00:00,      62.813,      59.176,      55.728
18/10/2011 00:00,      55.728,      53.048,      50.458
19/10/2011 00:00,      50.458,      47.678,      45.706
20/10/2011 00:00,      45.706,      44.879,      43.891
21/10/2011 00:00,      57.110,      50.390,      45.274
22/10/2011 00:00,      57.629,      56.406,      55.296
23/10/2011 00:00,      55.296,      54.788,      54.259
24/10/2011 00:00,      54.259,      52.922,      52.445
25/10/2011 00:00,      53.482,      52.078,      50.458
26/10/2011 00:00,      50.717,      48.619,      46.483
27/10/2011 00:00,      46.483,      45.003,      43.718
28/10/2011 00:00,      46.656,      43.548,      41.904
29/10/2011 00:00,      57.110,      52.829,      46.656
30/10/2011 00:00,      56.074,      50.856,      46.656
31/10/2011 00:00,      46.915,      44.222,      41.904
01/11/2011 00:00,      41.904,      40.540,      39.571
02/11/2011 00:00,      40.003,      38.314,      36.893
03/11/2011 00:00,      37.066,      36.661,      36.288
04/11/2011 00:00,      36.893,      36.221,      35.683
05/11/2011 00:00,      35.683,      34.201,      33.005
06/11/2011 00:00,      33.178,      32.526,      31.622
07/11/2011 00:00,      32.400,      32.014,      31.622
08/11/2011 00:00,      33.955,      32.779,      32.054
09/11/2011 00:00,      33.523,      32.688,      32.227
10/11/2011 00:00,      32.227,      30.905,      30.240
11/11/2011 00:00,      30.240,      29.148,      28.512
12/11/2011 00:00,      28.944,      28.421,      27.907
13/11/2011 00:00,      28.080,      27.382,      26.266
14/11/2011 00:00,      26.266,      25.422,      24.624
15/11/2011 00:00,      25.488,      24.722,      24.106
16/11/2011 00:00,      24.106,      23.427,      22.810
17/11/2011 00:00,      23.501,      22.797,      22.205
18/11/2011 00:00,      22.550,      21.673,      20.736
19/11/2011 00:00,      22.378,      21.761,      20.563
20/11/2011 00:00,      23.501,      23.138,      22.205
21/11/2011 00:00,      23.328,      22.661,      22.205
22/11/2011 00:00,      22.205,      21.651,      20.995
23/11/2011 00:00,      21.686,      21.142,      20.736
24/11/2011 00:00,      21.686,      21.253,      20.736
25/11/2011 00:00,      23.155,      21.720,      20.736
26/11/2011 00:00,      25.834,      25.124,      23.155
27/11/2011 00:00,      25.661,      25.079,      24.278
28/11/2011 00:00,      24.278,      22.576,      20.736
29/11/2011 00:00,      20.736,      20.173,      19.613
30/11/2011 00:00,      20.045,      19.038,      18.403
01/12/2011 00:00,      20.390,      20.038,      19.613
02/12/2011 00:00,      20.045,      19.533,      19.094
03/12/2011 00:00,      19.613,      18.614,      16.070
04/12/2011 00:00,      18.230,      17.749,      16.934
05/12/2011 00:00,      17.626,      16.787,      14.602
06/12/2011 00:00,      16.675,      15.899,      15.293
07/12/2011 00:00,      15.638,      14.674,      13.478
08/12/2011 00:00,      14.602,      14.134,      13.306
09/12/2011 00:00,      17.885,      15.631,      14.602
10/12/2011 00:00,      20.736,      18.662,      17.453
11/12/2011 00:00,      20.563,      19.755,      18.749
12/12/2011 00:00,      18.749,      17.716,      16.848
13/12/2011 00:00,      17.107,      16.325,      13.910
14/12/2011 00:00,      16.848,      16.526,      16.157
15/12/2011 00:00,      16.330,      15.834,      15.466
16/12/2011 00:00,      15.898,      14.656,      11.664
17/12/2011 00:00,      22.982,      15.394,      13.046
18/12/2011 00:00,      56.333,      38.491,      15.725
19/12/2011 00:00,      33.523,      30.100,      27.734
20/12/2011 00:00,      30.413,      27.651,      25.488
21/12/2011 00:00,      25.488,      23.871,      22.205
22/12/2011 00:00,      22.810,      22.081,      21.341
23/12/2011 00:00,      21.341,      19.994,      18.749
24/12/2011 00:00,      18.749,      15.609,      12.269
25/12/2011 00:00,      15.466,      15.035,      14.429
26/12/2011 00:00,      14.429,      13.277,      11.837
27/12/2011 00:00,      12.960,      12.301,      11.664
28/12/2011 00:00,      11.837,      11.346,      10.627
29/12/2011 00:00,      10.973,      10.337,       8.899
30/12/2011 00:00,       9.245,       8.414,       7.085
31/12/2011 00:00,       8.381,       7.344,       5.875
01/01/2012 00:00,       7.776,       6.757,       5.357
02/01/2012 00:00,       6.480,       5.881,       5.011
03/01/2012 00:00,       5.962,       4.457,       2.938
04/01/2012 00:00,       7.085,       6.367,       5.962
05/01/2012 00:00,       6.221,       5.201,       3.888
06/01/2012 00:00,       6.739,       6.383,       5.962
07/01/2012 00:00,       6.653,       5.166,       3.197
08/01/2012 00:00,       5.875,       3.522,       2.333
09/01/2012 00:00,       6.134,       5.917,       5.702
10/01/2012 00:00,       6.394,       6.029,       5.702
11/01/2012 00:00,       6.221,       6.019,       5.875
12/01/2012 00:00,       6.653,       6.217,       5.875
13/01/2012 00:00,       7.258,       6.755,       6.134
14/01/2012 00:00,       7.171,       5.633,       3.110
15/01/2012 00:00,       6.912,       4.301,       2.419
16/01/2012 00:00,       7.085,       5.699,       4.406
17/01/2012 00:00,       5.875,       4.458,       3.542
18/01/2012 00:00,       6.653,       5.941,       5.011
19/01/2012 00:00,       6.394,       5.666,       4.579
20/01/2012 00:00,       6.134,       5.071,       3.888
21/01/2012 00:00,       6.394,       5.086,       2.938
22/01/2012 00:00,       3.629,       3.268,       2.765
23/01/2012 00:00,       4.925,       3.145,       2.160
24/01/2012 00:00,       5.875,       5.346,       4.925
25/01/2012 00:00,       5.875,       4.807,       3.888
26/01/2012 00:00,       6.739,       5.450,       3.974
27/01/2012 00:00,       6.394,       4.813,       2.938
28/01/2012 00:00,       6.221,       4.474,       2.419
29/01/2012 00:00,       5.184,       3.850,       2.419
30/01/2012 00:00,       5.357,       4.597,       3.197
31/01/2012 00:00,       4.925,       3.726,       2.246
01/02/2012 00:00,       5.011,       3.789,       2.246
02/02/2012 00:00,       5.702,       4.951,       3.888
03/02/2012 00:00,       6.134,       4.733,       3.110
04/02/2012 00:00,       6.221,       4.665,       2.592
05/02/2012 00:00,       8.467,       5.650,       2.333
06/02/2012 00:00,       7.085,       6.525,       5.875
07/02/2012 00:00,       7.171,       6.615,       6.221
08/02/2012 00:00,       8.726,       7.957,       6.653
09/02/2012 00:00,       8.122,       7.045,       5.270
10/02/2012 00:00,       9.850,       7.356,       5.530
11/02/2012 00:00,      10.973,      10.354,       9.850
12/02/2012 00:00,      11.232,      10.559,       9.936
13/02/2012 00:00,      10.973,       9.727,       7.862
14/02/2012 00:00,       8.986,       8.001,       7.430
15/02/2012 00:00,       8.986,       7.922,       6.394
16/02/2012 00:00,       8.381,       7.614,       6.221
17/02/2012 00:00,       7.258,       6.227,       4.666
18/02/2012 00:00,       7.258,       5.720,       3.629
19/02/2012 00:00,       6.221,       4.808,       3.629
20/02/2012 00:00,       7.862,       6.182,       3.629
21/02/2012 00:00,       8.381,       7.998,       7.776
22/02/2012 00:00,       7.862,       6.658,       4.925
23/02/2012 00:00,       7.258,       6.026,       4.406
24/02/2012 00:00,       6.739,       5.318,       3.802
25/02/2012 00:00,       7.171,       4.763,       3.110
26/02/2012 00:00,       5.530,       5.262,       4.838
27/02/2012 00:00,       6.221,       5.391,       4.320
28/02/2012 00:00,       6.394,       5.214,       3.802
29/02/2012 00:00,      14.429,       9.678,       5.702
01/03/2012 00:00,      22.205,      17.603,       9.936
02/03/2012 00:00,      20.736,      19.257,      17.453
03/03/2012 00:00,      17.453,      15.587,      14.429
04/03/2012 00:00,      14.429,      13.214,      12.269
05/03/2012 00:00,      12.787,      11.968,      11.059
06/03/2012 00:00,      11.405,      10.879,      10.195
07/03/2012 00:00,      10.368,       9.043,       7.085
08/03/2012 00:00,      10.109,       9.192,       7.430
09/03/2012 00:00,       9.504,       8.372,       6.394
10/03/2012 00:00,       9.158,       8.820,       8.122
11/03/2012 00:00,       8.122,       6.686,       3.629
12/03/2012 00:00,       7.258,       5.588,       2.765
13/03/2012 00:00,       7.085,       5.946,       4.406
14/03/2012 00:00,      18.749,       8.037,       3.629
15/03/2012 00:00,      40.435,      26.825,      12.269
16/03/2012 00:00,      24.883,      20.747,      17.626
17/03/2012 00:00,      17.626,      15.549,      13.651
18/03/2012 00:00,      13.824,      12.350,      11.405
19/03/2012 00:00,      11.405,      10.859,      10.368
20/03/2012 00:00,      11.549,       9.804,       8.986
21/03/2012 00:00,      19.699,      14.058,      11.405
22/03/2012 00:00,      21.168,      19.450,      17.453
23/03/2012 00:00,      17.453,      15.964,      15.034
24/03/2012 00:00,      15.293,      14.737,      13.910
25/03/2012 00:00,      15.725,      15.170,      14.861
26/03/2012 00:00,      16.070,      15.606,      14.861
27/03/2012 00:00,      14.861,      14.165,      13.651
28/03/2012 00:00,      14.602,      14.085,      13.651
29/03/2012 00:00,      14.083,      13.214,      12.269
30/03/2012 00:00,      12.787,      11.482,       9.504
31/03/2012 00:00,      12.010,       9.534,       7.517
01/04/2012 00:00,      11.405,      10.367,       8.208
02/04/2012 00:00,      10.973,      10.329,       9.504
03/04/2012 00:00,      10.109,       9.751,       9.245
04/04/2012 00:00,       9.677,       9.301,       9.158
05/04/2012 00:00,      10.109,       9.165,       7.776
06/04/2012 00:00,       8.813,       7.985,       6.480
07/04/2012 00:00,       8.986,       8.792,       8.554
08/04/2012 00:00,       8.813,       8.580,       8.467
09/04/2012 00:00,       9.850,       9.144,       8.467
10/04/2012 00:00,      11.923,      11.160,       9.850
11/04/2012 00:00,      11.750,      11.241,      10.973
12/04/2012 00:00,      11.318,      10.182,       8.381
13/04/2012 00:00,      10.714,       9.720,       8.294
14/04/2012 00:00,      10.368,       8.580,       5.616
15/04/2012 00:00,       9.677,       8.184,       6.134
16/04/2012 00:00,       9.936,       9.146,       6.394
17/04/2012 00:00,      10.195,       9.841,       9.331
18/04/2012 00:00,       9.504,       9.009,       8.294
19/04/2012 00:00,       8.294,       7.959,       7.690
20/04/2012 00:00,       8.813,       7.815,       6.480
21/04/2012 00:00,       9.331,       7.691,       5.789
22/04/2012 00:00,      14.170,      10.502,       9.331
23/04/2012 00:00,      43.718,      30.151,      14.170
24/04/2012 00:00,      33.955,      26.978,      21.859
25/04/2012 00:00,      21.859,      19.907,      18.576
26/04/2012 00:00,      18.576,      17.958,      17.453
27/04/2012 00:00,      17.453,      16.799,      16.502
28/04/2012 00:00,      16.762,      16.476,      16.330
29/04/2012 00:00,      18.058,      16.888,      16.330
30/04/2012 00:00,      18.144,      17.718,      17.366
01/05/2012 00:00,      32.314,      20.661,      16.934
02/05/2012 00:00,      42.509,      36.114,      30.413
03/05/2012 00:00,      30.413,      27.331,      24.710
04/05/2012 00:00,      24.710,      23.316,      22.464
05/05/2012 00:00,      22.464,      21.947,      21.686
06/05/2012 00:00,      21.859,      21.337,      20.822
07/05/2012 00:00,      20.995,      19.789,      19.181
08/05/2012 00:00,      19.181,      18.848,      18.058
09/05/2012 00:00,      18.230,      17.496,      16.589
10/05/2012 00:00,      17.107,      16.750,      16.502
11/05/2012 00:00,      17.366,      17.169,      16.934
12/05/2012 00:00,      17.539,      17.141,      16.762
13/05/2012 00:00,      17.194,      17.059,      16.848
14/05/2012 00:00,      18.749,      17.800,      17.194
15/05/2012 00:00,      19.267,      18.952,      18.749
16/05/2012 00:00,      19.094,      18.661,      18.230
17/05/2012 00:00,      18.403,      17.953,      17.798
18/05/2012 00:00,      17.885,      17.634,      17.280
19/05/2012 00:00,      22.378,      19.078,      17.107
20/05/2012 00:00,      29.117,      26.491,      22.378
21/05/2012 00:00,      24.019,      22.301,      21.082
22/05/2012 00:00,      21.427,      20.927,      20.390
23/05/2012 00:00,      24.019,      22.226,      21.082
24/05/2012 00:00,     153.792,      75.787,      24.019
25/05/2012 00:00,     176.602,     151.919,     123.725
26/05/2012 00:00,     141.134,     105.964,      87.005
27/05/2012 00:00,      87.005,      82.544,      72.576
28/05/2012 00:00,      72.576,      61.856,      55.037
