"Time","A4260558","A4260558","A4260558"
"and","Discharge (Ml/day)","Discharge (Ml/day)","Discharge (Ml/day)"
"Date","Max","Mean","Min"
29/10/2009 00:00,"","",""
30/10/2009 00:00,       1.555,       1.445,       1.353
31/10/2009 00:00,       1.353,       1.236,       1.037
01/11/2009 00:00,       1.037,       0.940,       0.778
02/11/2009 00:00,       0.778,       0.677,       0.565
03/11/2009 00:00,       0.605,       0.565,       0.518
04/11/2009 00:00,       0.605,       0.602,       0.579
05/11/2009 00:00,       0.659,       0.539,       0.518
06/11/2009 00:00,       1.029,       0.933,       0.659
07/11/2009 00:00,       1.901,       1.545,       1.029
08/11/2009 00:00,       1.395,       1.167,       0.992
09/11/2009 00:00,       0.992,       0.853,       0.673
10/11/2009 00:00,       0.673,       0.617,       0.518
11/11/2009 00:00,       0.716,       0.590,       0.526
12/11/2009 00:00,       0.864,       0.830,       0.716
13/11/2009 00:00,       0.864,       0.839,       0.753
14/11/2009 00:00,       0.753,       0.661,       0.528
15/11/2009 00:00,       0.605,       0.503,       0.432
16/11/2009 00:00,       0.691,       0.645,       0.518
17/11/2009 00:00,       0.864,       0.811,       0.691
18/11/2009 00:00,       1.210,       0.991,       0.864
19/11/2009 00:00,       1.210,       1.067,       0.864
20/11/2009 00:00,       0.996,       0.927,       0.864
21/11/2009 00:00,       1.804,       1.568,       0.996
22/11/2009 00:00,       1.901,       1.817,       1.693
23/11/2009 00:00,       1.693,       1.360,       0.925
24/11/2009 00:00,       1.296,       0.761,       0.605
25/11/2009 00:00,       1.642,       1.528,       1.296
26/11/2009 00:00,       2.419,       2.154,       1.584
27/11/2009 00:00,       3.802,       3.171,       2.318
28/11/2009 00:00,       3.482,       3.112,       2.765
29/11/2009 00:00,       3.001,       2.275,       1.673
30/11/2009 00:00,       1.673,       1.108,       0.765
01/12/2009 00:00,       0.765,       0.646,       0.605
02/12/2009 00:00,       0.605,       0.560,       0.482
03/12/2009 00:00,       0.482,       0.435,       0.388
04/12/2009 00:00,       0.388,       0.312,       0.259
05/12/2009 00:00,       0.346,       0.294,       0.253
06/12/2009 00:00,       0.253,       0.178,       0.086
07/12/2009 00:00,       0.086,       0.086,       0.086
08/12/2009 00:00,       0.086,       0.086,       0.086
09/12/2009 00:00,       0.510,       0.308,       0.086
10/12/2009 00:00,       0.691,       0.626,       0.510
11/12/2009 00:00,       0.605,       0.574,       0.487
12/12/2009 00:00,       0.487,       0.424,       0.362
13/12/2009 00:00,       0.362,       0.259,       0.160
14/12/2009 00:00,       0.160,       0.136,       0.112
15/12/2009 00:00,       0.112,       0.088,       0.064
16/12/2009 00:00,       0.064,       0.040,       0.016
