"Time","A5041014","A5041014","A5041014"
"and","Discharge (Ml/day)","Discharge (Ml/day)","Discharge (Ml/day)"
"Date","Max","Mean","Min"
20/05/2010 00:00,"","",""
21/05/2010 00:00,       0.000,       0.000,       0.000
22/05/2010 00:00,       0.000,       0.000,       0.000
23/05/2010 00:00,       0.000,       0.000,       0.000
24/05/2010 00:00,    1578.370,     155.428,       0.000
25/05/2010 00:00,    2008.541,     428.436,      43.632
26/05/2010 00:00,      94.435,      26.135,       0.000
27/05/2010 00:00,      34.474,      15.091,       0.000
28/05/2010 00:00,     463.425,      28.445,       0.605
29/05/2010 00:00,     730.512,     404.413,     149.126
30/05/2010 00:00,     317.779,     128.605,      63.504
31/05/2010 00:00,     112.752,      72.364,      13.046
01/06/2010 00:00,      30.931,      11.702,       0.000
02/06/2010 00:00,      34.042,      10.443,       0.000
03/06/2010 00:00,      27.302,      10.737,       0.000
04/06/2010 00:00,      28.339,      10.469,       0.000
05/06/2010 00:00,      28.858,       8.930,       0.000
06/06/2010 00:00,      28.598,      11.395,       0.000
07/06/2010 00:00,      36.202,      12.448,       0.000
08/06/2010 00:00,     134.438,      22.774,       0.000
09/06/2010 00:00,     401.155,     116.514,       0.000
10/06/2010 00:00,      46.656,      18.844,       0.000
11/06/2010 00:00,      73.181,      17.169,       0.000
12/06/2010 00:00,      35.251,      11.658,       0.000
13/06/2010 00:00,      25.056,       8.109,       0.000
14/06/2010 00:00,      40.262,      13.310,       0.000
15/06/2010 00:00,      31.450,      13.450,       0.000
16/06/2010 00:00,      37.325,      13.329,       0.000
17/06/2010 00:00,     545.875,     105.812,       0.000
18/06/2010 00:00,     115.430,      37.731,       0.000
19/06/2010 00:00,     316.915,      56.725,       0.000
20/06/2010 00:00,      74.563,      41.457,      14.256
21/06/2010 00:00,      33.264,      10.142,       0.000
22/06/2010 00:00,      34.733,      11.792,       0.000
23/06/2010 00:00,      43.805,       9.130,       0.000
24/06/2010 00:00,      38.880,      12.769,       0.000
25/06/2010 00:00,     716.602,     196.987,       0.000
26/06/2010 00:00,      79.229,      45.861,      15.898
27/06/2010 00:00,      46.310,      15.219,       0.000
28/06/2010 00:00,      50.458,      10.469,       0.000
29/06/2010 00:00,    2526.595,     848.009,       0.000
30/06/2010 00:00,     344.013,     138.149,      26.784
01/07/2010 00:00,     293.846,      77.485,       8.294
02/07/2010 00:00,      41.386,      11.008,       0.000
03/07/2010 00:00,      35.424,      12.323,       0.000
04/07/2010 00:00,      41.213,      13.958,       0.000
05/07/2010 00:00,      39.312,      11.907,       0.000
06/07/2010 00:00,      40.435,      12.373,       0.000
07/07/2010 00:00,      30.499,       9.256,       0.000
