"Time","A5030526","A5030526","A5030526"
11/08/1976 00:00,       4.976,       4.463,       4.084
12/08/1976 00:00,       4.147,       3.864,       3.456
13/08/1976 00:00,      40.522,       5.808,       3.715
14/08/1976 00:00,       4.234,       3.967,       3.857
15/08/1976 00:00,       3.857,       3.665,       3.506
16/08/1976 00:00,       3.587,       3.395,       3.197
17/08/1976 00:00,       7.690,       4.225,       3.486
18/08/1976 00:00,       3.629,       3.327,       3.197
19/08/1976 00:00,       3.629,       3.215,       3.130
20/08/1976 00:00,       3.130,       3.002,       2.851
21/08/1976 00:00,       3.110,       2.939,       2.851
22/08/1976 00:00,      49.766,       7.508,       2.851
23/08/1976 00:00,      65.923,      22.821,      10.886
24/08/1976 00:00,      15.898,      11.495,       8.899
25/08/1976 00:00,       9.096,       7.457,       6.350
26/08/1976 00:00,       6.350,       5.730,       5.259
27/08/1976 00:00,       5.616,       4.831,       4.560
28/08/1976 00:00,       4.560,       4.268,       3.888
29/08/1976 00:00,       4.121,       3.926,       3.779
30/08/1976 00:00,       3.779,       3.602,       3.370
31/08/1976 00:00,       3.542,       3.334,       3.197
01/09/1976 00:00,      18.749,       5.135,       3.197
02/09/1976 00:00,      13.219,       4.288,       3.456
03/09/1976 00:00,       3.695,       3.498,       3.300
04/09/1976 00:00,       3.300,       3.146,       2.851
05/09/1976 00:00,       3.095,       3.058,       3.024
06/09/1976 00:00,       3.110,       3.013,       2.938
07/09/1976 00:00,       2.938,       2.826,       2.506
08/09/1976 00:00,      44.669,       5.845,       2.506
09/09/1976 00:00,      31.450,       9.523,       5.616
10/09/1976 00:00,      20.304,       7.204,       5.702
11/09/1976 00:00,      10.282,       6.193,       5.337
12/09/1976 00:00,       5.337,       4.992,       4.657
13/09/1976 00:00,       4.657,       4.320,       3.888
14/09/1976 00:00,       4.147,       3.949,       3.802
15/09/1976 00:00,       3.888,       3.714,       3.370
16/09/1976 00:00,       4.838,       3.986,       3.594
17/09/1976 00:00,       4.493,       3.728,       3.370
18/09/1976 00:00,       3.802,       3.482,       3.383
19/09/1976 00:00,       3.514,       3.135,       2.765
20/09/1976 00:00,      13.133,       3.961,       2.765
21/09/1976 00:00,       4.910,       3.820,       3.542
22/09/1976 00:00,       6.912,       4.593,       3.629
23/09/1976 00:00,       4.234,       3.619,       3.542
24/09/1976 00:00,       3.629,       3.448,       3.283
25/09/1976 00:00,       3.456,       3.268,       3.110
26/09/1976 00:00,       3.110,       2.948,       2.678
27/09/1976 00:00,       2.765,       2.404,       1.987
28/09/1976 00:00,       2.592,       2.425,       2.160
29/09/1976 00:00,       3.370,       2.535,       2.419
30/09/1976 00:00,       4.061,       2.705,       2.419
01/10/1976 00:00,       2.678,       2.493,       2.246
02/10/1976 00:00,      14.429,       5.075,       2.333
03/10/1976 00:00,       8.467,       4.079,       3.393
04/10/1976 00:00,       4.666,       3.197,       2.851
05/10/1976 00:00,      63.763,      11.887,       2.765
06/10/1976 00:00,      91.670,      23.126,       7.949
07/10/1976 00:00,      19.045,      12.039,       8.706
08/10/1976 00:00,      20.909,       9.806,       7.603
09/10/1976 00:00,       8.467,       7.090,       6.290
10/10/1976 00:00,       6.290,       5.755,       5.436
11/10/1976 00:00,       5.436,       5.166,       4.851
12/10/1976 00:00,       4.851,       4.561,       4.406
13/10/1976 00:00,       7.361,       4.346,       3.888
14/10/1976 00:00,       8.381,       4.555,       3.715
15/10/1976 00:00,       4.061,       3.827,       3.370
16/10/1976 00:00,      53.741,      10.826,       3.697
17/10/1976 00:00,      39.312,      12.832,       7.515
18/10/1976 00:00,      13.306,       7.590,       6.387
19/10/1976 00:00,       6.387,       5.953,       5.732
20/10/1976 00:00,       5.732,       5.189,       4.838
21/10/1976 00:00,       4.838,       4.473,       3.802
22/10/1976 00:00,       6.566,       4.554,       4.147
23/10/1976 00:00,       4.234,       3.930,       3.542
24/10/1976 00:00,       4.320,       3.687,       3.024
25/10/1976 00:00,       8.640,       4.144,       3.715
26/10/1976 00:00,       3.715,       3.467,       3.110
27/10/1976 00:00,       3.232,       2.934,       2.419
28/10/1976 00:00,       2.938,       2.511,       1.987
29/10/1976 00:00,       2.678,       2.348,       1.642
30/10/1976 00:00,       2.246,       2.000,       1.555
31/10/1976 00:00,       3.629,       2.591,       1.901
01/11/1976 00:00,      81.734,       5.211,       2.160
02/11/1976 00:00,      18.317,       5.727,       3.542
03/11/1976 00:00,       5.270,       3.645,       3.132
04/11/1976 00:00,       4.234,       3.312,       3.024
05/11/1976 00:00,       3.197,       3.092,       3.024
06/11/1976 00:00,       3.065,       2.944,       2.765
07/11/1976 00:00,       2.938,       2.836,       2.592
08/11/1976 00:00,       2.938,       2.636,       1.987
09/11/1976 00:00,       2.765,       2.409,       1.814
10/11/1976 00:00,       2.333,       1.766,       1.296
11/11/1976 00:00,       2.506,       1.700,       1.210
12/11/1976 00:00,       1.728,       1.254,       0.950
13/11/1976 00:00,       1.382,       1.012,       0.778
14/11/1976 00:00,       1.123,       0.991,       0.778
15/11/1976 00:00,       5.098,       1.551,       1.004
16/11/1976 00:00,       1.776,       1.687,       1.037
17/11/1976 00:00,       1.901,       1.683,       1.382
18/11/1976 00:00,       1.814,       1.346,       0.778
19/11/1976 00:00,       1.469,       1.152,       0.778
20/11/1976 00:00,       1.296,       1.066,       0.778
21/11/1976 00:00,       1.296,       1.057,       0.691
22/11/1976 00:00,       1.382,       0.938,       0.518
23/11/1976 00:00,       1.037,       0.730,       0.432
24/11/1976 00:00,       0.950,       0.623,       0.518
25/11/1976 00:00,       6.998,       1.263,       0.691
26/11/1976 00:00,       1.210,       0.913,       0.605
27/11/1976 00:00,       0.950,       0.678,       0.518
28/11/1976 00:00,       0.823,       0.590,       0.432
29/11/1976 00:00,       6.134,       1.558,       0.605
30/11/1976 00:00,       1.642,       1.390,       1.296
01/12/1976 00:00,       1.555,       1.337,       0.864
02/12/1976 00:00,       1.382,       1.020,       0.605
03/12/1976 00:00,       3.802,       1.063,       0.620
04/12/1976 00:00,       1.382,       1.073,       0.778
05/12/1976 00:00,       1.469,       0.937,       0.518
06/12/1976 00:00,       1.123,       0.685,       0.432
07/12/1976 00:00,       0.950,       0.651,       0.346
08/12/1976 00:00,       0.691,       0.471,       0.259
09/12/1976 00:00,       0.778,       0.405,       0.346
10/12/1976 00:00,       0.432,       0.339,       0.259
11/12/1976 00:00,       1.296,       0.436,       0.259
12/12/1976 00:00,       0.518,       0.345,       0.259
13/12/1976 00:00,       0.605,       0.374,       0.259
14/12/1976 00:00,       1.037,       0.551,       0.346
15/12/1976 00:00,      17.539,       1.906,       0.496
16/12/1976 00:00,       0.496,       0.374,       0.259
17/12/1976 00:00,       0.605,       0.464,       0.259
18/12/1976 00:00,       1.296,       0.551,       0.259
19/12/1976 00:00,       0.778,       0.518,       0.346
20/12/1976 00:00,       0.518,       0.351,       0.259
21/12/1976 00:00,       0.432,       0.270,       0.173
22/12/1976 00:00,       0.346,       0.222,       0.173
23/12/1976 00:00,      16.589,       1.589,       0.173
24/12/1976 00:00,       0.432,       0.307,       0.173
25/12/1976 00:00,       0.518,       0.319,       0.173
26/12/1976 00:00,       0.691,       0.347,       0.173
27/12/1976 00:00,       0.691,       0.319,       0.173
28/12/1976 00:00,       0.262,       0.211,       0.173
29/12/1976 00:00,       0.950,       0.252,       0.086
30/12/1976 00:00,       0.259,       0.191,       0.173
31/12/1976 00:00,       0.605,       0.212,       0.173
01/01/1977 00:00,       0.259,       0.155,       0.086
02/01/1977 00:00,       0.086,       0.086,       0.086
03/01/1977 00:00,       0.259,       0.108,       0.086
04/01/1977 00:00,       0.259,       0.173,       0.086
05/01/1977 00:00,       0.346,       0.195,       0.086
06/01/1977 00:00,       0.259,       0.187,       0.086
07/01/1977 00:00,       0.259,       0.140,       0.086
08/01/1977 00:00,       0.259,       0.160,       0.086
09/01/1977 00:00,       0.086,       0.061,       0.000
10/01/1977 00:00,       0.605,       0.211,       0.086
11/01/1977 00:00,       0.778,       0.144,       0.086
12/01/1977 00:00,       0.173,       0.104,       0.086
13/01/1977 00:00,       0.778,       0.188,       0.086
14/01/1977 00:00,     165.197,       7.540,       0.259
15/01/1977 00:00,     140.054,      15.526,       0.950
16/01/1977 00:00,      72.317,       4.887,       0.713
17/01/1977 00:00,       0.713,       0.578,       0.518
18/01/1977 00:00,       0.518,       0.416,       0.346
19/01/1977 00:00,       0.432,       0.349,       0.296
20/01/1977 00:00,       0.605,       0.314,       0.259
21/01/1977 00:00,       0.448,       0.366,       0.346
22/01/1977 00:00,       1.037,       0.580,       0.432
23/01/1977 00:00,       2.160,       0.585,       0.346
24/01/1977 00:00,       1.123,       0.445,       0.346
25/01/1977 00:00,       0.605,       0.383,       0.346
26/01/1977 00:00,       0.432,       0.347,       0.259
27/01/1977 00:00,       0.950,       0.342,       0.259
28/01/1977 00:00,       0.432,       0.323,       0.259
29/01/1977 00:00,       0.346,       0.249,       0.173
30/01/1977 00:00,       0.259,       0.196,       0.086
31/01/1977 00:00,       0.259,       0.187,       0.086
01/02/1977 00:00,       0.432,       0.295,       0.173
02/02/1977 00:00,       0.864,       0.474,       0.173
03/02/1977 00:00,       0.605,       0.294,       0.173
04/02/1977 00:00,       0.864,       0.314,       0.173
05/02/1977 00:00,       1.037,       0.408,       0.173
06/02/1977 00:00,       0.346,       0.169,       0.086
07/02/1977 00:00,       0.259,       0.203,       0.086
08/02/1977 00:00,       0.864,       0.287,       0.173
09/02/1977 00:00,       0.259,       0.193,       0.173
10/02/1977 00:00,       0.259,       0.196,       0.173
11/02/1977 00:00,       0.432,       0.214,       0.173
12/02/1977 00:00,       1.728,       0.346,       0.173
13/02/1977 00:00,       0.299,       0.208,       0.086
14/02/1977 00:00,       0.173,       0.113,       0.086
15/02/1977 00:00,       0.259,       0.122,       0.086
16/02/1977 00:00,       0.173,       0.101,       0.000
17/02/1977 00:00,       0.432,       0.199,       0.086
18/02/1977 00:00,       0.432,       0.172,       0.086
19/02/1977 00:00,       0.259,       0.138,       0.000
20/02/1977 00:00,       0.086,       0.048,       0.008
21/02/1977 00:00,       0.173,       0.061,       0.000
22/02/1977 00:00,       0.259,       0.166,       0.086
23/02/1977 00:00,       0.259,       0.103,       0.086
24/02/1977 00:00,       0.691,       0.182,       0.086
25/02/1977 00:00,       0.346,       0.179,       0.086
26/02/1977 00:00,       1.987,       0.642,       0.086
27/02/1977 00:00,       0.518,       0.133,       0.000
28/02/1977 00:00,       0.266,       0.078,       0.013
01/03/1977 00:00,       0.691,       0.188,       0.000
02/03/1977 00:00,       0.346,       0.092,       0.000
03/03/1977 00:00,       0.346,       0.110,       0.086
04/03/1977 00:00,       0.259,       0.071,       0.000
05/03/1977 00:00,       0.173,       0.076,       0.000
06/03/1977 00:00,       0.173,       0.084,       0.000
07/03/1977 00:00,       0.432,       0.084,       0.028
08/03/1977 00:00,       0.359,       0.064,       0.000
09/03/1977 00:00,       0.173,       0.086,       0.000
10/03/1977 00:00,       0.173,       0.062,       0.000
11/03/1977 00:00,       0.173,       0.056,       0.000
12/03/1977 00:00,       0.173,       0.075,       0.000
13/03/1977 00:00,       0.173,       0.064,       0.000
14/03/1977 00:00,       0.086,       0.034,       0.000
15/03/1977 00:00,       1.728,       0.162,       0.000
16/03/1977 00:00,       0.086,       0.013,       0.000
17/03/1977 00:00,       0.086,       0.086,       0.086
18/03/1977 00:00,       0.173,       0.064,       0.000
19/03/1977 00:00,       0.086,       0.042,       0.000
20/03/1977 00:00,       0.173,       0.060,       0.000
21/03/1977 00:00,       0.075,       0.060,       0.045
22/03/1977 00:00,       0.045,       0.030,       0.015
23/03/1977 00:00,       2.246,       0.237,       0.000
24/03/1977 00:00,       0.086,       0.086,       0.086
25/03/1977 00:00,     150.673,       5.259,       0.086
26/03/1977 00:00,     292.205,      10.794,       0.691
27/03/1977 00:00,       0.778,       0.618,       0.432
28/03/1977 00:00,       0.518,       0.358,       0.259
29/03/1977 00:00,       0.290,       0.212,       0.173
30/03/1977 00:00,       0.518,       0.211,       0.173
31/03/1977 00:00,       0.432,       0.187,       0.173
01/04/1977 00:00,       0.605,       0.180,       0.086
02/04/1977 00:00,       0.173,       0.173,       0.173
03/04/1977 00:00,       0.173,       0.173,       0.173
04/04/1977 00:00,       0.259,       0.205,       0.173
05/04/1977 00:00,       0.432,       0.231,       0.173
06/04/1977 00:00,      27.389,       1.897,       0.259
07/04/1977 00:00,       8.726,       1.420,       0.518
08/04/1977 00:00,       0.565,       0.493,       0.432
09/04/1977 00:00,       0.448,       0.432,       0.432
10/04/1977 00:00,       0.432,       0.394,       0.346
11/04/1977 00:00,       0.501,       0.447,       0.394
12/04/1977 00:00,       0.691,       0.518,       0.432
13/04/1977 00:00,       0.691,       0.507,       0.346
14/04/1977 00:00,       1.210,       0.638,       0.346
15/04/1977 00:00,       0.778,       0.591,       0.346
16/04/1977 00:00,       0.950,       0.772,       0.658
17/04/1977 00:00,       0.753,       0.731,       0.709
18/04/1977 00:00,       0.778,       0.771,       0.753
19/04/1977 00:00,       0.950,       0.788,       0.778
20/04/1977 00:00,       0.778,       0.670,       0.518
21/04/1977 00:00,       0.778,       0.662,       0.432
22/04/1977 00:00,       0.864,       0.621,       0.346
23/04/1977 00:00,       0.864,       0.688,       0.346
24/04/1977 00:00,       0.864,       0.778,       0.691
25/04/1977 00:00,       1.210,       0.945,       0.778
26/04/1977 00:00,       1.469,       1.011,       0.778
27/04/1977 00:00,       1.296,       0.839,       0.691
28/04/1977 00:00,       1.814,       0.922,       0.605
29/04/1977 00:00,       0.950,       0.780,       0.518
30/04/1977 00:00,       0.950,       0.860,       0.691
01/05/1977 00:00,       0.950,       0.845,       0.778
02/05/1977 00:00,       0.950,       0.825,       0.605
03/05/1977 00:00,       1.987,       0.896,       0.778
04/05/1977 00:00,       1.013,       0.958,       0.864
05/05/1977 00:00,       6.826,       1.716,       0.778
06/05/1977 00:00,       1.836,       1.219,       1.123
07/05/1977 00:00,       1.210,       1.151,       0.950
08/05/1977 00:00,       1.642,       1.226,       1.123
09/05/1977 00:00,       7.085,       2.116,       1.123
10/05/1977 00:00,       2.547,       1.475,       1.296
11/05/1977 00:00,       1.469,       1.285,       1.123
12/05/1977 00:00,       1.382,       1.275,       1.210
13/05/1977 00:00,       1.270,       1.174,       0.950
14/05/1977 00:00,       1.037,       0.970,       0.864
15/05/1977 00:00,       1.051,       1.037,       1.037
16/05/1977 00:00,       1.123,       1.040,       0.864
17/05/1977 00:00,       1.382,       1.136,       0.950
18/05/1977 00:00,       1.210,       1.210,       1.210
19/05/1977 00:00,       1.210,       1.146,       0.950
20/05/1977 00:00,      10.541,       1.744,       1.172
21/05/1977 00:00,       4.015,       1.677,       1.469
22/05/1977 00:00,       1.555,       1.437,       1.382
23/05/1977 00:00,      13.651,       4.248,       1.382
24/05/1977 00:00,      23.414,       7.694,       2.506
25/05/1977 00:00,       3.719,       2.777,       2.323
26/05/1977 00:00,       2.419,       2.083,       1.814
27/05/1977 00:00,       9.936,       2.884,       1.987
28/05/1977 00:00,      14.170,       4.728,       2.851
29/05/1977 00:00,       2.851,       2.571,       2.390
30/05/1977 00:00,      47.174,       6.454,       2.333
31/05/1977 00:00,      14.861,       9.352,       5.630
01/06/1977 00:00,       5.630,       4.587,       3.896
02/06/1977 00:00,      12.528,       5.986,       3.802
03/06/1977 00:00,       6.344,       4.910,       3.888
04/06/1977 00:00,       4.147,       3.635,       3.201
05/06/1977 00:00,       3.201,       3.010,       2.859
06/06/1977 00:00,       3.024,       2.723,       2.592
07/06/1977 00:00,       2.678,       2.513,       2.419
08/06/1977 00:00,       2.484,       2.462,       2.441
09/06/1977 00:00,       2.441,       2.419,       2.398
10/06/1977 00:00,       2.398,       2.377,       2.355
11/06/1977 00:00,       2.355,       2.334,       2.312
12/06/1977 00:00,       2.312,       2.291,       2.269
13/06/1977 00:00,       2.269,       2.248,       2.227
14/06/1977 00:00,       2.227,       2.205,       2.184
15/06/1977 00:00,      10.282,       3.551,       2.160
16/06/1977 00:00,      28.339,       5.284,       3.482
17/06/1977 00:00,     124.157,       8.362,       2.851
18/06/1977 00:00,      51.408,      14.234,       7.470
19/06/1977 00:00,       7.470,       6.128,       5.083
20/06/1977 00:00,       5.184,       4.758,       4.486
21/06/1977 00:00,       4.493,       4.142,       3.802
22/06/1977 00:00,       4.147,       3.568,       3.413
23/06/1977 00:00,      11.232,       3.702,       3.024
24/06/1977 00:00,       6.886,       3.531,       3.024
25/06/1977 00:00,       3.370,       2.952,       2.678
26/06/1977 00:00,       3.024,       2.928,       2.851
27/06/1977 00:00,      62.899,      11.002,       2.906
28/06/1977 00:00,      58.752,      15.013,       5.702
29/06/1977 00:00,     110.074,      27.909,      14.073
30/06/1977 00:00,      14.073,      10.385,       7.592
01/07/1977 00:00,       7.592,       6.796,       5.905
02/07/1977 00:00,       5.905,       5.499,       5.037
03/07/1977 00:00,       5.037,       4.572,       4.243
04/07/1977 00:00,       4.243,       3.957,       3.700
05/07/1977 00:00,       3.802,       3.593,       3.456
06/07/1977 00:00,       3.802,       3.304,       3.110
07/07/1977 00:00,       3.456,       2.983,       2.819
08/07/1977 00:00,       3.197,       2.802,       2.765
09/07/1977 00:00,       3.110,       2.763,       2.592
10/07/1977 00:00,       2.851,       2.778,       2.694
11/07/1977 00:00,       3.024,       2.598,       2.506
12/07/1977 00:00,       3.024,       2.576,       2.506
13/07/1977 00:00,       2.851,       2.563,       2.419
14/07/1977 00:00,       2.851,       2.588,       2.506
15/07/1977 00:00,       3.197,       2.690,       2.592
16/07/1977 00:00,       3.456,       2.973,       2.686
17/07/1977 00:00,       2.851,       2.623,       2.557
18/07/1977 00:00,       2.851,       2.566,       2.419
19/07/1977 00:00,       2.765,       2.441,       2.160
20/07/1977 00:00,       2.678,       2.437,       2.333
21/07/1977 00:00,       2.678,       2.360,       2.246
22/07/1977 00:00,      42.509,       6.035,       2.246
23/07/1977 00:00,      40.694,      12.347,       6.134
24/07/1977 00:00,     105.494,      18.589,       5.530
25/07/1977 00:00,      13.519,       8.926,       6.826
26/07/1977 00:00,      39.658,       7.201,       5.616
27/07/1977 00:00,      26.352,      12.783,       7.690
28/07/1977 00:00,       9.802,       7.721,       6.517
29/07/1977 00:00,       6.517,       5.875,       5.344
30/07/1977 00:00,       5.344,       5.126,       4.877
31/07/1977 00:00,      16.934,       5.369,       4.320
01/08/1977 00:00,      11.146,       5.685,       4.838
02/08/1977 00:00,      38.534,       6.427,       4.838
03/08/1977 00:00,      59.789,      15.090,       7.603
04/08/1977 00:00,      13.667,       8.964,       7.021
05/08/1977 00:00,      19.181,       8.993,       6.739
06/08/1977 00:00,      54.000,      11.697,       7.430
07/08/1977 00:00,       9.481,       7.897,       6.821
08/08/1977 00:00,       6.821,       6.231,       5.814
09/08/1977 00:00,       5.814,       5.438,       4.887
10/08/1977 00:00,       5.011,       4.593,       4.147
11/08/1977 00:00,       4.579,       4.041,       3.370
12/08/1977 00:00,      20.304,       6.036,       3.578
13/08/1977 00:00,       4.911,       4.071,       3.816
14/08/1977 00:00,       3.816,       3.702,       3.629
15/08/1977 00:00,       4.838,       3.502,       3.197
16/08/1977 00:00,       3.629,       3.191,       2.980
17/08/1977 00:00,       4.320,       2.756,       1.987
18/08/1977 00:00,       2.851,       2.679,       2.592
19/08/1977 00:00,       4.147,       2.891,       2.506
20/08/1977 00:00,       3.370,       2.556,       2.074
21/08/1977 00:00,      12.096,       3.287,       2.592
22/08/1977 00:00,       6.387,       3.036,       2.592
23/08/1977 00:00,       2.678,       2.492,       2.246
24/08/1977 00:00,       2.765,       2.317,       1.555
25/08/1977 00:00,       2.678,       2.281,       1.987
26/08/1977 00:00,       2.333,       1.954,       1.382
27/08/1977 00:00,       2.333,       1.975,       1.469
28/08/1977 00:00,       2.246,       1.981,       1.382
29/08/1977 00:00,       2.506,       2.055,       1.901
30/08/1977 00:00,       7.517,       2.685,       1.946
31/08/1977 00:00,       5.530,       2.834,       2.246
01/09/1977 00:00,       5.443,       2.991,       2.419
02/09/1977 00:00,       5.530,       3.046,       2.506
03/09/1977 00:00,       3.197,       2.645,       2.419
04/09/1977 00:00,       3.456,       2.606,       2.506
05/09/1977 00:00,       2.765,       2.444,       2.333
06/09/1977 00:00,       2.851,       2.483,       2.419
07/09/1977 00:00,      20.822,       5.144,       2.546
08/09/1977 00:00,      39.053,       7.566,       2.765
09/09/1977 00:00,      53.914,      10.415,       5.507
10/09/1977 00:00,       5.507,       4.881,       4.341
11/09/1977 00:00,      78.797,       8.439,       4.147
12/09/1977 00:00,      48.989,      13.077,       7.603
13/09/1977 00:00,      34.387,       8.759,       6.739
14/09/1977 00:00,       7.274,       6.430,       5.789
15/09/1977 00:00,      14.342,       6.302,       5.383
16/09/1977 00:00,       5.702,       5.205,       4.788
17/09/1977 00:00,       5.098,       4.514,       4.136
18/09/1977 00:00,       4.136,       3.927,       3.715
19/09/1977 00:00,       3.802,       3.326,       2.851
20/09/1977 00:00,       3.283,       3.049,       2.678
21/09/1977 00:00,       3.802,       3.115,       2.419
22/09/1977 00:00,       2.938,       2.669,       2.160
23/09/1977 00:00,       2.665,       2.124,       1.555
24/09/1977 00:00,       2.678,       2.118,       1.901
25/09/1977 00:00,       2.246,       2.152,       1.642
26/09/1977 00:00,       2.246,       1.832,       1.296
27/09/1977 00:00,       2.246,       1.811,       1.469
28/09/1977 00:00,       3.024,       2.002,       1.769
29/09/1977 00:00,       2.419,       2.057,       1.987
30/09/1977 00:00,       2.851,       1.914,       1.210
01/10/1977 00:00,      13.824,       1.897,       1.382
02/10/1977 00:00,     176.947,      11.837,       2.419
03/10/1977 00:00,       3.511,       2.954,       2.592
04/10/1977 00:00,       3.024,       2.715,       2.419
05/10/1977 00:00,       2.938,       2.593,       2.506
06/10/1977 00:00,       2.678,       2.191,       1.555
07/10/1977 00:00,       1.987,       1.714,       1.382
08/10/1977 00:00,       2.419,       1.407,       1.037
09/10/1977 00:00,       1.709,       1.514,       1.325
10/10/1977 00:00,       1.814,       1.610,       1.382
11/10/1977 00:00,       1.642,       1.213,       0.778
12/10/1977 00:00,       1.382,       1.210,       0.851
13/10/1977 00:00,      60.307,       5.084,       1.382
14/10/1977 00:00,       2.332,       2.038,       1.814
15/10/1977 00:00,       3.024,       2.193,       1.814
16/10/1977 00:00,       2.160,       2.085,       1.987
17/10/1977 00:00,       2.246,       2.096,       1.987
18/10/1977 00:00,      15.811,       3.592,       1.901
19/10/1977 00:00,       4.579,       2.729,       2.368
20/10/1977 00:00,       5.875,       2.815,       2.333
21/10/1977 00:00,       2.491,       2.423,       2.419
22/10/1977 00:00,       2.419,       2.249,       2.035
23/10/1977 00:00,       2.035,       1.921,       1.728
24/10/1977 00:00,       1.987,       1.944,       1.642
25/10/1977 00:00,       1.915,       1.685,       1.123
26/10/1977 00:00,       2.333,       1.489,       1.037
27/10/1977 00:00,       1.728,       1.081,       0.778
28/10/1977 00:00,       1.123,       0.879,       0.691
29/10/1977 00:00,       1.091,       0.884,       0.778
30/10/1977 00:00,       1.382,       1.180,       0.864
31/10/1977 00:00,       9.504,       2.116,       1.363
01/11/1977 00:00,       2.333,       1.990,       1.901
02/11/1977 00:00,       2.160,       2.098,       2.010
03/11/1977 00:00,       2.333,       2.012,       1.901
04/11/1977 00:00,       2.074,       1.722,       1.382
05/11/1977 00:00,       2.160,       1.591,       1.037
06/11/1977 00:00,       1.901,       1.365,       0.778
07/11/1977 00:00,       1.814,       1.301,       0.778
08/11/1977 00:00,       1.469,       1.028,       0.605
09/11/1977 00:00,      22.723,       1.546,       0.518
10/11/1977 00:00,      42.077,       3.404,       1.469
11/11/1977 00:00,       2.074,       1.733,       1.382
12/11/1977 00:00,       1.757,       1.690,       1.642
13/11/1977 00:00,       1.901,       1.835,       1.757
14/11/1977 00:00,       1.814,       1.575,       1.210
15/11/1977 00:00,       2.246,       1.268,       0.864
16/11/1977 00:00,       0.950,       0.774,       0.605
17/11/1977 00:00,       0.950,       0.624,       0.518
18/11/1977 00:00,       0.950,       0.622,       0.518
19/11/1977 00:00,       0.950,       0.627,       0.518
20/11/1977 00:00,       0.691,       0.610,       0.518
21/11/1977 00:00,       0.691,       0.598,       0.432
22/11/1977 00:00,       0.950,       0.524,       0.346
23/11/1977 00:00,       0.605,       0.481,       0.346
24/11/1977 00:00,       1.555,       0.493,       0.259
25/11/1977 00:00,       0.518,       0.381,       0.259
26/11/1977 00:00,       1.210,       0.461,       0.346
27/11/1977 00:00,       0.432,       0.369,       0.259
28/11/1977 00:00,      71.971,       5.115,       0.346
29/11/1977 00:00,       1.723,       1.019,       0.778
30/11/1977 00:00,       0.998,       0.885,       0.778
01/12/1977 00:00,      33.955,       4.312,       0.998
02/12/1977 00:00,       2.827,       2.013,       1.642
03/12/1977 00:00,       1.987,       1.743,       1.642
04/12/1977 00:00,       1.728,       1.582,       1.210
05/12/1977 00:00,       1.555,       1.498,       1.037
06/12/1977 00:00,       1.555,       1.489,       1.210
07/12/1977 00:00,       1.642,       1.217,       0.605
08/12/1977 00:00,       1.382,       0.840,       0.518
09/12/1977 00:00,       0.778,       0.438,       0.259
