"Time","A4261158"
"and","Wind Direc (Deg)"
"Date","Mean"
25/02/2009 00:00,""
26/02/2009 00:00,          32
27/02/2009 00:00,         189
28/02/2009 00:00,         176
01/03/2009 00:00,         161
02/03/2009 00:00,          51
03/03/2009 00:00,         292
04/03/2009 00:00,         235
05/03/2009 00:00,         199
06/03/2009 00:00,         187
07/03/2009 00:00,         152
08/03/2009 00:00,         157
09/03/2009 00:00,         190
10/03/2009 00:00,         203
11/03/2009 00:00,         215
12/03/2009 00:00,         221
13/03/2009 00:00,         167
14/03/2009 00:00,         224
15/03/2009 00:00,         236
16/03/2009 00:00,         208
17/03/2009 00:00,         164
18/03/2009 00:00,          23
19/03/2009 00:00,         180
20/03/2009 00:00,         154
21/03/2009 00:00,           5
22/03/2009 00:00,         186
23/03/2009 00:00,         160
24/03/2009 00:00,          71
25/03/2009 00:00,         203
26/03/2009 00:00,         197
27/03/2009 00:00,         136
28/03/2009 00:00,          68
29/03/2009 00:00,         202
30/03/2009 00:00,         189
31/03/2009 00:00,         138
01/04/2009 00:00,          23
02/04/2009 00:00,         114
03/04/2009 00:00,         211
04/04/2009 00:00,         195
05/04/2009 00:00,         220
06/04/2009 00:00,         146
07/04/2009 00:00,         151
08/04/2009 00:00,         150
09/04/2009 00:00,         149
10/04/2009 00:00,         183
11/04/2009 00:00,         158
12/04/2009 00:00,         143
13/04/2009 00:00,         118
14/04/2009 00:00,         252
15/04/2009 00:00,         237
16/04/2009 00:00,         297
17/04/2009 00:00,         254
18/04/2009 00:00,         192
19/04/2009 00:00,         164
20/04/2009 00:00,         144
21/04/2009 00:00,          49
22/04/2009 00:00,          48
23/04/2009 00:00,          22
24/04/2009 00:00,         289
25/04/2009 00:00,         277
26/04/2009 00:00,         246
27/04/2009 00:00,         241
28/04/2009 00:00,          74
29/04/2009 00:00,          82
30/04/2009 00:00,         353
01/05/2009 00:00,         330
02/05/2009 00:00,         200
03/05/2009 00:00,         268
04/05/2009 00:00,         286
05/05/2009 00:00,         133
06/05/2009 00:00,         245
07/05/2009 00:00,         181
08/05/2009 00:00,         151
09/05/2009 00:00,         154
10/05/2009 00:00,         162
11/05/2009 00:00,         190
12/05/2009 00:00,         282
13/05/2009 00:00,         260
14/05/2009 00:00,         276
15/05/2009 00:00,         278
16/05/2009 00:00,         237
17/05/2009 00:00,         185
18/05/2009 00:00,          98
19/05/2009 00:00,         182
20/05/2009 00:00,         176
21/05/2009 00:00,          88
22/05/2009 00:00,          40
23/05/2009 00:00,          34
24/05/2009 00:00,          24
25/05/2009 00:00,         280
26/05/2009 00:00,         259
27/05/2009 00:00,         233
28/05/2009 00:00,         143
29/05/2009 00:00,         148
30/05/2009 00:00,         123
31/05/2009 00:00,          92
01/06/2009 00:00,         156
02/06/2009 00:00,          99
03/06/2009 00:00,          41
04/06/2009 00:00,          42
05/06/2009 00:00,          28
06/06/2009 00:00,          27
07/06/2009 00:00,         262
08/06/2009 00:00,         266
09/06/2009 00:00,         232
10/06/2009 00:00,          27
11/06/2009 00:00,          13
12/06/2009 00:00,          16
13/06/2009 00:00,           2
14/06/2009 00:00,          26
15/06/2009 00:00,         206
16/06/2009 00:00,          87
17/06/2009 00:00,          84
18/06/2009 00:00,          50
19/06/2009 00:00,          39
20/06/2009 00:00,           8
21/06/2009 00:00,          35
22/06/2009 00:00,          19
23/06/2009 00:00,           3
24/06/2009 00:00,         290
25/06/2009 00:00,          19
26/06/2009 00:00,          81
27/06/2009 00:00,         107
28/06/2009 00:00,         350
