"Time","A4261161"
"and","Wind Direc (Deg)"
"Date","Mean"
09/01/2009 00:00,""
10/01/2009 00:00,         175
11/01/2009 00:00,         185
12/01/2009 00:00,          87
13/01/2009 00:00,          16
14/01/2009 00:00,         187
15/01/2009 00:00,         188
16/01/2009 00:00,         186
17/01/2009 00:00,         182
18/01/2009 00:00,         171
19/01/2009 00:00,          72
20/01/2009 00:00,         165
21/01/2009 00:00,         151
22/01/2009 00:00,         268
23/01/2009 00:00,         323
24/01/2009 00:00,         196
25/01/2009 00:00,         164
26/01/2009 00:00,         196
27/01/2009 00:00,          59
28/01/2009 00:00,          26
29/01/2009 00:00,          23
30/01/2009 00:00,          65
31/01/2009 00:00,         194
01/02/2009 00:00,         195
02/02/2009 00:00,         197
03/02/2009 00:00,         194
04/02/2009 00:00,         173
05/02/2009 00:00,         180
06/02/2009 00:00,          43
07/02/2009 00:00,         147
08/02/2009 00:00,         155
09/02/2009 00:00,         151
10/02/2009 00:00,         158
11/02/2009 00:00,         160
12/02/2009 00:00,         183
13/02/2009 00:00,         175
14/02/2009 00:00,         188
15/02/2009 00:00,         201
16/02/2009 00:00,         191
17/02/2009 00:00,         108
18/02/2009 00:00,          89
19/02/2009 00:00,         175
20/02/2009 00:00,         197
21/02/2009 00:00,         185
22/02/2009 00:00,         122
23/02/2009 00:00,         160
24/02/2009 00:00,         168
25/02/2009 00:00,         131
26/02/2009 00:00,          59
27/02/2009 00:00,         193
28/02/2009 00:00,         187
01/03/2009 00:00,         170
02/03/2009 00:00,          36
03/03/2009 00:00,         268
04/03/2009 00:00,         217
05/03/2009 00:00,         260
06/03/2009 00:00,         279
07/03/2009 00:00,         279
08/03/2009 00:00,         279
09/03/2009 00:00,         279
10/03/2009 00:00,         279
11/03/2009 00:00,         279
12/03/2009 00:00,         279
13/03/2009 00:00,         279
14/03/2009 00:00,         279
15/03/2009 00:00,         235
16/03/2009 00:00,         200
17/03/2009 00:00,         187
18/03/2009 00:00,          24
19/03/2009 00:00,         188
20/03/2009 00:00,         154
21/03/2009 00:00,           2
22/03/2009 00:00,         195
23/03/2009 00:00,         199
24/03/2009 00:00,          79
25/03/2009 00:00,         199
26/03/2009 00:00,         188
27/03/2009 00:00,         184
28/03/2009 00:00,          79
29/03/2009 00:00,         171
30/03/2009 00:00,         188
31/03/2009 00:00,         181
01/04/2009 00:00,          36
02/04/2009 00:00,          35
03/04/2009 00:00,         205
04/04/2009 00:00,         189
05/04/2009 00:00,         191
06/04/2009 00:00,         171
07/04/2009 00:00,         182
08/04/2009 00:00,         199
09/04/2009 00:00,         184
10/04/2009 00:00,         175
11/04/2009 00:00,          93
12/04/2009 00:00,         134
13/04/2009 00:00,          44
14/04/2009 00:00,         206
15/04/2009 00:00,         196
16/04/2009 00:00,         300
17/04/2009 00:00,         149
18/04/2009 00:00,         167
19/04/2009 00:00,         197
20/04/2009 00:00,         222
21/04/2009 00:00,          28
22/04/2009 00:00,          28
23/04/2009 00:00,           8
24/04/2009 00:00,         268
25/04/2009 00:00,         255
26/04/2009 00:00,         223
27/04/2009 00:00,         235
28/04/2009 00:00,          45
29/04/2009 00:00,         173
30/04/2009 00:00,         343
01/05/2009 00:00,         282
02/05/2009 00:00,         204
03/05/2009 00:00,         140
04/05/2009 00:00,         168
05/05/2009 00:00,         196
06/05/2009 00:00,         188
07/05/2009 00:00,         198
08/05/2009 00:00,         198
09/05/2009 00:00,         192
10/05/2009 00:00,         188
11/05/2009 00:00,         195
12/05/2009 00:00,         176
