"Time","A4261263"
"and","Water Temp. (Deg.C)"
"Date","Mean"
08/03/2016 00:00,""
09/03/2016 00:00,       26.71
10/03/2016 00:00,       26.30
11/03/2016 00:00,       26.57
12/03/2016 00:00,       26.64
13/03/2016 00:00,       26.87
14/03/2016 00:00,       26.33
15/03/2016 00:00,       25.90
16/03/2016 00:00,       25.84
17/03/2016 00:00,       26.09
18/03/2016 00:00,       25.65
19/03/2016 00:00,       24.35
20/03/2016 00:00,       23.47
21/03/2016 00:00,       23.45
22/03/2016 00:00,       23.44
23/03/2016 00:00,       23.40
24/03/2016 00:00,       23.32
25/03/2016 00:00,       23.06
26/03/2016 00:00,       22.69
27/03/2016 00:00,       22.17
28/03/2016 00:00,       21.61
29/03/2016 00:00,       21.05
30/03/2016 00:00,       20.54
31/03/2016 00:00,       20.57
01/04/2016 00:00,       20.56
02/04/2016 00:00,       20.72
03/04/2016 00:00,       20.35
04/04/2016 00:00,       20.25
05/04/2016 00:00,       20.34
06/04/2016 00:00,       20.28
07/04/2016 00:00,       19.67
08/04/2016 00:00,       19.61
09/04/2016 00:00,       19.65
10/04/2016 00:00,       19.85
11/04/2016 00:00,       19.68
12/04/2016 00:00,       19.68
13/04/2016 00:00,       19.70
14/04/2016 00:00,       19.45
15/04/2016 00:00,       19.55
16/04/2016 00:00,       19.44
17/04/2016 00:00,       19.31
18/04/2016 00:00,       19.20
19/04/2016 00:00,       19.36
20/04/2016 00:00,       19.45
21/04/2016 00:00,       19.73
22/04/2016 00:00,       19.52
23/04/2016 00:00,       18.93
24/04/2016 00:00,       18.76
25/04/2016 00:00,       18.76
26/04/2016 00:00,       18.98
27/04/2016 00:00,       18.99
28/04/2016 00:00,       19.20
29/04/2016 00:00,       19.25
30/04/2016 00:00,       19.41
01/05/2016 00:00,       19.21
02/05/2016 00:00,       18.78
03/05/2016 00:00,       18.24
04/05/2016 00:00,       18.08
05/05/2016 00:00,       17.99
06/05/2016 00:00,       18.19
07/05/2016 00:00,       18.15
08/05/2016 00:00,       18.07
09/05/2016 00:00,       17.85
10/05/2016 00:00,       17.53
11/05/2016 00:00,       17.13
12/05/2016 00:00,       17.01
13/05/2016 00:00,       16.99
14/05/2016 00:00,       17.05
15/05/2016 00:00,       17.23
16/05/2016 00:00,       16.97
17/05/2016 00:00,       16.81
18/05/2016 00:00,       16.61
19/05/2016 00:00,       16.41
20/05/2016 00:00,       16.39
21/05/2016 00:00,       16.41
22/05/2016 00:00,       16.32
23/05/2016 00:00,       16.29
24/05/2016 00:00,       16.05
25/05/2016 00:00,       15.62
26/05/2016 00:00,       15.61
27/05/2016 00:00,       15.28
28/05/2016 00:00,       14.92
29/05/2016 00:00,       14.67
30/05/2016 00:00,       14.49
31/05/2016 00:00,       14.45
01/06/2016 00:00,       14.58
02/06/2016 00:00,       14.63
03/06/2016 00:00,       14.65
04/06/2016 00:00,       14.53
05/06/2016 00:00,       14.23
06/06/2016 00:00,       13.96
07/06/2016 00:00,       13.84
08/06/2016 00:00,       13.68
09/06/2016 00:00,       13.65
10/06/2016 00:00,       13.70
11/06/2016 00:00,       13.80
12/06/2016 00:00,       13.56
13/06/2016 00:00,       13.26
14/06/2016 00:00,       13.06
15/06/2016 00:00,       13.00
16/06/2016 00:00,       12.90
17/06/2016 00:00,       13.08
18/06/2016 00:00,       13.27
19/06/2016 00:00,       13.38
20/06/2016 00:00,       13.24
21/06/2016 00:00,       12.99
22/06/2016 00:00,       12.85
23/06/2016 00:00,       12.69
24/06/2016 00:00,       12.44
25/06/2016 00:00,       12.18
26/06/2016 00:00,       12.03
27/06/2016 00:00,       11.92
28/06/2016 00:00,       11.84
29/06/2016 00:00,       11.69
30/06/2016 00:00,       11.61
01/07/2016 00:00,       11.61
02/07/2016 00:00,       11.59
03/07/2016 00:00,       11.69
04/07/2016 00:00,       11.80
05/07/2016 00:00,       11.79
06/07/2016 00:00,       11.66
07/07/2016 00:00,       11.51
08/07/2016 00:00,       11.59
09/07/2016 00:00,       11.56
10/07/2016 00:00,       11.55
11/07/2016 00:00,       11.57
12/07/2016 00:00,       11.46
13/07/2016 00:00,       11.01
14/07/2016 00:00,       10.90
15/07/2016 00:00,       11.11
16/07/2016 00:00,       11.06
17/07/2016 00:00,       10.85
18/07/2016 00:00,       11.16
19/07/2016 00:00,       11.49
20/07/2016 00:00,       12.00
21/07/2016 00:00,       12.47
22/07/2016 00:00,       12.95
23/07/2016 00:00,       12.54
24/07/2016 00:00,       12.22
25/07/2016 00:00,       11.95
26/07/2016 00:00,       11.86
27/07/2016 00:00,       11.71
28/07/2016 00:00,       11.75
29/07/2016 00:00,       11.90
30/07/2016 00:00,       11.95
31/07/2016 00:00,       12.05
01/08/2016 00:00,       12.12
02/08/2016 00:00,       11.90
03/08/2016 00:00,       11.79
04/08/2016 00:00,       11.82
05/08/2016 00:00,       11.64
06/08/2016 00:00,       11.66
07/08/2016 00:00,       11.65
08/08/2016 00:00,       11.81
09/08/2016 00:00,       11.90
10/08/2016 00:00,       11.84
11/08/2016 00:00,       11.88
12/08/2016 00:00,       12.00
13/08/2016 00:00,       12.23
14/08/2016 00:00,       12.34
15/08/2016 00:00,       12.48
16/08/2016 00:00,       12.66
17/08/2016 00:00,       13.02
18/08/2016 00:00,       13.36
19/08/2016 00:00,       13.66
20/08/2016 00:00,       13.45
21/08/2016 00:00,       13.49
22/08/2016 00:00,       13.45
23/08/2016 00:00,       13.49
24/08/2016 00:00,       13.49
25/08/2016 00:00,       13.34
26/08/2016 00:00,       13.31
27/08/2016 00:00,       13.25
28/08/2016 00:00,       13.40
29/08/2016 00:00,       13.39
30/08/2016 00:00,       13.55
31/08/2016 00:00,       13.74
01/09/2016 00:00,       13.97
02/09/2016 00:00,       14.16
03/09/2016 00:00,       14.10
04/09/2016 00:00,       14.04
05/09/2016 00:00,       14.27
06/09/2016 00:00,       14.52
07/09/2016 00:00,       14.85
08/09/2016 00:00,       15.24
09/09/2016 00:00,       15.48
10/09/2016 00:00,       15.45
11/09/2016 00:00,       15.53
12/09/2016 00:00,       15.71
13/09/2016 00:00,       15.62
14/09/2016 00:00,       15.07
15/09/2016 00:00,       14.85
16/09/2016 00:00,       14.97
17/09/2016 00:00,       15.30
18/09/2016 00:00,       15.37
19/09/2016 00:00,       15.23
20/09/2016 00:00,       15.20
21/09/2016 00:00,       15.30
22/09/2016 00:00,       15.08
23/09/2016 00:00,       15.03
24/09/2016 00:00,       15.13
25/09/2016 00:00,       15.15
26/09/2016 00:00,       15.31
27/09/2016 00:00,       15.37
28/09/2016 00:00,       15.41
29/09/2016 00:00,       15.11
30/09/2016 00:00,       14.93
01/10/2016 00:00,       15.02
02/10/2016 00:00,       15.23
03/10/2016 00:00,       15.12
04/10/2016 00:00,       14.99
05/10/2016 00:00,       15.24
06/10/2016 00:00,       15.89
07/10/2016 00:00,       16.37
08/10/2016 00:00,       16.79
09/10/2016 00:00,       17.38
10/10/2016 00:00,       17.63
11/10/2016 00:00,       17.25
12/10/2016 00:00,       17.05
13/10/2016 00:00,       16.94
14/10/2016 00:00,       17.09
15/10/2016 00:00,       17.52
16/10/2016 00:00,       17.63
17/10/2016 00:00,       17.40
18/10/2016 00:00,       17.28
19/10/2016 00:00,       17.36
20/10/2016 00:00,       17.79
21/10/2016 00:00,       17.98
22/10/2016 00:00,       17.48
23/10/2016 00:00,       17.13
24/10/2016 00:00,       17.29
25/10/2016 00:00,       17.87
26/10/2016 00:00,       18.60
27/10/2016 00:00,       19.03
28/10/2016 00:00,       19.28
29/10/2016 00:00,       19.70
30/10/2016 00:00,       19.97
31/10/2016 00:00,       19.65
01/11/2016 00:00,       19.38
02/11/2016 00:00,       19.38
03/11/2016 00:00,       19.70
04/11/2016 00:00,       20.25
05/11/2016 00:00,       20.33
06/11/2016 00:00,       20.44
07/11/2016 00:00,       20.69
08/11/2016 00:00,       20.72
09/11/2016 00:00,       20.65
10/11/2016 00:00,       20.86
11/11/2016 00:00,       21.22
12/11/2016 00:00,       21.42
13/11/2016 00:00,       20.80
14/11/2016 00:00,       20.03
15/11/2016 00:00,       19.95
16/11/2016 00:00,       20.55
17/11/2016 00:00,       21.44
18/11/2016 00:00,       21.95
19/11/2016 00:00,       22.14
20/11/2016 00:00,       23.08
21/11/2016 00:00,       24.16
22/11/2016 00:00,       23.79
23/11/2016 00:00,       22.90
24/11/2016 00:00,       22.39
25/11/2016 00:00,       22.14
26/11/2016 00:00,       22.05
27/11/2016 00:00,       22.19
28/11/2016 00:00,       22.87
29/11/2016 00:00,       23.45
30/11/2016 00:00,       23.17
01/12/2016 00:00,       22.87
02/12/2016 00:00,       23.23
03/12/2016 00:00,       23.70
04/12/2016 00:00,       24.05
05/12/2016 00:00,       23.48
06/12/2016 00:00,       23.15
07/12/2016 00:00,       23.45
08/12/2016 00:00,       23.61
09/12/2016 00:00,       22.33
10/12/2016 00:00,       22.50
11/12/2016 00:00,       23.26
12/12/2016 00:00,       24.52
13/12/2016 00:00,       25.41
14/12/2016 00:00,       24.64
15/12/2016 00:00,       23.13
16/12/2016 00:00,       23.27
17/12/2016 00:00,       23.39
18/12/2016 00:00,       22.58
19/12/2016 00:00,       23.50
20/12/2016 00:00,       24.10
21/12/2016 00:00,       23.85
22/12/2016 00:00,       24.34
23/12/2016 00:00,       25.25
24/12/2016 00:00,       25.66
25/12/2016 00:00,       26.31
26/12/2016 00:00,       26.59
27/12/2016 00:00,       26.00
28/12/2016 00:00,       26.50
29/12/2016 00:00,       27.23
30/12/2016 00:00,       27.29
31/12/2016 00:00,       27.20
01/01/2017 00:00,       26.89
02/01/2017 00:00,       26.25
03/01/2017 00:00,       26.16
04/01/2017 00:00,       26.32
05/01/2017 00:00,       26.50
06/01/2017 00:00,       26.77
07/01/2017 00:00,       27.61
08/01/2017 00:00,       27.77
09/01/2017 00:00,       27.25
10/01/2017 00:00,       27.11
11/01/2017 00:00,       27.29
12/01/2017 00:00,       26.93
13/01/2017 00:00,       27.12
14/01/2017 00:00,       26.08
15/01/2017 00:00,       26.02
16/01/2017 00:00,       26.43
17/01/2017 00:00,       27.01
18/01/2017 00:00,       26.98
19/01/2017 00:00,       26.89
20/01/2017 00:00,       27.12
21/01/2017 00:00,       26.38
22/01/2017 00:00,       26.74
23/01/2017 00:00,       27.44
24/01/2017 00:00,       27.13
25/01/2017 00:00,       26.52
26/01/2017 00:00,       26.45
27/01/2017 00:00,       26.91
28/01/2017 00:00,       27.34
29/01/2017 00:00,       27.66
30/01/2017 00:00,       27.68
31/01/2017 00:00,       27.03
01/02/2017 00:00,       26.37
02/02/2017 00:00,       25.83
03/02/2017 00:00,       26.25
04/02/2017 00:00,       26.32
05/02/2017 00:00,       26.09
06/02/2017 00:00,       25.37
07/02/2017 00:00,       25.00
08/02/2017 00:00,       26.56
09/02/2017 00:00,       27.65
10/02/2017 00:00,       28.33
11/02/2017 00:00,       28.38
12/02/2017 00:00,       27.24
13/02/2017 00:00,       25.60
14/02/2017 00:00,       25.52
15/02/2017 00:00,       25.86
16/02/2017 00:00,       26.29
17/02/2017 00:00,       25.79
18/02/2017 00:00,       24.94
19/02/2017 00:00,       23.78
20/02/2017 00:00,       23.19
21/02/2017 00:00,       23.72
22/02/2017 00:00,       23.92
23/02/2017 00:00,       24.01
24/02/2017 00:00,       23.59
25/02/2017 00:00,       23.23
26/02/2017 00:00,       23.33
27/02/2017 00:00,       23.92
28/02/2017 00:00,       24.89
01/03/2017 00:00,       25.35
02/03/2017 00:00,       25.23
03/03/2017 00:00,       25.15
04/03/2017 00:00,       25.23
05/03/2017 00:00,       24.97
06/03/2017 00:00,       24.89
07/03/2017 00:00,       25.09
08/03/2017 00:00,       25.52
09/03/2017 00:00,       25.71
10/03/2017 00:00,       25.66
11/03/2017 00:00,       25.23
12/03/2017 00:00,       24.75
13/03/2017 00:00,       24.33
14/03/2017 00:00,       24.65
15/03/2017 00:00,       25.05
16/03/2017 00:00,       24.94
17/03/2017 00:00,       24.00
18/03/2017 00:00,       23.96
19/03/2017 00:00,       24.61
20/03/2017 00:00,       25.41
21/03/2017 00:00,       25.88
22/03/2017 00:00,       25.32
23/03/2017 00:00,       24.80
24/03/2017 00:00,       24.97
25/03/2017 00:00,       25.11
26/03/2017 00:00,       25.27
27/03/2017 00:00,       25.09
28/03/2017 00:00,       24.61
29/03/2017 00:00,       24.24
30/03/2017 00:00,       23.32
31/03/2017 00:00,       22.35
01/04/2017 00:00,       21.71
02/04/2017 00:00,       21.24
03/04/2017 00:00,       20.86
04/04/2017 00:00,       20.98
05/04/2017 00:00,       20.80
06/04/2017 00:00,       20.72
07/04/2017 00:00,       20.80
08/04/2017 00:00,       20.92
09/04/2017 00:00,       20.41
10/04/2017 00:00,       19.44
11/04/2017 00:00,       18.89
12/04/2017 00:00,       19.01
13/04/2017 00:00,       19.32
14/04/2017 00:00,       19.56
15/04/2017 00:00,       19.42
16/04/2017 00:00,       19.26
17/04/2017 00:00,       19.20
18/04/2017 00:00,       18.96
19/04/2017 00:00,       19.09
20/04/2017 00:00,       19.32
21/04/2017 00:00,       19.68
22/04/2017 00:00,       20.01
23/04/2017 00:00,       20.13
24/04/2017 00:00,       20.11
25/04/2017 00:00,       19.97
26/04/2017 00:00,       19.35
27/04/2017 00:00,       18.56
28/04/2017 00:00,       18.11
29/04/2017 00:00,       18.17
30/04/2017 00:00,       18.37
01/05/2017 00:00,       18.48
02/05/2017 00:00,       18.24
03/05/2017 00:00,       17.80
04/05/2017 00:00,       17.41
05/05/2017 00:00,       16.92
06/05/2017 00:00,       16.67
07/05/2017 00:00,       16.46
08/05/2017 00:00,       16.13
09/05/2017 00:00,       15.96
10/05/2017 00:00,       15.89
11/05/2017 00:00,       15.77
12/05/2017 00:00,       15.75
13/05/2017 00:00,       15.49
14/05/2017 00:00,       15.38
15/05/2017 00:00,       15.24
16/05/2017 00:00,       15.14
17/05/2017 00:00,       15.06
18/05/2017 00:00,       14.89
19/05/2017 00:00,       14.75
20/05/2017 00:00,       14.88
21/05/2017 00:00,       15.02
22/05/2017 00:00,       15.11
23/05/2017 00:00,       15.31
24/05/2017 00:00,       15.28
25/05/2017 00:00,       15.26
26/05/2017 00:00,       15.27
27/05/2017 00:00,       15.11
28/05/2017 00:00,       14.93
29/05/2017 00:00,       14.70
30/05/2017 00:00,       14.60
31/05/2017 00:00,       14.21
01/06/2017 00:00,       13.83
02/06/2017 00:00,       13.54
03/06/2017 00:00,       13.19
04/06/2017 00:00,       12.94
05/06/2017 00:00,       12.82
06/06/2017 00:00,       12.95
07/06/2017 00:00,       13.02
08/06/2017 00:00,       12.82
09/06/2017 00:00,       12.52
10/06/2017 00:00,       12.35
11/06/2017 00:00,       12.42
12/06/2017 00:00,       12.34
13/06/2017 00:00,       12.45
14/06/2017 00:00,       12.55
15/06/2017 00:00,       12.48
16/06/2017 00:00,       12.47
17/06/2017 00:00,       12.64
18/06/2017 00:00,       12.67
19/06/2017 00:00,       12.71
20/06/2017 00:00,       12.48
21/06/2017 00:00,       12.35
22/06/2017 00:00,       12.13
23/06/2017 00:00,       11.98
24/06/2017 00:00,       11.86
25/06/2017 00:00,       11.95
26/06/2017 00:00,       12.08
27/06/2017 00:00,       12.16
28/06/2017 00:00,       12.24
29/06/2017 00:00,       12.26
30/06/2017 00:00,       12.30
01/07/2017 00:00,       12.03
02/07/2017 00:00,       11.64
03/07/2017 00:00,       11.46
04/07/2017 00:00,       11.69
05/07/2017 00:00,       12.04
06/07/2017 00:00,       12.11
07/07/2017 00:00,       11.98
08/07/2017 00:00,       11.75
09/07/2017 00:00,       11.72
10/07/2017 00:00,       11.68
11/07/2017 00:00,       11.59
12/07/2017 00:00,       11.55
13/07/2017 00:00,       11.61
14/07/2017 00:00,       11.72
15/07/2017 00:00,       11.64
16/07/2017 00:00,       11.48
17/07/2017 00:00,       11.44
18/07/2017 00:00,       11.50
19/07/2017 00:00,       11.36
20/07/2017 00:00,       11.27
21/07/2017 00:00,       11.15
22/07/2017 00:00,       11.13
23/07/2017 00:00,       11.31
24/07/2017 00:00,       11.41
25/07/2017 00:00,       11.54
26/07/2017 00:00,       11.56
27/07/2017 00:00,       11.58
28/07/2017 00:00,       11.54
29/07/2017 00:00,       11.76
30/07/2017 00:00,       12.04
31/07/2017 00:00,       12.06
01/08/2017 00:00,       11.89
02/08/2017 00:00,       11.92
03/08/2017 00:00,       11.77
04/08/2017 00:00,       11.58
05/08/2017 00:00,       11.45
06/08/2017 00:00,       11.56
07/08/2017 00:00,       11.51
08/08/2017 00:00,       11.68
09/08/2017 00:00,       11.79
10/08/2017 00:00,       11.84
11/08/2017 00:00,       12.01
12/08/2017 00:00,       12.19
13/08/2017 00:00,       12.47
14/08/2017 00:00,       13.01
15/08/2017 00:00,       13.35
16/08/2017 00:00,       13.34
17/08/2017 00:00,       13.21
18/08/2017 00:00,       12.96
19/08/2017 00:00,       12.81
20/08/2017 00:00,       12.65
21/08/2017 00:00,       12.70
22/08/2017 00:00,       12.69
23/08/2017 00:00,       12.84
24/08/2017 00:00,       12.90
25/08/2017 00:00,       12.98
26/08/2017 00:00,       12.92
27/08/2017 00:00,       12.89
28/08/2017 00:00,       12.73
29/08/2017 00:00,       12.86
30/08/2017 00:00,       13.10
31/08/2017 00:00,       13.30
01/09/2017 00:00,       13.57
02/09/2017 00:00,       13.75
03/09/2017 00:00,       13.80
04/09/2017 00:00,       13.65
05/09/2017 00:00,       13.44
06/09/2017 00:00,       13.28
07/09/2017 00:00,       13.46
08/09/2017 00:00,       13.61
09/09/2017 00:00,       13.57
10/09/2017 00:00,       13.82
11/09/2017 00:00,       14.11
12/09/2017 00:00,       15.26
13/09/2017 00:00,       15.17
14/09/2017 00:00,       14.93
15/09/2017 00:00,       14.76
16/09/2017 00:00,       14.83
17/09/2017 00:00,       15.37
18/09/2017 00:00,       15.20
19/09/2017 00:00,       14.91
20/09/2017 00:00,       14.96
21/09/2017 00:00,       15.52
22/09/2017 00:00,       16.38
23/09/2017 00:00,       16.80
24/09/2017 00:00,       16.98
25/09/2017 00:00,       17.10
26/09/2017 00:00,       16.82
27/09/2017 00:00,       17.20
28/09/2017 00:00,       17.38
29/09/2017 00:00,       17.26
30/09/2017 00:00,       17.54
01/10/2017 00:00,       17.61
02/10/2017 00:00,       17.98
03/10/2017 00:00,       18.49
04/10/2017 00:00,       18.87
05/10/2017 00:00,       18.93
06/10/2017 00:00,       18.29
07/10/2017 00:00,       18.20
08/10/2017 00:00,       18.98
09/10/2017 00:00,       19.34
10/10/2017 00:00,       19.57
11/10/2017 00:00,       19.38
12/10/2017 00:00,       18.93
13/10/2017 00:00,       19.13
14/10/2017 00:00,       19.18
15/10/2017 00:00,       19.53
16/10/2017 00:00,       20.46
17/10/2017 00:00,       21.14
18/10/2017 00:00,       21.93
19/10/2017 00:00,       22.16
20/10/2017 00:00,       21.46
21/10/2017 00:00,       20.46
22/10/2017 00:00,       20.27
23/10/2017 00:00,       20.58
24/10/2017 00:00,       20.97
25/10/2017 00:00,       21.54
26/10/2017 00:00,       21.32
27/10/2017 00:00,       21.66
28/10/2017 00:00,       21.89
29/10/2017 00:00,       21.32
30/10/2017 00:00,       21.03
31/10/2017 00:00,       20.34
01/11/2017 00:00,       20.37
02/11/2017 00:00,       20.82
03/11/2017 00:00,       20.37
04/11/2017 00:00,       19.90
05/11/2017 00:00,       19.82
06/11/2017 00:00,       19.73
07/11/2017 00:00,       19.60
08/11/2017 00:00,       19.92
09/11/2017 00:00,       20.47
10/11/2017 00:00,       21.30
11/11/2017 00:00,       21.40
12/11/2017 00:00,       21.61
13/11/2017 00:00,       22.51
14/11/2017 00:00,       22.91
15/11/2017 00:00,       23.02
16/11/2017 00:00,       21.80
17/11/2017 00:00,       21.05
18/11/2017 00:00,       21.43
19/11/2017 00:00,       22.65
20/11/2017 00:00,       23.39
21/11/2017 00:00,       23.90
22/11/2017 00:00,       24.35
23/11/2017 00:00,       24.33
24/11/2017 00:00,       24.57
25/11/2017 00:00,       25.06
26/11/2017 00:00,       24.94
27/11/2017 00:00,       24.68
28/11/2017 00:00,       25.32
29/11/2017 00:00,       26.18
30/11/2017 00:00,       26.71
01/12/2017 00:00,       26.25
02/12/2017 00:00,       24.78
03/12/2017 00:00,       23.51
04/12/2017 00:00,       22.84
05/12/2017 00:00,       22.72
06/12/2017 00:00,       22.80
07/12/2017 00:00,       22.30
08/12/2017 00:00,       21.68
09/12/2017 00:00,       22.27
10/12/2017 00:00,       22.70
11/12/2017 00:00,       23.21
12/12/2017 00:00,       23.98
13/12/2017 00:00,       24.81
14/12/2017 00:00,       24.98
15/12/2017 00:00,       24.80
16/12/2017 00:00,       25.19
17/12/2017 00:00,       25.59
18/12/2017 00:00,       25.77
19/12/2017 00:00,       25.79
20/12/2017 00:00,       25.66
21/12/2017 00:00,       25.41
22/12/2017 00:00,       25.80
23/12/2017 00:00,       25.98
24/12/2017 00:00,       25.61
25/12/2017 00:00,       25.20
26/12/2017 00:00,       25.60
27/12/2017 00:00,       26.19
28/12/2017 00:00,       26.29
29/12/2017 00:00,       25.71
30/12/2017 00:00,       25.25
31/12/2017 00:00,       25.42
