"Time","A4261135"
"and","Tide/Estuary Lev (m)"
"Date","Mean"
27/09/2007 00:00,""
28/09/2007 00:00,       0.345
29/09/2007 00:00,       0.471
30/09/2007 00:00,       0.440
01/10/2007 00:00,       0.396
02/10/2007 00:00,       0.342
03/10/2007 00:00,       0.340
04/10/2007 00:00,       0.386
05/10/2007 00:00,       0.380
06/10/2007 00:00,       0.343
07/10/2007 00:00,       0.280
08/10/2007 00:00,       0.225
09/10/2007 00:00,       0.161
10/10/2007 00:00,       0.107
11/10/2007 00:00,       0.166
12/10/2007 00:00,       0.249
13/10/2007 00:00,       0.263
14/10/2007 00:00,       0.237
15/10/2007 00:00,       0.188
16/10/2007 00:00,       0.166
17/10/2007 00:00,       0.094
18/10/2007 00:00,       0.006
19/10/2007 00:00,       0.009
20/10/2007 00:00,      -0.007
21/10/2007 00:00,      -0.005
22/10/2007 00:00,       0.010
23/10/2007 00:00,       0.019
24/10/2007 00:00,      -0.007
25/10/2007 00:00,      -0.017
26/10/2007 00:00,      -0.019
27/10/2007 00:00,      -0.032
28/10/2007 00:00,       0.021
29/10/2007 00:00,       0.232
30/10/2007 00:00,       0.354
31/10/2007 00:00,       0.290
01/11/2007 00:00,       0.199
02/11/2007 00:00,       0.136
03/11/2007 00:00,       0.108
04/11/2007 00:00,       0.101
05/11/2007 00:00,       0.004
06/11/2007 00:00,      -0.121
07/11/2007 00:00,      -0.199
08/11/2007 00:00,      -0.260
09/11/2007 00:00,      -0.290
10/11/2007 00:00,      -0.263
11/11/2007 00:00,      -0.207
12/11/2007 00:00,      -0.179
13/11/2007 00:00,      -0.173
14/11/2007 00:00,      -0.141
15/11/2007 00:00,      -0.129
16/11/2007 00:00,      -0.107
17/11/2007 00:00,      -0.043
18/11/2007 00:00,      -0.018
19/11/2007 00:00,      -0.023
20/11/2007 00:00,       0.001
21/11/2007 00:00,       0.026
22/11/2007 00:00,       0.083
23/11/2007 00:00,       0.105
24/11/2007 00:00,       0.081
25/11/2007 00:00,       0.045
26/11/2007 00:00,      -0.008
27/11/2007 00:00,      -0.066
28/11/2007 00:00,      -0.079
29/11/2007 00:00,      -0.064
30/11/2007 00:00,      -0.065
01/12/2007 00:00,      -0.068
02/12/2007 00:00,      -0.038
03/12/2007 00:00,       0.130
04/12/2007 00:00,       0.265
05/12/2007 00:00,       0.220
06/12/2007 00:00,       0.129
07/12/2007 00:00,       0.155
08/12/2007 00:00,       0.234
09/12/2007 00:00,       0.223
10/12/2007 00:00,       0.214
11/12/2007 00:00,       0.179
12/12/2007 00:00,       0.119
13/12/2007 00:00,       0.033
14/12/2007 00:00,       0.000
15/12/2007 00:00,       0.022
16/12/2007 00:00,      -0.029
17/12/2007 00:00,      -0.099
18/12/2007 00:00,      -0.161
19/12/2007 00:00,      -0.117
20/12/2007 00:00,      -0.026
21/12/2007 00:00,       0.024
22/12/2007 00:00,       0.165
23/12/2007 00:00,       0.221
24/12/2007 00:00,       0.212
25/12/2007 00:00,       0.144
26/12/2007 00:00,       0.063
27/12/2007 00:00,       0.023
28/12/2007 00:00,      -0.009
29/12/2007 00:00,       0.008
30/12/2007 00:00,       0.016
31/12/2007 00:00,       0.037
01/01/2008 00:00,       0.097
02/01/2008 00:00,       0.062
03/01/2008 00:00,      -0.073
04/01/2008 00:00,      -0.118
05/01/2008 00:00,      -0.083
06/01/2008 00:00,      -0.039
07/01/2008 00:00,       0.001
08/01/2008 00:00,       0.030
09/01/2008 00:00,       0.038
10/01/2008 00:00,       0.022
11/01/2008 00:00,       0.068
12/01/2008 00:00,       0.079
13/01/2008 00:00,       0.130
14/01/2008 00:00,       0.148
15/01/2008 00:00,       0.101
16/01/2008 00:00,       0.076
17/01/2008 00:00,      -0.027
18/01/2008 00:00,      -0.080
19/01/2008 00:00,      -0.074
20/01/2008 00:00,      -0.066
21/01/2008 00:00,      -0.119
22/01/2008 00:00,      -0.173
23/01/2008 00:00,      -0.210
24/01/2008 00:00,      -0.192
25/01/2008 00:00,      -0.172
26/01/2008 00:00,      -0.115
27/01/2008 00:00,      -0.058
28/01/2008 00:00,       0.003
29/01/2008 00:00,       0.041
30/01/2008 00:00,       0.023
31/01/2008 00:00,      -0.008
01/02/2008 00:00,      -0.097
