"Time","A5041052","A5041052","A5041052"
"and","Discharge (Ml/day)","Discharge (Ml/day)","Discharge (Ml/day)"
"Date","Max","Mean","Min"
11/07/1994 00:00,"","",""
12/07/1994 00:00,      82.080,      33.328,       5.789
13/07/1994 00:00,      29.733,      14.819,       5.789
14/07/1994 00:00,       8.512,       7.380,       5.789
15/07/1994 00:00,       7.073,       6.958,       6.843
16/07/1994 00:00,       6.843,       6.727,       6.612
17/07/1994 00:00,       6.612,       6.497,       6.381
18/07/1994 00:00,       6.381,       6.266,       6.151
19/07/1994 00:00,       6.151,       6.036,       5.920
20/07/1994 00:00,       5.920,       5.826,       5.789
21/07/1994 00:00,       5.789,       5.789,       5.789
22/07/1994 00:00,       5.789,       5.789,       5.789
23/07/1994 00:00,       5.854,       5.790,       5.789
24/07/1994 00:00,       7.495,       6.674,       5.854
25/07/1994 00:00,       9.136,       8.315,       7.495
26/07/1994 00:00,      10.777,       9.956,       9.136
27/07/1994 00:00,      11.491,      10.780,       7.171
28/07/1994 00:00,      12.336,      11.624,      10.911
29/07/1994 00:00,    1330.646,     233.848,      11.491
30/07/1994 00:00,     712.800,     147.208,      36.029
31/07/1994 00:00,     120.960,      41.668,      21.600
01/08/1994 00:00,      33.091,      23.539,      18.749
02/08/1994 00:00,      30.240,      22.260,      17.036
03/08/1994 00:00,      17.036,      14.493,      13.012
04/08/1994 00:00,      13.012,      12.961,      12.960
05/08/1994 00:00,      16.798,      14.289,      12.960
06/08/1994 00:00,      88.560,      27.863,      14.429
07/08/1994 00:00,      36.021,      22.357,      17.326
08/08/1994 00:00,      40.349,      26.767,      17.280
09/08/1994 00:00,      23.831,      16.968,      13.857
10/08/1994 00:00,      13.857,      13.256,      12.960
11/08/1994 00:00,      14.024,      13.697,      13.370
12/08/1994 00:00,     540.000,      71.248,      14.024
13/08/1994 00:00,      42.414,      25.884,      17.761
14/08/1994 00:00,      20.131,      17.665,      15.811
15/08/1994 00:00,      18.280,      14.924,      13.574
16/08/1994 00:00,      13.574,      12.987,      12.658
17/08/1994 00:00,      12.658,      12.411,      12.163
18/08/1994 00:00,      12.163,      11.916,      11.669
19/08/1994 00:00,      11.755,      11.607,      11.491
20/08/1994 00:00,      12.166,      11.960,      11.755
21/08/1994 00:00,      12.577,      12.371,      12.166
22/08/1994 00:00,      17.280,      12.917,      12.577
23/08/1994 00:00,      27.389,      18.287,      14.200
24/08/1994 00:00,      14.200,      13.220,      12.960
25/08/1994 00:00,      12.960,      12.960,      12.960
26/08/1994 00:00,      12.960,      12.960,      12.960
27/08/1994 00:00,      12.960,      12.960,      12.960
28/08/1994 00:00,      12.960,      12.960,      12.960
