"Time","A4261168"
"and","EC corrected (uS/cm)"
"Date","Mean"
25/09/2014 00:00,""
26/09/2014 00:00,         217
27/09/2014 00:00,         221
28/09/2014 00:00,         216
29/09/2014 00:00,         209
30/09/2014 00:00,         213
01/10/2014 00:00,         220
02/10/2014 00:00,         265
03/10/2014 00:00,         257
04/10/2014 00:00,         252
05/10/2014 00:00,         242
06/10/2014 00:00,         235
07/10/2014 00:00,         229
08/10/2014 00:00,         226
09/10/2014 00:00,         223
10/10/2014 00:00,         224
11/10/2014 00:00,         224
12/10/2014 00:00,         222
13/10/2014 00:00,         221
14/10/2014 00:00,         219
15/10/2014 00:00,         216
16/10/2014 00:00,         214
17/10/2014 00:00,         216
18/10/2014 00:00,         215
19/10/2014 00:00,         213
20/10/2014 00:00,         211
21/10/2014 00:00,         213
22/10/2014 00:00,         216
23/10/2014 00:00,         214
24/10/2014 00:00,         213
25/10/2014 00:00,         212
26/10/2014 00:00,         213
27/10/2014 00:00,         212
28/10/2014 00:00,         210
29/10/2014 00:00,         210
30/10/2014 00:00,         209
31/10/2014 00:00,         210
01/11/2014 00:00,         221
02/11/2014 00:00,         221
03/11/2014 00:00,         219
04/11/2014 00:00,         223
05/11/2014 00:00,         219
06/11/2014 00:00,         211
07/11/2014 00:00,         208
08/11/2014 00:00,         202
09/11/2014 00:00,         194
10/11/2014 00:00,         193
11/11/2014 00:00,         194
12/11/2014 00:00,         195
13/11/2014 00:00,         196
14/11/2014 00:00,         199
15/11/2014 00:00,         196
16/11/2014 00:00,         193
17/11/2014 00:00,         186
18/11/2014 00:00,         184
19/11/2014 00:00,         185
20/11/2014 00:00,         184
21/11/2014 00:00,         184
22/11/2014 00:00,         187
23/11/2014 00:00,         191
24/11/2014 00:00,         198
25/11/2014 00:00,         203
26/11/2014 00:00,         206
27/11/2014 00:00,         207
28/11/2014 00:00,         202
29/11/2014 00:00,         198
30/11/2014 00:00,         199
01/12/2014 00:00,         200
02/12/2014 00:00,         197
03/12/2014 00:00,         194
04/12/2014 00:00,         192
05/12/2014 00:00,         190
06/12/2014 00:00,         183
07/12/2014 00:00,         173
08/12/2014 00:00,         175
09/12/2014 00:00,         181
10/12/2014 00:00,         186
11/12/2014 00:00,         192
12/12/2014 00:00,         194
13/12/2014 00:00,         197
14/12/2014 00:00,         193
15/12/2014 00:00,         192
16/12/2014 00:00,         183
17/12/2014 00:00,         176
18/12/2014 00:00,         178
19/12/2014 00:00,         175
20/12/2014 00:00,         180
21/12/2014 00:00,         184
22/12/2014 00:00,         189
23/12/2014 00:00,         191
24/12/2014 00:00,         191
25/12/2014 00:00,         190
26/12/2014 00:00,         188
27/12/2014 00:00,         189
28/12/2014 00:00,         195
29/12/2014 00:00,         200
30/12/2014 00:00,         205
31/12/2014 00:00,         212
01/01/2015 00:00,         218
02/01/2015 00:00,         222
03/01/2015 00:00,         230
04/01/2015 00:00,         232
05/01/2015 00:00,         228
06/01/2015 00:00,         230
07/01/2015 00:00,         232
08/01/2015 00:00,         234
09/01/2015 00:00,         235
10/01/2015 00:00,         234
11/01/2015 00:00,         230
12/01/2015 00:00,         229
13/01/2015 00:00,         232
14/01/2015 00:00,         230
15/01/2015 00:00,         228
16/01/2015 00:00,         220
17/01/2015 00:00,         216
18/01/2015 00:00,         208
19/01/2015 00:00,         205
20/01/2015 00:00,         202
21/01/2015 00:00,         202
22/01/2015 00:00,         206
23/01/2015 00:00,         207
24/01/2015 00:00,         199
25/01/2015 00:00,         192
26/01/2015 00:00,         189
27/01/2015 00:00,         196
28/01/2015 00:00,         199
29/01/2015 00:00,         201
30/01/2015 00:00,         199
31/01/2015 00:00,         199
01/02/2015 00:00,         194
02/02/2015 00:00,         187
03/02/2015 00:00,         178
04/02/2015 00:00,         180
05/02/2015 00:00,         186
06/02/2015 00:00,         190
07/02/2015 00:00,         191
08/02/2015 00:00,         189
09/02/2015 00:00,         183
10/02/2015 00:00,         186
11/02/2015 00:00,         187
12/02/2015 00:00,         186
13/02/2015 00:00,         185
14/02/2015 00:00,         194
15/02/2015 00:00,         198
16/02/2015 00:00,         199
17/02/2015 00:00,         196
18/02/2015 00:00,         190
19/02/2015 00:00,         192
20/02/2015 00:00,         202
21/02/2015 00:00,         212
22/02/2015 00:00,         216
23/02/2015 00:00,         211
24/02/2015 00:00,         205
25/02/2015 00:00,         202
26/02/2015 00:00,         210
27/02/2015 00:00,         221
28/02/2015 00:00,         227
01/03/2015 00:00,         226
02/03/2015 00:00,         221
03/03/2015 00:00,         215
04/03/2015 00:00,         210
05/03/2015 00:00,         209
06/03/2015 00:00,         211
07/03/2015 00:00,         212
08/03/2015 00:00,         212
09/03/2015 00:00,         215
10/03/2015 00:00,         213
11/03/2015 00:00,         212
12/03/2015 00:00,         213
13/03/2015 00:00,         215
14/03/2015 00:00,         223
15/03/2015 00:00,         233
16/03/2015 00:00,         240
17/03/2015 00:00,         231
18/03/2015 00:00,         236
19/03/2015 00:00,         232
20/03/2015 00:00,         231
21/03/2015 00:00,         232
22/03/2015 00:00,         228
23/03/2015 00:00,         222
24/03/2015 00:00,         218
25/03/2015 00:00,         214
26/03/2015 00:00,         212
27/03/2015 00:00,         208
28/03/2015 00:00,         209
29/03/2015 00:00,         211
30/03/2015 00:00,         213
31/03/2015 00:00,         212
01/04/2015 00:00,         210
02/04/2015 00:00,         208
03/04/2015 00:00,         206
04/04/2015 00:00,         202
05/04/2015 00:00,         200
06/04/2015 00:00,         198
07/04/2015 00:00,         197
08/04/2015 00:00,         193
09/04/2015 00:00,         188
10/04/2015 00:00,         187
11/04/2015 00:00,         182
12/04/2015 00:00,         182
13/04/2015 00:00,         181
14/04/2015 00:00,         184
15/04/2015 00:00,         184
16/04/2015 00:00,         185
17/04/2015 00:00,         185
18/04/2015 00:00,         182
19/04/2015 00:00,         188
20/04/2015 00:00,         185
21/04/2015 00:00,         177
22/04/2015 00:00,         171
23/04/2015 00:00,         166
24/04/2015 00:00,         169
25/04/2015 00:00,         169
26/04/2015 00:00,         172
27/04/2015 00:00,         175
28/04/2015 00:00,         168
29/04/2015 00:00,         171
30/04/2015 00:00,         187
01/05/2015 00:00,         190
02/05/2015 00:00,         186
03/05/2015 00:00,         191
04/05/2015 00:00,         197
05/05/2015 00:00,         200
06/05/2015 00:00,         208
07/05/2015 00:00,         210
08/05/2015 00:00,         209
09/05/2015 00:00,         210
10/05/2015 00:00,         213
11/05/2015 00:00,         211
12/05/2015 00:00,         210
13/05/2015 00:00,         218
14/05/2015 00:00,         215
15/05/2015 00:00,         211
16/05/2015 00:00,         213
17/05/2015 00:00,         223
18/05/2015 00:00,         225
19/05/2015 00:00,         220
20/05/2015 00:00,         217
21/05/2015 00:00,         213
22/05/2015 00:00,         210
23/05/2015 00:00,         208
24/05/2015 00:00,         212
25/05/2015 00:00,         211
26/05/2015 00:00,         210
27/05/2015 00:00,         204
28/05/2015 00:00,         201
29/05/2015 00:00,         202
30/05/2015 00:00,         206
31/05/2015 00:00,         212
01/06/2015 00:00,         214
02/06/2015 00:00,         209
03/06/2015 00:00,         207
04/06/2015 00:00,         209
05/06/2015 00:00,         216
06/06/2015 00:00,         223
07/06/2015 00:00,         222
08/06/2015 00:00,         216
09/06/2015 00:00,         209
10/06/2015 00:00,         210
11/06/2015 00:00,         211
12/06/2015 00:00,         214
13/06/2015 00:00,         217
14/06/2015 00:00,         214
15/06/2015 00:00,         209
16/06/2015 00:00,         209
17/06/2015 00:00,         216
18/06/2015 00:00,         217
19/06/2015 00:00,         224
20/06/2015 00:00,         231
21/06/2015 00:00,         235
22/06/2015 00:00,         231
