Variable Name,Min Date,Max Date,Number of Samples
Conductivity,12/05/2010 15:43:23,12/05/2010 15:43:23,1.000
WQ_CAR_DIC,12/05/2010 15:42:25,12/05/2010 15:42:25,1.000
WQ_CAR_PH,12/05/2010 15:42:42,12/05/2010 15:42:42,1.000
TEMP,12/05/2010 15:42:01,12/05/2010 15:42:01,1.000
SAL,12/05/2010 15:43:23,12/05/2010 15:43:23,1.000
