Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,31/07/2013 09:46:13,08/06/2016 08:05:18,48.000
WQ_PHY_GRN,31/07/2013 09:45:19,08/06/2016 08:06:25,96.000
WQ_OGM_DOC,08/06/2016 08:05:16,08/06/2016 08:05:44,2.000
WQ_PHS_FRP,31/07/2013 09:45:20,08/06/2016 08:06:03,48.000
WQ_NIT_NIT,03/07/2013 10:00:30,08/06/2016 08:05:58,92.000
WQ_DIAG_TOT_TP,03/07/2013 10:00:39,08/06/2016 08:06:05,84.000
WQ_SIL_RSI,05/08/2014 12:30:16,08/06/2016 08:05:31,40.000
WQ_DIAG_TOT_TKN,03/07/2013 10:00:35,08/06/2016 08:06:19,84.000
WQ_DIAG_TOT_TN,03/07/2013 10:00:11,08/06/2016 08:06:24,78.000
WQ_DIAG_TOT_TURBIDITY,05/08/2014 12:30:32,08/06/2016 08:05:57,40.000
WQ_DIAG_PHY_TCHLA,31/07/2013 09:46:04,08/06/2016 08:06:25,96.000
WQ_OGM_DON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,05/08/2014 12:30:32,08/06/2016 08:05:57,40.000
WQ_TRC_SS1,05/08/2014 12:30:32,08/06/2016 08:05:57,40.000
ON,03/07/2013 10:00:35,10/12/2015 10:00:35,82.000
OP,03/07/2013 00:00:00,08/06/2016 00:00:00,84.000
