Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,15/07/2014 10:29:01,20/04/2016 13:50:35,8.000
WQ_PHY_GRN,15/07/2014 10:29:18,20/04/2016 13:50:42,16.000
WQ_OGM_DOC,15/07/2014 10:30:20,20/04/2016 13:51:09,8.000
WQ_PHS_FRP,15/07/2014 10:29:52,20/04/2016 13:50:58,8.000
WQ_NIT_NIT,15/07/2014 10:29:04,20/04/2016 13:50:51,8.000
WQ_DIAG_TOT_TP,15/07/2014 10:29:42,20/04/2016 13:50:49,8.000
WQ_SIL_RSI,15/07/2014 10:29:20,20/04/2016 13:50:43,7.000
WQ_DIAG_TOT_TKN,15/07/2014 10:29:52,20/04/2016 13:51:17,8.000
WQ_DIAG_TOT_TURBIDITY,07/01/2008 09:44:30,22/05/2018 09:16:23,593.000
pH,15/07/2014 10:30:07,20/04/2016 13:50:34,8.000
WQ_DIAG_PHY_TCHLA,15/07/2014 10:29:00,22/05/2018 09:15:30,142.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,07/01/2008 09:44:30,22/05/2018 09:16:23,593.000
WQ_TRC_SS1,07/01/2008 09:44:30,22/05/2018 09:16:23,593.000
ON,15/07/2014 10:29:52,20/04/2016 10:29:52,8.000
OP,15/07/2014 00:00:00,20/04/2016 00:00:00,8.000
