Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,27/02/2008 00:00:44,08/06/2016 09:20:41,118.000
WQ_PHY_GRN,24/09/2013 11:30:02,08/06/2016 09:21:21,200.000
WQ_OGM_DOC,05/01/2016 10:20:15,08/06/2016 09:21:24,18.000
WQ_PHS_FRP,27/02/2008 00:00:42,08/06/2016 09:20:25,118.000
WQ_NIT_NIT,27/02/2008 00:00:04,08/06/2016 09:20:51,118.000
WQ_DIAG_TOT_TP,27/02/2008 00:00:14,08/06/2016 09:20:51,118.000
WQ_SIL_RSI,14/07/2014 00:00:12,08/06/2016 09:20:48,104.000
WQ_DIAG_TOT_TKN,27/02/2008 00:01:09,08/06/2016 09:21:14,118.000
WQ_DIAG_TOT_TN,21/07/2014 00:00:02,08/06/2016 09:21:25,91.000
WQ_DIAG_TOT_TURBIDITY,27/02/2008 00:00:23,08/06/2016 09:20:54,276.000
pH,24/09/2013 11:30:09,23/04/2015 08:46:21,22.000
WQ_DIAG_PHY_TCHLA,24/09/2013 11:30:06,08/06/2016 09:21:06,200.000
WQ_OGM_DON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,27/02/2008 00:00:23,08/06/2016 09:20:54,276.000
WQ_TRC_SS1,27/02/2008 00:00:23,08/06/2016 09:20:54,276.000
ON,27/02/2008 00:01:09,08/06/2016 00:01:09,118.000
OP,27/02/2008 00:00:00,08/06/2016 00:00:00,118.000
