Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2017 11:09:00,29/05/2018 11:13:00,92.000
WQ_OGM_DOC,03/01/2017 11:09:00,29/05/2018 11:13:00,74.000
WQ_OXY_OXY,03/01/2017 11:09:00,29/05/2018 11:06:00,78.000
WQ_PHS_FRP,03/01/2017 11:09:00,29/05/2018 11:13:00,74.000
WQ_DIAG_TOT_TP,03/01/2017 11:09:00,29/05/2018 11:13:00,74.000
WQ_SIL_RSI,03/01/2017 11:09:00,29/05/2018 11:13:00,74.000
WQ_DIAG_TOT_TKN,03/01/2017 11:09:00,29/05/2018 11:13:00,74.000
TEMP,03/01/2017 11:09:00,29/05/2018 11:13:00,78.000
WQ_DIAG_TOT_TDS,03/01/2017 11:09:00,29/05/2018 11:13:00,92.000
WQ_DIAG_TOT_TURBIDITY,03/01/2017 11:09:00,29/05/2018 11:13:00,74.000
WQ_CAR_PH,03/01/2017 11:09:00,29/05/2018 11:13:00,92.000
