Variable Name,Min Date,Max Date,Number of Samples
WQ_DIAG_PHY_TCHLA,07/01/2016 08:36:00,29/06/2017 08:43:00,75.000
SAL,07/01/2016 08:36:00,29/06/2017 08:43:00,93.000
WQ_OGM_DOC,07/01/2016 08:36:00,29/06/2017 08:43:00,76.000
WQ_OXY_OXY,07/01/2016 08:35:00,29/06/2017 08:42:00,75.000
WQ_PHS_FRP,07/01/2016 08:36:00,29/06/2017 08:43:00,75.000
WQ_DIAG_TOT_TP,07/01/2016 08:36:00,29/06/2017 08:43:00,75.000
WQ_SIL_RSI,07/01/2016 08:36:00,29/06/2017 08:43:00,75.000
WQ_DIAG_TOT_TKN,07/01/2016 08:36:00,29/06/2017 08:43:00,75.000
TEMP,07/01/2016 08:36:00,29/06/2017 08:43:00,78.000
WQ_DIAG_TOT_TDS,07/01/2016 08:36:00,29/06/2017 08:43:00,93.000
WQ_DIAG_TOT_TURBIDITY,07/01/2016 08:36:00,29/06/2017 08:43:00,76.000
WQ_CAR_PH,07/01/2016 08:36:00,29/06/2017 08:43:00,119.000
