Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,12/09/2012 00:00:08,08/06/2016 10:21:10,170.000
WQ_PHY_GRN,12/09/2012 08:15:01,08/06/2016 10:21:17,204.000
WQ_OGM_DOC,05/01/2016 09:15:06,08/06/2016 10:21:21,15.000
WQ_PHS_FRP,12/09/2012 00:00:23,08/06/2016 10:21:19,170.000
WQ_NIT_NIT,12/09/2012 00:00:27,08/06/2016 10:21:07,170.000
WQ_DIAG_TOT_TP,12/09/2012 00:00:47,08/06/2016 10:20:35,170.000
WQ_SIL_RSI,12/09/2012 00:00:53,08/06/2016 10:20:49,170.000
WQ_DIAG_TOT_TKN,12/09/2012 00:00:49,08/06/2016 10:21:17,170.000
WQ_DIAG_TOT_TN,21/07/2014 00:00:18,08/06/2016 10:21:10,99.000
WQ_DIAG_TOT_TURBIDITY,12/09/2012 00:00:16,08/06/2016 10:21:16,308.000
pH,24/09/2013 10:15:09,23/04/2015 09:55:39,22.000
WQ_DIAG_PHY_TCHLA,12/09/2012 08:15:07,08/06/2016 10:21:23,204.000
WQ_OGM_DON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,12/09/2012 00:00:16,08/06/2016 10:21:16,308.000
WQ_TRC_SS1,12/09/2012 00:00:16,08/06/2016 10:21:16,308.000
ON,12/09/2012 00:00:49,08/06/2016 00:00:49,170.000
OP,12/09/2012 00:00:00,08/06/2016 00:00:00,170.000
