Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,15/07/2014 13:26:22,09/02/2016 12:25:25,7.000
WQ_PHY_GRN,15/07/2014 13:25:28,09/02/2016 12:26:13,14.000
WQ_OGM_DOC,15/07/2014 13:26:09,09/02/2016 12:25:07,7.000
WQ_PHS_FRP,15/07/2014 13:25:03,09/02/2016 12:25:11,7.000
WQ_NIT_NIT,15/07/2014 13:25:04,09/02/2016 12:26:20,7.000
WQ_DIAG_TOT_TP,15/07/2014 13:25:08,09/02/2016 12:25:09,7.000
WQ_SIL_RSI,15/07/2014 13:25:14,09/02/2016 12:26:09,6.000
WQ_DIAG_TOT_TKN,15/07/2014 13:25:05,09/02/2016 12:25:19,7.000
WQ_DIAG_TOT_TURBIDITY,15/07/2014 13:25:33,09/02/2016 12:26:16,7.000
pH,15/07/2014 13:25:51,09/02/2016 12:25:53,7.000
WQ_DIAG_PHY_TCHLA,15/07/2014 13:25:16,09/02/2016 12:25:55,14.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,15/07/2014 13:25:33,09/02/2016 12:26:16,7.000
WQ_TRC_SS1,15/07/2014 13:25:33,09/02/2016 12:26:16,7.000
ON,15/07/2014 13:25:05,13/10/2015 13:25:05,6.000
OP,15/07/2014 00:00:00,09/02/2016 00:00:00,7.000
