Variable Name,Min Date,Max Date,Number of Samples
WQ_NIT_AMM,21/07/2014 14:25:19,11/02/2016 08:16:11,8.000
WQ_PHY_GRN,21/07/2014 14:25:13,11/02/2016 08:16:10,16.000
WQ_OGM_DOC,11/02/2016 08:15:19,11/02/2016 08:15:25,2.000
WQ_PHS_FRP,21/07/2014 14:26:03,11/02/2016 08:16:24,8.000
WQ_NIT_NIT,21/07/2014 14:25:41,11/02/2016 08:16:20,8.000
WQ_DIAG_TOT_TP,21/07/2014 14:25:37,11/02/2016 08:15:30,8.000
WQ_SIL_RSI,21/07/2014 14:25:10,11/02/2016 08:15:04,8.000
WQ_DIAG_TOT_TKN,21/07/2014 14:25:43,11/02/2016 08:15:59,8.000
WQ_DIAG_TOT_TN,21/07/2014 14:25:37,11/02/2016 08:16:04,8.000
WQ_DIAG_TOT_TURBIDITY,21/07/2014 14:25:47,11/02/2016 08:16:24,8.000
WQ_DIAG_PHY_TCHLA,21/07/2014 14:25:35,11/02/2016 08:16:18,16.000
WQ_OGM_DON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_PON,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_PHS_FRP_ADS,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_DOP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_OGM_POP,01/01/2008 00:00:00,01/12/2018 00:00:00,132.000
WQ_DIAG_TOT_TSS,21/07/2014 14:25:47,11/02/2016 08:16:24,8.000
WQ_TRC_SS1,21/07/2014 14:25:47,11/02/2016 08:16:24,8.000
ON,21/07/2014 14:25:43,16/07/2015 14:25:43,6.000
OP,21/07/2014 00:00:00,11/02/2016 00:00:00,8.000
