Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 09:55:33,23/01/2008 10:25:26,4.000
WQ_DIAG_TOT_TDS,03/01/2008 09:55:55,23/01/2008 10:26:12,4.000
