Time,Q
16/06/2014 00:00:00,0.0000
17/06/2014 00:00:00,6.3538
18/06/2014 00:00:00,12.6930
19/06/2014 00:00:00,12.9107
20/06/2014 00:00:00,4.1604
21/06/2014 00:00:00,7.0313
22/06/2014 00:00:00,11.7165
23/06/2014 00:00:00,-0.4837
24/06/2014 00:00:00,0.0000
25/06/2014 00:00:00,0.0000
26/06/2014 00:00:00,0.0000
27/06/2014 00:00:00,0.0000
28/06/2014 00:00:00,0.0000
29/06/2014 00:00:00,0.0000
30/06/2014 00:00:00,0.0000
01/07/2014 00:00:00,20.2404
02/07/2014 00:00:00,34.9613
03/07/2014 00:00:00,34.9613
04/07/2014 00:00:00,16.3496
05/07/2014 00:00:00,0.0313
06/07/2014 00:00:00,0.0795
07/07/2014 00:00:00,22.3045
08/07/2014 00:00:00,29.1218
09/07/2014 00:00:00,5.0959
10/07/2014 00:00:00,-0.0825
11/07/2014 00:00:00,0.0357
12/07/2014 00:00:00,0.0697
13/07/2014 00:00:00,0.1149
14/07/2014 00:00:00,34.7152
15/07/2014 00:00:00,50.8878
16/07/2014 00:00:00,26.3821
17/07/2014 00:00:00,-0.0556
18/07/2014 00:00:00,29.5607
19/07/2014 00:00:00,57.2242
20/07/2014 00:00:00,62.6288
21/07/2014 00:00:00,63.9660
22/07/2014 00:00:00,61.4982
23/07/2014 00:00:00,62.8545
24/07/2014 00:00:00,50.6701
25/07/2014 00:00:00,48.7020
26/07/2014 00:00:00,50.5565
27/07/2014 00:00:00,51.7935
28/07/2014 00:00:00,41.9598
29/07/2014 00:00:00,19.5138
30/07/2014 00:00:00,0.0371
31/07/2014 00:00:00,-0.0693
01/08/2014 00:00:00,-0.1417
02/08/2014 00:00:00,0.1083
03/08/2014 00:00:00,0.1444
04/08/2014 00:00:00,11.1231
05/08/2014 00:00:00,17.3920
06/08/2014 00:00:00,25.2733
07/08/2014 00:00:00,34.5009
08/08/2014 00:00:00,21.4912
09/08/2014 00:00:00,0.1498
10/08/2014 00:00:00,39.1408
11/08/2014 00:00:00,104.8163
12/08/2014 00:00:00,99.5077
13/08/2014 00:00:00,106.2472
14/08/2014 00:00:00,105.9460
15/08/2014 00:00:00,121.1493
16/08/2014 00:00:00,125.7566
17/08/2014 00:00:00,117.8238
18/08/2014 00:00:00,115.7683
19/08/2014 00:00:00,113.6745
20/08/2014 00:00:00,121.6677
21/08/2014 00:00:00,99.3011
22/08/2014 00:00:00,91.9493
23/08/2014 00:00:00,76.8798
24/08/2014 00:00:00,56.6729
25/08/2014 00:00:00,28.8490
26/08/2014 00:00:00,14.3232
27/08/2014 00:00:00,14.3039
28/08/2014 00:00:00,14.3936
29/08/2014 00:00:00,15.0796
30/08/2014 00:00:00,15.3487
31/08/2014 00:00:00,15.0963
01/09/2014 00:00:00,10.9991
02/09/2014 00:00:00,12.2736
03/09/2014 00:00:00,16.3747
04/09/2014 00:00:00,16.6242
05/09/2014 00:00:00,15.3603
06/09/2014 00:00:00,16.0900
07/09/2014 00:00:00,17.6918
08/09/2014 00:00:00,20.3052
09/09/2014 00:00:00,9.3759
10/09/2014 00:00:00,2.7782
11/09/2014 00:00:00,0.0441
12/09/2014 00:00:00,9.2027
13/09/2014 00:00:00,14.3484
14/09/2014 00:00:00,14.9929
15/09/2014 00:00:00,10.3235
16/09/2014 00:00:00,9.3600
17/09/2014 00:00:00,9.0089
18/09/2014 00:00:00,11.3505
19/09/2014 00:00:00,12.9623
20/09/2014 00:00:00,13.0274
21/09/2014 00:00:00,12.7297
22/09/2014 00:00:00,12.5536
23/09/2014 00:00:00,12.8321
24/09/2014 00:00:00,10.3360
25/09/2014 00:00:00,9.4638
26/09/2014 00:00:00,10.6591
27/09/2014 00:00:00,11.2391
28/09/2014 00:00:00,8.3495
29/09/2014 00:00:00,6.7358
30/09/2014 00:00:00,3.5687
01/10/2014 00:00:00,8.0053
02/10/2014 00:00:00,10.6703
03/10/2014 00:00:00,12.0566
04/10/2014 00:00:00,10.2203
05/10/2014 00:00:00,10.9635
06/10/2014 00:00:00,9.3482
07/10/2014 00:00:00,6.7441
08/10/2014 00:00:00,9.9135
09/10/2014 00:00:00,11.5858
10/10/2014 00:00:00,6.6314
11/10/2014 00:00:00,0.0734
12/10/2014 00:00:00,0.0576
13/10/2014 00:00:00,3.8869
14/10/2014 00:00:00,9.1507
15/10/2014 00:00:00,10.1203
16/10/2014 00:00:00,9.4973
17/10/2014 00:00:00,11.5931
18/10/2014 00:00:00,10.9517
19/10/2014 00:00:00,9.4069
20/10/2014 00:00:00,11.2890
21/10/2014 00:00:00,11.9541
22/10/2014 00:00:00,7.6373
23/10/2014 00:00:00,9.1748
24/10/2014 00:00:00,9.6907
25/10/2014 00:00:00,9.6672
26/10/2014 00:00:00,9.9313
27/10/2014 00:00:00,0.5120
28/10/2014 00:00:00,0.0170
29/10/2014 00:00:00,2.7683
30/10/2014 00:00:00,4.5036
31/10/2014 00:00:00,3.7044
01/11/2014 00:00:00,-0.0058
02/11/2014 00:00:00,2.9925
03/11/2014 00:00:00,5.6656
04/11/2014 00:00:00,3.8869
05/11/2014 00:00:00,4.4694
06/11/2014 00:00:00,5.1007
07/11/2014 00:00:00,5.3614
08/11/2014 00:00:00,3.7844
09/11/2014 00:00:00,4.3427
10/11/2014 00:00:00,4.5758
11/11/2014 00:00:00,5.3088
12/11/2014 00:00:00,5.1929
13/11/2014 00:00:00,5.0270
14/11/2014 00:00:00,5.3317
15/11/2014 00:00:00,7.6531
16/11/2014 00:00:00,5.3293
17/11/2014 00:00:00,6.5136
18/11/2014 00:00:00,7.4658
19/11/2014 00:00:00,8.1763
20/11/2014 00:00:00,6.3064
21/11/2014 00:00:00,6.9556
22/11/2014 00:00:00,7.7698
23/11/2014 00:00:00,7.3383
24/11/2014 00:00:00,3.1577
25/11/2014 00:00:00,4.2809
26/11/2014 00:00:00,6.9936
27/11/2014 00:00:00,7.6623
28/11/2014 00:00:00,7.9250
29/11/2014 00:00:00,8.1993
30/11/2014 00:00:00,7.0090
01/12/2014 00:00:00,5.9145
02/12/2014 00:00:00,7.9990
03/12/2014 00:00:00,7.6871
04/12/2014 00:00:00,5.1856
05/12/2014 00:00:00,4.1110
06/12/2014 00:00:00,0.0610
07/12/2014 00:00:00,0.0730
08/12/2014 00:00:00,4.7809
09/12/2014 00:00:00,7.1492
10/12/2014 00:00:00,4.0087
11/12/2014 00:00:00,3.9610
12/12/2014 00:00:00,7.9984
13/12/2014 00:00:00,7.3453
14/12/2014 00:00:00,7.0805
15/12/2014 00:00:00,7.3308
16/12/2014 00:00:00,3.9804
17/12/2014 00:00:00,6.2447
18/12/2014 00:00:00,4.4001
19/12/2014 00:00:00,5.9242
20/12/2014 00:00:00,6.8050
21/12/2014 00:00:00,6.3626
22/12/2014 00:00:00,2.3246
23/12/2014 00:00:00,2.3215
24/12/2014 00:00:00,2.3545
25/12/2014 00:00:00,0.0253
26/12/2014 00:00:00,0.0351
27/12/2014 00:00:00,1.6179
28/12/2014 00:00:00,2.6400
29/12/2014 00:00:00,0.7174
30/12/2014 00:00:00,0.0117
31/12/2014 00:00:00,2.6386
01/01/2015 00:00:00,4.3537
02/01/2015 00:00:00,4.2594
03/01/2015 00:00:00,2.9370
04/01/2015 00:00:00,3.2003
05/01/2015 00:00:00,3.5089
06/01/2015 00:00:00,3.4939
07/01/2015 00:00:00,2.9578
08/01/2015 00:00:00,2.0928
09/01/2015 00:00:00,2.0628
10/01/2015 00:00:00,2.4056
11/01/2015 00:00:00,2.2536
12/01/2015 00:00:00,2.4007
13/01/2015 00:00:00,1.0056
14/01/2015 00:00:00,1.1464
15/01/2015 00:00:00,2.0181
16/01/2015 00:00:00,2.0339
17/01/2015 00:00:00,1.6346
18/01/2015 00:00:00,2.0215
19/01/2015 00:00:00,4.1375
20/01/2015 00:00:00,6.2315
21/01/2015 00:00:00,16.4437
22/01/2015 00:00:00,7.0632
23/01/2015 00:00:00,3.4574
24/01/2015 00:00:00,0.0307
25/01/2015 00:00:00,1.2485
26/01/2015 00:00:00,6.8439
27/01/2015 00:00:00,7.6782
28/01/2015 00:00:00,5.3025
29/01/2015 00:00:00,9.1921
30/01/2015 00:00:00,11.5374
31/01/2015 00:00:00,12.5429
01/02/2015 00:00:00,10.4031
02/02/2015 00:00:00,11.1356
03/02/2015 00:00:00,9.4657
04/02/2015 00:00:00,7.7504
05/02/2015 00:00:00,8.2475
06/02/2015 00:00:00,8.0046
07/02/2015 00:00:00,6.9443
08/02/2015 00:00:00,5.9758
09/02/2015 00:00:00,7.5361
10/02/2015 00:00:00,7.1365
11/02/2015 00:00:00,3.2549
12/02/2015 00:00:00,0.0365
13/02/2015 00:00:00,2.4625
14/02/2015 00:00:00,4.1295
15/02/2015 00:00:00,3.2700
16/02/2015 00:00:00,1.7067
17/02/2015 00:00:00,1.2258
18/02/2015 00:00:00,2.2118
19/02/2015 00:00:00,3.6164
20/02/2015 00:00:00,3.2006
21/02/2015 00:00:00,3.7969
22/02/2015 00:00:00,3.4219
23/02/2015 00:00:00,1.5832
24/02/2015 00:00:00,3.2934
25/02/2015 00:00:00,3.7915
26/02/2015 00:00:00,3.5799
27/02/2015 00:00:00,3.7075
28/02/2015 00:00:00,2.7137
01/03/2015 00:00:00,2.4375
02/03/2015 00:00:00,5.4624
