349361.379870284,6034652.91246667
349375.56176964,6034632.32427271
349389.743668995,6034611.73607875
349403.925568351,6034591.14788478
349418.107467707,6034570.55969082
349432.289367062,6034549.97149686
349446.471266418,6034529.38330289
349460.653165773,6034508.79510893
349474.835065129,6034488.20691497
349489.016964485,6034467.618721
349503.19886384,6034447.03052704
349517.380763196,6034426.44233308
349531.562662551,6034405.85413911
349545.744561907,6034385.26594515
349559.926461263,6034364.67775119
349574.108360618,6034344.08955722
349588.290259974,6034323.50136326
349602.472159329,6034302.9131693
349616.654058685,6034282.32497534
349630.835958041,6034261.73678137
349645.017857396,6034241.14858741
349659.199756752,6034220.56039345
349673.381656107,6034199.97219948
349687.4180036,6034179.28549206
349701.260761731,6034158.4677581
349715.103519863,6034137.65002414
349728.946277994,6034116.83229018
349742.789036125,6034096.01455621
349756.631794257,6034075.19682225
349770.474552388,6034054.37908829
349784.31731052,6034033.56135433
349798.160068651,6034012.74362036
349812.002826782,6033991.9258864
349825.845584914,6033971.10815244
349839.688343045,6033950.29041848
349853.531101176,6033929.47268452
349867.373859308,6033908.65495055
349881.216617439,6033887.83721659
349895.05937557,6033867.01948263
349908.902133702,6033846.20174867
349922.744891833,6033825.38401471
349936.587649964,6033804.56628074
349950.430408096,6033783.74854678
349964.273166227,6033762.93081282
349978.115924359,6033742.11307886
349991.95868249,6033721.2953449
350005.801440621,6033700.47761093
350019.644198753,6033679.65987697
350033.486956884,6033658.84214301
350047.329715015,6033638.02440905
350061.172473147,6033617.20667509
350075.015231278,6033596.38894112
350088.857989409,6033575.57120716
350102.700747541,6033554.7534732
350116.543505672,6033533.93573924
350130.386263803,6033513.11800527
350144.229021935,6033492.30027131
350158.071780066,6033471.48253735
350171.914538198,6033450.66480339
350185.757296329,6033429.84706943
350199.60005446,6033409.02933546
350213.442812592,6033388.2116015
350227.285570723,6033367.39386754
350241.128328854,6033346.57613358
350254.971086986,6033325.75839962
350268.813845117,6033304.94066565
350282.656603248,6033284.12293169
350296.49936138,6033263.30519773
350310.342119511,6033242.48746377
350324.184877642,6033221.6697298
350338.027635774,6033200.85199584
350351.870393905,6033180.03426188
350365.713152037,6033159.21652792
350379.555910168,6033138.39879396
350393.398668299,6033117.58105999
350407.241426431,6033096.76332603
350421.084184562,6033075.94559207
350434.926942693,6033055.12785811
350448.769700825,6033034.31012415
350458.011336873,6033011.29304346
350465.518110903,6032987.44669481
350473.024884933,6032963.60034617
350480.531658964,6032939.75399752
350488.038432994,6032915.90764888
350495.545207024,6032892.06130024
350503.051981054,6032868.21495159
350510.558755084,6032844.36860295
350518.065529114,6032820.5222543
350525.572303144,6032796.67590566
350533.079077174,6032772.82955702
350540.585851204,6032748.98320837
350548.092625234,6032725.13685973
350555.599399265,6032701.29051108
350563.106173295,6032677.44416244
350570.612947325,6032653.59781379
350578.119721355,6032629.75146515
350585.626495385,6032605.90511651
350593.133269415,6032582.05876786
350600.640043445,6032558.21241922
350608.146817475,6032534.36607057
350615.653591505,6032510.51972193
350623.160365535,6032486.67337328
350630.667139565,6032462.82702464
350638.173913596,6032438.980676
350645.680687626,6032415.13432735
350653.187461656,6032391.28797871
350660.694235686,6032367.44163006
350668.201009716,6032343.59528142
350675.707783746,6032319.74893278
350686.402380785,6032297.25493614
350698.332038362,6032275.2848822
350710.26169594,6032253.31482826
350722.191353518,6032231.34477432
350734.121011096,6032209.37472038
350746.050668673,6032187.40466644
350757.980326251,6032165.4346125
350769.909983829,6032143.46455856
350781.839641407,6032121.49450463
350793.769298984,6032099.52445069
350805.698956562,6032077.55439675
350817.62861414,6032055.58434281
350829.558271718,6032033.61428887
350841.487929296,6032011.64423493
350853.417586873,6031989.67418099
350865.347244451,6031967.70412705
350877.276902029,6031945.73407311
350889.206559607,6031923.76401917
350901.136217184,6031901.79396524
350914.029302347,6031880.59549904
350932.862398823,6031864.15425586
350951.695495298,6031847.71301268
350970.528591773,6031831.27176951
350989.361688248,6031814.83052633
351008.194784723,6031798.38928316
351027.027881198,6031781.94803998
351045.860977673,6031765.50679681
351064.694074149,6031749.06555363
351083.527170624,6031732.62431046
351102.360267099,6031716.18306728
351121.193363574,6031699.7418241
351140.026460049,6031683.30058093
351158.859556524,6031666.85933775
351177.692652999,6031650.41809458
351196.525749475,6031633.9768514
351215.35884595,6031617.53560823
351234.191942425,6031601.09436505
351253.0250389,6031584.65312187
351271.858135375,6031568.2118787
351290.69123185,6031551.77063552
351309.524328325,6031535.32939235
351328.357424801,6031518.88814917
351347.190521276,6031502.446906
351366.023617751,6031486.00566282
351384.856714226,6031469.56441965
351403.689810701,6031453.12317647
351422.522907176,6031436.6819333
351441.356003651,6031420.24069012
351460.189100127,6031403.79944694
351479.022196602,6031387.35820377
351497.855293077,6031370.91696059
351516.688389552,6031354.47571742
351535.521486027,6031338.03447424
351554.354582502,6031321.59323107
351573.805463086,6031305.91050796
351593.718186015,6031290.79483842
351613.630908944,6031275.67916888
351633.543631873,6031260.56349934
351653.456354802,6031245.44782981
351673.369077731,6031230.33216027
351693.28180066,6031215.21649073
351713.19452359,6031200.1008212
351733.107246519,6031184.98515166
351753.019969448,6031169.86948212
351772.932692377,6031154.75381259
351792.845415306,6031139.63814305
351812.758138235,6031124.52247351
351832.670861164,6031109.40680398
351852.583584093,6031094.29113444
351872.496307023,6031079.1754649
351892.409029952,6031064.05979537
351912.321752881,6031048.94412583
351932.23447581,6031033.82845629
351952.147198739,6031018.71278675
351972.059921668,6031003.59711722
351991.972644597,6030988.48144768
352009.955198727,6030971.15411856
352027.626082379,6030953.46966576
352045.296966031,6030935.78521296
352062.967849683,6030918.10076015
352080.638733334,6030900.41630735
352098.309616986,6030882.73185455
352115.980500638,6030865.04740174
352133.65138429,6030847.36294894
352151.322267942,6030829.67849614
352168.993151593,6030811.99404333
352186.664035245,6030794.30959053
352204.334918897,6030776.62513772
352222.005802549,6030758.94068492
352239.676686201,6030741.25623212
352257.347569853,6030723.57177931
352275.018453504,6030705.88732651
352292.689337156,6030688.20287371
352310.360220808,6030670.5184209
352328.03110446,6030652.8339681
352345.701988112,6030635.1495153
352363.372871763,6030617.46506249
352381.043755415,6030599.78060969
352398.714639067,6030582.09615688
352416.385522719,6030564.41170408
352434.056406371,6030546.72725128
352451.727290022,6030529.04279847
352469.398173674,6030511.35834567
352487.069057326,6030493.67389287
352504.739940978,6030475.98944006
352522.41082463,6030458.30498726
352540.081708282,6030440.62053446
352557.752591933,6030422.93608165
352575.423475585,6030405.25162885
352593.094359237,6030387.56717604
352610.765242889,6030369.88272324
352628.436126541,6030352.19827044
352646.107010192,6030334.51381763
352663.777893844,6030316.82936483
352681.448777496,6030299.14491203
352699.119661148,6030281.46045922
352716.7905448,6030263.77600642
352734.461428451,6030246.09155362
352752.132312103,6030228.40710081
352769.803195755,6030210.72264801
352786.556398982,6030192.22225939
352802.052383049,6030172.60404138
352817.548367115,6030152.98582337
352833.044351182,6030133.36760536
352848.540335248,6030113.74938735
352864.036319315,6030094.13116935
352879.532303381,6030074.51295134
352895.028287448,6030054.89473333
352910.524271514,6030035.27651532
352926.020255581,6030015.65829731
352941.516239647,6029996.04007931
352957.012223714,6029976.4218613
352972.50820778,6029956.80364329
352988.004191847,6029937.18542528
353003.500175913,6029917.56720727
353018.99615998,6029897.94898927
353034.492144046,6029878.33077126
353049.988128113,6029858.71255325
353065.484112179,6029839.09433524
353080.980096246,6029819.47611723
353096.476080312,6029799.85789923
353111.972064379,6029780.23968122
353127.468048445,6029760.62146321
353142.964032512,6029741.0032452
353158.460016578,6029721.38502719
353173.956000645,6029701.76680919
353189.451984711,6029682.14859118
353204.947968778,6029662.53037317
353220.443952844,6029642.91215516
353235.939936911,6029623.29393715
353251.435920977,6029603.67571914
353266.931905043,6029584.05750114
353282.42788911,6029564.43928313
353297.923873176,6029544.82106512
353313.419857243,6029525.20284711
353328.915841309,6029505.5846291
353343.58053477,6029485.4278901
353355.150169666,6029463.2661314
353366.719804563,6029441.10437271
353378.28943946,6029418.94261402
353389.859074357,6029396.78085533
353401.428709254,6029374.61909663
353412.998344151,6029352.45733794
353424.567979047,6029330.29557925
353436.137613944,6029308.13382056
353447.707248841,6029285.97206186
353459.276883738,6029263.81030317
353470.846518635,6029241.64854448
353482.416153532,6029219.48678578
353493.985788428,6029197.32502709
353505.555423325,6029175.1632684
353517.125058222,6029153.00150971
353528.694693119,6029130.83975101
353540.264328016,6029108.67799232
353551.833962913,6029086.51623363
353563.403597809,6029064.35447494
353574.973232706,6029042.19271624
353586.542867603,6029020.03095755
353598.1125025,6028997.86919886
353609.682137397,6028975.70744016
353621.251772294,6028953.54568147
353632.82140719,6028931.38392278
353644.391042087,6028909.22216409
353655.960676984,6028887.06040539
353667.530311881,6028864.8986467
353679.099946778,6028842.73688801
353690.669581675,6028820.57512932
353702.239216572,6028798.41337062
353713.808851468,6028776.25161193
353725.378486365,6028754.08985324
353736.948121262,6028731.92809455
353748.517756159,6028709.76633585
353760.087391056,6028687.60457716
353771.657025953,6028665.44281847
353783.226660849,6028643.28105977
353794.796295746,6028621.11930108
353806.365930643,6028598.95754239
353817.93556554,6028576.7957837
353829.505200437,6028554.634025
353841.074835334,6028532.47226631
353852.64447023,6028510.31050762
353864.214105127,6028488.14874893
353875.783740024,6028465.98699023
353887.353374921,6028443.82523154
353898.923009818,6028421.66347285
353910.492644715,6028399.50171415
353922.062279611,6028377.33995546
353933.631914508,6028355.17819677
353945.201549405,6028333.01643808
353956.771184302,6028310.85467938
353968.340819199,6028288.69292069
353979.910454096,6028266.531162
353991.480088992,6028244.36940331
354003.049723889,6028222.20764461
354014.619358786,6028200.04588592
354026.188993683,6028177.88412723
354037.75862858,6028155.72236853
354049.328263477,6028133.56060984
354060.897898373,6028111.39885115
354072.46753327,6028089.23709246
354084.037168167,6028067.07533376
354095.606803064,6028044.91357507
354107.176437961,6028022.75181638
354118.746072858,6028000.59005769
354130.315707754,6027978.42829899
354141.885342651,6027956.2665403
354153.454977548,6027934.10478161
354165.024612445,6027911.94302292
354176.594247342,6027889.78126422
354188.163882239,6027867.61950553
354199.733517135,6027845.45774684
354208.077219276,6027822.00129507
354215.038610737,6027797.99006793
354222.000002198,6027773.97884078
354228.96139366,6027749.96761364
354235.922785121,6027725.9563865
354242.884176582,6027701.94515935
354249.845568043,6027677.93393221
354256.806959504,6027653.92270507
354263.768350965,6027629.91147792
354270.729742426,6027605.90025078
354277.691133887,6027581.88902364
354284.652525348,6027557.87779649
354291.613916809,6027533.86656935
354298.57530827,6027509.85534221
354305.536699731,6027485.84411506
354322.594893974,6027472.86619618
354347.127834006,6027468.05632577
354371.660774037,6027463.24645535
354396.193714069,6027458.43658494
354420.7266541,6027453.62671453
354445.259594132,6027448.81684411
354469.792534164,6027444.0069737
354494.325474195,6027439.19710328
354518.858414227,6027434.38723287
354543.391354258,6027429.57736245
354567.92429429,6027424.76749204
354592.457234322,6027419.95762162
354616.990174353,6027415.14775121
354641.523114385,6027410.33788079
354666.056054416,6027405.52801038
354690.588994448,6027400.71813996
354715.121934479,6027395.90826955
354739.654874511,6027391.09839913
354764.187814543,6027386.28852872
354788.720754574,6027381.4786583
354813.253694606,6027376.66878789
354837.786634637,6027371.85891748
354854.529911281,6027356.03023285
354867.247074734,6027334.50643779
354879.964238188,6027312.98264273
354892.681401641,6027291.45884768
354905.398565094,6027269.93505262
354918.115728548,6027248.41125756
354930.832892001,6027226.8874625
354943.550055454,6027205.36366744
354956.267218908,6027183.83987239
354968.984382361,6027162.31607733
354981.701545814,6027140.79228227
354994.418709268,6027119.26848721
355007.135872721,6027097.74469215
355019.853036174,6027076.2208971
355032.570199628,6027054.69710204
355043.097619189,6027032.02483111
355053.5743355,6027009.32596736
355064.051051811,6026986.62710362
355074.527768122,6026963.92823987
355085.004484433,6026941.22937613
355095.481200744,6026918.53051238
355105.957917055,6026895.83164864
355116.434633366,6026873.13278489
355126.911349676,6026850.43392115
355137.388065987,6026827.7350574
355147.864782298,6026805.03619365
355158.341498609,6026782.33732991
355168.81821492,6026759.63846616
355179.294931231,6026736.93960242
355189.771647542,6026714.24073867
355200.248363853,6026691.54187493
355210.725080164,6026668.84301118
355221.201796475,6026646.14414744
355233.54001606,6026624.42390792
355246.298917444,6026602.92482804
355259.057818827,6026581.42574817
355271.816720211,6026559.92666829
355284.575621595,6026538.42758842
355297.334522978,6026516.92850854
355310.093424362,6026495.42942867
355322.852325745,6026473.93034879
355335.611227129,6026452.43126891
355348.370128512,6026430.93218904
355361.129029896,6026409.43310916
355373.887931279,6026387.93402929
355386.646832663,6026366.43494941
355399.405734047,6026344.93586954
355412.16463543,6026323.43678966
355424.923536814,6026301.93770979
355437.682438197,6026280.43862991
355450.441339581,6026258.93955004
355439.522266648,6026236.73044371
355428.074508872,6026214.50548383
355416.626751095,6026192.28052394
355405.178993319,6026170.05556406
355393.731235542,6026147.83060417
355382.283477766,6026125.60564429
355370.835719989,6026103.3806844
355359.387962213,6026081.15572452
355347.940204436,6026058.93076463
355336.492446659,6026036.70580475
355325.044688883,6026014.48084486
355313.964961012,6025992.08056055
355303.91920677,6025969.18770529
355293.873452529,6025946.29485004
355283.827698287,6025923.40199478
355273.781944046,6025900.50913953
355263.736189804,6025877.61628427
355253.690435563,6025854.72342902
355243.644681321,6025831.83057376
355233.59892708,6025808.93771851
355247.998460499,6025789.777593
355264.418481287,6025770.92599049
355280.838502075,6025752.07438798
355297.258522863,6025733.22278546
355313.678543651,6025714.37118295
355330.098564439,6025695.51958044
355346.518585227,6025676.66797792
355362.938606015,6025657.81637541
355385.85623858,6025649.87502808
355410.253373199,6025644.4179389
355434.650507818,6025638.96084971
355459.047642437,6025633.50376053
355483.444777056,6025628.04667134
355507.841911675,6025622.58958216
355532.239046294,6025617.13249297
355556.636180913,6025611.67540379
355581.033315533,6025606.2183146
355605.430450152,6025600.76122541
355629.827584771,6025595.30413623
355654.22471939,6025589.84704704
355678.621854009,6025584.38995786
355703.018988628,6025578.93286867
355727.416123247,6025573.47577949
355751.813257866,6025568.0186903
355776.210392485,6025562.56160112
355800.607527104,6025557.10451193
355825.004661724,6025551.64742275
355849.401796343,6025546.19033356
355873.798930962,6025540.73324438
355898.129948605,6025534.99445482
355922.407366963,6025529.02729822
355946.684785321,6025523.06014162
355970.962203678,6025517.09298502
355995.239622036,6025511.12582842
356019.517040394,6025505.15867182
356043.794458751,6025499.19151522
356068.071877109,6025493.22435862
356092.349295467,6025487.25720203
356116.626713825,6025481.29004543
356140.904132182,6025475.32288883
356165.18155054,6025469.35573223
356189.458968898,6025463.38857563
356213.736387255,6025457.42141903
356238.013805613,6025451.45426243
356262.291223971,6025445.48710583
356286.568642329,6025439.51994923
356310.846060686,6025433.55279263
356335.123479044,6025427.58563603
356359.400897402,6025421.61847943
356383.67831576,6025415.65132283
356407.955734117,6025409.68416623
356432.233152475,6025403.71700963
356456.510570833,6025397.74985303
356480.78798919,6025391.78269643
356505.065407548,6025385.81553983
356529.342825906,6025379.84838323
356551.393936544,6025369.84245282
356569.401346505,6025352.50079239
356587.408756466,6025335.15913196
356605.416166427,6025317.81747153
356623.423576388,6025300.4758111
356641.43098635,6025283.13415067
356659.438396311,6025265.79249024
356677.445806272,6025248.45082981
356695.453216233,6025231.10916938
356713.460626194,6025213.76750895
356726.993973354,6025193.36835459
356736.608219484,6025170.29095718
356746.222465615,6025147.21355976
356755.836711746,6025124.13616235
356765.450957877,6025101.05876494
356775.065204007,6025077.98136752
356784.679450138,6025054.90397011
356794.293696269,6025031.8265727
356803.9079424,6025008.74917529
356813.52218853,6024985.67177787
356823.136434661,6024962.59438046
356832.750680792,6024939.51698305
356842.364926923,6024916.43958564
356851.979173053,6024893.36218822
356866.276797803,6024873.1946431
356882.707742996,6024854.35256148
356899.138688189,6024835.51047985
356915.569633383,6024816.66839822
356932.000578576,6024797.82631659
356948.43152377,6024778.98423497
356964.862468963,6024760.14215334
356981.293414156,6024741.30007171
356997.72435935,6024722.45799008
357014.155304543,6024703.61590846
357030.586249736,6024684.77382683
357047.01719493,6024665.9317452
357069.03441048,6024656.82569926
357093.593095262,6024652.14905498
357118.151780044,6024647.47241069
357142.710464826,6024642.79576641
357167.269149608,6024638.11912212
357191.827834391,6024633.44247784
357216.386519173,6024628.76583355
357240.945203955,6024624.08918927
357265.503888737,6024619.41254498
357290.062573519,6024614.7359007
357314.621258301,6024610.05925641
357339.179943083,6024605.38261213
357363.738627866,6024600.70596784
357388.297312648,6024596.02932356
357412.85599743,6024591.35267927
357437.414682212,6024586.67603499
357461.973366994,6024581.9993907
357486.532051777,6024577.32274642
357511.090736559,6024572.64610213
357535.649421341,6024567.96945785
357560.45002649,6024565.2164407
357585.40193414,6024563.66650372
357610.35384179,6024562.11656675
357635.30574944,6024560.56662977
357660.25765709,6024559.0166928
357685.20956474,6024557.46675582
357710.16147239,6024555.91681885
357735.11338004,6024554.36688187
357760.06528769,6024552.81694489
357785.01719534,6024551.26700792
357805.1865286,6024536.56917644
357825.302798983,6024521.72546848
357845.419069366,6024506.88176053
357865.535339749,6024492.03805257
357885.651610132,6024477.19434462
357905.767880515,6024462.35063666
357925.884150898,6024447.50692871
357946.000421281,6024432.66322075
357966.116691664,6024417.81951279
357986.232962047,6024402.97580484
358006.34923243,6024388.13209688
358026.465502813,6024373.28838893
358046.581773196,6024358.44468097
358066.69804358,6024343.60097302
358086.814313963,6024328.75726506
358106.930584346,6024313.9135571
358127.046854729,6024299.06984915
358147.163125112,6024284.22614119
358167.279395495,6024269.38243324
358187.395665878,6024254.53872528
358207.511936261,6024239.69501732
358227.628206644,6024224.85130937
358247.744477027,6024210.00760141
358267.86074741,6024195.16389346
358287.977017793,6024180.3201855
358308.093288176,6024165.47647755
358328.209558559,6024150.63276959
358348.325828942,6024135.78906163
358368.442099325,6024120.94535368
358388.558369708,6024106.10164572
358408.674640091,6024091.25793777
358428.790910474,6024076.41422981
358448.907180857,6024061.57052186
358469.02345124,6024046.7268139
358489.139721623,6024031.88310594
358509.255992006,6024017.03939799
358527.880066315,6024000.40378034
358546.119926912,6023983.30677811
358564.359787509,6023966.20977587
358582.599648107,6023949.11277364
358600.839508704,6023932.01577141
358619.079369301,6023914.91876917
358637.319229898,6023897.82176694
358655.559090496,6023880.7247647
358673.798951093,6023863.62776247
358692.03881169,6023846.53076024
358710.278672287,6023829.433758
358728.518532884,6023812.33675577
358746.758393482,6023795.23975353
358764.998254079,6023778.1427513
358783.238114676,6023761.04574907
358801.477975273,6023743.94874683
358819.717835871,6023726.8517446
358837.957696468,6023709.75474236
358856.197557065,6023692.65774013
358874.437417662,6023675.56073789
358892.677278259,6023658.46373566
358910.917138857,6023641.36673343
358929.156999454,6023624.26973119
358947.396860051,6023607.17272896
358965.636720648,6023590.07572672
358983.876581246,6023572.97872449
359002.116441843,6023555.88172226
359020.35630244,6023538.78472002
359038.596163037,6023521.68771779
359056.836023635,6023504.59071555
359075.075884232,6023487.49371332
359093.315744829,6023470.39671109
359111.555605426,6023453.29970885
359129.795466023,6023436.20270662
359148.035326621,6023419.10570438
359166.140372421,6023401.88660366
359181.352602132,6023382.04754957
359196.564831843,6023362.20849548
359211.777061554,6023342.36944138
359226.989291265,6023322.53038729
359242.201520976,6023302.6913332
359257.413750688,6023282.85227911
359272.625980399,6023263.01322502
359287.83821011,6023243.17417093
359303.050439821,6023223.33511684
359318.262669532,6023203.49606275
359333.474899243,6023183.65700866
359348.687128954,6023163.81795457
359363.899358665,6023143.97890048
359379.111588376,6023124.13984639
359394.323818088,6023104.3007923
359409.536047799,6023084.4617382
359424.74827751,6023064.62268411
359439.960507221,6023044.78363002
359455.172736932,6023024.94457593
359470.384966643,6023005.10552184
359485.597196354,6022985.26646775
359500.809426065,6022965.42741366
359516.021655777,6022945.58835957
359531.233885488,6022925.74930548
359546.446115199,6022905.91025139
359561.65834491,6022886.0711973
359576.870574621,6022866.23214321
359592.082804332,6022846.39308912
359607.295034043,6022826.55403502
359622.507263754,6022806.71498093
359637.719493466,6022786.87592684
359652.931723177,6022767.03687275
359668.143952888,6022747.19781866
359683.356182599,6022727.35876457
359698.56841231,6022707.51971048
359713.780642021,6022687.68065639
359728.992871732,6022667.8416023
359744.205101444,6022648.00254821
359759.417331155,6022628.16349412
359774.629560866,6022608.32444003
359789.841790577,6022588.48538594
359805.054020288,6022568.64633184
359820.266249999,6022548.80727775
359835.47847971,6022528.96822366
359850.690709421,6022509.12916957
359865.902939133,6022489.29011548
359882.620491653,6022470.78228958
359900.450333893,6022453.25811412
359918.280176133,6022435.73393866
359936.110018372,6022418.20976319
359953.939860612,6022400.68558773
359971.769702852,6022383.16141226
359989.599545092,6022365.6372368
360007.429387331,6022348.11306133
360025.259229571,6022330.58888587
360043.089071811,6022313.0647104
360060.91891405,6022295.54053494
360078.74875629,6022278.01635948
360096.57859853,6022260.49218401
360114.40844077,6022242.96800855
360132.238283009,6022225.44383308
360150.068125249,6022207.91965762
360167.897967489,6022190.39548215
360185.727809729,6022172.87130669
360203.557651968,6022155.34713123
360221.387494208,6022137.82295576
360239.217336448,6022120.2987803
360257.047178688,6022102.77460483
360274.877020927,6022085.25042937
360292.706863167,6022067.7262539
360310.536705407,6022050.20207844
360328.366547646,6022032.67790298
360346.196389886,6022015.15372751
360364.026232126,6021997.62955205
360381.856074366,6021980.10537658
360399.685916605,6021962.58120112
360417.515758845,6021945.05702565
360435.345601085,6021927.53285019
360453.175443325,6021910.00867472
360471.005285564,6021892.48449926
360488.835127804,6021874.9603238
360506.664970044,6021857.43614833
360524.494812283,6021839.91197287
360542.324654523,6021822.3877974
360560.154496763,6021804.86362194
360577.984339003,6021787.33944647
360595.814181242,6021769.81527101
360613.644023482,6021752.29109555
360631.473865722,6021734.76692008
360649.303707962,6021717.24274462
360667.133550201,6021699.71856915
360684.963392441,6021682.19439369
360702.793234681,6021664.67021822
360720.623076921,6021647.14604276
360738.45291916,6021629.62186729
360756.2827614,6021612.09769183
360774.11260364,6021594.57351637
360791.942445879,6021577.0493409
360809.772288119,6021559.52516544
360827.602130359,6021542.00098997
360845.431972599,6021524.47681451
360863.261814838,6021506.95263904
360881.091657078,6021489.42846358
360898.921499318,6021471.90428812
360916.751341558,6021454.38011265
360934.581183797,6021436.85593719
360952.411026037,6021419.33176172
360970.240868277,6021401.80758626
360988.070710517,6021384.28341079
361005.900552756,6021366.75923533
361023.730394996,6021349.23505986
361041.560237236,6021331.7108844
361059.390079475,6021314.18670894
361077.219921715,6021296.66253347
361095.049763955,6021279.13835801
361112.879606195,6021261.61418254
361130.709448434,6021244.09000708
361148.539290674,6021226.56583161
361166.369132914,6021209.04165615
361184.198975154,6021191.51748069
361202.028817393,6021173.99330522
361219.858659633,6021156.46912976
361237.688501873,6021138.94495429
361255.518344113,6021121.42077883
361273.348186352,6021103.89660336
361291.178028592,6021086.3724279
361309.007870832,6021068.84825243
361326.837713071,6021051.32407697
361344.667555311,6021033.79990151
361362.497397551,6021016.27572604
361380.327239791,6020998.75155058
361398.15708203,6020981.22737511
361415.98692427,6020963.70319965
361433.81676651,6020946.17902418
361451.64660875,6020928.65484872
361469.476450989,6020911.13067325
361487.306293229,6020893.60649779
361505.136135469,6020876.08232233
361522.965977708,6020858.55814686
361540.795819948,6020841.0339714
361558.625662188,6020823.50979593
361576.455504428,6020805.98562047
361594.285346667,6020788.461445
361612.115188907,6020770.93726954
361629.945031147,6020753.41309408
361647.774873387,6020735.88891861
361665.604715626,6020718.36474315
361683.434557866,6020700.84056768
361701.264400106,6020683.31639222
361719.094242346,6020665.79221675
361736.924084585,6020648.26804129
361754.753926825,6020630.74386583
361772.583769065,6020613.21969036
361790.413611304,6020595.6955149
361808.243453544,6020578.17133943
361826.073295784,6020560.64716397
361843.903138024,6020543.1229885
361861.732980263,6020525.59881304
361879.562822503,6020508.07463757
361897.392664743,6020490.55046211
361915.222506983,6020473.02628665
361933.052349222,6020455.50211118

