165,302809.37658646,6066167.03316317
166,302818.907137443,6066164.00519389
167,302828.437688426,6066160.97722461
168,302837.968239409,6066157.94925533
169,302847.498790392,6066154.92128605
170,302857.029341375,6066151.89331677
171,302866.559892358,6066148.86534749
172,302876.090443342,6066145.83737821
173,302885.620994325,6066142.80940893
174,302895.151545308,6066139.78143965
175,302904.682096291,6066136.75347038
176,302914.212647274,6066133.72550109
177,302923.743198257,6066130.69753182
178,302933.27374924,6066127.66956254
179,302942.804300223,6066124.64159326
180,302952.334851206,6066121.61362398
181,302961.865402189,6066118.5856547
182,302971.395953173,6066115.55768542
183,302980.926504156,6066112.52971614
184,302990.457055139,6066109.50174686
185,302999.987606122,6066106.47377758
186,303009.518157105,6066103.4458083
187,303019.048708088,6066100.41783902
188,303028.579259071,6066097.38986974
189,303038.109810054,6066094.36190046
190,303047.640361038,6066091.33393118
191,303057.170912021,6066088.3059619
192,303066.701463004,6066085.27799262
193,303076.232013987,6066082.25002334
194,303085.76256497,6066079.22205406
195,303095.293115953,6066076.19408478
196,303104.823666936,6066073.1661155
197,303114.354217919,6066070.13814622
198,303123.884768902,6066067.11017694
199,303133.415319885,6066064.08220766
200,303142.945870869,6066061.05423838
201,303152.476421852,6066058.0262691
202,303162.006972835,6066054.99829983
203,303171.537523818,6066051.97033055
204,303181.068074801,6066048.94236127
205,303190.598625784,6066045.91439199
206,303200.129176767,6066042.88642271
207,303209.65972775,6066039.85845343
208,303219.190278733,6066036.83048415
209,303228.720829717,6066033.80251487
210,303238.2513807,6066030.77454559
211,303247.781931683,6066027.74657631
212,303257.312482666,6066024.71860703
213,303266.843033649,6066021.69063775
214,303276.373584632,6066018.66266847
215,303285.904135615,6066015.63469919
216,303295.434686598,6066012.60672991
217,303304.965237581,6066009.57876063
218,303314.495788565,6066006.55079135
219,303324.026339548,6066003.52282207
220,303333.556890531,6066000.49485279
221,303343.087441514,6065997.46688351
222,303352.617992497,6065994.43891423
223,303362.14854348,6065991.41094495
224,303371.679094463,6065988.38297567
225,303381.209645446,6065985.35500639
226,303390.740196429,6065982.32703711
227,303400.270747412,6065979.29906783
228,303409.801298396,6065976.27109855
229,303419.331849379,6065973.24312927
230,303428.862400362,6065970.21516
231,303438.392951345,6065967.18719072
232,303447.923502328,6065964.15922144
233,303457.454053311,6065961.13125216
234,303466.984604294,6065958.10328288
235,303476.515155277,6065955.0753136
236,303486.04570626,6065952.04734432
237,303495.576257244,6065949.01937504
238,303505.106808227,6065945.99140576
239,303514.63735921,6065942.96343648
240,303524.167910193,6065939.9354672
241,303533.698461176,6065936.90749792
242,303543.229012159,6065933.87952864
243,303552.759563142,6065930.85155936
244,303562.290114125,6065927.82359008
245,303571.820665108,6065924.7956208
246,303581.351216092,6065921.76765152
247,303590.881767075,6065918.73968224
248,303600.412318058,6065915.71171296
249,303609.942869041,6065912.68374368
250,303619.473420024,6065909.6557744
251,303629.003971007,6065906.62780512
252,303638.53452199,6065903.59983584
253,303648.065072973,6065900.57186656
254,303657.595623956,6065897.54389728
255,303667.12617494,6065894.515928
256,303676.656725923,6065891.48795872
257,303686.187276906,6065888.45998945
258,303695.717827889,6065885.43202017
259,303705.248378872,6065882.40405089
260,303714.778929855,6065879.37608161
261,303724.309480838,6065876.34811233
262,303733.840031821,6065873.32014305
263,303743.370582804,6065870.29217377
264,303752.901133787,6065867.26420449
265,303762.431684771,6065864.23623521
266,303771.962235754,6065861.20826593
267,303781.492786737,6065858.18029665
268,303791.02333772,6065855.15232737
269,303800.553888703,6065852.12435809
270,303810.084439686,6065849.09638881
271,303819.614990669,6065846.06841953
272,303829.145541652,6065843.04045025
273,303838.676092635,6065840.01248097
274,303848.206643619,6065836.98451169
275,303857.737194602,6065833.95654241
276,303867.267745585,6065830.92857313
277,303876.798296568,6065827.90060385
278,303885.648950284,6065823.30546046
279,303894.371329806,6065818.414643
280,303903.093709328,6065813.52382553
281,303911.816088851,6065808.63300807
282,303920.538468373,6065803.74219061
283,303929.260847895,6065798.85137314
284,303937.983227417,6065793.96055568
285,303946.70560694,6065789.06973821
286,303955.427986462,6065784.17892075
287,303964.150365984,6065779.28810328
288,303972.872745507,6065774.39728582
289,303981.595125029,6065769.50646836
290,303990.317504551,6065764.61565089
291,303999.039884073,6065759.72483343
292,304007.762263596,6065754.83401596
293,304016.484643118,6065749.9431985
294,304025.20702264,6065745.05238103
295,304033.929402162,6065740.16156357
296,304042.651781685,6065735.2707461
297,304051.374161207,6065730.37992864
298,304060.096540729,6065725.48911118
299,304068.818920252,6065720.59829371
300,304077.541299774,6065715.70747625
301,304086.263679296,6065710.81665878
302,304094.986058818,6065705.92584132
303,304103.708438341,6065701.03502385
304,304112.430817863,6065696.14420639
305,304121.153197385,6065691.25338893
306,304129.875576907,6065686.36257146
307,304138.59795643,6065681.471754
308,304147.320335952,6065676.58093653
309,304156.042715474,6065671.69011907
310,304164.765094996,6065666.7993016
311,304173.487474519,6065661.90848414
312,304182.209854041,6065657.01766668
313,304190.932233563,6065652.12684921
314,304199.654613086,6065647.23603175
315,304208.376992608,6065642.34521428
316,304217.09937213,6065637.45439682
317,304225.821751652,6065632.56357935
318,304234.544131175,6065627.67276189
319,304243.266510697,6065622.78194442
320,304251.988890219,6065617.89112696
321,304260.711269741,6065613.0003095
322,304269.433649264,6065608.10949203
323,304278.156028786,6065603.21867457
324,304286.878408308,6065598.3278571
325,304295.60078783,6065593.43703964
326,304304.323167353,6065588.54622217
327,304313.045546875,6065583.65540471
328,304321.767926397,6065578.76458725
329,304330.49030592,6065573.87376978
330,304339.212685442,6065568.98295232
331,304347.935064964,6065564.09213485
332,304356.657444486,6065559.20131739
333,304365.379824009,6065554.31049992
334,304374.102203531,6065549.41968246
335,304382.824583053,6065544.528865
336,304391.546962575,6065539.63804753
337,304400.269342098,6065534.74723007
338,304408.99172162,6065529.8564126
339,304417.714101142,6065524.96559514
340,304426.436480665,6065520.07477767
341,304435.158860187,6065515.18396021
342,304443.881239709,6065510.29314275
343,304452.603619231,6065505.40232528
344,304461.325998754,6065500.51150782
345,304470.048378276,6065495.62069035
346,304478.770757798,6065490.72987289
347,304487.49313732,6065485.83905542
348,304496.215516843,6065480.94823796
349,304504.937896365,6065476.0574205
350,304513.660275887,6065471.16660303
351,304522.38265541,6065466.27578557
352,304531.105034932,6065461.3849681
353,304539.827414454,6065456.49415064
354,304548.549793976,6065451.60333317
355,304557.272173499,6065446.71251571
356,304565.994553021,6065441.82169824
357,304574.716932543,6065436.93088078
358,304583.439312065,6065432.04006332
359,304592.161691588,6065427.14924585
360,304600.88407111,6065422.25842839
361,304609.606450632,6065417.36761092
362,304618.328830155,6065412.47679346
363,304627.051209677,6065407.58597599
364,304635.773589199,6065402.69515853
365,304644.495968721,6065397.80434107
366,304653.218348244,6065392.9135236
367,304661.940727766,6065388.02270614
368,304670.663107288,6065383.13188867
369,304679.38548681,6065378.24107121
370,304688.107866333,6065373.35025374
371,304696.830245855,6065368.45943628
372,304705.552625377,6065363.56861882
373,304714.275004899,6065358.67780135
374,304722.997384422,6065353.78698389
375,304731.170693837,6065348.07759158
376,304739.004994832,6065341.86279247
377,304746.839295827,6065335.64799337
378,304754.673596822,6065329.43319426
379,304762.507897817,6065323.21839516
380,304770.342198812,6065317.00359605
381,304778.176499807,6065310.78879695
382,304786.010800803,6065304.57399784
383,304793.845101798,6065298.35919874
384,304801.679402793,6065292.14439963
385,304809.513703788,6065285.92960053
386,304817.348004783,6065279.71480142
387,304825.182305778,6065273.50000232
388,304833.016606773,6065267.28520321
389,304840.850907769,6065261.07040411
390,304848.685208764,6065254.855605
391,304856.519509759,6065248.6408059
392,304864.353810754,6065242.42600679
393,304872.188111749,6065236.21120769
394,304880.022412744,6065229.99640858
395,304887.856713739,6065223.78160947
396,304895.691014734,6065217.56681037
397,304903.52531573,6065211.35201126
398,304911.359616725,6065205.13721216
399,304919.19391772,6065198.92241305
400,304927.028218715,6065192.70761395
401,304934.86251971,6065186.49281484
402,304942.696820705,6065180.27801574
403,304950.5311217,6065174.06321663
404,304958.365422696,6065167.84841753
405,304966.199723691,6065161.63361842
406,304974.034024686,6065155.41881932
407,304981.868325681,6065149.20402021
408,304989.702626676,6065142.98922111
409,304997.536927671,6065136.774422
410,305005.371228666,6065130.5596229
411,305013.205529662,6065124.34482379
412,305021.039830657,6065118.13002469
413,305028.874131652,6065111.91522558
414,305036.708432647,6065105.70042648
415,305044.542733642,6065099.48562737
416,305052.377034637,6065093.27082827
417,305060.211335632,6065087.05602916
418,305068.045636627,6065080.84123006
419,305075.879937623,6065074.62643095
420,305083.714238618,6065068.41163185
421,305091.548539613,6065062.19683274
422,305099.382840608,6065055.98203364
423,305107.217141603,6065049.76723453
424,305115.051442598,6065043.55243543
425,305122.885743593,6065037.33763632
426,305130.720044589,6065031.12283721
427,305138.554345584,6065024.90803811
428,305146.388646579,6065018.693239
429,305154.222947574,6065012.4784399
430,305162.057248569,6065006.26364079
431,305169.891549564,6065000.04884169
432,305177.725850559,6064993.83404258
433,305185.560151554,6064987.61924348
434,305193.39445255,6064981.40444437
435,305201.228753545,6064975.18964527
436,305208.279972831,6064968.13842311
437,305214.996817203,6064960.73004936
438,305221.713661575,6064953.32167561
439,305228.430505947,6064945.91330185
440,305235.147350319,6064938.5049281
441,305241.864194691,6064931.09655434
442,305248.581039063,6064923.68818059
443,305255.297883434,6064916.27980683
444,305262.014727806,6064908.87143308
445,305268.731572178,6064901.46305932
446,305275.44841655,6064894.05468557
447,305282.165260922,6064886.64631182
448,305288.882105294,6064879.23793806
449,305295.598949666,6064871.82956431
450,305302.315794037,6064864.42119055
451,305309.032638409,6064857.0128168
452,305315.749482781,6064849.60444304
453,305322.466327153,6064842.19606929
454,305329.183171525,6064834.78769554
455,305335.900015897,6064827.37932178
456,305342.616860269,6064819.97094803
457,305349.333704641,6064812.56257427
458,305356.050549012,6064805.15420052
459,305362.767393384,6064797.74582676
460,305369.484237756,6064790.33745301
461,305376.201082128,6064782.92907926
462,305382.9179265,6064775.5207055
463,305389.634770872,6064768.11233175
464,305396.351615244,6064760.70395799
465,305403.068459615,6064753.29558424
466,305409.785303987,6064745.88721048
467,305416.502148359,6064738.47883673
468,305423.218992731,6064731.07046297
469,305429.935837103,6064723.66208922
470,305436.652681475,6064716.25371547
471,305443.369525847,6064708.84534171
472,305450.086370218,6064701.43696796
473,305456.80321459,6064694.0285942
474,305463.520058962,6064686.62022045
475,305470.236903334,6064679.21184669
476,305476.953747706,6064671.80347294
477,305483.670592078,6064664.39509919
478,305490.38743645,6064656.98672543
479,305497.104280822,6064649.57835168
480,305503.821125193,6064642.16997792
481,305510.537969565,6064634.76160417
482,305517.254813937,6064627.35323041
483,305523.971658309,6064619.94485666
484,305530.688502681,6064612.53648291
485,305537.405347053,6064605.12810915
486,305544.122191425,6064597.7197354
487,305550.839035796,6064590.31136164
488,305557.555880168,6064582.90298789
489,305564.27272454,6064575.49461413
490,305570.989568912,6064568.08624038
491,305577.706413284,6064560.67786662
492,305584.423257656,6064553.26949287
493,305591.140102028,6064545.86111912
494,305597.856946399,6064538.45274536
495,305604.573790771,6064531.04437161
496,305611.290635143,6064523.63599785
497,305618.007479515,6064516.2276241
498,305624.724323887,6064508.81925034
499,305631.441168259,6064501.41087659
500,305638.158012631,6064494.00250284
501,305644.874857002,6064486.59412908
502,305651.591701374,6064479.18575533
503,305659.298620362,6064473.33381279
504,305668.855544678,6064470.39014202
505,305678.412468994,6064467.44647125
506,305687.96939331,6064464.50280047
507,305697.526317626,6064461.5591297
508,305707.083241942,6064458.61545893
509,305716.640166259,6064455.67178816
510,305726.197090575,6064452.72811738
511,305735.754014891,6064449.78444661
512,305745.310939207,6064446.84077584
513,305754.867863523,6064443.89710507
514,305764.424787839,6064440.95343429
515,305773.981712155,6064438.00976352
516,305783.538636471,6064435.06609275
517,305793.095560787,6064432.12242198
518,305802.652485103,6064429.1787512
519,305812.209409419,6064426.23508043
520,305821.766333735,6064423.29140966
521,305831.323258051,6064420.34773889
522,305840.880182367,6064417.40406811
523,305850.437106683,6064414.46039734
524,305859.994030999,6064411.51672657
525,305869.550955315,6064408.5730558
526,305879.107879631,6064405.62938502
527,305888.664803947,6064402.68571425
528,305898.221728263,6064399.74204348
529,305907.778652579,6064396.7983727
530,305917.335576895,6064393.85470193
531,305926.892501211,6064390.91103116
532,305936.449425528,6064387.96736039
533,305946.006349844,6064385.02368961
534,305955.56327416,6064382.08001884
535,305965.120198476,6064379.13634807
536,305974.677122792,6064376.1926773
537,305984.234047108,6064373.24900652
538,305993.790971424,6064370.30533575
539,306003.34789574,6064367.36166498
540,306012.904820056,6064364.41799421
541,306022.461744372,6064361.47432343
542,306032.018668688,6064358.53065266
543,306041.575593004,6064355.58698189
544,306051.13251732,6064352.64331112
545,306060.689441636,6064349.69964034
546,306070.246365952,6064346.75596957
547,306079.803290268,6064343.8122988
548,306089.360214584,6064340.86862803
549,306098.9171389,6064337.92495725
550,306108.474063216,6064334.98128648
551,306118.030987532,6064332.03761571
552,306127.587911849,6064329.09394494
553,306137.144836165,6064326.15027416
554,306146.701760481,6064323.20660339
555,306156.258684797,6064320.26293262
556,306165.815609113,6064317.31926185
557,306175.372533429,6064314.37559107
558,306184.929457745,6064311.4319203
559,306194.486382061,6064308.48824953
560,306204.043306377,6064305.54457875
561,306213.600230693,6064302.60090798
562,306223.157155009,6064299.65723721
563,306232.714079325,6064296.71356644
564,306242.271003641,6064293.76989566
565,306251.827927957,6064290.82622489
566,306261.384852273,6064287.88255412
567,306270.941776589,6064284.93888335
568,306280.498700905,6064281.99521257
569,306290.055625221,6064279.0515418
570,306299.612549537,6064276.10787103
571,306309.169473853,6064273.16420026
572,306318.726398169,6064270.22052948
573,306328.283322486,6064267.27685871
574,306337.840246802,6064264.33318794
575,306347.397171118,6064261.38951717
576,306356.954095434,6064258.44584639
577,306366.51101975,6064255.50217562
578,306376.067944066,6064252.55850485
579,306385.624868382,6064249.61483408
580,306395.181792698,6064246.6711633
581,306404.738717014,6064243.72749253
582,306414.29564133,6064240.78382176
583,306423.852565646,6064237.84015099
584,306433.409489962,6064234.89648021
585,306442.966414278,6064231.95280944
586,306452.523338594,6064229.00913867
587,306462.08026291,6064226.0654679
588,306471.637187226,6064223.12179712
589,306481.195352998,6064220.18217225
590,306490.758557778,6064217.2589695
591,306500.321762557,6064214.33576674
592,306509.884967337,6064211.41256399
593,306519.448172117,6064208.48936124
594,306529.011376897,6064205.56615848
595,306538.574581677,6064202.64295573
596,306548.137786457,6064199.71975298
597,306557.700991237,6064196.79655022
598,306567.264196016,6064193.87334747
599,306576.827400796,6064190.95014472
600,306586.390605576,6064188.02694196
601,306595.953810356,6064185.10373921
602,306605.517015136,6064182.18053645
603,306615.080219916,6064179.2573337
604,306624.643424696,6064176.33413095
605,306634.206629475,6064173.41092819
606,306643.769834255,6064170.48772544
607,306653.333039035,6064167.56452269
608,306662.896243815,6064164.64131993
609,306672.459448595,6064161.71811718
610,306682.022653375,6064158.79491443
611,306691.585858155,6064155.87171167
612,306701.149062934,6064152.94850892
613,306710.712267714,6064150.02530617
614,306720.275472494,6064147.10210341
615,306729.838677274,6064144.17890066
616,306739.401882054,6064141.2556979
617,306748.965086834,6064138.33249515
618,306758.528291614,6064135.4092924
619,306768.091496393,6064132.48608964
620,306777.654701173,6064129.56288689
621,306787.217905953,6064126.63968414
622,306796.781110733,6064123.71648138
623,306806.344315513,6064120.79327863
624,306815.907520293,6064117.87007588
625,306825.470725073,6064114.94687312
626,306835.033929852,6064112.02367037
627,306844.597134632,6064109.10046761
628,306854.160339412,6064106.17726486
629,306863.723544192,6064103.25406211
630,306873.286748972,6064100.33085935
631,306882.849953752,6064097.4076566
632,306892.413158532,6064094.48445385
633,306901.976363311,6064091.56125109
634,306911.539568091,6064088.63804834
635,306921.102772871,6064085.71484559
636,306930.665977651,6064082.79164283
637,306940.229182431,6064079.86844008
638,306949.792387211,6064076.94523733
639,306959.355591991,6064074.02203457
640,306968.91879677,6064071.09883182
641,306978.48200155,6064068.17562906
642,306988.04520633,6064065.25242631
643,306997.60841111,6064062.32922356
644,307007.17161589,6064059.4060208
645,307016.73482067,6064056.48281805
646,307026.29802545,6064053.5596153
647,307035.861230229,6064050.63641254
648,307045.424435009,6064047.71320979
649,307054.987639789,6064044.79000704
650,307064.550844569,6064041.86680428
651,307074.114049349,6064038.94360153
652,307083.677254129,6064036.02039878
653,307093.240458908,6064033.09719602
654,307102.803663688,6064030.17399327
655,307112.366868468,6064027.25079051
656,307121.930073248,6064024.32758776
657,307131.493278028,6064021.40438501
658,307141.056482808,6064018.48118225
659,307150.619687588,6064015.5579795
660,307160.182892367,6064012.63477675
661,307169.746097147,6064009.71157399
662,307179.309301927,6064006.78837124
663,307188.872506707,6064003.86516849
664,307198.435711487,6064000.94196573
665,307207.998916267,6063998.01876298
666,307217.562121047,6063995.09556022
667,307227.125325826,6063992.17235747
668,307236.688530606,6063989.24915472
669,307246.251735386,6063986.32595196
670,307255.814940166,6063983.40274921
671,307265.378144946,6063980.47954646
672,307274.941349726,6063977.5563437
673,307284.504554506,6063974.63314095
674,307294.067759285,6063971.7099382
675,307303.630964065,6063968.78673544
676,307313.194168845,6063965.86353269
677,307322.757373625,6063962.94032994
678,307332.320578405,6063960.01712718
679,307341.883783185,6063957.09392443
680,307351.446987965,6063954.17072167
681,307361.010192744,6063951.24751892
682,307370.573397524,6063948.32431617
683,307380.136602304,6063945.40111341
684,307389.699807084,6063942.47791066
685,307399.263011864,6063939.55470791
686,307408.826216644,6063936.63150515
687,307416.842002306,6063930.66665471
688,307424.835500456,6063924.65799535
689,307432.828998607,6063918.64933599
690,307440.822496757,6063912.64067663
691,307448.815994908,6063906.63201727
692,307456.809493059,6063900.62335791
693,307464.802991209,6063894.61469854
694,307472.79648936,6063888.60603918
695,307480.789987511,6063882.59737982
696,307488.783485661,6063876.58872046
697,307496.776983812,6063870.5800611
698,307504.770481962,6063864.57140174
699,307512.763980113,6063858.56274238
700,307520.757478264,6063852.55408302
701,307528.750976414,6063846.54542366
702,307536.744474565,6063840.5367643
703,307544.737972716,6063834.52810493
704,307552.731470866,6063828.51944557
705,307560.724969017,6063822.51078621
706,307568.718467167,6063816.50212685
707,307576.711965318,6063810.49346749
708,307584.705463469,6063804.48480813
709,307592.698961619,6063798.47614877
710,307600.69245977,6063792.46748941
711,307608.685957921,6063786.45883005
712,307616.679456071,6063780.45017069
713,307624.672954222,6063774.44151133
714,307632.666452372,6063768.43285196
715,307640.659950523,6063762.4241926
716,307648.653448674,6063756.41553324
717,307656.646946824,6063750.40687388
718,307664.640444975,6063744.39821452
719,307672.633943125,6063738.38955516
720,307680.627441276,6063732.3808958
721,307688.620939427,6063726.37223644
722,307696.614437577,6063720.36357708
723,307704.607935728,6063714.35491772
724,307712.601433879,6063708.34625836
725,307720.594932029,6063702.33759899
726,307728.58843018,6063696.32893963
727,307736.58192833,6063690.32028027
728,307744.575426481,6063684.31162091
729,307752.568924632,6063678.30296155
730,307760.562422782,6063672.29430219
731,307768.555920933,6063666.28564283
732,307776.549419084,6063660.27698347
733,307784.542917234,6063654.26832411
734,307792.536415385,6063648.25966475
735,307800.529913535,6063642.25100538
736,307808.523411686,6063636.24234602
737,307816.516909837,6063630.23368666
738,307824.510407987,6063624.2250273
739,307832.503906138,6063618.21636794
740,307840.497404289,6063612.20770858
741,307848.490902439,6063606.19904922
742,307856.48440059,6063600.19038986
743,307864.47789874,6063594.1817305
744,307872.471396891,6063588.17307114
745,307880.464895042,6063582.16441177
746,307888.458393192,6063576.15575241
747,307896.451891343,6063570.14709305
748,307904.445389493,6063564.13843369
749,307912.438887644,6063558.12977433
750,307920.432385795,6063552.12111497
751,307928.425883945,6063546.11245561
752,307936.419382096,6063540.10379625
753,307944.412880247,6063534.09513689
754,307952.406378397,6063528.08647753
755,307960.399876548,6063522.07781817
756,307968.393374698,6063516.0691588
757,307976.386872849,6063510.06049944
758,307984.380371,6063504.05184008
759,307992.37386915,6063498.04318072
760,308000.367367301,6063492.03452136
761,308008.360865452,6063486.025862
762,308016.354363602,6063480.01720264
763,308024.347861753,6063474.00854328
764,308032.341359903,6063467.99988392
765,308040.334858054,6063461.99122456
766,308048.328356205,6063455.98256519
767,308056.321854355,6063449.97390583
768,308064.315352506,6063443.96524647
769,308072.308850657,6063437.95658711
770,308080.302348807,6063431.94792775
771,308088.295846958,6063425.93926839
772,308096.289345108,6063419.93060903
773,308104.282843259,6063413.92194967
774,308112.27634141,6063407.91329031
775,308120.918073669,6063402.92854617
776,308129.768491885,6063398.27343098
777,308138.618910101,6063393.6183158
778,308147.469328317,6063388.96320061
779,308156.319746532,6063384.30808542
780,308165.170164748,6063379.65297024
781,308174.020582964,6063374.99785505
782,308182.87100118,6063370.34273986
783,308191.721419396,6063365.68762467
784,308200.571837612,6063361.03250949
785,308209.422255827,6063356.3773943
786,308218.272674043,6063351.72227911
787,308227.123092259,6063347.06716393
788,308235.973510475,6063342.41204874
789,308244.823928691,6063337.75693355
790,308253.674346907,6063333.10181837
791,308262.524765122,6063328.44670318
792,308271.375183338,6063323.79158799
793,308280.225601554,6063319.1364728
794,308289.07601977,6063314.48135762
795,308297.926437986,6063309.82624243
796,308306.776856202,6063305.17112724
797,308315.627274417,6063300.51601206
798,308324.477692633,6063295.86089687
799,308333.328110849,6063291.20578168
800,308342.178529065,6063286.55066649
801,308351.028947281,6063281.89555131
802,308359.879365497,6063277.24043612
803,308368.729783712,6063272.58532093
804,308377.580201928,6063267.93020575
805,308386.430620144,6063263.27509056
806,308395.28103836,6063258.61997537
807,308404.131456576,6063253.96486019
808,308412.981874792,6063249.309745
809,308421.832293007,6063244.65462981
810,308430.682711223,6063239.99951462
811,308439.533129439,6063235.34439944
812,308448.383547655,6063230.68928425
813,308457.233965871,6063226.03416906
814,308466.084384087,6063221.37905388
815,308474.934802302,6063216.72393869
816,308483.785220518,6063212.0688235
817,308492.635638734,6063207.41370831
818,308501.48605695,6063202.75859313
819,308510.336475166,6063198.10347794
820,308519.186893382,6063193.44836275
821,308528.037311597,6063188.79324757
822,308536.887729813,6063184.13813238
823,308545.738148029,6063179.48301719
