Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 09:55:00,23/01/2008 10:25:00,4.000
WQ_DIAG_TOT_TDS,03/01/2008 09:55:00,23/01/2008 10:25:00,4.000
