Variable Name,Min Date,Max Date,Number of Samples
WQ_DIAG_PHY_TCHLA,06/01/2016 08:34:00,28/06/2017 08:05:00,78.000
SAL,06/01/2016 08:34:00,28/06/2017 08:05:00,88.000
WQ_OGM_DOC,06/01/2016 08:33:00,28/06/2017 08:05:00,77.000
WQ_OXY_OXY,06/01/2016 08:33:00,28/06/2017 08:03:00,78.000
WQ_NIT_NIT,06/01/2016 08:33:00,15/06/2016 06:53:00,18.000
WQ_PHS_FRP,06/01/2016 08:34:00,28/06/2017 08:05:00,78.000
WQ_DIAG_TOT_TP,06/01/2016 08:33:00,28/06/2017 08:05:00,77.000
WQ_SIL_RSI,13/01/2016 08:20:00,28/06/2017 08:05:00,72.000
WQ_DIAG_TOT_TKN,06/01/2016 08:33:00,28/06/2017 08:05:00,77.000
TEMP,06/01/2016 08:34:00,28/06/2017 08:05:00,78.000
WQ_DIAG_TOT_TDS,06/01/2016 08:34:00,28/06/2017 08:05:00,88.000
WQ_DIAG_TOT_TURBIDITY,06/01/2016 08:34:00,28/06/2017 08:05:00,78.000
WQ_CAR_PH,06/01/2016 08:34:00,28/06/2017 08:05:00,88.000
