Variable Name,Min Date,Max Date,Number of Samples
SAL,06/01/2016 08:49:00,28/06/2017 09:50:00,68.000
WQ_OGM_DOC,13/01/2016 09:01:00,28/06/2017 09:50:00,35.000
WQ_OXY_OXY,06/01/2016 08:49:00,28/06/2017 09:50:00,68.000
TEMP,06/01/2016 08:49:00,28/06/2017 09:50:00,68.000
WQ_DIAG_TOT_TDS,06/01/2016 08:49:00,28/06/2017 09:50:00,68.000
WQ_DIAG_TOT_TURBIDITY,13/01/2016 09:01:00,28/06/2017 09:50:00,35.000
WQ_CAR_PH,06/01/2016 08:49:00,28/06/2017 09:50:00,68.000
