ISOTime,Wx,Wy,Atemp,Rel_Hum,Sol_Rad,Clouds,W_Speed,W_Dir 
01/01/2015 00:00:00,-1.152584,-1.152584,15.800000,70.900000,1.000000,0.898752,1.630000,45.000000 
01/01/2015 01:00:00,-0.989949,-0.989949,15.500000,77.100000,1.000000,0.898752,1.400000,45.000000 
01/01/2015 02:00:00,-0.657609,-0.657609,14.700000,83.400000,1.000000,0.898752,0.930000,45.000000 
01/01/2015 03:00:00,0.296985,0.296985,14.400000,88.900000,1.000000,0.898752,0.420000,225.000000 
01/01/2015 04:00:00,0.410122,0.410122,14.100000,87.500000,1.000000,0.898752,0.580000,225.000000 
01/01/2015 05:00:00,-0.565686,-0.565686,14.400000,90.300000,4.000000,0.898752,0.800000,45.000000 
01/01/2015 06:00:00,0.190919,0.190919,15.100000,85.000000,86.000000,0.036514,0.270000,225.000000 
01/01/2015 07:00:00,-0.947523,-0.947523,18.800000,69.600000,192.000000,0.180168,1.340000,45.000000 
01/01/2015 08:00:00,-0.212132,-0.212132,19.900000,40.500000,348.000000,0.199290,0.300000,45.000000 
01/01/2015 09:00:00,-1.230366,-1.230366,21.800000,36.100000,501.000000,0.198794,1.740000,45.000000 
01/01/2015 10:00:00,-1.937472,-1.937472,25.500000,30.900000,607.000000,0.220155,2.740000,45.000000 
01/01/2015 11:00:00,-2.015254,-2.015254,27.600000,26.300000,629.000000,0.277943,2.850000,45.000000 
01/01/2015 12:00:00,-3.266833,-3.266833,29.600000,24.000000,907.000000,0.113716,4.620000,45.000000 
01/01/2015 13:00:00,-3.493107,-3.493107,30.900000,22.300000,792.000000,0.200315,4.940000,45.000000 
01/01/2015 14:00:00,-1.958686,-1.958686,32.200000,19.300000,892.000000,0.105417,2.770000,45.000000 
01/01/2015 15:00:00,-1.958686,-1.958686,29.600000,17.000000,534.000000,0.329601,2.770000,45.000000 
01/01/2015 16:00:00,-0.799031,-0.799031,31.400000,15.500000,663.000000,0.108089,1.130000,45.000000 
01/01/2015 17:00:00,-1.866762,-1.866762,30.500000,14.400000,442.000000,0.175235,2.640000,45.000000 
01/01/2015 18:00:00,-2.701148,-2.701148,30.000000,14.900000,214.000000,0.312570,3.820000,45.000000 
01/01/2015 19:00:00,-1.541493,-1.541493,28.400000,16.900000,28.000000,0.795877,2.180000,45.000000 
01/01/2015 20:00:00,-1.647559,-1.647559,25.000000,22.200000,1.000000,0.898752,2.330000,45.000000 
01/01/2015 21:00:00,-1.598061,-1.598061,23.900000,24.200000,1.000000,0.898752,2.260000,45.000000 
01/01/2015 22:00:00,-1.831407,-1.831407,24.000000,26.300000,1.000000,0.898752,2.590000,45.000000 
01/01/2015 23:00:00,-1.477853,-1.477853,23.000000,25.700000,1.000000,0.898752,2.090000,45.000000 
02/01/2015 00:00:00,-0.756604,-0.756604,21.500000,28.000000,1.000000,0.898752,1.070000,45.000000 
02/01/2015 01:00:00,-0.516188,-0.516188,20.200000,31.100000,1.000000,0.898752,0.730000,45.000000 
02/01/2015 02:00:00,0.226274,0.226274,19.600000,37.000000,1.000000,0.898752,0.320000,225.000000 
02/01/2015 03:00:00,-0.806102,-0.806102,19.900000,36.700000,1.000000,0.898752,1.140000,45.000000 
02/01/2015 04:00:00,0.445477,0.445477,19.800000,33.800000,1.000000,0.898752,0.630000,225.000000 
02/01/2015 05:00:00,-0.989949,-0.989949,18.600000,37.900000,7.000000,0.898752,1.400000,45.000000 
02/01/2015 06:00:00,-0.304056,-0.304056,19.800000,35.100000,94.000000,0.036514,0.430000,45.000000 
02/01/2015 07:00:00,-1.407143,-1.407143,22.400000,28.000000,377.000000,0.036514,1.990000,45.000000 
02/01/2015 08:00:00,-3.061772,-3.061772,27.500000,16.700000,594.000000,0.036514,4.330000,45.000000 
02/01/2015 09:00:00,-4.150717,-4.150717,32.900000,12.600000,814.000000,0.036514,5.870000,45.000000 
02/01/2015 10:00:00,-5.564930,-5.564930,33.200000,10.100000,980.000000,0.036514,7.870000,45.000000 
02/01/2015 11:00:00,-5.168951,-5.168951,34.200000,8.800000,1050.000000,0.036514,7.310000,45.000000 
02/01/2015 12:00:00,-4.087077,-4.087077,40.000000,7.800000,1040.000000,0.036514,5.780000,45.000000 
02/01/2015 13:00:00,-2.920351,-2.920351,36.400000,6.800000,890.000000,0.133145,4.130000,45.000000 
02/01/2015 14:00:00,-3.104199,-3.104199,42.500000,6.400000,968.000000,0.055565,4.390000,45.000000 
02/01/2015 15:00:00,-4.532554,-4.532554,39.600000,6.000000,846.000000,0.072424,6.410000,45.000000 
02/01/2015 16:00:00,-3.351686,-3.351686,38.200000,6.200000,655.000000,0.115988,4.740000,45.000000 
02/01/2015 17:00:00,-3.556747,-3.556747,37.900000,6.100000,457.000000,0.156984,5.030000,45.000000 
02/01/2015 18:00:00,-3.365828,-3.365828,37.400000,6.200000,226.000000,0.285463,4.760000,45.000000 
02/01/2015 19:00:00,-2.142534,-2.142534,35.100000,7.300000,10.000000,0.898752,3.030000,45.000000 
02/01/2015 20:00:00,-1.788980,-1.788980,30.500000,8.800000,1.000000,0.898752,2.530000,45.000000 
02/01/2015 21:00:00,-1.760696,-1.760696,29.200000,10.000000,1.000000,0.898752,2.490000,45.000000 
02/01/2015 22:00:00,-1.096016,-1.096016,27.000000,13.600000,1.000000,0.898752,1.550000,45.000000 
02/01/2015 23:00:00,-2.029396,-2.029396,26.000000,33.600000,1.000000,0.898752,2.870000,45.000000 
03/01/2015 00:00:00,-1.654630,-1.654630,24.500000,35.700000,1.000000,0.898752,2.340000,45.000000 
03/01/2015 01:00:00,0.282843,0.282843,22.800000,42.700000,1.000000,0.898752,0.400000,225.000000 
