Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,16/03/2011 12:00:15,16/03/2011 12:00:15,1.000
Conductivity,16/03/2011 12:00:15,16/03/2011 12:00:15,1.000
WQ_CAR_DIC,16/03/2011 12:00:03,16/03/2011 12:00:03,1.000
WQ_CAR_PH,16/03/2011 12:01:17,16/03/2011 12:01:17,1.000
TEMP,16/03/2011 12:00:49,16/03/2011 12:00:49,1.000
SAL,16/03/2011 12:00:15,16/03/2011 12:00:15,1.000
