Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2008 11:10:49,27/06/2013 10:44:52,285.000
TEMP,13/03/2008 09:35:56,27/06/2013 10:45:05,275.000
WQ_DIAG_TOT_TDS,03/01/2008 11:10:26,27/06/2013 10:44:21,285.000
